epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.534242297626204010e+00,-1.441583660811071588e-01,1.599999999999999860e-04,7.656049728393554688e+00
1.000000000000000000e+00,1.035476862142483467e+00,nan,2.799999999999999755e-04,3.460934400558471680e+00
2.000000000000000000e+00,4.476172347656554584e-01,7.435008247560486172e-01,4.000000000000000192e-04,6.764392852783203125e+00
3.000000000000000000e+00,3.426884790468547326e-01,nan,3.997038957044966347e-04,3.463067054748535156e+00
4.000000000000000000e+00,3.082155620472298851e-01,8.087010003908076117e-01,3.988164820770001432e-04,6.736045122146606445e+00
5.000000000000000000e+00,2.833384199895792599e-01,nan,3.973404541635308261e-04,3.470850944519042969e+00
6.000000000000000000e+00,2.664768112202485217e-01,8.085361984552508208e-01,3.952802946123499476e-04,6.760869741439819336e+00
7.000000000000000000e+00,2.615880101608733521e-01,nan,3.926422600603038165e-04,3.483236074447631836e+00
8.000000000000000000e+00,2.504212940629158002e-01,8.515122954801673805e-01,3.894343621316237046e-04,6.760716199874877930e+00
9.000000000000000000e+00,2.433082583463854198e-01,nan,3.856663431068863305e-04,3.471667766571044922e+00
1.000000000000000000e+01,2.344290026360087986e-01,8.236852909741984030e-01,3.813496463360276242e-04,6.755006551742553711e+00
1.100000000000000000e+01,2.316432963642809095e-01,nan,3.764973814852653577e-04,3.512502431869506836e+00
1.200000000000000000e+01,2.303097710116869812e-01,8.599866006490369807e-01,3.711242847234738217e-04,6.778317689895629883e+00
1.300000000000000000e+01,2.300232672132551670e-01,nan,3.652466739689228317e-04,3.461781501770019531e+00
1.400000000000000000e+01,2.160984204771617956e-01,8.875912066298250469e-01,3.588823993322968141e-04,6.746271133422851562e+00
1.500000000000000000e+01,2.155352418517900714e-01,nan,3.520507889064948374e-04,3.479089736938476562e+00
1.600000000000000000e+01,2.137450240552425385e-01,8.822675917604656526e-01,3.447725900678480699e-04,6.757065773010253906e+00
1.700000000000000000e+01,2.114058154531651135e-01,nan,3.370699064670196177e-04,3.472111225128173828e+00
1.800000000000000000e+01,2.090190533652073746e-01,8.371990087626154375e-01,3.289661309009438194e-04,6.746705293655395508e+00
1.900000000000000000e+01,2.108148938665787286e-01,nan,3.204858742696712172e-04,3.472622632980346680e+00
2.000000000000000000e+01,1.998684365923205919e-01,8.644737573647762741e-01,3.116548908338733241e-04,6.766979217529296875e+00
2.100000000000000000e+01,2.000666287624173756e-01,nan,3.025000000000000887e-04,3.479254722595214844e+00
2.200000000000000000e+01,2.013492019226153784e-01,8.825170289276654811e-01,2.930490048706235230e-04,6.770660400390625000e+00
2.300000000000000000e+01,1.963932729429668789e-01,nan,2.833306078073291384e-04,3.473659515380859375e+00
2.400000000000000000e+01,1.943775748109651813e-01,8.537372276666038706e-01,2.733743232625872191e-04,6.771362304687500000e+00
2.500000000000000000e+01,1.875679894971350736e-01,nan,2.632103881453305423e-04,3.523019552230834961e+00
2.600000000000000000e+01,1.875929402497907572e-01,8.582047308686124865e-01,2.528696699924559048e-04,6.778787374496459961e+00
2.700000000000000000e+01,1.873001591302454472e-01,nan,2.423835732251290525e-04,3.475434780120849609e+00
2.800000000000000000e+01,1.877973936498165131e-01,8.795079952978626103e-01,2.317839437745895933e-04,6.759527921676635742e+00
2.900000000000000000e+01,1.822258235058850651e-01,nan,2.211029723671048693e-04,3.474702835083007812e+00
3.000000000000000000e+01,1.839583906758990584e-01,8.969680770346285525e-01,2.103730967617916401e-04,6.743337631225585938e+00
3.100000000000000000e+01,1.868551069249709540e-01,nan,1.996269032382084595e-04,3.467770576477050781e+00
