epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.508229156335194832e+00,-1.295755664218005421e-01,1.599999999999999860e-04,7.629786968231201172e+00
1.000000000000000000e+00,9.717906587239768523e-01,nan,2.799999999999999755e-04,3.472793102264404297e+00
2.000000000000000000e+00,4.380151880905032158e-01,7.231075391093393367e-01,4.000000000000000192e-04,6.768606901168823242e+00
3.000000000000000000e+00,3.394443303760554809e-01,nan,3.997038957044966347e-04,3.504943847656250000e+00
4.000000000000000000e+00,3.097217787678043233e-01,8.016185562786710683e-01,3.988164820770001432e-04,6.776905298233032227e+00
5.000000000000000000e+00,2.922740170939100990e-01,nan,3.973404541635308261e-04,3.496788501739501953e+00
6.000000000000000000e+00,2.803216160585482730e-01,7.908724667277915454e-01,3.952802946123499476e-04,6.728598356246948242e+00
7.000000000000000000e+00,2.656291258624858265e-01,nan,3.926422600603038165e-04,3.492386341094970703e+00
8.000000000000000000e+00,2.611322231694228058e-01,8.217975923548415107e-01,3.894343621316237046e-04,6.753722667694091797e+00
9.000000000000000000e+00,2.530654885081781158e-01,nan,3.856663431068863305e-04,3.491115093231201172e+00
1.000000000000000000e+01,2.484310062395201912e-01,8.107863574234958071e-01,3.813496463360276242e-04,6.754244327545166016e+00
1.100000000000000000e+01,2.396333509435256415e-01,nan,3.764973814852653577e-04,3.476308345794677734e+00
1.200000000000000000e+01,2.361819997636808166e-01,8.576657249574509700e-01,3.711242847234738217e-04,6.749344348907470703e+00
1.300000000000000000e+01,2.270357116746405668e-01,nan,3.652466739689228317e-04,3.473674535751342773e+00
1.400000000000000000e+01,2.207841785728103523e-01,8.557251701305849112e-01,3.588823993322968141e-04,6.745585441589355469e+00
1.500000000000000000e+01,2.205800458581911316e-01,nan,3.520507889064948374e-04,3.474444150924682617e+00
1.600000000000000000e+01,2.150373276219599838e-01,8.668672265952256373e-01,3.447725900678480699e-04,6.755217790603637695e+00
1.700000000000000000e+01,2.102569811460044680e-01,nan,3.370699064670196177e-04,3.464409351348876953e+00
1.800000000000000000e+01,2.047446071584191618e-01,8.658060169763631686e-01,3.289661309009438194e-04,6.748733282089233398e+00
1.900000000000000000e+01,2.076576580293476582e-01,nan,3.204858742696712172e-04,3.458627939224243164e+00
2.000000000000000000e+01,2.066036072145733538e-01,8.944137602338301241e-01,3.116548908338733241e-04,6.767704010009765625e+00
2.100000000000000000e+01,2.007164926682081518e-01,nan,3.025000000000000887e-04,3.467891931533813477e+00
2.200000000000000000e+01,1.985310744494199753e-01,8.650484114641606714e-01,2.930490048706235230e-04,6.756602287292480469e+00
2.300000000000000000e+01,1.940394567532671699e-01,nan,2.833306078073291384e-04,3.453843593597412109e+00
2.400000000000000000e+01,1.941592068825331030e-01,8.299752099230187641e-01,2.733743232625872191e-04,6.763583421707153320e+00
2.500000000000000000e+01,1.924309335235092344e-01,nan,2.632103881453305423e-04,3.465533733367919922e+00
2.600000000000000000e+01,1.907987641170620918e-01,9.084360676760279141e-01,2.528696699924559048e-04,6.746188640594482422e+00
2.700000000000000000e+01,1.913653426389727297e-01,nan,2.423835732251290525e-04,3.447227954864501953e+00
2.800000000000000000e+01,1.896284309008883229e-01,8.666329636122365176e-01,2.317839437745895933e-04,6.750557899475097656e+00
2.900000000000000000e+01,1.863568283410536042e-01,nan,2.211029723671048693e-04,3.454002857208251953e+00
3.000000000000000000e+01,1.873260482938753357e-01,8.853031558796207179e-01,2.103730967617916401e-04,6.741059541702270508e+00
3.100000000000000000e+01,1.825167449812094278e-01,nan,1.996269032382084595e-04,3.455810070037841797e+00
3.200000000000000000e+01,1.790378151151041097e-01,8.698826136404744780e-01,1.888970276328952845e-04,6.749259948730468750e+00
3.300000000000000000e+01,1.837190750261975536e-01,nan,1.782160562254104250e-04,3.481082916259765625e+00
3.400000000000000000e+01,1.826050481759011745e-01,8.758421737659992656e-01,1.676164267748710471e-04,6.749404907226562500e+00
3.500000000000000000e+01,1.844439701591100988e-01,nan,1.571303300075441948e-04,3.464478731155395508e+00
3.600000000000000000e+01,1.802121880464255810e-01,8.833494168952875647e-01,1.467896118546695844e-04,6.752215862274169922e+00
3.700000000000000000e+01,1.774532034372290068e-01,nan,1.366256767374129618e-04,3.464985609054565430e+00
3.800000000000000000e+01,1.786735330501364460e-01,8.962802151796570582e-01,1.266693921926709883e-04,6.750450134277343750e+00
3.900000000000000000e+01,1.753924753413432236e-01,nan,1.169509951293766308e-04,3.530380010604858398e+00
4.000000000000000000e+01,1.759874367465575629e-01,8.803248599840054478e-01,1.075000000000000651e-04,6.767167329788208008e+00
4.100000000000000000e+01,1.725473853552507153e-01,nan,9.834510916612681619e-05,3.464372396469116211e+00
4.200000000000000000e+01,1.784906208308206788e-01,9.010132844146926390e-01,8.951412573032893659e-05,6.766381025314331055e+00
4.300000000000000000e+01,1.710708409340845337e-01,nan,8.103386909905629378e-05,3.487577199935913086e+00
4.400000000000000000e+01,1.743099968363013563e-01,9.042413939642676146e-01,7.293009353298048189e-05,6.776391983032226562e+00
4.500000000000000000e+01,1.745220897719264030e-01,nan,6.522740993215205680e-05,3.474757194519042969e+00
4.600000000000000000e+01,1.729486708322333088e-01,8.978856618938427792e-01,5.794921109350526894e-05,6.752426385879516602e+00
4.700000000000000000e+01,1.715931555566688471e-01,nan,5.111760066770328547e-05,3.461936950683593750e+00
4.800000000000000000e+01,1.714800720413525992e-01,8.884288647246942894e-01,4.475332603107722045e-05,6.798319578170776367e+00
4.900000000000000000e+01,1.726993241140412083e-01,nan,3.887571527652621017e-05,3.492007255554199219e+00
5.000000000000000000e+01,1.705150845874514876e-01,8.916517218883964757e-01,3.350261851473466056e-05,6.769071578979492188e+00
