epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.474009819328784943e+00,-1.409796118496320361e-01,1.599999999999999860e-04,1.099821114540100098e+01
1.000000000000000000e+00,9.453923323502143594e-01,nan,2.799999999999999755e-04,4.687309265136718750e+00
2.000000000000000000e+00,4.327328111976385117e-01,7.201895823170770816e-01,4.000000000000000192e-04,9.358191728591918945e+00
3.000000000000000000e+00,3.426405020679036961e-01,nan,3.997038957044966347e-04,4.767322540283203125e+00
4.000000000000000000e+00,3.094109388896160717e-01,8.066315738772235067e-01,3.988164820770001432e-04,9.436279773712158203e+00
5.000000000000000000e+00,2.875625144483314743e-01,nan,3.973404541635308261e-04,5.049432516098022461e+00
6.000000000000000000e+00,2.716308200421432839e-01,7.920469573677049180e-01,3.952802946123499476e-04,9.433156490325927734e+00
7.000000000000000000e+00,2.631072806608345527e-01,nan,3.926422600603038165e-04,4.787441015243530273e+00
8.000000000000000000e+00,2.481439221236440840e-01,8.381445409908223620e-01,3.894343621316237046e-04,9.522085428237915039e+00
9.000000000000000000e+00,2.466004374954435530e-01,nan,3.856663431068863305e-04,4.806821107864379883e+00
1.000000000000000000e+01,2.378080721116728191e-01,8.166484485115430569e-01,3.813496463360276242e-04,9.453873872756958008e+00
1.100000000000000000e+01,2.290559893267022362e-01,nan,3.764973814852653577e-04,4.761729717254638672e+00
1.200000000000000000e+01,2.318754712533619700e-01,8.405427239784002413e-01,3.711242847234738217e-04,9.441168069839477539e+00
1.300000000000000000e+01,2.262168291749225846e-01,nan,3.652466739689228317e-04,4.780479431152343750e+00
1.400000000000000000e+01,2.191430454452832632e-01,8.605706528321585003e-01,3.588823993322968141e-04,9.439198255538940430e+00
1.500000000000000000e+01,2.182335816323757172e-01,nan,3.520507889064948374e-04,4.784021854400634766e+00
1.600000000000000000e+01,2.186595274445911341e-01,8.482544894494411514e-01,3.447725900678480699e-04,9.441363334655761719e+00
1.700000000000000000e+01,2.145437782423363915e-01,nan,3.370699064670196177e-04,4.823837518692016602e+00
1.800000000000000000e+01,2.088038104896744185e-01,8.623775280774323981e-01,3.289661309009438194e-04,9.470790863037109375e+00
1.900000000000000000e+01,2.069194311689999399e-01,nan,3.204858742696712172e-04,4.822371959686279297e+00
2.000000000000000000e+01,2.084297349986930781e-01,8.655510944767049741e-01,3.116548908338733241e-04,9.437641382217407227e+00
2.100000000000000000e+01,2.006386124218503542e-01,nan,3.025000000000000887e-04,4.764989614486694336e+00
2.200000000000000000e+01,2.059488101965851192e-01,8.654912126748843804e-01,2.930490048706235230e-04,9.439900398254394531e+00
2.300000000000000000e+01,2.048141264563633213e-01,nan,2.833306078073291384e-04,4.807612419128417969e+00
2.400000000000000000e+01,1.958626640132731800e-01,8.678084002275769926e-01,2.733743232625872191e-04,9.457949399948120117e+00
2.500000000000000000e+01,1.971294611899389038e-01,nan,2.632103881453305423e-04,4.781671285629272461e+00
2.600000000000000000e+01,1.968762723004652271e-01,8.779816383978349403e-01,2.528696699924559048e-04,9.442772150039672852e+00
2.700000000000000000e+01,1.952476003724667730e-01,nan,2.423835732251290525e-04,4.871331214904785156e+00
2.800000000000000000e+01,1.889653721720808144e-01,8.526060487122282261e-01,2.317839437745895933e-04,9.440346240997314453e+00
2.900000000000000000e+01,1.932417852286663351e-01,nan,2.211029723671048693e-04,4.888580560684204102e+00
3.000000000000000000e+01,1.881700825567046709e-01,8.767464161789637611e-01,2.103730967617916401e-04,9.431366443634033203e+00
3.100000000000000000e+01,1.878947543704675427e-01,nan,1.996269032382084595e-04,4.835440874099731445e+00
3.200000000000000000e+01,1.844660446772145024e-01,8.838580835214696618e-01,1.888970276328952845e-04,9.497406959533691406e+00
3.300000000000000000e+01,1.855386847940584116e-01,nan,1.782160562254104250e-04,4.879189252853393555e+00
3.400000000000000000e+01,1.860571113518542652e-01,8.728793114363669892e-01,1.676164267748710471e-04,9.429158687591552734e+00
3.500000000000000000e+01,1.793964868411421776e-01,nan,1.571303300075441948e-04,4.794464111328125000e+00
3.600000000000000000e+01,1.819718795207639628e-01,8.849441664888950676e-01,1.467896118546695844e-04,9.439678430557250977e+00
3.700000000000000000e+01,1.856377615800334224e-01,nan,1.366256767374129618e-04,4.793495893478393555e+00
3.800000000000000000e+01,1.778461087702049026e-01,8.919436753127010231e-01,1.266693921926709883e-04,9.418949842453002930e+00
3.900000000000000000e+01,1.785347445660995236e-01,nan,1.169509951293766308e-04,4.740909576416015625e+00
4.000000000000000000e+01,1.775064895757370587e-01,8.961529893820906478e-01,1.075000000000000651e-04,9.425033807754516602e+00
4.100000000000000000e+01,1.800224521300858860e-01,nan,9.834510916612681619e-05,4.757477998733520508e+00
4.200000000000000000e+01,1.794676276751690502e-01,9.179682553902908104e-01,8.951412573032893659e-05,9.430271863937377930e+00
4.300000000000000000e+01,1.750571792427864370e-01,nan,8.103386909905629378e-05,4.778705120086669922e+00
4.400000000000000000e+01,1.733137164264917374e-01,8.933542129974861856e-01,7.293009353298048189e-05,9.445419788360595703e+00
4.500000000000000000e+01,1.760802976269688902e-01,nan,6.522740993215205680e-05,4.795166969299316406e+00
4.600000000000000000e+01,1.680181512298683233e-01,8.962583633285650109e-01,5.794921109350526894e-05,9.461389541625976562e+00
4.700000000000000000e+01,1.752072496650119715e-01,nan,5.111760066770328547e-05,4.693571567535400391e+00
4.800000000000000000e+01,1.738378681863347597e-01,9.045471424654546455e-01,4.475332603107722045e-05,9.337199926376342773e+00
4.900000000000000000e+01,1.714567239396274090e-01,nan,3.887571527652621017e-05,4.796084403991699219e+00
5.000000000000000000e+01,1.727162412781682310e-01,8.655886985588150395e-01,3.350261851473466056e-05,9.412391424179077148e+00
5.100000000000000000e+01,1.714401425690286751e-01,nan,2.865035366397240769e-05,4.776995658874511719e+00
5.200000000000000000e+01,1.747890739805168514e-01,8.964952385189117745e-01,2.433365689311366067e-05,9.439713716506958008e+00
5.300000000000000000e+01,1.726771516518460503e-01,nan,2.056563786837625269e-05,4.776257038116455078e+00
5.400000000000000000e+01,1.713474892700711794e-01,8.898477326061510206e-01,1.735773993969615434e-05,9.425518274307250977e+00
5.500000000000000000e+01,1.665615368013580733e-01,nan,1.471970538765005885e-05,4.786335229873657227e+00
5.600000000000000000e+01,1.697933648505972615e-01,8.836885669818008715e-01,1.265954583646914987e-05,9.444793701171875000e+00
5.700000000000000000e+01,1.707753610486785478e-01,nan,1.118351792299985141e-05,4.751646757125854492e+00
5.800000000000000000e+01,1.710274761749638328e-01,8.937270314895638945e-01,1.029610429550334636e-05,9.450572967529296875e+00
5.900000000000000000e+01,1.709078133313192138e-01,nan,1.000000000000000082e-05,4.728964328765869141e+00
