epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.464470148500468971e+00,-5.699914261923557518e-02,1.599999999999999860e-04,7.505996704101562500e+00
1.000000000000000000e+00,9.901462058640189134e-01,nan,2.799999999999999755e-04,3.402615547180175781e+00
2.000000000000000000e+00,4.295367726849185219e-01,7.230140215180542729e-01,4.000000000000000192e-04,6.666091203689575195e+00
3.000000000000000000e+00,3.424288409037722358e-01,nan,3.997038957044966347e-04,3.414767503738403320e+00
4.000000000000000000e+00,3.071571692513923035e-01,7.740112933766731818e-01,3.988164820770001432e-04,6.663325071334838867e+00
5.000000000000000000e+00,2.844960243544644718e-01,nan,3.973404541635308261e-04,3.416468143463134766e+00
6.000000000000000000e+00,2.720286196822093716e-01,8.171601187744630401e-01,3.952802946123499476e-04,6.667370080947875977e+00
7.000000000000000000e+00,2.567893581257926217e-01,nan,3.926422600603038165e-04,3.411560535430908203e+00
8.000000000000000000e+00,2.467223227334519320e-01,7.911679286447217407e-01,3.894343621316237046e-04,6.671126604080200195e+00
9.000000000000000000e+00,2.371212216611537638e-01,nan,3.856663431068863305e-04,3.421168804168701172e+00
1.000000000000000000e+01,2.310563383830918083e-01,8.252348922111688578e-01,3.813496463360276242e-04,6.671493053436279297e+00
1.100000000000000000e+01,2.276606451099117689e-01,nan,3.764973814852653577e-04,3.414524316787719727e+00
1.200000000000000000e+01,2.174544341137839565e-01,8.404626632728792179e-01,3.711242847234738217e-04,6.682397603988647461e+00
1.300000000000000000e+01,2.120026002845002422e-01,nan,3.652466739689228317e-04,3.408718109130859375e+00
1.400000000000000000e+01,2.193102617230680285e-01,8.123568443702470221e-01,3.588823993322968141e-04,6.681596755981445312e+00
1.500000000000000000e+01,2.142891692928969860e-01,nan,3.520507889064948374e-04,3.423885345458984375e+00
1.600000000000000000e+01,2.058685046827627430e-01,8.538711729734024258e-01,3.447725900678480699e-04,6.688203811645507812e+00
1.700000000000000000e+01,2.038952658056384926e-01,nan,3.370699064670196177e-04,3.419888496398925781e+00
1.800000000000000000e+01,2.115219302682412872e-01,8.558307706489290956e-01,3.289661309009438194e-04,6.689162015914916992e+00
1.900000000000000000e+01,1.989883563688231716e-01,nan,3.204858742696712172e-04,3.411298751831054688e+00
2.000000000000000000e+01,2.002552818610436325e-01,8.849363750512251325e-01,3.116548908338733241e-04,6.681348085403442383e+00
2.100000000000000000e+01,1.955168743928273611e-01,nan,3.025000000000000887e-04,3.423888683319091797e+00
2.200000000000000000e+01,1.915524946008291540e-01,8.773489419010600532e-01,2.930490048706235230e-04,6.685371398925781250e+00
2.300000000000000000e+01,1.943949652421805563e-01,nan,2.833306078073291384e-04,3.415587663650512695e+00
