arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_CMBIE,CMBIE,uf_10,trained entity,,UF10,31.8448124247,1.001037292010328,8,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.8504653969389211,0.8798726556527021,-13.258744102193907,0.9473111147238079,1.0447777775714755,0.867412558978061,0.09859968144371961,0.0869815293807159,28.484093483392115,32.837999852054885
I_CMBIE,CMBIE,uf_10,trained entity,,UF10,31.8448124247,1.001037292010328,8,0,0.0,True,train,1984-10,2014-09,360,0.7862059193058791,0.8044046372568143,-13.905984145495504,0.926751213129848,1.144930620147773,0.8609401585450448,0.12753679453370745,0.16513922061995334,24.10833336025681,28.00233340375126
I_CMP001,CMP001,cdec_CSN,trained entity,,UF13,15.7076840199,1.0017978712385531,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7885883116617489,0.580047087018311,2.9879550709393845,0.8116057022341678,1.0911575722842242,1.0298795507093939,0.17239787239350923,-0.5048565685658426,13.19864207571051,12.815714290684888
I_CMP001,CMP001,cdec_CSN,trained entity,,UF13,15.7076840199,1.0017978712385531,5,0,0.0,True,train,1999-04,2018-12,237,0.5808860907660911,0.5555959499463088,24.304945086514604,0.8801690411029695,1.3197248420709569,1.2430494508651462,0.1601350841322784,-0.4980378424206773,14.201603927981125,11.424810105581074
I_CMP014,CMP014,cdec_CSN,trained entity,,UF13,29.7308203078,0.9974012600769985,9,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5681011679779979,0.5750310389708109,-9.821376105704733,0.7726282832565501,0.6461741096723769,0.9017862389429527,0.1439891162928871,0.07989436132716854,41.00009788079874,45.46542862403605
I_CMP014,CMP014,cdec_CSN,trained entity,,UF13,29.7308203078,0.9974012600769985,9,0,0.0,True,train,1999-04,2018-12,237,0.7375590856757954,0.7702153798329754,4.141434874976534,0.8860820700647736,0.767228029032209,1.0414143487497654,0.1624763399353505,-0.07569519416222281,40.53131924078593,38.91949375332156
I_CMPFW,CMPFW,uf_10,trained entity,,UF10,25.0969974101,1.0008649844741633,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.05162006659881968,0.24669674760222748,-70.69911206216706,0.7900674563772501,0.40374805613044434,0.2930088793783294,0.11092008442583129,0.07887301469330144,4.96825856889779,16.956000034670744
I_CMPFW,CMPFW,uf_10,trained entity,,UF10,25.0969974101,1.0008649844741633,7,0,0.0,True,train,1984-10,2014-09,360,0.043208306433622834,0.2977387810200499,-72.89171293625103,0.7924699920603627,0.41599532604258416,0.27108287063748976,0.09645180094532141,0.0014997630882813695,3.919767953536118,14.459666685387493
I_COL003,COL003,cdec_MKM,trained entity,,UF14,20.6784256592,1.0015910282237719,5,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.576262437779824,0.7809524184913593,-26.736666220666507,0.940528228265299,0.6766863783514524,0.732633337793335,0.08832856943220832,0.21989854502539785,37.875050315444,51.697142842997394
I_COL003,COL003,cdec_MKM,trained entity,,UF14,20.6784256592,1.0015910282237719,5,0,0.0,True,train,1988-10,2018-12,363,0.6100224821273698,0.709492227275048,-23.288706197661494,0.871894320175861,0.7146317894249726,0.7671129380233851,0.15070719396173698,-0.27386010352542467,34.785592010674016,45.34611565841377
I_COT033,COT033,uf_21,trained entity,,UF21,30.3173832183,0.9961527697988904,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.06105561652858027,0.21700064447680023,-74.80941674155669,0.7223088019637112,0.3006562100234065,0.25190583258443305,0.1335036671705262,-0.41378737989928016,1.3402110020752738,5.320285712821143
I_COT033,COT033,uf_21,trained entity,,UF21,30.3173832183,0.9961527697988904,7,0,0.0,True,train,1984-10,2014-09,360,-0.09088545592241304,0.20848730292720608,-71.22587528543058,0.8660013045959909,0.18467006889511084,0.28774124714569427,0.145932915129954,-0.6886592662607214,1.1869326475309598,4.125000010617077
I_COW014,COW014,cdec_BND,trained entity,SRBB,UF6,384.0351176,1.0002284582102137,40,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7174596091526253,0.8491068944391165,-21.41262838706577,0.9432765888874454,0.8246105429403299,0.7858737161293423,0.06558771996213895,0.36502523073134263,372.37346270133867,473.8337153396436
