epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.055269484925601242e+00,7.518330887520038308e-01,1.599999999999999860e-04,1.473983669281005859e+01
1.000000000000000000e+00,1.013251066414846413e+00,nan,2.799999999999999755e-04,1.047732663154602051e+01
2.000000000000000000e+00,9.412082230879200706e-01,7.977832495253367462e-01,4.000000000000000192e-04,1.447883915901184082e+01
3.000000000000000000e+00,8.871415412674347190e-01,nan,3.997038957044966347e-04,1.044263124465942383e+01
4.000000000000000000e+00,8.398545465121666220e-01,8.161592284513367046e-01,3.988164820770001432e-04,1.445036840438842773e+01
5.000000000000000000e+00,8.050587081039944914e-01,nan,3.973404541635308261e-04,1.066629457473754883e+01
6.000000000000000000e+00,7.716376586920685732e-01,8.458446802163863687e-01,3.952802946123499476e-04,1.555486273765563965e+01
7.000000000000000000e+00,7.388649585967262956e-01,nan,3.926422600603038165e-04,1.146485209465026855e+01
8.000000000000000000e+00,7.182476038320196876e-01,8.478824602320322867e-01,3.894343621316237046e-04,1.545796012878417969e+01
9.000000000000000000e+00,6.873484005530675622e-01,nan,3.856663431068863305e-04,1.193155384063720703e+01
1.000000000000000000e+01,6.659328893033994445e-01,8.670186461454053584e-01,3.813496463360276242e-04,1.599202132225036621e+01
1.100000000000000000e+01,6.444235347832242278e-01,nan,3.764973814852653577e-04,1.135563254356384277e+01
1.200000000000000000e+01,6.381085483978191641e-01,8.763930662052242804e-01,3.711242847234738217e-04,1.607465505599975586e+01
1.300000000000000000e+01,6.148090062455998650e-01,nan,3.652466739689228317e-04,1.240742254257202148e+01
1.400000000000000000e+01,6.065806072826186446e-01,8.753346415377627476e-01,3.588823993322968141e-04,1.492971134185791016e+01
1.500000000000000000e+01,5.813552444386813622e-01,nan,3.520507889064948374e-04,1.102697992324829102e+01
1.600000000000000000e+01,5.743209837625423697e-01,8.678847184850454477e-01,3.447725900678480699e-04,1.506231307983398438e+01
1.700000000000000000e+01,5.663459551417164839e-01,nan,3.370699064670196177e-04,1.100669527053833008e+01
1.800000000000000000e+01,5.490095624700188637e-01,8.926157999773146612e-01,3.289661309009438194e-04,1.473187017440795898e+01
1.900000000000000000e+01,5.475376125218139878e-01,nan,3.204858742696712172e-04,1.044649195671081543e+01
2.000000000000000000e+01,5.437942901626229286e-01,8.970774653098618767e-01,3.116548908338733241e-04,1.441212296485900879e+01
2.100000000000000000e+01,5.114446406563123437e-01,nan,3.025000000000000887e-04,1.045332837104797363e+01
2.200000000000000000e+01,5.233040601015090942e-01,9.019820924694866848e-01,2.930490048706235230e-04,1.450737714767456055e+01
2.300000000000000000e+01,5.129450140520930290e-01,nan,2.833306078073291384e-04,1.079444980621337891e+01
2.400000000000000000e+01,5.039264411768979990e-01,9.041443626134070266e-01,2.733743232625872191e-04,1.501845788955688477e+01
2.500000000000000000e+01,4.941351765559779396e-01,nan,2.632103881453305423e-04,1.677703428268432617e+01
2.600000000000000000e+01,4.861225447513990994e-01,8.980441654299706755e-01,2.528696699924559048e-04,1.472576212882995605e+01
2.700000000000000000e+01,4.915074462898903485e-01,nan,2.423835732251290525e-04,1.071258902549743652e+01
2.800000000000000000e+01,4.922579842516117687e-01,8.936989553044745183e-01,2.317839437745895933e-04,1.456649637222290039e+01
2.900000000000000000e+01,4.793584980070590973e-01,nan,2.211029723671048693e-04,1.052348494529724121e+01
3.000000000000000000e+01,4.712387012938658581e-01,9.096705747970186273e-01,2.103730967617916401e-04,1.436652612686157227e+01
3.100000000000000000e+01,4.725096699678235646e-01,nan,1.996269032382084595e-04,1.039361095428466797e+01
3.200000000000000000e+01,4.467866178601980209e-01,9.125315282514849802e-01,1.888970276328952845e-04,1.440760207176208496e+01
3.300000000000000000e+01,4.579383042744464283e-01,nan,1.782160562254104250e-04,1.046504473686218262e+01
3.400000000000000000e+01,4.618488930993610020e-01,9.172152380927928172e-01,1.676164267748710471e-04,1.442846179008483887e+01
3.500000000000000000e+01,4.676717226910922509e-01,nan,1.571303300075441948e-04,1.047819089889526367e+01
3.600000000000000000e+01,4.549892490936650047e-01,9.092616242567100882e-01,1.467896118546695844e-04,1.432576823234558105e+01
3.700000000000000000e+01,4.470983969254626045e-01,nan,1.366256767374129618e-04,1.065371847152709961e+01
3.800000000000000000e+01,4.455311697804265614e-01,9.110776965467838329e-01,1.266693921926709883e-04,1.466247987747192383e+01
