epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.464129184269242767e+00,-5.620452214793424800e-02,1.599999999999999860e-04,7.744257926940917969e+00
1.000000000000000000e+00,9.888881324893898928e-01,nan,2.799999999999999755e-04,3.455544471740722656e+00
2.000000000000000000e+00,4.268112035675181160e-01,7.222096017849117811e-01,4.000000000000000192e-04,6.724242210388183594e+00
3.000000000000000000e+00,3.424871862969464664e-01,nan,3.997038957044966347e-04,3.449985265731811523e+00
4.000000000000000000e+00,3.081964989089303608e-01,7.861347062612716874e-01,3.988164820770001432e-04,6.721599102020263672e+00
5.000000000000000000e+00,2.872962986326051960e-01,nan,3.973404541635308261e-04,3.492813348770141602e+00
6.000000000000000000e+00,2.744376406901412602e-01,8.074751437624301253e-01,3.952802946123499476e-04,6.741294622421264648e+00
7.000000000000000000e+00,2.579498003340429668e-01,nan,3.926422600603038165e-04,3.472117900848388672e+00
8.000000000000000000e+00,2.476653980298174629e-01,7.935984242207799744e-01,3.894343621316237046e-04,6.727543592453002930e+00
9.000000000000000000e+00,2.381826823370324364e-01,nan,3.856663431068863305e-04,3.457336902618408203e+00
1.000000000000000000e+01,2.316312482580542564e-01,8.274503027825663715e-01,3.813496463360276242e-04,6.721982240676879883e+00
1.100000000000000000e+01,2.278433341222504682e-01,nan,3.764973814852653577e-04,3.447360992431640625e+00
1.200000000000000000e+01,2.184491105791595278e-01,8.408032963392240156e-01,3.711242847234738217e-04,6.730535030364990234e+00
1.300000000000000000e+01,2.142140677509208613e-01,nan,3.652466739689228317e-04,3.470692634582519531e+00
1.400000000000000000e+01,2.195782547609673729e-01,8.142481494533051478e-01,3.588823993322968141e-04,6.764127016067504883e+00
1.500000000000000000e+01,2.150690901196665172e-01,nan,3.520507889064948374e-04,3.495681524276733398e+00
1.600000000000000000e+01,2.077021961514320669e-01,8.700187728404963350e-01,3.447725900678480699e-04,6.764923810958862305e+00
1.700000000000000000e+01,2.054389738477766514e-01,nan,3.370699064670196177e-04,3.497551202774047852e+00
1.800000000000000000e+01,2.124184271734621821e-01,8.624715136227834034e-01,3.289661309009438194e-04,6.763192415237426758e+00
1.900000000000000000e+01,2.000565648906760807e-01,nan,3.204858742696712172e-04,3.500564098358154297e+00
2.000000000000000000e+01,2.004070264390773182e-01,8.739544459264290133e-01,3.116548908338733241e-04,6.778087615966796875e+00
2.100000000000000000e+01,1.983922318969335852e-01,nan,3.025000000000000887e-04,3.484831094741821289e+00
2.200000000000000000e+01,1.938393461621469860e-01,8.771944574768492098e-01,2.930490048706235230e-04,6.738452434539794922e+00
2.300000000000000000e+01,1.941337890198661098e-01,nan,2.833306078073291384e-04,3.500216484069824219e+00
2.400000000000000000e+01,1.931077247588998680e-01,8.781176510266903712e-01,2.733743232625872191e-04,6.760241508483886719e+00
2.500000000000000000e+01,1.821774552679724102e-01,nan,2.632103881453305423e-04,3.501425027847290039e+00
2.600000000000000000e+01,1.841314819434450856e-01,8.766033682670965055e-01,2.528696699924559048e-04,6.785913705825805664e+00
2.700000000000000000e+01,1.820363107447822981e-01,nan,2.423835732251290525e-04,3.503443956375122070e+00
2.800000000000000000e+01,1.771340232032040662e-01,8.564424053840082873e-01,2.317839437745895933e-04,6.792561054229736328e+00
2.900000000000000000e+01,1.790259309216505890e-01,nan,2.211029723671048693e-04,3.486490488052368164e+00
3.000000000000000000e+01,1.800835214865704470e-01,8.903473881587522509e-01,2.103730967617916401e-04,6.750515222549438477e+00
3.100000000000000000e+01,1.741953089626299134e-01,nan,1.996269032382084595e-04,3.473290443420410156e+00
3.200000000000000000e+01,1.754284683718449478e-01,8.887337248807263279e-01,1.888970276328952845e-04,6.764256715774536133e+00
3.300000000000000000e+01,1.775945541448891163e-01,nan,1.782160562254104250e-04,3.522593736648559570e+00
3.400000000000000000e+01,1.703532179300155935e-01,9.168212909242886566e-01,1.676164267748710471e-04,6.759118556976318359e+00
3.500000000000000000e+01,1.736770813456839924e-01,nan,1.571303300075441948e-04,3.481835842132568359e+00
3.600000000000000000e+01,1.688087549991905689e-01,8.668593710110530370e-01,1.467896118546695844e-04,6.743161201477050781e+00
3.700000000000000000e+01,1.774142739466494922e-01,nan,1.366256767374129618e-04,3.453823089599609375e+00
3.800000000000000000e+01,1.768301672612627440e-01,9.065870229960864002e-01,1.266693921926709883e-04,6.743730068206787109e+00
