basin,date,sim_mm,obs_mm,cal_start,cal_end
AMF,1951-10-31,20.596228,7.675584,1951-10,2013-09
AMF,1951-11-30,31.36083,24.69931,1951-10,2013-09
AMF,1951-12-31,68.328882,80.174224,1951-10,2013-09
AMF,1952-01-31,81.338597,136.548581,1951-10,2013-09
AMF,1952-02-29,84.980286,137.662779,1951-10,2013-09
AMF,1952-03-31,79.309748,126.621863,1951-10,2013-09
AMF,1952-04-30,152.914446,206.480272,1951-10,2013-09
AMF,1952-05-31,220.479304,286.894516,1951-10,2013-09
AMF,1952-06-30,182.829773,169.443939,1951-10,2013-09
AMF,1952-07-31,58.155708,60.795776,1951-10,2013-09
AMF,1952-08-31,15.996912,14.186439,1951-10,2013-09
AMF,1952-09-30,6.705523,6.068714,1951-10,2013-09
AMF,1952-10-31,1.687419,5.083369,1951-10,2013-09
AMF,1952-11-30,12.717702,7.455776,1951-10,2013-09
AMF,1952-12-31,25.626185,24.984808,1951-10,2013-09
AMF,1953-01-31,117.944821,114.795199,1951-10,2013-09
AMF,1953-02-28,24.897719,39.075239,1951-10,2013-09
AMF,1953-03-31,59.822175,55.068143,1951-10,2013-09
AMF,1953-04-30,116.07796,118.534456,1951-10,2013-09
AMF,1953-05-31,114.026522,122.720908,1951-10,2013-09
AMF,1953-06-30,155.540962,129.193866,1951-10,2013-09
AMF,1953-07-31,64.638514,41.541127,1951-10,2013-09
AMF,1953-08-31,15.49481,7.710955,1951-10,2013-09
AMF,1953-09-30,5.485609,4.140975,1951-10,2013-09
AMF,1953-10-31,7.784216,4.163714,1951-10,2013-09
AMF,1953-11-30,18.641173,13.617971,1951-10,2013-09
AMF,1953-12-31,10.252924,16.301141,1951-10,2013-09
AMF,1954-01-31,45.459355,31.058574,1951-10,2013-09
AMF,1954-02-28,75.695476,53.120192,1951-10,2013-09
AMF,1954-03-31,103.516244,113.640577,1951-10,2013-09
AMF,1954-04-30,152.407082,137.013462,1951-10,2013-09
AMF,1954-05-31,99.230032,91.899828,1951-10,2013-09
AMF,1954-06-30,31.038731,28.966611,1951-10,2013-09
AMF,1954-07-31,7.796521,8.327427,1951-10,2013-09
AMF,1954-08-31,2.235445,3.542188,1951-10,2013-09
AMF,1954-09-30,0.590534,2.877712,1951-10,2013-09
AMF,1954-10-31,0.505067,2.97372,1951-10,2013-09
AMF,1954-11-30,16.915585,7.210703,1951-10,2013-09
AMF,1954-12-31,45.730849,28.799861,1951-10,2013-09
AMF,1955-01-31,36.56198,33.615418,1951-10,2013-09
AMF,1955-02-28,13.808701,25.997944,1951-10,2013-09
AMF,1955-03-31,43.447186,38.830166,1951-10,2013-09
AMF,1955-04-30,63.242321,60.563336,1951-10,2013-09
AMF,1955-05-31,131.745884,122.614794,1951-10,2013-09
AMF,1955-06-30,82.364464,55.997905,1951-10,2013-09
AMF,1955-07-31,17.133644,10.495186,1951-10,2013-09
AMF,1955-08-31,4.617653,4.699337,1951-10,2013-09
AMF,1955-09-30,2.429731,3.405756,1951-10,2013-09
AMF,1955-10-31,1.459328,3.360279,1951-10,2013-09
AMF,1955-11-30,11.480538,7.225862,1951-10,2013-09
AMF,1955-12-31,319.796843,315.057692,1951-10,2013-09
AMF,1956-01-31,236.550557,240.474668,1951-10,2013-09
AMF,1956-02-29,82.031031,82.592109,1951-10,2013-09
AMF,1956-03-31,65.587221,77.235875,1951-10,2013-09
AMF,1956-04-30,81.540676,103.006432,1951-10,2013-09
AMF,1956-05-31,217.851222,190.5,1951-10,2013-09
AMF,1956-06-30,144.865621,108.81744,1951-10,2013-09
AMF,1956-07-31,43.111544,31.404708,1951-10,2013-09
AMF,1956-08-31,11.200177,8.56492,1951-10,2013-09
AMF,1956-09-30,5.213373,5.280438,1951-10,2013-09
AMF,1956-10-31,14.064805,8.160676,1951-10,2013-09
AMF,1956-11-30,9.905544,7.756432,1951-10,2013-09
AMF,1956-12-31,6.78387,12.253647,1951-10,2013-09
AMF,1957-01-31,18.579335,14.679111,1951-10,2013-09
AMF,1957-02-28,81.983524,71.626989,1951-10,2013-09
AMF,1957-03-31,131.074591,111.874536,1951-10,2013-09
AMF,1957-04-30,79.157365,77.16008,1951-10,2013-09
AMF,1957-05-31,173.513272,143.178183,1951-10,2013-09
AMF,1957-06-30,89.382202,73.041843,1951-10,2013-09
AMF,1957-07-31,21.173006,13.466379,1951-10,2013-09
AMF,1957-08-31,5.334232,4.623541,1951-10,2013-09
AMF,1957-09-30,2.199605,1.995955,1951-10,2013-09
AMF,1957-10-31,12.167236,5.507825,1951-10,2013-09
AMF,1957-11-30,13.354526,9.449204,1951-10,2013-09
AMF,1957-12-31,41.062387,24.734682,1951-10,2013-09
AMF,1958-01-31,61.700921,41.308687,1951-10,2013-09
AMF,1958-02-28,176.482809,148.584947,1951-10,2013-09
AMF,1958-03-31,165.223552,139.615782,1951-10,2013-09
AMF,1958-04-30,231.742828,213.769297,1951-10,2013-09
AMF,1958-05-31,215.761886,267.053714,1951-10,2013-09
AMF,1958-06-30,111.006738,135.573342,1951-10,2013-09
AMF,1958-07-31,34.016017,32.971154,1951-10,2013-09
AMF,1958-08-31,10.578762,9.676592,1951-10,2013-09
AMF,1958-09-30,5.355282,5.179377,1951-10,2013-09
AMF,1958-10-31,2.060663,3.663462,1951-10,2013-09
AMF,1958-11-30,7.854236,5.684682,1951-10,2013-09
AMF,1958-12-31,6.611909,6.164721,1951-10,2013-09
AMF,1959-01-31,44.161332,37.746286,1951-10,2013-09
AMF,1959-02-28,37.56893,51.440053,1951-10,2013-09
AMF,1959-03-31,40.476355,50.429443,1951-10,2013-09
AMF,1959-04-30,69.743136,71.450133,1951-10,2013-09
AMF,1959-05-31,56.071322,51.793767,1951-10,2013-09
AMF,1959-06-30,29.787771,21.829178,1951-10,2013-09
AMF,1959-07-31,7.170926,4.143501,1951-10,2013-09
AMF,1959-08-31,1.993646,1.718037,1951-10,2013-09
AMF,1959-09-30,10.516335,3.739257,1951-10,2013-09
AMF,1959-10-31,0.122812,3.026777,1951-10,2013-09
AMF,1959-11-30,0.024234,3.183422,1951-10,2013-09
AMF,1959-12-31,7.6288,5.063156,1951-10,2013-09
AMF,1960-01-31,33.084028,15.944901,1951-10,2013-09
AMF,1960-02-29,92.382564,88.024138,1951-10,2013-09
AMF,1960-03-31,107.513809,108.966505,1951-10,2013-09
AMF,1960-04-30,67.107588,90.760365,1951-10,2013-09
AMF,1960-05-31,71.744227,71.470345,1951-10,2013-09
AMF,1960-06-30,39.218983,30.570955,1951-10,2013-09
AMF,1960-07-31,7.970537,4.982308,1951-10,2013-09
AMF,1960-08-31,1.806939,1.389589,1951-10,2013-09
AMF,1960-09-30,0.624564,1.078826,1951-10,2013-09
AMF,1960-10-31,2.529881,2.273873,1951-10,2013-09
AMF,1960-11-30,24.85042,12.582095,1951-10,2013-09
AMF,1960-12-31,12.252038,9.954509,1951-10,2013-09
AMF,1961-01-31,3.641748,7.857493,1951-10,2013-09
AMF,1961-02-28,30.313808,30.975199,1951-10,2013-09
AMF,1961-03-31,38.126411,39.565385,1951-10,2013-09
AMF,1961-04-30,53.267416,59.903912,1951-10,2013-09
AMF,1961-05-31,72.053903,68.898342,1951-10,2013-09
AMF,1961-06-30,42.755755,29.509814,1951-10,2013-09
AMF,1961-07-31,10.407962,1.339058,1951-10,2013-09
AMF,1961-08-31,3.318119,0.0,1951-10,2013-09
AMF,1961-09-30,3.273372,1.212732,1951-10,2013-09
AMF,1961-10-31,5.861031,2.637692,1951-10,2013-09
AMF,1961-11-30,5.549601,3.46134,1951-10,2013-09
AMF,1961-12-31,19.806711,12.766532,1951-10,2013-09
AMF,1962-01-31,12.356479,11.887301,1951-10,2013-09
AMF,1962-02-28,142.101675,105.626439,1951-10,2013-09
AMF,1962-03-31,60.855579,62.480968,1951-10,2013-09
AMF,1962-04-30,117.285902,139.918966,1951-10,2013-09
AMF,1962-05-31,84.038218,106.07616,1951-10,2013-09
AMF,1962-06-30,83.77286,65.815981,1951-10,2013-09
AMF,1962-07-31,20.227722,10.202109,1951-10,2013-09
AMF,1962-08-31,6.131259,1.028296,1951-10,2013-09
AMF,1962-09-30,1.716671,0.747851,1951-10,2013-09
AMF,1962-10-31,99.042655,84.603223,1951-10,2013-09
AMF,1962-11-30,15.010791,11.293568,1951-10,2013-09
AMF,1962-12-31,68.428599,44.974675,1951-10,2013-09
AMF,1963-01-31,15.888808,65.376366,1951-10,2013-09
AMF,1963-02-28,249.984696,179.830484,1951-10,2013-09
AMF,1963-03-31,84.836705,59.024682,1951-10,2013-09
AMF,1963-04-30,166.005566,164.613223,1951-10,2013-09
AMF,1963-05-31,191.72482,192.329204,1951-10,2013-09
AMF,1963-06-30,76.592561,71.035782,1951-10,2013-09
AMF,1963-07-31,22.919459,15.83626,1951-10,2013-09
AMF,1963-08-31,6.675383,4.307725,1951-10,2013-09
AMF,1963-09-30,4.78834,4.229403,1951-10,2013-09
AMF,1963-10-31,12.132239,8.09246,1951-10,2013-09
AMF,1963-11-30,63.739258,50.730099,1951-10,2013-09
AMF,1963-12-31,13.022587,21.051008,1951-10,2013-09
AMF,1964-01-31,37.376571,39.476956,1951-10,2013-09
AMF,1964-02-29,14.504395,27.147513,1951-10,2013-09
AMF,1964-03-31,32.559459,31.867062,1951-10,2013-09
AMF,1964-04-30,67.183494,73.789695,1951-10,2013-09
AMF,1964-05-31,132.269218,99.898806,1951-10,2013-09
AMF,1964-06-30,83.734682,47.165172,1951-10,2013-09
AMF,1964-07-31,20.847769,9.23445,1951-10,2013-09
AMF,1964-08-31,6.210975,3.514397,1951-10,2013-09
AMF,1964-09-30,2.485375,0.48004,1951-10,2013-09
AMF,1964-10-31,2.6423,2.728647,1951-10,2013-09
AMF,1964-11-30,29.664246,16.169761,1951-10,2013-09
AMF,1964-12-31,350.826271,381.328448,1951-10,2013-09
AMF,1965-01-31,188.581296,195.527785,1951-10,2013-09
AMF,1965-02-28,73.437715,71.222745,1951-10,2013-09
AMF,1965-03-31,72.855902,60.207095,1951-10,2013-09
AMF,1965-04-30,146.962703,156.215053,1951-10,2013-09
AMF,1965-05-31,124.262025,128.953846,1951-10,2013-09
AMF,1965-06-30,89.549749,79.762401,1951-10,2013-09
AMF,1965-07-31,34.143387,24.10305,1951-10,2013-09
AMF,1965-08-31,16.273538,13.112666,1951-10,2013-09
AMF,1965-09-30,4.709813,3.688727,1951-10,2013-09
AMF,1965-10-31,3.529212,6.568966,1951-10,2013-09
AMF,1965-11-30,45.722252,18.822613,1951-10,2013-09
AMF,1965-12-31,14.844597,20.338528,1951-10,2013-09
AMF,1966-01-31,19.002852,30.747812,1951-10,2013-09
AMF,1966-02-28,23.184554,28.448674,1951-10,2013-09
AMF,1966-03-31,51.760594,59.853382,1951-10,2013-09
AMF,1966-04-30,146.560797,104.118103,1951-10,2013-09
AMF,1966-05-31,75.833515,69.782626,1951-10,2013-09
AMF,1966-06-30,18.388286,12.203117,1951-10,2013-09
AMF,1966-07-31,5.670917,0.808488,1951-10,2013-09
AMF,1966-08-31,1.469701,0.0,1951-10,2013-09
AMF,1966-09-30,0.461763,0.0,1951-10,2013-09
AMF,1966-10-31,0.0431,1.844363,1951-10,2013-09
AMF,1966-11-30,30.802928,19.428979,1951-10,2013-09
AMF,1966-12-31,80.616286,70.111074,1951-10,2013-09
AMF,1967-01-31,85.419165,106.290915,1951-10,2013-09
AMF,1967-02-28,86.206857,67.281366,1951-10,2013-09
AMF,1967-03-31,100.054338,136.356565,1951-10,2013-09
AMF,1967-04-30,98.385286,110.889191,1951-10,2013-09
AMF,1967-05-31,287.197203,226.755637,1951-10,2013-09
AMF,1967-06-30,141.655079,189.843103,1951-10,2013-09
AMF,1967-07-31,45.927754,60.990318,1951-10,2013-09
AMF,1967-08-31,13.365441,8.590186,1951-10,2013-09
AMF,1967-09-30,5.871603,3.789788,1951-10,2013-09
AMF,1967-10-31,8.9339,4.724602,1951-10,2013-09
AMF,1967-11-30,9.469431,11.419894,1951-10,2013-09
AMF,1967-12-31,16.501102,21.349138,1951-10,2013-09
AMF,1968-01-31,20.148531,36.154576,1951-10,2013-09
AMF,1968-02-29,85.403146,113.668369,1951-10,2013-09
AMF,1968-03-31,79.235739,73.875597,1951-10,2013-09
AMF,1968-04-30,59.44452,73.622944,1951-10,2013-09
AMF,1968-05-31,73.800832,63.21366,1951-10,2013-09
AMF,1968-06-30,34.344737,23.269297,1951-10,2013-09
AMF,1968-07-31,7.774023,2.652851,1951-10,2013-09
AMF,1968-08-31,7.888281,4.446684,1951-10,2013-09
AMF,1968-09-30,0.819413,0.884284,1951-10,2013-09
AMF,1968-10-31,7.79322,3.562401,1951-10,2013-09
AMF,1968-11-30,32.534024,25.366313,1951-10,2013-09
AMF,1968-12-31,38.599504,32.263727,1951-10,2013-09
AMF,1969-01-31,301.368229,275.492308,1951-10,2013-09
AMF,1969-02-28,129.917757,124.961936,1951-10,2013-09
AMF,1969-03-31,107.663476,92.824536,1951-10,2013-09
AMF,1969-04-30,155.787201,170.43939,1951-10,2013-09
AMF,1969-05-31,251.527939,238.175531,1951-10,2013-09
AMF,1969-06-30,95.938241,118.595093,1951-10,2013-09
AMF,1969-07-31,30.78701,29.206631,1951-10,2013-09
AMF,1969-08-31,8.033315,6.366843,1951-10,2013-09
AMF,1969-09-30,2.730001,5.709947,1951-10,2013-09
AMF,1969-10-31,15.017595,7.099536,1951-10,2013-09
AMF,1969-11-30,13.507928,12.632626,1951-10,2013-09
AMF,1969-12-31,97.9701,84.840716,1951-10,2013-09
AMF,1970-01-31,304.457188,332.263329,1951-10,2013-09
AMF,1970-02-28,105.102369,84.461737,1951-10,2013-09
AMF,1970-03-31,98.424458,86.25557,1951-10,2013-09
AMF,1970-04-30,40.976031,52.652785,1951-10,2013-09
AMF,1970-05-31,65.085697,74.507228,1951-10,2013-09
AMF,1970-06-30,40.664448,50.17679,1951-10,2013-09
AMF,1970-07-31,9.662466,10.030305,1951-10,2013-09
AMF,1970-08-31,2.584275,2.55179,1951-10,2013-09
AMF,1970-09-30,0.924069,1.667507,1951-10,2013-09
AMF,1970-10-31,7.947541,2.475995,1951-10,2013-09
AMF,1970-11-30,46.538169,45.174271,1951-10,2013-09
AMF,1970-12-31,83.126315,86.381897,1951-10,2013-09
AMF,1971-01-31,35.247562,74.962003,1951-10,2013-09
AMF,1971-02-28,41.332647,53.461273,1951-10,2013-09
AMF,1971-03-31,107.037992,102.197944,1951-10,2013-09
AMF,1971-04-30,97.924465,104.598143,1951-10,2013-09
AMF,1971-05-31,128.914342,139.994761,1951-10,2013-09
AMF,1971-06-30,125.021275,105.861406,1951-10,2013-09
AMF,1971-07-31,35.531667,26.983289,1951-10,2013-09
AMF,1971-08-31,10.17598,6.265782,1951-10,2013-09
AMF,1971-09-30,3.536525,2.526525,1951-10,2013-09
AMF,1971-10-31,7.129054,3.612931,1951-10,2013-09
AMF,1971-11-30,17.000825,13.51691,1951-10,2013-09
AMF,1971-12-31,39.772689,33.855438,1951-10,2013-09
AMF,1972-01-31,12.535785,27.665451,1951-10,2013-09
AMF,1972-02-29,50.890253,49.11565,1951-10,2013-09
AMF,1972-03-31,123.969321,115.083223,1951-10,2013-09
AMF,1972-04-30,89.100335,84.18382,1951-10,2013-09
AMF,1972-05-31,83.07785,96.311141,1951-10,2013-09
AMF,1972-06-30,40.595906,40.348607,1951-10,2013-09
AMF,1972-07-31,8.463853,6.49317,1951-10,2013-09
AMF,1972-08-31,2.301637,1.339058,1951-10,2013-09
AMF,1972-09-30,7.932196,1.844363,1951-10,2013-09
AMF,1972-10-31,10.302514,6.189987,1951-10,2013-09
AMF,1972-11-30,32.250348,23.547215,1951-10,2013-09
AMF,1972-12-31,45.83102,57.427918,1951-10,2013-09
AMF,1973-01-31,163.274578,150.833554,1951-10,2013-09
AMF,1973-02-28,119.453266,99.823011,1951-10,2013-09
AMF,1973-03-31,103.030063,89.641114,1951-10,2013-09
AMF,1973-04-30,87.186076,105.937202,1951-10,2013-09
AMF,1973-05-31,131.552279,160.863859,1951-10,2013-09
AMF,1973-06-30,37.527984,50.202056,1951-10,2013-09
AMF,1973-07-31,10.555166,8.539655,1951-10,2013-09
AMF,1973-08-31,4.192385,3.284483,1951-10,2013-09
AMF,1973-09-30,4.05791,3.713992,1951-10,2013-09
AMF,1973-10-31,13.522246,7.781698,1951-10,2013-09
AMF,1973-11-30,98.76985,108.716379,1951-10,2013-09
AMF,1973-12-31,119.375363,88.150464,1951-10,2013-09
AMF,1974-01-31,187.639996,207.023475,1951-10,2013-09
AMF,1974-02-28,73.030447,47.220756,1951-10,2013-09
AMF,1974-03-31,173.862543,147.87752,1951-10,2013-09
AMF,1974-04-30,159.800369,163.89569,1951-10,2013-09
AMF,1974-05-31,148.968839,136.103912,1951-10,2013-09
AMF,1974-06-30,55.50782,118.216114,1951-10,2013-09
AMF,1974-07-31,44.021076,41.232891,1951-10,2013-09
AMF,1974-08-31,5.736835,8.56492,1951-10,2013-09
AMF,1974-09-30,1.321147,4.52248,1951-10,2013-09
AMF,1974-10-31,7.38962,6.793826,1951-10,2013-09
AMF,1974-11-30,14.036242,7.637686,1951-10,2013-09
AMF,1974-12-31,11.773352,11.710444,1951-10,2013-09
AMF,1975-01-31,26.360764,25.040391,1951-10,2013-09
AMF,1975-02-28,77.988512,63.754337,1951-10,2013-09
AMF,1975-03-31,128.964493,113.193382,1951-10,2013-09
AMF,1975-04-30,78.990141,76.606771,1951-10,2013-09
AMF,1975-05-31,193.607523,192.538906,1951-10,2013-09
AMF,1975-06-30,114.235375,127.099377,1951-10,2013-09
AMF,1975-07-31,23.070878,26.43756,1951-10,2013-09
AMF,1975-08-31,12.385758,7.632633,1951-10,2013-09
AMF,1975-09-30,2.860578,3.564927,1951-10,2013-09
AMF,1975-10-31,29.782562,20.699821,1951-10,2013-09
AMF,1975-11-30,19.828335,21.192493,1951-10,2013-09
AMF,1975-12-31,10.814574,16.55632,1951-10,2013-09
AMF,1976-01-31,5.271161,11.136923,1951-10,2013-09
AMF,1976-02-29,13.492004,16.894874,1951-10,2013-09
AMF,1976-03-31,26.637045,30.277878,1951-10,2013-09
AMF,1976-04-30,21.557521,35.699801,1951-10,2013-09
AMF,1976-05-31,40.645562,38.478979,1951-10,2013-09
AMF,1976-06-30,10.260799,5.462347,1951-10,2013-09
AMF,1976-07-31,3.925045,0.77817,1951-10,2013-09
AMF,1976-08-31,9.790423,2.776651,1951-10,2013-09
AMF,1976-09-30,5.452183,2.299138,1951-10,2013-09
AMF,1976-10-31,3.45324,3.888322,1951-10,2013-09
AMF,1976-11-30,6.909635,2.637692,1951-10,2013-09
AMF,1976-12-31,0.167816,0.821121,1951-10,2013-09
AMF,1977-01-31,7.761497,5.621519,1951-10,2013-09
AMF,1977-02-28,12.921315,6.839304,1951-10,2013-09
AMF,1977-03-31,8.243638,10.53561,1951-10,2013-09
AMF,1977-04-30,9.969119,18.86809,1951-10,2013-09
AMF,1977-05-31,19.695084,25.202089,1951-10,2013-09
AMF,1977-06-30,16.0414,13.777142,1951-10,2013-09
AMF,1977-07-31,3.559466,0.0,1951-10,2013-09
AMF,1977-08-31,1.003741,0.0,1951-10,2013-09
AMF,1977-09-30,1.121021,0.0,1951-10,2013-09
AMF,1977-10-31,0.925823,0.0,1951-10,2013-09
AMF,1977-11-30,15.62801,4.82061,1951-10,2013-09
AMF,1977-12-31,49.916194,45.762951,1951-10,2013-09
AMF,1978-01-31,142.128497,139.00689,1951-10,2013-09
AMF,1978-02-28,73.564825,74.118143,1951-10,2013-09
AMF,1978-03-31,130.933013,143.466207,1951-10,2013-09
AMF,1978-04-30,132.850321,131.877036,1951-10,2013-09
AMF,1978-05-31,121.104899,150.325723,1951-10,2013-09
AMF,1978-06-30,105.408032,95.146412,1951-10,2013-09
AMF,1978-07-31,22.170749,22.225842,1951-10,2013-09
AMF,1978-08-31,6.741836,1.675086,1951-10,2013-09
AMF,1978-09-30,13.989727,6.000497,1951-10,2013-09
AMF,1978-10-31,0.683808,0.482566,1951-10,2013-09
AMF,1978-11-30,11.127079,5.644257,1951-10,2013-09
AMF,1978-12-31,7.551752,8.125305,1951-10,2013-09
AMF,1979-01-31,48.210267,45.775584,1951-10,2013-09
AMF,1979-02-28,43.418566,54.914025,1951-10,2013-09
AMF,1979-03-31,103.138702,91.071127,1951-10,2013-09
AMF,1979-04-30,83.865536,91.97815,1951-10,2013-09
AMF,1979-05-31,172.647116,164.931565,1951-10,2013-09
AMF,1979-06-30,48.763583,42.867553,1951-10,2013-09
AMF,1979-07-31,18.468891,8.519443,1951-10,2013-09
AMF,1979-08-31,4.015458,1.096512,1951-10,2013-09
AMF,1979-09-30,1.084522,0.386558,1951-10,2013-09
AMF,1979-10-31,17.414574,7.880232,1951-10,2013-09
AMF,1979-11-30,17.9372,16.776127,1951-10,2013-09
AMF,1979-12-31,19.344729,23.668488,1951-10,2013-09
AMF,1980-01-31,257.164222,305.194138,1951-10,2013-09
AMF,1980-02-29,210.100116,181.09122,1951-10,2013-09
AMF,1980-03-31,123.450119,101.781068,1951-10,2013-09
AMF,1980-04-30,99.589723,102.847261,1951-10,2013-09
AMF,1980-05-31,113.243761,122.943243,1951-10,2013-09
AMF,1980-06-30,63.673322,75.61132,1951-10,2013-09
AMF,1980-07-31,52.420521,32.011074,1951-10,2013-09
AMF,1980-08-31,8.243953,4.911565,1951-10,2013-09
AMF,1980-09-30,2.819438,3.322381,1951-10,2013-09
AMF,1980-10-31,5.270068,4.858508,1951-10,2013-09
AMF,1980-11-30,3.995371,4.623541,1951-10,2013-09
AMF,1980-12-31,15.820063,10.682149,1951-10,2013-09
AMF,1981-01-31,41.307725,23.244032,1951-10,2013-09
AMF,1981-02-28,36.94293,34.4138,1951-10,2013-09
AMF,1981-03-31,78.108239,67.642659,1951-10,2013-09
AMF,1981-04-30,62.554117,73.761903,1951-10,2013-09
AMF,1981-05-31,67.628931,54.47441,1951-10,2013-09
AMF,1981-06-30,20.866082,11.268302,1951-10,2013-09
AMF,1981-07-31,5.878085,0.0,1951-10,2013-09
AMF,1981-08-31,1.120021,0.0,1951-10,2013-09
AMF,1981-09-30,2.886374,0.020212,1951-10,2013-09
AMF,1981-10-31,17.422432,10.679622,1951-10,2013-09
AMF,1981-11-30,141.826861,134.257023,1951-10,2013-09
AMF,1981-12-31,203.160445,211.796081,1951-10,2013-09
AMF,1982-01-31,137.852136,133.776983,1951-10,2013-09
AMF,1982-02-28,208.783096,226.5712,1951-10,2013-09
AMF,1982-03-31,211.579851,173.77693,1951-10,2013-09
AMF,1982-04-30,281.638119,285.621147,1951-10,2013-09
AMF,1982-05-31,274.253967,212.708157,1951-10,2013-09
AMF,1982-06-30,101.102338,97.862427,1951-10,2013-09
AMF,1982-07-31,33.894295,34.335477,1951-10,2013-09
AMF,1982-08-31,9.272919,10.384019,1951-10,2013-09
AMF,1982-09-30,18.88009,15.447175,1951-10,2013-09
AMF,1982-10-31,40.787978,42.665431,1951-10,2013-09
AMF,1982-11-30,62.711232,70.212135,1951-10,2013-09
AMF,1982-12-31,192.851948,142.784045,1951-10,2013-09
AMF,1983-01-31,133.409575,114.744668,1951-10,2013-09
AMF,1983-02-28,183.64355,175.772885,1951-10,2013-09
AMF,1983-03-31,298.695645,294.898548,1951-10,2013-09
AMF,1983-04-30,144.643818,152.925517,1951-10,2013-09
AMF,1983-05-31,265.462159,248.286684,1951-10,2013-09
AMF,1983-06-30,187.751912,238.051731,1951-10,2013-09
AMF,1983-07-31,52.781253,96.525895,1951-10,2013-09
AMF,1983-08-31,15.209802,22.721041,1951-10,2013-09
AMF,1983-09-30,8.223183,12.78068,1951-10,2013-09
AMF,1983-10-31,7.910009,12.268806,1951-10,2013-09
AMF,1983-11-30,163.754269,182.311532,1951-10,2013-09
AMF,1983-12-31,192.552636,239.213932,1951-10,2013-09
AMF,1984-01-31,89.291515,95.861419,1951-10,2013-09
AMF,1984-02-29,83.455235,72.640126,1951-10,2013-09
AMF,1984-03-31,88.309067,95.97006,1951-10,2013-09
AMF,1984-04-30,79.663432,80.543097,1951-10,2013-09
AMF,1984-05-31,135.098386,124.494529,1951-10,2013-09
AMF,1984-06-30,56.661786,59.944337,1951-10,2013-09
AMF,1984-07-31,13.824616,12.579569,1951-10,2013-09
AMF,1984-08-31,3.9848,5.487613,1951-10,2013-09
AMF,1984-09-30,1.839011,4.317832,1951-10,2013-09
AMF,1984-10-31,13.513627,9.012115,1951-10,2013-09
AMF,1984-11-30,51.07961,47.506253,1951-10,2013-09
AMF,1984-12-31,20.443906,25.682129,1951-10,2013-09
AMF,1985-01-31,10.317618,17.574509,1951-10,2013-09
AMF,1985-02-28,37.539392,35.535577,1951-10,2013-09
AMF,1985-03-31,44.060448,50.512818,1951-10,2013-09
AMF,1985-04-30,123.736868,109.792679,1951-10,2013-09
AMF,1985-05-31,61.452604,71.465292,1951-10,2013-09
AMF,1985-06-30,16.304863,19.840802,1951-10,2013-09
AMF,1985-07-31,4.473999,3.443654,1951-10,2013-09
AMF,1985-08-31,1.07777,1.225365,1951-10,2013-09
AMF,1985-09-30,7.321316,6.141983,1951-10,2013-09
AMF,1985-10-31,6.77493,5.294081,1951-10,2013-09
AMF,1985-11-30,19.265215,17.5308,1951-10,2013-09
AMF,1985-12-31,31.425683,38.889034,1951-10,2013-09
AMF,1986-01-31,87.414537,90.400588,1951-10,2013-09
AMF,1986-02-28,434.1094,471.504933,1951-10,2013-09
AMF,1986-03-31,269.413887,244.273552,1951-10,2013-09
AMF,1986-04-30,93.820593,101.46222,1951-10,2013-09
AMF,1986-05-31,71.012453,105.892735,1951-10,2013-09
AMF,1986-06-30,37.470912,78.230063,1951-10,2013-09
AMF,1986-07-31,9.079398,12.788007,1951-10,2013-09
AMF,1986-08-31,1.840523,6.355474,1951-10,2013-09
AMF,1986-09-30,13.752193,3.042442,1951-10,2013-09
AMF,1986-10-31,1.559877,7.15992,1951-10,2013-09
AMF,1986-11-30,1.929248,3.142745,1951-10,2013-09
AMF,1986-12-31,5.950413,3.053053,1951-10,2013-09
AMF,1987-01-31,15.551215,12.573253,1951-10,2013-09
AMF,1987-02-28,38.049027,33.610365,1951-10,2013-09
AMF,1987-03-31,51.605891,52.700031,1951-10,2013-09
AMF,1987-04-30,46.450693,53.521152,1951-10,2013-09
AMF,1987-05-31,23.031436,44.776848,1951-10,2013-09
AMF,1987-06-30,6.8731,7.751885,1951-10,2013-09
AMF,1987-07-31,1.906883,2.159421,1951-10,2013-09
AMF,1987-08-31,0.127753,0.858513,1951-10,2013-09
AMF,1987-09-30,0.084538,0.972712,1951-10,2013-09
AMF,1987-10-31,4.645558,2.301159,1951-10,2013-09
AMF,1987-11-30,10.915613,3.671799,1951-10,2013-09
AMF,1987-12-31,27.507158,22.608358,1951-10,2013-09
AMF,1988-01-31,35.978938,40.628294,1951-10,2013-09
AMF,1988-02-29,13.938085,23.534077,1951-10,2013-09
AMF,1988-03-31,26.831162,35.455739,1951-10,2013-09
AMF,1988-04-30,42.824293,41.72809,1951-10,2013-09
AMF,1988-05-31,26.794015,32.395611,1951-10,2013-09
AMF,1988-06-30,13.174799,12.92166,1951-10,2013-09
AMF,1988-07-31,3.052974,0.278676,1951-10,2013-09
AMF,1988-08-31,0.465799,0.0,1951-10,2013-09
AMF,1988-09-30,0.430071,0.012633,1951-10,2013-09
AMF,1988-10-31,0.095,1.404748,1951-10,2013-09
AMF,1988-11-30,37.369788,21.516647,1951-10,2013-09
AMF,1988-12-31,7.88096,15.735957,1951-10,2013-09
AMF,1989-01-31,9.684842,16.744293,1951-10,2013-09
AMF,1989-02-28,20.349673,27.604814,1951-10,2013-09
AMF,1989-03-31,202.709535,218.891069,1951-10,2013-09
AMF,1989-04-30,161.94515,139.696631,1951-10,2013-09
