date,basin,obs_mm,cal_start,cal_end
1961-08-31,CacheCreek,3.5156240945945947,1951-10,2010-09
1961-09-30,CacheCreek,2.511160067567568,1951-10,2010-09
1961-10-31,CacheCreek,1.5066960405405405,1951-10,2010-09
1961-11-30,CacheCreek,3.013392081081081,1951-10,2010-09
1961-12-31,CacheCreek,8.035712216216217,1951-10,2010-09
1962-01-31,CacheCreek,5.524552148648649,1951-10,2010-09
1962-02-28,CacheCreek,42.18748913513514,1951-10,2010-09
1962-03-31,CacheCreek,40.6807930945946,1951-10,2010-09
1962-04-30,CacheCreek,23.604904635135135,1951-10,2010-09
1962-05-31,CacheCreek,17.578120472972973,1951-10,2010-09
1962-06-30,CacheCreek,11.551336310810811,1951-10,2010-09
1962-07-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1962-08-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1962-09-30,CacheCreek,3.013392081081081,1951-10,2010-09
1962-10-31,CacheCreek,13.058032351351352,1951-10,2010-09
1962-11-30,CacheCreek,5.022320135135136,1951-10,2010-09
1962-12-31,CacheCreek,11.551336310810811,1951-10,2010-09
1963-01-31,CacheCreek,24.10713664864865,1951-10,2010-09
1963-02-28,CacheCreek,36.662936986486486,1951-10,2010-09
1963-03-31,CacheCreek,31.640616851351353,1951-10,2010-09
1963-04-30,CacheCreek,64.78792974324325,1951-10,2010-09
1963-05-31,CacheCreek,39.17409705405406,1951-10,2010-09
1963-06-30,CacheCreek,22.60044060810811,1951-10,2010-09
1963-07-31,CacheCreek,14.564728391891892,1951-10,2010-09
1963-08-31,CacheCreek,9.542408256756758,1951-10,2010-09
1963-09-30,CacheCreek,6.529016175675676,1951-10,2010-09
1963-10-31,CacheCreek,5.022320135135136,1951-10,2010-09
1963-11-30,CacheCreek,8.53794422972973,1951-10,2010-09
1963-12-31,CacheCreek,6.529016175675676,1951-10,2010-09
1964-01-31,CacheCreek,17.07588845945946,1951-10,2010-09
1964-02-29,CacheCreek,11.049104297297298,1951-10,2010-09
1964-03-31,CacheCreek,10.546872283783784,1951-10,2010-09
1964-04-30,CacheCreek,8.035712216216217,1951-10,2010-09
1964-05-31,CacheCreek,6.529016175675676,1951-10,2010-09
1964-06-30,CacheCreek,4.5200881216216215,1951-10,2010-09
1964-07-31,CacheCreek,2.511160067567568,1951-10,2010-09
1964-08-31,CacheCreek,1.004464027027027,1951-10,2010-09
1964-09-30,CacheCreek,0.5022320135135135,1951-10,2010-09
1964-10-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1964-11-30,CacheCreek,5.022320135135136,1951-10,2010-09
1964-12-31,CacheCreek,93.41515451351351,1951-10,2010-09
1965-01-31,CacheCreek,125.05577136486487,1951-10,2010-09
1965-02-28,CacheCreek,59.765609608108115,1951-10,2010-09
1965-03-31,CacheCreek,31.13838483783784,1951-10,2010-09
1965-04-30,CacheCreek,39.67632906756757,1951-10,2010-09
1965-05-31,CacheCreek,27.622760743243244,1951-10,2010-09
1965-06-30,CacheCreek,17.07588845945946,1951-10,2010-09
1965-07-31,CacheCreek,10.546872283783784,1951-10,2010-09
1965-08-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1965-09-30,CacheCreek,5.022320135135136,1951-10,2010-09
1965-10-31,CacheCreek,4.017856108108108,1951-10,2010-09
1965-11-30,CacheCreek,8.53794422972973,1951-10,2010-09
1965-12-31,CacheCreek,14.062496378378379,1951-10,2010-09
1966-01-31,CacheCreek,50.223201351351356,1951-10,2010-09
1966-02-28,CacheCreek,37.66740101351352,1951-10,2010-09
1966-03-31,CacheCreek,30.636152824324327,1951-10,2010-09
1966-04-30,CacheCreek,21.595976581081082,1951-10,2010-09
1966-05-31,CacheCreek,15.56919241891892,1951-10,2010-09
1966-06-30,CacheCreek,10.044640270270271,1951-10,2010-09
1966-07-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1966-08-31,CacheCreek,5.022320135135136,1951-10,2010-09
1966-09-30,CacheCreek,3.5156240945945947,1951-10,2010-09
1966-10-31,CacheCreek,2.511160067567568,1951-10,2010-09
1966-11-30,CacheCreek,7.5334802027027035,1951-10,2010-09
1966-12-31,CacheCreek,31.13838483783784,1951-10,2010-09
1967-01-31,CacheCreek,78.85042612162162,1951-10,2010-09
1967-02-28,CacheCreek,44.698649202702704,1951-10,2010-09
1967-03-31,CacheCreek,47.20980927027027,1951-10,2010-09
1967-04-30,CacheCreek,57.25444954054054,1951-10,2010-09
1967-05-31,CacheCreek,43.191953162162164,1951-10,2010-09
1967-06-30,CacheCreek,26.116064702702705,1951-10,2010-09
1967-07-31,CacheCreek,17.578120472972973,1951-10,2010-09
1967-08-31,CacheCreek,11.049104297297298,1951-10,2010-09
1967-09-30,CacheCreek,7.031248189189189,1951-10,2010-09
1967-10-31,CacheCreek,5.022320135135136,1951-10,2010-09
1967-11-30,CacheCreek,4.017856108108108,1951-10,2010-09
1967-12-31,CacheCreek,7.031248189189189,1951-10,2010-09
1968-01-31,CacheCreek,37.165169,1951-10,2010-09
1968-02-29,CacheCreek,49.72096933783784,1951-10,2010-09
1968-03-31,CacheCreek,39.17409705405406,1951-10,2010-09
1968-04-30,CacheCreek,25.111600675675678,1951-10,2010-09
1968-05-31,CacheCreek,18.080352486486486,1951-10,2010-09
1968-06-30,CacheCreek,11.551336310810811,1951-10,2010-09
1968-07-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1968-08-31,CacheCreek,5.524552148648649,1951-10,2010-09
1968-09-30,CacheCreek,4.5200881216216215,1951-10,2010-09
1968-10-31,CacheCreek,3.013392081081081,1951-10,2010-09
1968-11-30,CacheCreek,3.013392081081081,1951-10,2010-09
1968-12-31,CacheCreek,20.591512554054056,1951-10,2010-09
1969-01-31,CacheCreek,95.42408256756757,1951-10,2010-09
1969-02-28,CacheCreek,137.61157170270272,1951-10,2010-09
1969-03-31,CacheCreek,129.073627472973,1951-10,2010-09
1969-04-30,CacheCreek,62.779001689189194,1951-10,2010-09
1969-05-31,CacheCreek,28.62722477027027,1951-10,2010-09
1969-06-30,CacheCreek,17.578120472972973,1951-10,2010-09
1969-07-31,CacheCreek,11.551336310810811,1951-10,2010-09
1969-08-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1969-09-30,CacheCreek,6.026784162162162,1951-10,2010-09
1969-10-31,CacheCreek,4.017856108108108,1951-10,2010-09
1969-11-30,CacheCreek,3.5156240945945947,1951-10,2010-09
1969-12-31,CacheCreek,28.124992756756757,1951-10,2010-09
1970-01-31,CacheCreek,174.2745086891892,1951-10,2010-09
1970-02-28,CacheCreek,108.48211491891892,1951-10,2010-09
1970-03-31,CacheCreek,62.27676967567568,1951-10,2010-09
1970-04-30,CacheCreek,31.640616851351353,1951-10,2010-09
1970-05-31,CacheCreek,21.09374456756757,1951-10,2010-09
1970-06-30,CacheCreek,14.564728391891892,1951-10,2010-09
1970-07-31,CacheCreek,9.542408256756758,1951-10,2010-09
1970-08-31,CacheCreek,6.529016175675676,1951-10,2010-09
1970-09-30,CacheCreek,4.5200881216216215,1951-10,2010-09
1970-10-31,CacheCreek,3.013392081081081,1951-10,2010-09
1970-11-30,CacheCreek,11.049104297297298,1951-10,2010-09
1970-12-31,CacheCreek,47.71204128378378,1951-10,2010-09
1971-01-31,CacheCreek,53.236593432432436,1951-10,2010-09
1971-02-28,CacheCreek,30.133920810810814,1951-10,2010-09
1971-03-31,CacheCreek,36.662936986486486,1951-10,2010-09
1971-04-30,CacheCreek,29.6316887972973,1951-10,2010-09
1971-05-31,CacheCreek,22.60044060810811,1951-10,2010-09
1971-06-30,CacheCreek,16.573656445945947,1951-10,2010-09
1971-07-31,CacheCreek,12.555800337837839,1951-10,2010-09
1971-08-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1971-09-30,CacheCreek,5.524552148648649,1951-10,2010-09
1971-10-31,CacheCreek,3.013392081081081,1951-10,2010-09
1971-11-30,CacheCreek,2.511160067567568,1951-10,2010-09
1971-12-31,CacheCreek,6.529016175675676,1951-10,2010-09
1972-01-31,CacheCreek,10.044640270270271,1951-10,2010-09
1972-02-29,CacheCreek,13.560264364864866,1951-10,2010-09
1972-03-31,CacheCreek,13.058032351351352,1951-10,2010-09
1972-04-30,CacheCreek,11.049104297297298,1951-10,2010-09
1972-05-31,CacheCreek,8.53794422972973,1951-10,2010-09
1972-06-30,CacheCreek,5.524552148648649,1951-10,2010-09
1972-07-31,CacheCreek,2.511160067567568,1951-10,2010-09
1972-08-31,CacheCreek,1.004464027027027,1951-10,2010-09
1972-09-30,CacheCreek,0.5022320135135135,1951-10,2010-09
1972-10-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1972-11-30,CacheCreek,6.026784162162162,1951-10,2010-09
1972-12-31,CacheCreek,11.049104297297298,1951-10,2010-09
1973-01-31,CacheCreek,83.37051424324325,1951-10,2010-09
1973-02-28,CacheCreek,111.495507,1951-10,2010-09
1973-03-31,CacheCreek,91.90845847297298,1951-10,2010-09
1973-04-30,CacheCreek,41.18302510810811,1951-10,2010-09
1973-05-31,CacheCreek,24.10713664864865,1951-10,2010-09
1973-06-30,CacheCreek,14.564728391891892,1951-10,2010-09
1973-07-31,CacheCreek,9.040176243243243,1951-10,2010-09
1973-08-31,CacheCreek,5.022320135135136,1951-10,2010-09
1973-09-30,CacheCreek,4.5200881216216215,1951-10,2010-09
1973-10-31,CacheCreek,3.013392081081081,1951-10,2010-09
1973-11-30,CacheCreek,37.165169,1951-10,2010-09
1973-12-31,CacheCreek,52.73436141891892,1951-10,2010-09
1974-01-31,CacheCreek,110.49104297297298,1951-10,2010-09
1974-02-28,CacheCreek,72.32140994594594,1951-10,2010-09
1974-03-31,CacheCreek,119.02898720270271,1951-10,2010-09
1974-04-30,CacheCreek,87.89060236486488,1951-10,2010-09
1974-05-31,CacheCreek,36.16070497297297,1951-10,2010-09
1974-06-30,CacheCreek,20.089280540540543,1951-10,2010-09
1974-07-31,CacheCreek,14.062496378378379,1951-10,2010-09
1974-08-31,CacheCreek,9.040176243243243,1951-10,2010-09
1974-09-30,CacheCreek,6.026784162162162,1951-10,2010-09
1974-10-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1974-11-30,CacheCreek,3.5156240945945947,1951-10,2010-09
1974-12-31,CacheCreek,6.026784162162162,1951-10,2010-09
1975-01-31,CacheCreek,6.529016175675676,1951-10,2010-09
1975-02-28,CacheCreek,56.75221752702703,1951-10,2010-09
1975-03-31,CacheCreek,94.41961854054054,1951-10,2010-09
1975-04-30,CacheCreek,61.77453766216217,1951-10,2010-09
1975-05-31,CacheCreek,29.6316887972973,1951-10,2010-09
1975-06-30,CacheCreek,17.07588845945946,1951-10,2010-09
1975-07-31,CacheCreek,12.053568324324324,1951-10,2010-09
1975-08-31,CacheCreek,8.035712216216217,1951-10,2010-09
1975-09-30,CacheCreek,5.022320135135136,1951-10,2010-09
1975-10-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1975-11-30,CacheCreek,4.017856108108108,1951-10,2010-09
1975-12-31,CacheCreek,2.511160067567568,1951-10,2010-09
1976-01-31,CacheCreek,3.013392081081081,1951-10,2010-09
1976-02-29,CacheCreek,2.511160067567568,1951-10,2010-09
1976-03-31,CacheCreek,5.022320135135136,1951-10,2010-09
1976-04-30,CacheCreek,5.022320135135136,1951-10,2010-09
1976-05-31,CacheCreek,2.008928054054054,1951-10,2010-09
1976-06-30,CacheCreek,1.004464027027027,1951-10,2010-09
1976-07-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1976-08-31,CacheCreek,1.004464027027027,1951-10,2010-09
1976-09-30,CacheCreek,0.0,1951-10,2010-09
1976-10-31,CacheCreek,0.0,1951-10,2010-09
1976-11-30,CacheCreek,0.0,1951-10,2010-09
1976-12-31,CacheCreek,0.0,1951-10,2010-09
1977-01-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1977-02-28,CacheCreek,0.0,1951-10,2010-09
1977-03-31,CacheCreek,0.0,1951-10,2010-09
1977-04-30,CacheCreek,0.0,1951-10,2010-09
1977-05-31,CacheCreek,0.0,1951-10,2010-09
1977-06-30,CacheCreek,0.0,1951-10,2010-09
1977-07-31,CacheCreek,0.0,1951-10,2010-09
1977-08-31,CacheCreek,0.0,1951-10,2010-09
1977-09-30,CacheCreek,0.0,1951-10,2010-09
1977-10-31,CacheCreek,0.0,1951-10,2010-09
1977-11-30,CacheCreek,1.5066960405405405,1951-10,2010-09
1977-12-31,CacheCreek,9.040176243243243,1951-10,2010-09
1978-01-31,CacheCreek,96.4285465945946,1951-10,2010-09
1978-02-28,CacheCreek,80.85935417567568,1951-10,2010-09
1978-03-31,CacheCreek,95.92631458108109,1951-10,2010-09
1978-04-30,CacheCreek,59.2633775945946,1951-10,2010-09
1978-05-31,CacheCreek,31.640616851351353,1951-10,2010-09
1978-06-30,CacheCreek,19.58704852702703,1951-10,2010-09
1978-07-31,CacheCreek,15.066960405405407,1951-10,2010-09
1978-08-31,CacheCreek,8.53794422972973,1951-10,2010-09
1978-09-30,CacheCreek,6.529016175675676,1951-10,2010-09
1978-10-31,CacheCreek,4.017856108108108,1951-10,2010-09
1978-11-30,CacheCreek,3.5156240945945947,1951-10,2010-09
1978-12-31,CacheCreek,3.013392081081081,1951-10,2010-09
1979-01-31,CacheCreek,14.062496378378379,1951-10,2010-09
1979-02-28,CacheCreek,32.14284886486487,1951-10,2010-09
1979-03-31,CacheCreek,30.636152824324327,1951-10,2010-09
1979-04-30,CacheCreek,21.595976581081082,1951-10,2010-09
1979-05-31,CacheCreek,20.089280540540543,1951-10,2010-09
1979-06-30,CacheCreek,12.555800337837839,1951-10,2010-09
1979-07-31,CacheCreek,9.040176243243243,1951-10,2010-09
1979-08-31,CacheCreek,7.031248189189189,1951-10,2010-09
1979-09-30,CacheCreek,3.013392081081081,1951-10,2010-09
1979-10-31,CacheCreek,3.013392081081081,1951-10,2010-09
1979-11-30,CacheCreek,6.026784162162162,1951-10,2010-09
1979-12-31,CacheCreek,22.098208594594595,1951-10,2010-09
1980-01-31,CacheCreek,83.37051424324325,1951-10,2010-09
1980-02-29,CacheCreek,123.04684331081081,1951-10,2010-09
1980-03-31,CacheCreek,83.87274625675676,1951-10,2010-09
1980-04-30,CacheCreek,50.72543336486487,1951-10,2010-09
1980-05-31,CacheCreek,19.084816513513516,1951-10,2010-09
1980-06-30,CacheCreek,15.066960405405407,1951-10,2010-09
1980-07-31,CacheCreek,11.049104297297298,1951-10,2010-09
1980-08-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1980-09-30,CacheCreek,5.022320135135136,1951-10,2010-09
1980-10-31,CacheCreek,3.5156240945945947,1951-10,2010-09
1980-11-30,CacheCreek,2.008928054054054,1951-10,2010-09
1980-12-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1981-01-31,CacheCreek,25.111600675675678,1951-10,2010-09
1981-02-28,CacheCreek,20.591512554054056,1951-10,2010-09
1981-03-31,CacheCreek,22.098208594594595,1951-10,2010-09
1981-04-30,CacheCreek,15.56919241891892,1951-10,2010-09
1981-05-31,CacheCreek,12.053568324324324,1951-10,2010-09
1981-06-30,CacheCreek,9.542408256756758,1951-10,2010-09
1981-07-31,CacheCreek,7.031248189189189,1951-10,2010-09
1981-08-31,CacheCreek,3.013392081081081,1951-10,2010-09
1981-09-30,CacheCreek,1.004464027027027,1951-10,2010-09
1981-10-31,CacheCreek,2.008928054054054,1951-10,2010-09
1981-11-30,CacheCreek,22.098208594594595,1951-10,2010-09
1981-12-31,CacheCreek,58.76114558108108,1951-10,2010-09
1982-01-31,CacheCreek,78.85042612162162,1951-10,2010-09
1982-02-28,CacheCreek,70.81471390540541,1951-10,2010-09
1982-03-31,CacheCreek,78.85042612162162,1951-10,2010-09
1982-04-30,CacheCreek,122.04237928378379,1951-10,2010-09
1982-05-31,CacheCreek,51.22766537837838,1951-10,2010-09
1982-06-30,CacheCreek,25.111600675675678,1951-10,2010-09
1982-07-31,CacheCreek,17.578120472972973,1951-10,2010-09
1982-08-31,CacheCreek,11.049104297297298,1951-10,2010-09
1982-09-30,CacheCreek,8.035712216216217,1951-10,2010-09
1982-10-31,CacheCreek,7.031248189189189,1951-10,2010-09
1982-11-30,CacheCreek,16.071424432432433,1951-10,2010-09
1982-12-31,CacheCreek,39.17409705405406,1951-10,2010-09
1983-01-31,CacheCreek,114.00666706756758,1951-10,2010-09
1983-02-28,CacheCreek,161.21647633783786,1951-10,2010-09
1983-03-31,CacheCreek,332.47759294594596,1951-10,2010-09
1983-04-30,CacheCreek,160.71424432432434,1951-10,2010-09
1983-05-31,CacheCreek,74.83257001351352,1951-10,2010-09
1983-06-30,CacheCreek,34.65400893243243,1951-10,2010-09
1983-07-31,CacheCreek,21.595976581081082,1951-10,2010-09
1983-08-31,CacheCreek,14.062496378378379,1951-10,2010-09
1983-09-30,CacheCreek,10.546872283783784,1951-10,2010-09
1983-10-31,CacheCreek,8.035712216216217,1951-10,2010-09
1983-11-30,CacheCreek,43.191953162162164,1951-10,2010-09
1983-12-31,CacheCreek,165.73656445945946,1951-10,2010-09
1984-01-31,CacheCreek,75.33480202702704,1951-10,2010-09
1984-02-29,CacheCreek,47.20980927027027,1951-10,2010-09
1984-03-31,CacheCreek,40.6807930945946,1951-10,2010-09
1984-04-30,CacheCreek,26.116064702702705,1951-10,2010-09
1984-05-31,CacheCreek,18.080352486486486,1951-10,2010-09
1984-06-30,CacheCreek,10.546872283783784,1951-10,2010-09
1984-07-31,CacheCreek,5.022320135135136,1951-10,2010-09
1984-08-31,CacheCreek,2.008928054054054,1951-10,2010-09
1984-09-30,CacheCreek,1.004464027027027,1951-10,2010-09
1984-10-31,CacheCreek,1.5066960405405405,1951-10,2010-09
1984-11-30,CacheCreek,17.578120472972973,1951-10,2010-09
1984-12-31,CacheCreek,19.58704852702703,1951-10,2010-09
1985-01-31,CacheCreek,15.066960405405407,1951-10,2010-09
1985-02-28,CacheCreek,19.58704852702703,1951-10,2010-09
1985-03-31,CacheCreek,20.089280540540543,1951-10,2010-09
1985-04-30,CacheCreek,17.07588845945946,1951-10,2010-09
1985-05-31,CacheCreek,9.542408256756758,1951-10,2010-09
1985-06-30,CacheCreek,4.5200881216216215,1951-10,2010-09
1985-07-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1985-08-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1985-09-30,CacheCreek,0.0,1951-10,2010-09
1985-10-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1985-11-30,CacheCreek,2.511160067567568,1951-10,2010-09
1985-12-31,CacheCreek,8.035712216216217,1951-10,2010-09
1986-01-31,CacheCreek,20.591512554054056,1951-10,2010-09
1986-02-28,CacheCreek,211.9419097027027,1951-10,2010-09
1986-03-31,CacheCreek,155.6919241891892,1951-10,2010-09
1986-04-30,CacheCreek,48.71650531081082,1951-10,2010-09
1986-05-31,CacheCreek,25.61383268918919,1951-10,2010-09
1986-06-30,CacheCreek,15.56919241891892,1951-10,2010-09
1986-07-31,CacheCreek,9.040176243243243,1951-10,2010-09
1986-08-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1986-09-30,CacheCreek,3.013392081081081,1951-10,2010-09
1986-10-31,CacheCreek,2.008928054054054,1951-10,2010-09
1986-11-30,CacheCreek,1.004464027027027,1951-10,2010-09
1986-12-31,CacheCreek,1.5066960405405405,1951-10,2010-09
1987-01-31,CacheCreek,5.524552148648649,1951-10,2010-09
1987-02-28,CacheCreek,12.555800337837839,1951-10,2010-09
1987-03-31,CacheCreek,21.09374456756757,1951-10,2010-09
1987-04-30,CacheCreek,10.546872283783784,1951-10,2010-09
1987-05-31,CacheCreek,7.031248189189189,1951-10,2010-09
1987-06-30,CacheCreek,4.017856108108108,1951-10,2010-09
1987-07-31,CacheCreek,1.004464027027027,1951-10,2010-09
1987-08-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1987-09-30,CacheCreek,0.0,1951-10,2010-09
1987-10-31,CacheCreek,0.0,1951-10,2010-09
1987-11-30,CacheCreek,0.0,1951-10,2010-09
1987-12-31,CacheCreek,12.555800337837839,1951-10,2010-09
1988-01-31,CacheCreek,41.18302510810811,1951-10,2010-09
1988-02-29,CacheCreek,15.066960405405407,1951-10,2010-09
1988-03-31,CacheCreek,12.053568324324324,1951-10,2010-09
1988-04-30,CacheCreek,10.044640270270271,1951-10,2010-09
1988-05-31,CacheCreek,8.53794422972973,1951-10,2010-09
1988-06-30,CacheCreek,6.529016175675676,1951-10,2010-09
1988-07-31,CacheCreek,3.013392081081081,1951-10,2010-09
1988-08-31,CacheCreek,0.0,1951-10,2010-09
1988-09-30,CacheCreek,0.5022320135135135,1951-10,2010-09
1988-10-31,CacheCreek,0.0,1951-10,2010-09
1988-11-30,CacheCreek,2.008928054054054,1951-10,2010-09
1988-12-31,CacheCreek,3.013392081081081,1951-10,2010-09
1989-01-31,CacheCreek,5.524552148648649,1951-10,2010-09
1989-02-28,CacheCreek,3.5156240945945947,1951-10,2010-09
1989-03-31,CacheCreek,32.14284886486487,1951-10,2010-09
1989-04-30,CacheCreek,15.066960405405407,1951-10,2010-09
1989-05-31,CacheCreek,8.53794422972973,1951-10,2010-09
1989-06-30,CacheCreek,2.008928054054054,1951-10,2010-09
1989-07-31,CacheCreek,3.013392081081081,1951-10,2010-09
1989-08-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1989-09-30,CacheCreek,1.5066960405405405,1951-10,2010-09
1989-10-31,CacheCreek,2.008928054054054,1951-10,2010-09
1989-11-30,CacheCreek,1.5066960405405405,1951-10,2010-09
1989-12-31,CacheCreek,1.5066960405405405,1951-10,2010-09
1990-01-31,CacheCreek,9.542408256756758,1951-10,2010-09
1990-02-28,CacheCreek,10.044640270270271,1951-10,2010-09
1990-03-31,CacheCreek,8.53794422972973,1951-10,2010-09
1990-04-30,CacheCreek,5.022320135135136,1951-10,2010-09
1990-05-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1990-06-30,CacheCreek,3.013392081081081,1951-10,2010-09
1990-07-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1990-08-31,CacheCreek,0.0,1951-10,2010-09
1990-09-30,CacheCreek,0.0,1951-10,2010-09
1990-10-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1990-11-30,CacheCreek,0.0,1951-10,2010-09
1990-12-31,CacheCreek,0.0,1951-10,2010-09
1991-01-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1991-02-28,CacheCreek,1.004464027027027,1951-10,2010-09
1991-03-31,CacheCreek,33.14731289189189,1951-10,2010-09
1991-04-30,CacheCreek,12.555800337837839,1951-10,2010-09
1991-05-31,CacheCreek,7.5334802027027035,1951-10,2010-09
1991-06-30,CacheCreek,4.017856108108108,1951-10,2010-09
1991-07-31,CacheCreek,1.004464027027027,1951-10,2010-09
1991-08-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1991-09-30,CacheCreek,0.5022320135135135,1951-10,2010-09
1991-10-31,CacheCreek,0.0,1951-10,2010-09
1991-11-30,CacheCreek,1.004464027027027,1951-10,2010-09
1991-12-31,CacheCreek,2.008928054054054,1951-10,2010-09
1992-01-31,CacheCreek,3.013392081081081,1951-10,2010-09
1992-02-29,CacheCreek,25.111600675675678,1951-10,2010-09
1992-03-31,CacheCreek,21.595976581081082,1951-10,2010-09
1992-04-30,CacheCreek,14.062496378378379,1951-10,2010-09
1992-05-31,CacheCreek,11.551336310810811,1951-10,2010-09
1992-06-30,CacheCreek,7.031248189189189,1951-10,2010-09
1992-07-31,CacheCreek,4.5200881216216215,1951-10,2010-09
1992-08-31,CacheCreek,1.5066960405405405,1951-10,2010-09
1992-09-30,CacheCreek,0.0,1951-10,2010-09
1992-10-31,CacheCreek,2.511160067567568,1951-10,2010-09
1992-11-30,CacheCreek,1.5066960405405405,1951-10,2010-09
1992-12-31,CacheCreek,24.609368662162165,1951-10,2010-09
1993-01-31,CacheCreek,132.58925156756757,1951-10,2010-09
1993-02-28,CacheCreek,146.14951593243245,1951-10,2010-09
1993-03-31,CacheCreek,88.39283437837838,1951-10,2010-09
1993-04-30,CacheCreek,37.165169,1951-10,2010-09
1993-05-31,CacheCreek,28.124992756756757,1951-10,2010-09
1993-06-30,CacheCreek,21.595976581081082,1951-10,2010-09
1993-07-31,CacheCreek,14.564728391891892,1951-10,2010-09
1993-08-31,CacheCreek,8.035712216216217,1951-10,2010-09
1993-09-30,CacheCreek,4.017856108108108,1951-10,2010-09
1993-10-31,CacheCreek,2.511160067567568,1951-10,2010-09
1993-11-30,CacheCreek,2.511160067567568,1951-10,2010-09
1993-12-31,CacheCreek,7.031248189189189,1951-10,2010-09
1994-01-31,CacheCreek,9.542408256756758,1951-10,2010-09
1994-02-28,CacheCreek,21.595976581081082,1951-10,2010-09
1994-03-31,CacheCreek,13.560264364864866,1951-10,2010-09
1994-04-30,CacheCreek,12.053568324324324,1951-10,2010-09
1994-05-31,CacheCreek,9.542408256756758,1951-10,2010-09
1994-06-30,CacheCreek,13.560264364864866,1951-10,2010-09
1994-07-31,CacheCreek,0.0,1951-10,2010-09
1994-08-31,CacheCreek,0.5022320135135135,1951-10,2010-09
1994-09-30,CacheCreek,1.004464027027027,1951-10,2010-09
1994-10-31,CacheCreek,0.0,1951-10,2010-09
1994-11-30,CacheCreek,1.1280546093161081,1951-10,2010-09
1994-12-31,CacheCreek,3.9455139449309002,1951-10,2010-09
1995-01-31,CacheCreek,243.05793481973652,1951-10,2010-09
1995-02-28,CacheCreek,79.33172625994553,1951-10,2010-09
1995-03-31,CacheCreek,239.23779625557478,1951-10,2010-09
1995-04-30,CacheCreek,105.55257896021496,1951-10,2010-09
1995-05-31,CacheCreek,39.14898960181481,1951-10,2010-09
1995-06-30,CacheCreek,13.999468334900648,1951-10,2010-09
1995-07-31,CacheCreek,19.534467743135522,1951-10,2010-09
1995-08-31,CacheCreek,13.091204569928793,1951-10,2010-09
1995-09-30,CacheCreek,10.016316047096074,1951-10,2010-09
1995-10-31,CacheCreek,5.124509820312985,1951-10,2010-09
1995-11-30,CacheCreek,0.0,1951-10,2010-09
1995-12-31,CacheCreek,13.459851169742896,1951-10,2010-09
1996-01-31,CacheCreek,54.27705212652877,1951-10,2010-09
1996-02-29,CacheCreek,143.6281700973988,1951-10,2010-09
1996-03-31,CacheCreek,104.38237841895166,1951-10,2010-09
1996-04-30,CacheCreek,30.663854445538334,1951-10,2010-09
1996-05-31,CacheCreek,22.832160499882416,1951-10,2010-09
1996-06-30,CacheCreek,23.0095023554379,1951-10,2010-09
1996-07-31,CacheCreek,22.128682873018644,1951-10,2010-09
1996-08-31,CacheCreek,7.782616335527387,1951-10,2010-09
1996-09-30,CacheCreek,3.2358352056574513,1951-10,2010-09
1996-10-31,CacheCreek,4.941282301764354,1951-10,2010-09
1996-11-30,CacheCreek,1.722805230922244,1951-10,2010-09
1996-12-31,CacheCreek,46.04500455909057,1951-10,2010-09
1997-01-31,CacheCreek,202.71105545053052,1951-10,2010-09
1997-02-28,CacheCreek,122.92876364256006,1951-10,2010-09
1997-03-31,CacheCreek,9.989668691235556,1951-10,2010-09
1997-04-30,CacheCreek,7.295795788468949,1951-10,2010-09
1997-05-31,CacheCreek,9.581789886123437,1951-10,2010-09
1997-06-30,CacheCreek,10.105260919836745,1951-10,2010-09
1997-07-31,CacheCreek,11.646604535717625,1951-10,2010-09
1997-08-31,CacheCreek,17.740826679953937,1951-10,2010-09
1997-09-30,CacheCreek,6.193433874823953,1951-10,2010-09
1997-10-31,CacheCreek,2.3579983601374668,1951-10,2010-09
1997-11-30,CacheCreek,26.95783710756644,1951-10,2010-09
1997-12-31,CacheCreek,38.778530602355865,1951-10,2010-09
1998-01-31,CacheCreek,198.64287916006924,1951-10,2010-09
