key,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,polaris_gapfill,EVC,EVH,EVC_cover_pct,EVH_height_m,dem_elev,slope_deg,aspect_sin,aspect_cos,curvature,relief_m,lai_mean,lai_min,lai_max,lai_amp,lai_peak_doy,lai_gapfill
38.656250_-120.281250,35.096282958984375,36.77972412109375,41.57233810424805,49.07771301269531,41.07575988769531,39.58284378051758,11.7783203125,12.03567886352539,12.26171875,10.64453125,11.093963623046875,12.028264999389648,0.8191794157028198,0.8006779551506042,0.80814129114151,0.8053992986679077,0.7245493531227112,-0.010817164555191994,0.6802034378051758,0.6746948957443237,0.6594935655593872,0.6356205940246582,0.6487098932266235,0.6214795708656311,0,339.0,303.0,39.0,0.30000000000000004,1970.8048095703125,13.293156063917236,0.8842494685899548,-0.46701485768483064,0.0002607237625633684,40.36696761639301,1.5767549308052744,0.7350000000000001,2.3631578947368426,1.6281578947368425,289,0
38.656250_-120.218750,75.11170959472656,75.23020935058594,75.1568603515625,74.6298828125,77.91739654541016,82.39334106445312,6.910958766937256,6.6642231941223145,6.172532081604004,6.409892559051514,5.473607063293457,3.9921722412109375,1.5865505933761597,1.4505314826965332,1.0832195281982422,1.0066142082214355,1.073441743850708,0.5229750275611877,0.46962302923202515,0.46497806906700134,0.4562681317329407,0.45234283804893494,0.4324418008327484,0.4109121263027191,0,136.0,115.0,36.0,15.0,1973.8349609375,9.484155872946197,-0.07160986952764171,0.997432717824232,0.00043017103032081446,26.211542718439414,1.6265527950310565,0.73,2.3349999999999995,1.6049999999999995,233,0
38.593750_-121.031250,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.22958922386169434,-0.07117564976215363,-0.017560631036758423,-0.29075998067855835,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,336.0,304.0,36.0,0.4,161.08775329589844,10.16081920798475,-0.6050286570739153,-0.7962036951178603,0.00040199049492757545,26.20931291192147,1.1629598452653374,0.5631578947368421,2.636842105263158,2.0736842105263156,97,0
38.593750_-120.968750,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.25301411747932434,-0.08619412779808044,-0.030093103647232056,-0.3132323920726776,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,142.0,133.0,42.0,33.0,303.0816345214844,8.774899303499224,-0.305431118852074,-0.9522141731967501,0.00032953540044109147,15.428193922205649,1.4037858232537868,0.8150000000000001,2.535,1.7200000000000002,113,0
38.593750_-120.906250,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.25301411747932434,-0.08619412779808044,-0.030093103647232056,-0.3132323920726776,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,149.0,126.0,49.0,26.0,279.9316711425781,13.451756316903376,-0.175298528132124,-0.9845153254443076,-0.00010520591626554985,26.299550863579203,1.4113269587011008,0.7789473684210526,2.6900000000000004,1.9110526315789478,105,0
38.593750_-120.843750,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.25301411747932434,-0.08619412779808044,-0.030093103647232056,-0.3132323920726776,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,25.0,25.0,0.0,0.0,272.5961608886719,11.3506337699715,0.170415566626014,-0.9853722822626657,0.0009015924950238899,14.641159445797626,1.3759066143619922,0.8200000000000001,2.2600000000000002,1.4400000000000002,113,0
38.593750_-120.781250,42.39463806152344,42.0361328125,39.392578125,33.41015625,31.137073516845703,36.6306037902832,14.08674430847168,15.296096801757812,18.4941463470459,23.36608123779297,23.202438354492188,16.8720703125,0.5132734775543213,0.3935626149177551,0.26289433240890503,0.16289791464805603,-0.08033205568790436,-0.07006103545427322,0.6325222849845886,0.5540242195129395,0.48365822434425354,0.49013859033584595,0.4861364960670471,0.49569106101989746,0,134.0,113.0,34.0,13.0,460.1477355957031,22.666105185722298,0.882665197773271,0.47000228578153996,-0.0008469516148275495,44.70518892562893,1.5552048599760269,0.7904761904761907,2.7550000000000003,1.9645238095238096,121,0
38.593750_-120.718750,70.2001953125,71.8788070678711,72.32289123535156,72.08341217041016,75.27789306640625,82.04145812988281,7.877690315246582,6.4560546875,5.86975622177124,5.904877662658691,4.905087947845459,3.9150390625,0.8796326518058777,0.8851624131202698,0.8929027915000916,0.9049120545387268,0.9110904932022095,0.7294219136238098,0.47765544056892395,0.45852744579315186,0.4344339966773987,0.42830008268356323,0.42062944173812866,0.400369256734848,0,146.0,131.0,46.0,31.0,620.2470092773438,7.923017449136459,0.9166538176140375,-0.39968209698910806,-0.0003618223475759611,20.638557210451193,1.4925765500708295,0.905,2.38,1.4749999999999999,137,0
38.593750_-120.656250,50.42171859741211,50.40677261352539,50.03235626220703,47.351959228515625,45.611328125,48.18560028076172,14.834311485290527,15.560665130615234,17.561643600463867,22.644258499145508,25.668296813964844,21.716323852539062,0.7059332132339478,0.6767463684082031,0.5951490998268127,0.4611677825450897,0.1693243533372879,0.1614251732826233,0.5625991821289062,0.5509065389633179,0.5288341045379639,0.5091351866722107,0.5048283338546753,0.4774562120437622,0,23.0,23.0,0.0,0.0,730.0182495117188,8.065428025375041,-0.8638047948442261,-0.5038266332818507,-8.915476896853325e-05,14.259463002634801,1.4522779775525776,0.69,2.35,1.6600000000000001,129,0
38.593750_-120.593750,45.21037292480469,44.745853424072266,41.95161437988281,34.51754379272461,29.177419662475586,36.86097717285156,14.097846984863281,15.174487113952637,19.0654296875,26.357284545898438,29.42353057861328,21.041095733642578,0.4636692702770233,0.44607001543045044,0.4130997657775879,0.2837243676185608,-0.28828561305999756,-0.21101556718349457,0.5693101286888123,0.5190227031707764,0.47384709119796753,0.480648398399353,0.4817659258842468,0.4800531268119812,0,239.0,216.0,39.0,1.6,991.0562744140625,22.160906441265418,-0.6481789405035556,0.7614880570880204,-0.00041235518739127333,69.82221193466015,2.715526043369293,1.6,3.935,2.335,169,0
38.593750_-120.531250,41.95356750488281,41.4638671875,38.40117645263672,32.6005859375,29.689453125,32.3875846862793,15.13831901550293,16.349609375,19.923263549804688,24.8896484375,26.554847717285156,24.24291229248047,0.5175541639328003,0.3906353712081909,0.24891865253448486,0.13065898418426514,-0.028826795518398285,-0.08480843901634216,0.6289284229278564,0.5588158369064331,0.4946537911891937,0.48936235904693604,0.4856058955192566,0.4949451684951782,0,238.0,211.0,38.0,1.1,1066.7548828125,22.608171354364323,0.9712291543254423,-0.23814686600559348,0.0009633352874776562,61.90905167007365,3.1109760815081176,1.9809523809523815,4.494999999999999,2.5140476190476178,241,0
38.593750_-120.468750,41.1298828125,41.53620147705078,40.92228698730469,37.2294921875,35.94780731201172,39.48824691772461,20.1064453125,20.635162353515625,21.99803924560547,26.98775863647461,29.609375,26.503902435302734,0.5688095092773438,0.48957088589668274,0.35167497396469116,0.313923180103302,0.07434024661779404,0.060159459710121155,0.6217923164367676,0.5810507535934448,0.5161421895027161,0.5043472051620483,0.49958133697509766,0.49332714080810547,0,339.0,305.0,39.0,0.5,1384.6278076171875,12.254899744362175,-0.7735390480096834,-0.6337486419743025,-0.0006485260815562116,29.855131192924507,2.8745278958265237,1.8750000000000004,3.830000000000001,1.9550000000000005,185,0
38.593750_-120.406250,35.150733947753906,36.8193359375,41.600685119628906,49.1201171875,41.1171875,39.57804870605469,11.7119140625,11.990234375,12.244867324829102,10.671232223510742,11.107421875,12.011695861816406,0.8191759586334229,0.8277712464332581,0.8301436901092529,0.8318467140197754,0.6511675715446472,-0.37243908643722534,0.680306613445282,0.6748642325401306,0.6594064235687256,0.6351268291473389,0.6475427150726318,0.6218764781951904,0,141.0,114.0,41.0,14.0,1531.7908935546875,14.359606199971404,0.08788347045170171,-0.9961307623105337,0.0008303237034016264,19.505298927043576,2.5454557589626243,1.36,4.17,2.8099999999999996,241,0
38.593750_-120.343750,60.236328125,60.5439453125,61.501953125,61.92955017089844,62.73678970336914,66.4912109375,10.452241897583008,11.67399787902832,11.728070259094238,11.230019569396973,9.574291229248047,8.420000076293945,1.006947636604309,0.7490221261978149,0.5150442123413086,0.7298284769058228,0.5819928646087646,0.2443637102842331,0.4873886704444885,0.48179543018341064,0.44117313623428345,0.4375517964363098,0.4306677579879761,0.4273280203342438,0,156.0,124.0,56.0,24.0,1606.418212890625,15.205024111106283,0.8950377535880666,-0.4459903806720806,-0.0007600678411047932,42.58528685708878,2.276222621771821,1.2450000000000003,3.2399999999999998,1.9949999999999994,241,0
38.593750_-120.281250,63.418128967285156,63.486358642578125,64.3433837890625,64.76705932617188,66.751220703125,71.2272720336914,9.60048770904541,10.583820343017578,10.37049674987793,9.893732070922852,9.1787109375,7.894916534423828,1.173922061920166,0.9141058921813965,0.6357097625732422,0.7931588888168335,0.5968034863471985,0.25533726811408997,0.4835122227668762,0.47899913787841797,0.44202855229377747,0.4399447441101074,0.4321085810661316,0.42119696736335754,0,141.0,120.0,41.0,20.0,1673.39208984375,13.651459593974678,0.9918301681120663,-0.12756534648089304,0.0012181918589774415,26.040342819093382,1.9564669826740766,1.0100000000000002,3.0450000000000004,2.035,241,0
38.593750_-120.218750,60.727317810058594,64.802734375,67.48048400878906,66.13147735595703,65.740234375,66.94477081298828,9.693548202514648,9.700000762939453,9.795321464538574,9.691781044006348,4.767578125,3.5283203125,0.5150078535079956,0.5056420564651489,0.5024957656860352,0.5546454191207886,0.5633566379547119,0.23082566261291504,0.491088330745697,0.47569283843040466,0.455829918384552,0.44513562321662903,0.43485409021377563,0.4391154646873474,0,248.0,209.0,48.0,0.9,2113.264404296875,11.38837257427735,0.720102127123358,0.6938680901384753,-0.00017605885854700718,35.80617840648617,0.8579440448948457,0.28500000000000003,1.605,1.3199999999999998,225,0
38.531250_-121.031250,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.07465308904647827,0.03290487080812454,0.07520181685686111,-0.15548722445964813,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,342.0,304.0,42.0,0.4,147.19960021972656,6.945988394725968,-0.5379843283418267,0.8429548401062738,-0.00027662472183701513,9.653560365040512,1.1321567505720824,0.5200000000000001,2.6900000000000004,2.1700000000000004,89,0
38.531250_-120.968750,37.0,38.0,37.5,45.75,45.556697845458984,46.6396484375,13.5,13.75,15.5,12.5,12.889596939086914,13.14936351776123,-0.25301411747932434,-0.08619412779808044,-0.030093103647232056,-0.3132323920726776,-0.5614838600158691,-1.0274686813354492,0.34716981649398804,0.36981135606765747,0.39245283603668213,0.39245283603668213,0.45705515146255493,0.4521883726119995,0,353.0,303.0,53.0,0.30000000000000004,180.6945037841797,12.868414984602865,0.9028619936272806,0.42993048329162753,0.000551106629713088,25.035603478406742,1.185472104173477,0.6799999999999999,2.3894736842105266,1.7094736842105267,97,0
