epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.508578385743829964e+00,-1.330569138283001496e-01,1.599999999999999860e-04,7.519581317901611328e+00
1.000000000000000000e+00,9.728636613322628746e-01,nan,2.799999999999999755e-04,3.399032831192016602e+00
2.000000000000000000e+00,4.400265834604700221e-01,7.205881425642728377e-01,4.000000000000000192e-04,6.669191122055053711e+00
3.000000000000000000e+00,3.414277798599666958e-01,nan,3.997038957044966347e-04,3.402135372161865234e+00
4.000000000000000000e+00,3.117576738198598041e-01,8.055751153545606114e-01,3.988164820770001432e-04,6.664220809936523438e+00
5.000000000000000000e+00,2.935971353823940144e-01,nan,3.973404541635308261e-04,3.409996032714843750e+00
6.000000000000000000e+00,2.811293395029174080e-01,7.870103409719811927e-01,3.952802946123499476e-04,6.727819442749023438e+00
7.000000000000000000e+00,2.662484901439812202e-01,nan,3.926422600603038165e-04,3.432172536849975586e+00
8.000000000000000000e+00,2.604357037279341203e-01,8.066677226353065056e-01,3.894343621316237046e-04,6.729395389556884766e+00
9.000000000000000000e+00,2.511075646616518497e-01,nan,3.856663431068863305e-04,3.404494762420654297e+00
1.000000000000000000e+01,2.471383601530558471e-01,8.226938188184507172e-01,3.813496463360276242e-04,6.682187318801879883e+00
1.100000000000000000e+01,2.389912950392398538e-01,nan,3.764973814852653577e-04,3.417084455490112305e+00
1.200000000000000000e+01,2.351302201859652996e-01,8.595058526176423408e-01,3.711242847234738217e-04,6.679605245590209961e+00
1.300000000000000000e+01,2.252660303687055998e-01,nan,3.652466739689228317e-04,3.412235975265502930e+00
1.400000000000000000e+01,2.191027350102861815e-01,8.465151446413968772e-01,3.588823993322968141e-04,6.678872108459472656e+00
1.500000000000000000e+01,2.192483459495835896e-01,nan,3.520507889064948374e-04,3.414974689483642578e+00
1.600000000000000000e+01,2.145241725051568737e-01,8.642081713294718082e-01,3.447725900678480699e-04,6.688886404037475586e+00
1.700000000000000000e+01,2.091596501155031929e-01,nan,3.370699064670196177e-04,3.408349990844726562e+00
1.800000000000000000e+01,2.029552579753928776e-01,8.652785727004985716e-01,3.289661309009438194e-04,6.678724050521850586e+00
1.900000000000000000e+01,2.064785209691358814e-01,nan,3.204858742696712172e-04,3.410975933074951172e+00
2.000000000000000000e+01,2.048841213497022695e-01,8.951350336685285347e-01,3.116548908338733241e-04,6.691411018371582031e+00
2.100000000000000000e+01,1.999241366154617672e-01,nan,3.025000000000000887e-04,3.406826257705688477e+00
2.200000000000000000e+01,1.970481370679206257e-01,8.740771366926429753e-01,2.930490048706235230e-04,6.682826280593872070e+00
2.300000000000000000e+01,1.928229599466754207e-01,nan,2.833306078073291384e-04,3.412969112396240234e+00
2.400000000000000000e+01,1.925570942564970855e-01,8.460265117257118606e-01,2.733743232625872191e-04,6.690978765487670898e+00
2.500000000000000000e+01,1.910713950379027137e-01,nan,2.632103881453305423e-04,3.418741464614868164e+00
2.600000000000000000e+01,1.906665567205184098e-01,9.057741269141990070e-01,2.528696699924559048e-04,6.672116041183471680e+00
2.700000000000000000e+01,1.903087173899014883e-01,nan,2.423835732251290525e-04,3.421308994293212891e+00
2.800000000000000000e+01,1.891224468126893044e-01,8.555218724083211157e-01,2.317839437745895933e-04,6.686665058135986328e+00
2.900000000000000000e+01,1.850221994229488964e-01,nan,2.211029723671048693e-04,3.415059089660644531e+00
3.000000000000000000e+01,1.864009512484901543e-01,8.878726461036535733e-01,2.103730967617916401e-04,6.687015771865844727e+00
3.100000000000000000e+01,1.816750575477878160e-01,nan,1.996269032382084595e-04,3.422010660171508789e+00
3.200000000000000000e+01,1.774719108103050003e-01,8.765702419073325702e-01,1.888970276328952845e-04,6.685286521911621094e+00
3.300000000000000000e+01,1.808415024230877466e-01,nan,1.782160562254104250e-04,3.412636756896972656e+00
3.400000000000000000e+01,1.815101513639092445e-01,8.792384276034536095e-01,1.676164267748710471e-04,6.680618047714233398e+00
3.500000000000000000e+01,1.829050676897168159e-01,nan,1.571303300075441948e-04,3.416801452636718750e+00
3.600000000000000000e+01,1.789176440797746181e-01,8.890921862110686691e-01,1.467896118546695844e-04,6.683411121368408203e+00
3.700000000000000000e+01,1.760069677192303839e-01,nan,1.366256767374129618e-04,3.416262388229370117e+00
3.800000000000000000e+01,1.772499507707026301e-01,8.924020433987217560e-01,1.266693921926709883e-04,6.671634674072265625e+00
3.900000000000000000e+01,1.736464828459752807e-01,nan,1.169509951293766308e-04,3.419374942779541016e+00
4.000000000000000000e+01,1.743632724198202200e-01,8.760817685987694059e-01,1.075000000000000651e-04,6.683200597763061523e+00
4.100000000000000000e+01,1.703606711493598214e-01,nan,9.834510916612681619e-05,3.414202451705932617e+00
4.200000000000000000e+01,1.761042475700378418e-01,9.009714128764514385e-01,8.951412573032893659e-05,6.675899982452392578e+00
4.300000000000000000e+01,1.697230298692981310e-01,nan,8.103386909905629378e-05,3.413280963897705078e+00
4.400000000000000000e+01,1.727835350773400669e-01,9.073882054046055190e-01,7.293009353298048189e-05,6.679445028305053711e+00
4.500000000000000000e+01,1.721526910033490954e-01,nan,6.522740993215205680e-05,3.420217275619506836e+00
4.600000000000000000e+01,1.712091945939593907e-01,9.031234536598297113e-01,5.794921109350526894e-05,6.681136608123779297e+00
4.700000000000000000e+01,1.699181458809309597e-01,nan,5.111760066770328547e-05,3.412227630615234375e+00
4.800000000000000000e+01,1.697660322404569988e-01,8.887043819257135491e-01,4.475332603107722045e-05,6.678236246109008789e+00
4.900000000000000000e+01,1.706850152048799696e-01,nan,3.887571527652621017e-05,3.412248611450195312e+00
5.000000000000000000e+01,1.691355112836592789e-01,8.919490434432725268e-01,3.350261851473466056e-05,6.672040700912475586e+00
5.100000000000000000e+01,1.683236804480353899e-01,nan,2.865035366397240769e-05,3.412265300750732422e+00
5.200000000000000000e+01,1.734566179931991692e-01,8.863970455097657242e-01,2.433365689311366067e-05,6.680981636047363281e+00
5.300000000000000000e+01,1.647996039440234595e-01,nan,2.056563786837625269e-05,3.418205738067626953e+00
5.400000000000000000e+01,1.673031417239043417e-01,8.997407796732648233e-01,1.735773993969615434e-05,6.678082704544067383e+00
5.500000000000000000e+01,1.722320990843905220e-01,nan,1.471970538765005885e-05,3.414886713027954102e+00
5.600000000000000000e+01,1.644389591593709288e-01,8.873049154071684930e-01,1.265954583646914987e-05,6.680600166320800781e+00
5.700000000000000000e+01,1.674369064470132284e-01,nan,1.118351792299985141e-05,3.423756599426269531e+00
5.800000000000000000e+01,1.687466860231426058e-01,8.987680632265415692e-01,1.029610429550334636e-05,6.682555913925170898e+00
5.900000000000000000e+01,1.677843031163016863e-01,nan,1.000000000000000082e-05,3.414736270904541016e+00
