epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.503164407279756309e+00,-1.442674710824954076e-01,1.599999999999999860e-04,5.921843767166137695e+00
1.000000000000000000e+00,9.899371376054154625e-01,nan,2.799999999999999755e-04,1.740647077560424805e+00
2.000000000000000000e+00,4.439161101149188271e-01,7.234253829726527973e-01,4.000000000000000192e-04,4.986564397811889648e+00
3.000000000000000000e+00,3.322836529049608689e-01,nan,3.997038957044966347e-04,1.739771604537963867e+00
4.000000000000000000e+00,3.012925984544886360e-01,7.769888857996535281e-01,3.988164820770001432e-04,4.982749938964843750e+00
5.000000000000000000e+00,2.802716593982444993e-01,nan,3.973404541635308261e-04,1.742054700851440430e+00
6.000000000000000000e+00,2.692343563669257755e-01,8.420151068614842860e-01,3.952802946123499476e-04,4.986963033676147461e+00
7.000000000000000000e+00,2.577344594109389764e-01,nan,3.926422600603038165e-04,1.738467931747436523e+00
8.000000000000000000e+00,2.427325622799495763e-01,8.244386437054814776e-01,3.894343621316237046e-04,4.993686914443969727e+00
9.000000000000000000e+00,2.355905763494471616e-01,nan,3.856663431068863305e-04,1.734772682189941406e+00
1.000000000000000000e+01,2.335918744922512169e-01,8.187027422767196860e-01,3.813496463360276242e-04,4.990860700607299805e+00
1.100000000000000000e+01,2.235336039318806534e-01,nan,3.764973814852653577e-04,1.733331918716430664e+00
1.200000000000000000e+01,2.173799568166335516e-01,8.504548231801954961e-01,3.711242847234738217e-04,4.983090400695800781e+00
1.300000000000000000e+01,2.129568753557072869e-01,nan,3.652466739689228317e-04,1.735555648803710938e+00
1.400000000000000000e+01,2.048361935238871279e-01,8.227717280094292152e-01,3.588823993322968141e-04,4.989282608032226562e+00
1.500000000000000000e+01,2.043514371228714877e-01,nan,3.520507889064948374e-04,1.743514776229858398e+00
1.600000000000000000e+01,2.001425341392556734e-01,8.636954090274876483e-01,3.447725900678480699e-04,4.998365640640258789e+00
1.700000000000000000e+01,1.983747780323028564e-01,nan,3.370699064670196177e-04,1.742849349975585938e+00
1.800000000000000000e+01,1.968917950159973507e-01,8.840627905696344380e-01,3.289661309009438194e-04,4.997736215591430664e+00
1.900000000000000000e+01,1.891664516491194659e-01,nan,3.204858742696712172e-04,1.740342378616333008e+00
