basin,date,sim_mm,obs_mm,cal_start,cal_end
CalaverasRiver,1974-12-31,5.545671,3.987549,1951-10,2010-09
CalaverasRiver,1975-01-31,14.03838,7.975098,1951-10,2010-09
CalaverasRiver,1975-02-28,65.179107,47.850589,1951-10,2010-09
CalaverasRiver,1975-03-31,100.975577,97.03036,1951-10,2010-09
CalaverasRiver,1975-04-30,40.244457,31.900392,1951-10,2010-09
CalaverasRiver,1975-05-31,8.449928,11.962647,1951-10,2010-09
CalaverasRiver,1975-06-30,0.040182,1.329183,1951-10,2010-09
CalaverasRiver,1975-07-31,6e-06,1.329183,1951-10,2010-09
CalaverasRiver,1975-08-31,0.256321,0.0,1951-10,2010-09
CalaverasRiver,1975-09-30,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1975-10-31,2.85567,1.329183,1951-10,2010-09
CalaverasRiver,1975-11-30,2.550812,2.658366,1951-10,2010-09
CalaverasRiver,1975-12-31,0.655621,1.329183,1951-10,2010-09
CalaverasRiver,1976-01-31,0.236246,2.658366,1951-10,2010-09
CalaverasRiver,1976-02-29,3.63791,2.658366,1951-10,2010-09
CalaverasRiver,1976-03-31,7.168354,5.316732,1951-10,2010-09
CalaverasRiver,1976-04-30,2.51473,2.658366,1951-10,2010-09
CalaverasRiver,1976-05-31,0.107823,1.329183,1951-10,2010-09
CalaverasRiver,1976-06-30,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1976-07-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1976-08-31,0.913191,1.329183,1951-10,2010-09
CalaverasRiver,1976-09-30,0.183543,0.0,1951-10,2010-09
CalaverasRiver,1976-10-31,0.036278,0.0,1951-10,2010-09
CalaverasRiver,1976-11-30,1.074564,0.0,1951-10,2010-09
CalaverasRiver,1976-12-31,0.001563,0.0,1951-10,2010-09
CalaverasRiver,1977-01-31,2.073266,1.329183,1951-10,2010-09
CalaverasRiver,1977-02-28,1.480068,1.329183,1951-10,2010-09
CalaverasRiver,1977-03-31,1.751164,1.329183,1951-10,2010-09
CalaverasRiver,1977-04-30,0.203011,1.329183,1951-10,2010-09
CalaverasRiver,1977-05-31,1.324455,1.329183,1951-10,2010-09
CalaverasRiver,1977-06-30,0.00032,1.329183,1951-10,2010-09
CalaverasRiver,1977-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1977-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1977-09-30,0.009586,0.0,1951-10,2010-09
CalaverasRiver,1977-10-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1977-11-30,2.790138,0.0,1951-10,2010-09
CalaverasRiver,1977-12-31,16.219197,5.316732,1951-10,2010-09
CalaverasRiver,1978-01-31,83.32009,86.396896,1951-10,2010-09
CalaverasRiver,1978-02-28,60.143556,65.129968,1951-10,2010-09
CalaverasRiver,1978-03-31,82.358929,74.434249,1951-10,2010-09
CalaverasRiver,1978-04-30,91.857485,67.788334,1951-10,2010-09
CalaverasRiver,1978-05-31,3.853886,15.950196,1951-10,2010-09
CalaverasRiver,1978-06-30,1.7e-05,3.987549,1951-10,2010-09
CalaverasRiver,1978-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1978-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1978-09-30,0.970798,1.329183,1951-10,2010-09
CalaverasRiver,1978-10-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1978-11-30,1.85256,1.329183,1951-10,2010-09
CalaverasRiver,1978-12-31,5.143589,3.987549,1951-10,2010-09
CalaverasRiver,1979-01-31,49.934696,41.204673,1951-10,2010-09
CalaverasRiver,1979-02-28,78.036179,87.726079,1951-10,2010-09
CalaverasRiver,1979-03-31,86.760337,85.067713,1951-10,2010-09
CalaverasRiver,1979-04-30,9.734773,22.596111,1951-10,2010-09
CalaverasRiver,1979-05-31,5.104031,9.304281,1951-10,2010-09
CalaverasRiver,1979-06-30,0.000406,2.658366,1951-10,2010-09
CalaverasRiver,1979-07-31,0.000294,1.329183,1951-10,2010-09
CalaverasRiver,1979-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1979-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1979-10-31,1.601233,0.0,1951-10,2010-09
CalaverasRiver,1979-11-30,5.694518,2.658366,1951-10,2010-09
CalaverasRiver,1979-12-31,10.911099,10.633464,1951-10,2010-09
CalaverasRiver,1980-01-31,145.690392,122.284837,1951-10,2010-09
CalaverasRiver,1980-02-29,131.584164,108.993007,1951-10,2010-09
CalaverasRiver,1980-03-31,48.526233,46.521406,1951-10,2010-09
CalaverasRiver,1980-04-30,9.195734,15.950196,1951-10,2010-09
CalaverasRiver,1980-05-31,1.396679,6.645915,1951-10,2010-09
CalaverasRiver,1980-06-30,0.014325,3.987549,1951-10,2010-09
CalaverasRiver,1980-07-31,4.482804,3.987549,1951-10,2010-09
CalaverasRiver,1980-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1980-09-30,0.0,2.658366,1951-10,2010-09
CalaverasRiver,1980-10-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1980-11-30,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1980-12-31,2.043231,2.658366,1951-10,2010-09
CalaverasRiver,1981-01-31,32.0009,26.58366,1951-10,2010-09
CalaverasRiver,1981-02-28,14.888705,7.975098,1951-10,2010-09
CalaverasRiver,1981-03-31,47.524416,35.887941,1951-10,2010-09
CalaverasRiver,1981-04-30,6.533629,9.304281,1951-10,2010-09
CalaverasRiver,1981-05-31,0.359352,1.329183,1951-10,2010-09
CalaverasRiver,1981-06-30,0.000125,1.329183,1951-10,2010-09
CalaverasRiver,1981-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1981-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1981-09-30,0.000111,0.0,1951-10,2010-09
CalaverasRiver,1981-10-31,1.50669,0.0,1951-10,2010-09
CalaverasRiver,1981-11-30,29.03004,14.621013,1951-10,2010-09
CalaverasRiver,1981-12-31,51.48348,37.217124,1951-10,2010-09
CalaverasRiver,1982-01-31,134.558787,130.259935,1951-10,2010-09
CalaverasRiver,1982-02-28,111.882254,108.993007,1951-10,2010-09
CalaverasRiver,1982-03-31,153.642152,136.905851,1951-10,2010-09
CalaverasRiver,1982-04-30,171.861363,150.197681,1951-10,2010-09
CalaverasRiver,1982-05-31,2.570076,17.279379,1951-10,2010-09
CalaverasRiver,1982-06-30,0.007192,6.645915,1951-10,2010-09
CalaverasRiver,1982-07-31,0.001873,3.987549,1951-10,2010-09
CalaverasRiver,1982-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1982-09-30,0.723685,2.658366,1951-10,2010-09
CalaverasRiver,1982-10-31,10.547253,6.645915,1951-10,2010-09
CalaverasRiver,1982-11-30,52.552766,50.508955,1951-10,2010-09
CalaverasRiver,1982-12-31,114.50823,87.726079,1951-10,2010-09
CalaverasRiver,1983-01-31,134.265285,132.918301,1951-10,2010-09
CalaverasRiver,1983-02-28,140.708388,140.8934,1951-10,2010-09
CalaverasRiver,1983-03-31,272.569438,247.228041,1951-10,2010-09
CalaverasRiver,1983-04-30,64.176768,65.129968,1951-10,2010-09
CalaverasRiver,1983-05-31,31.830603,43.863039,1951-10,2010-09
CalaverasRiver,1983-06-30,0.000855,10.633464,1951-10,2010-09
CalaverasRiver,1983-07-31,0.0,6.645915,1951-10,2010-09
CalaverasRiver,1983-08-31,0.0,2.658366,1951-10,2010-09
CalaverasRiver,1983-09-30,0.145666,2.658366,1951-10,2010-09
CalaverasRiver,1983-10-31,0.229309,3.987549,1951-10,2010-09
CalaverasRiver,1983-11-30,91.063923,70.4467,1951-10,2010-09
CalaverasRiver,1983-12-31,155.828124,111.651373,1951-10,2010-09
CalaverasRiver,1984-01-31,15.928313,26.58366,1951-10,2010-09
CalaverasRiver,1984-02-29,38.730115,33.229575,1951-10,2010-09
CalaverasRiver,1984-03-31,32.813721,30.571209,1951-10,2010-09
CalaverasRiver,1984-04-30,4.3834,13.29183,1951-10,2010-09
CalaverasRiver,1984-05-31,0.635054,7.975098,1951-10,2010-09
CalaverasRiver,1984-06-30,0.116515,3.987549,1951-10,2010-09
CalaverasRiver,1984-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1984-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1984-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1984-10-31,1.437407,2.658366,1951-10,2010-09
CalaverasRiver,1984-11-30,20.544213,11.962647,1951-10,2010-09
CalaverasRiver,1984-12-31,12.821659,10.633464,1951-10,2010-09
CalaverasRiver,1985-01-31,5.415332,6.645915,1951-10,2010-09
CalaverasRiver,1985-02-28,24.34762,23.925294,1951-10,2010-09
CalaverasRiver,1985-03-31,34.385594,31.900392,1951-10,2010-09
CalaverasRiver,1985-04-30,6.118471,10.633464,1951-10,2010-09
CalaverasRiver,1985-05-31,0.028593,2.658366,1951-10,2010-09
CalaverasRiver,1985-06-30,0.026606,1.329183,1951-10,2010-09
CalaverasRiver,1985-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1985-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1985-09-30,0.256662,1.329183,1951-10,2010-09
CalaverasRiver,1985-10-31,0.69118,1.329183,1951-10,2010-09
CalaverasRiver,1985-11-30,8.201785,6.645915,1951-10,2010-09
CalaverasRiver,1985-12-31,19.578578,7.975098,1951-10,2010-09
CalaverasRiver,1986-01-31,29.133208,17.279379,1951-10,2010-09
CalaverasRiver,1986-02-28,234.401851,249.886407,1951-10,2010-09
CalaverasRiver,1986-03-31,134.179476,110.32219,1951-10,2010-09
CalaverasRiver,1986-04-30,8.446994,17.279379,1951-10,2010-09
CalaverasRiver,1986-05-31,1.099831,7.975098,1951-10,2010-09
CalaverasRiver,1986-06-30,0.0,2.658366,1951-10,2010-09
CalaverasRiver,1986-07-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1986-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1986-09-30,1.038444,1.329183,1951-10,2010-09
CalaverasRiver,1986-10-31,0.002631,1.329183,1951-10,2010-09
CalaverasRiver,1986-11-30,0.015362,1.329183,1951-10,2010-09
CalaverasRiver,1986-12-31,0.348167,2.658366,1951-10,2010-09
CalaverasRiver,1987-01-31,3.19405,3.987549,1951-10,2010-09
CalaverasRiver,1987-02-28,17.778611,10.633464,1951-10,2010-09
CalaverasRiver,1987-03-31,42.159241,23.925294,1951-10,2010-09
CalaverasRiver,1987-04-30,1.98643,3.987549,1951-10,2010-09
CalaverasRiver,1987-05-31,0.160272,0.0,1951-10,2010-09
CalaverasRiver,1987-06-30,1e-06,0.0,1951-10,2010-09
CalaverasRiver,1987-07-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1987-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1987-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1987-10-31,0.108931,0.0,1951-10,2010-09
CalaverasRiver,1987-11-30,0.681466,0.0,1951-10,2010-09
CalaverasRiver,1987-12-31,2.854159,1.329183,1951-10,2010-09
CalaverasRiver,1988-01-31,14.166438,6.645915,1951-10,2010-09
CalaverasRiver,1988-02-29,2.205311,1.329183,1951-10,2010-09
CalaverasRiver,1988-03-31,2.94178,3.987549,1951-10,2010-09
CalaverasRiver,1988-04-30,4.858198,3.987549,1951-10,2010-09
CalaverasRiver,1988-05-31,0.472664,1.329183,1951-10,2010-09
CalaverasRiver,1988-06-30,0.03259,0.0,1951-10,2010-09
CalaverasRiver,1988-07-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1988-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1988-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1988-10-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1988-11-30,3.617289,0.0,1951-10,2010-09
CalaverasRiver,1988-12-31,5.345601,2.658366,1951-10,2010-09
CalaverasRiver,1989-01-31,8.639077,3.987549,1951-10,2010-09
CalaverasRiver,1989-02-28,8.262547,3.987549,1951-10,2010-09
CalaverasRiver,1989-03-31,50.37546,25.254477,1951-10,2010-09
CalaverasRiver,1989-04-30,6.174813,3.987549,1951-10,2010-09
CalaverasRiver,1989-05-31,0.204843,1.329183,1951-10,2010-09
CalaverasRiver,1989-06-30,2e-06,0.0,1951-10,2010-09
CalaverasRiver,1989-07-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1989-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1989-09-30,1.62877,0.0,1951-10,2010-09
CalaverasRiver,1989-10-31,7.975578,1.329183,1951-10,2010-09
CalaverasRiver,1989-11-30,5.763426,1.329183,1951-10,2010-09
CalaverasRiver,1989-12-31,0.79931,1.329183,1951-10,2010-09
CalaverasRiver,1990-01-31,12.664877,5.316732,1951-10,2010-09
CalaverasRiver,1990-02-28,21.526826,14.621013,1951-10,2010-09
CalaverasRiver,1990-03-31,22.082816,14.621013,1951-10,2010-09
CalaverasRiver,1990-04-30,2.050303,3.987549,1951-10,2010-09
CalaverasRiver,1990-05-31,3.191755,1.329183,1951-10,2010-09
CalaverasRiver,1990-06-30,2.290697,1.329183,1951-10,2010-09
CalaverasRiver,1990-07-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1990-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1990-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1990-10-31,0.000248,0.0,1951-10,2010-09
CalaverasRiver,1990-11-30,0.492007,0.0,1951-10,2010-09
CalaverasRiver,1990-12-31,0.339781,0.0,1951-10,2010-09
CalaverasRiver,1991-01-31,0.077918,0.0,1951-10,2010-09
CalaverasRiver,1991-02-28,0.943211,1.329183,1951-10,2010-09
CalaverasRiver,1991-03-31,65.567821,53.167321,1951-10,2010-09
CalaverasRiver,1991-04-30,13.351318,6.645915,1951-10,2010-09
CalaverasRiver,1991-05-31,2.899749,1.329183,1951-10,2010-09
CalaverasRiver,1991-06-30,0.262369,0.0,1951-10,2010-09
CalaverasRiver,1991-07-31,0.212649,0.0,1951-10,2010-09
CalaverasRiver,1991-08-31,0.0,0.0,1951-10,2010-09
CalaverasRiver,1991-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1991-10-31,4.297649,1.329183,1951-10,2010-09
CalaverasRiver,1991-11-30,1.134393,0.0,1951-10,2010-09
CalaverasRiver,1991-12-31,2.466529,1.329183,1951-10,2010-09
CalaverasRiver,1992-01-31,4.040868,5.316732,1951-10,2010-09
CalaverasRiver,1992-02-29,38.873711,50.508955,1951-10,2010-09
CalaverasRiver,1992-03-31,25.942044,19.937745,1951-10,2010-09
CalaverasRiver,1992-04-30,2.483678,3.987549,1951-10,2010-09
CalaverasRiver,1992-05-31,1e-06,1.329183,1951-10,2010-09
CalaverasRiver,1992-06-30,0.004094,0.0,1951-10,2010-09
CalaverasRiver,1992-07-31,0.55104,0.0,1951-10,2010-09
CalaverasRiver,1992-08-31,0.0,1.329183,1951-10,2010-09
CalaverasRiver,1992-09-30,0.0,0.0,1951-10,2010-09
CalaverasRiver,1992-10-31,0.722531,0.024464,1951-10,2010-09
CalaverasRiver,1992-11-30,0.595198,0.109367,1951-10,2010-09
CalaverasRiver,1992-12-31,31.560286,11.2777,1951-10,2010-09
CalaverasRiver,1993-01-31,145.934878,130.331766,1951-10,2010-09
CalaverasRiver,1993-02-28,96.488181,63.969327,1951-10,2010-09
CalaverasRiver,1993-03-31,67.277435,56.338136,1951-10,2010-09
CalaverasRiver,1993-04-30,23.693121,26.9905,1951-10,2010-09
CalaverasRiver,1993-05-31,0.902611,6.426721,1951-10,2010-09
CalaverasRiver,1993-06-30,2.607428,4.780467,1951-10,2010-09
CalaverasRiver,1993-07-31,0.0,0.018707,1951-10,2010-09
CalaverasRiver,1993-08-31,0.0,0.008634,1951-10,2010-09
CalaverasRiver,1993-09-30,0.0,1.103738,1951-10,2010-09
CalaverasRiver,1993-10-31,0.200639,1.830306,1951-10,2010-09
CalaverasRiver,1993-11-30,0.446528,1.592434,1951-10,2010-09
CalaverasRiver,1993-12-31,2.990156,3.469508,1951-10,2010-09
CalaverasRiver,1994-01-31,4.56514,4.302708,1951-10,2010-09
CalaverasRiver,1994-02-28,31.229905,18.540643,1951-10,2010-09
CalaverasRiver,1994-03-31,6.341427,5.908381,1951-10,2010-09
CalaverasRiver,1994-04-30,5.503013,4.310623,1951-10,2010-09
CalaverasRiver,1994-05-31,1.534631,2.509529,1951-10,2010-09
CalaverasRiver,1994-06-30,7e-06,1.381472,1951-10,2010-09
CalaverasRiver,1994-07-31,0.0,1.589556,1951-10,2010-09
CalaverasRiver,1994-08-31,0.0,0.421205,1951-10,2010-09
CalaverasRiver,1994-09-30,0.000347,1.694605,1951-10,2010-09
CalaverasRiver,1994-10-31,1.374809,0.199162,1951-10,2010-09
CalaverasRiver,1994-11-30,10.988522,0.492437,1951-10,2010-09
CalaverasRiver,1994-12-31,22.587723,5.817146,1951-10,2010-09
CalaverasRiver,1995-01-31,172.230249,153.873336,1951-10,2010-09
CalaverasRiver,1995-02-28,18.634275,19.093951,1951-10,2010-09
CalaverasRiver,1995-03-31,201.672045,205.510728,1951-10,2010-09
CalaverasRiver,1995-04-30,48.780501,39.124857,1951-10,2010-09
CalaverasRiver,1995-05-31,78.378681,60.385416,1951-10,2010-09
CalaverasRiver,1995-06-30,1.775085,15.606167,1951-10,2010-09
CalaverasRiver,1995-07-31,0.0,4.470212,1951-10,2010-09
CalaverasRiver,1995-08-31,0.0,0.052813,1951-10,2010-09
CalaverasRiver,1995-09-30,0.0,3.209763,1951-10,2010-09
CalaverasRiver,1995-10-31,0.0,2.806834,1951-10,2010-09
CalaverasRiver,1995-11-30,0.002839,4.612964,1951-10,2010-09
CalaverasRiver,1995-12-31,10.040485,9.831329,1951-10,2010-09
CalaverasRiver,1996-01-31,86.730559,59.064816,1951-10,2010-09
CalaverasRiver,1996-02-29,126.047311,112.205133,1951-10,2010-09
CalaverasRiver,1996-03-31,62.495255,56.754592,1951-10,2010-09
CalaverasRiver,1996-04-30,23.708198,26.082183,1951-10,2010-09
CalaverasRiver,1996-05-31,21.955568,13.836445,1951-10,2010-09
CalaverasRiver,1996-06-30,0.14393,5.944213,1951-10,2010-09
CalaverasRiver,1996-07-31,0.003102,3.524479,1951-10,2010-09
CalaverasRiver,1996-08-31,0.0,2.627962,1951-10,2010-09
CalaverasRiver,1996-09-30,0.0,1.834479,1951-10,2010-09
CalaverasRiver,1996-10-31,0.238063,0.971491,1951-10,2010-09
CalaverasRiver,1996-11-30,9.222857,10.076684,1951-10,2010-09
CalaverasRiver,1996-12-31,112.921622,153.742672,1951-10,2010-09
CalaverasRiver,1997-01-31,257.941664,274.588766,1951-10,2010-09
CalaverasRiver,1997-02-28,15.342448,34.529593,1951-10,2010-09
CalaverasRiver,1997-03-31,1.869959,14.188288,1951-10,2010-09
CalaverasRiver,1997-04-30,0.135657,8.427984,1951-10,2010-09
CalaverasRiver,1997-05-31,0.127372,4.625627,1951-10,2010-09
CalaverasRiver,1997-06-30,0.10318,1.962985,1951-10,2010-09
CalaverasRiver,1997-07-31,0.0,0.989335,1951-10,2010-09
CalaverasRiver,1997-08-31,0.0,0.282626,1951-10,2010-09
CalaverasRiver,1997-09-30,0.0,0.568274,1951-10,2010-09
CalaverasRiver,1997-10-31,0.347734,1.090355,1951-10,2010-09
CalaverasRiver,1997-11-30,4.413748,3.927408,1951-10,2010-09
CalaverasRiver,1997-12-31,12.832683,6.210434,1951-10,2010-09
CalaverasRiver,1998-01-31,120.057263,105.906774,1951-10,2010-09
CalaverasRiver,1998-02-28,232.463558,251.011507,1951-10,2010-09
CalaverasRiver,1998-03-31,79.267064,82.119705,1951-10,2010-09
CalaverasRiver,1998-04-30,76.456843,85.763912,1951-10,2010-09
CalaverasRiver,1998-05-31,47.429767,44.770614,1951-10,2010-09
CalaverasRiver,1998-06-30,2.857231,16.499663,1951-10,2010-09
CalaverasRiver,1998-07-31,3e-06,6.882606,1951-10,2010-09
CalaverasRiver,1998-08-31,0.0,3.625787,1951-10,2010-09
CalaverasRiver,1998-09-30,0.002605,3.253653,1951-10,2010-09
CalaverasRiver,1998-10-31,0.099104,2.428656,1951-10,2010-09
CalaverasRiver,1998-11-30,1.731323,5.209011,1951-10,2010-09
CalaverasRiver,1998-12-31,9.83166,7.008809,1951-10,2010-09
CalaverasRiver,1999-01-31,56.348502,49.332492,1951-10,2010-09
CalaverasRiver,1999-02-28,146.521859,126.914927,1951-10,2010-09
CalaverasRiver,1999-03-31,32.169561,35.063331,1951-10,2010-09
CalaverasRiver,1999-04-30,34.874608,29.22316,1951-10,2010-09
CalaverasRiver,1999-05-31,2.089218,11.104441,1951-10,2010-09
CalaverasRiver,1999-06-30,0.097234,5.253189,1951-10,2010-09
CalaverasRiver,1999-07-31,0.0,2.047312,1951-10,2010-09
CalaverasRiver,1999-08-31,0.0,1.544802,1951-10,2010-09
CalaverasRiver,1999-09-30,0.0,1.130936,1951-10,2010-09
CalaverasRiver,1999-10-31,0.38169,1.26491,1951-10,2010-09
CalaverasRiver,1999-11-30,2.199968,3.061686,1951-10,2010-09
CalaverasRiver,1999-12-31,0.381828,2.326628,1951-10,2010-09
CalaverasRiver,2000-01-31,63.340141,47.985126,1951-10,2010-09
CalaverasRiver,2000-02-29,154.787185,143.334579,1951-10,2010-09
CalaverasRiver,2000-03-31,53.050724,50.124392,1951-10,2010-09
CalaverasRiver,2000-04-30,4.147747,14.179798,1951-10,2010-09
CalaverasRiver,2000-05-31,10.666121,12.449217,1951-10,2010-09
CalaverasRiver,2000-06-30,0.084356,3.589092,1951-10,2010-09
CalaverasRiver,2000-07-31,0.0,1.298727,1951-10,2010-09
CalaverasRiver,2000-08-31,0.0,0.693182,1951-10,2010-09
CalaverasRiver,2000-09-30,0.422784,1.867001,1951-10,2010-09
CalaverasRiver,2000-10-31,2.951929,3.353954,1951-10,2010-09
CalaverasRiver,2000-11-30,0.615839,2.120559,1951-10,2010-09
CalaverasRiver,2000-12-31,1.927109,2.79676,1951-10,2010-09
CalaverasRiver,2001-01-31,16.174681,8.898835,1951-10,2010-09
CalaverasRiver,2001-02-28,38.733317,26.316025,1951-10,2010-09
CalaverasRiver,2001-03-31,28.841403,25.092128,1951-10,2010-09
CalaverasRiver,2001-04-30,32.651778,12.294089,1951-10,2010-09
CalaverasRiver,2001-05-31,0.448458,3.612404,1951-10,2010-09
CalaverasRiver,2001-06-30,0.0,1.226344,1951-10,2010-09
CalaverasRiver,2001-07-31,0.0,0.760097,1951-10,2010-09
CalaverasRiver,2001-08-31,0.0,0.758946,1951-10,2010-09
CalaverasRiver,2001-09-30,0.0,0.987896,1951-10,2010-09
CalaverasRiver,2001-10-31,0.036184,0.285216,1951-10,2010-09
CalaverasRiver,2001-11-30,3.807497,2.021985,1951-10,2010-09
CalaverasRiver,2001-12-31,34.773755,25.86273,1951-10,2010-09
CalaverasRiver,2002-01-31,29.018597,25.2769,1951-10,2010-09
CalaverasRiver,2002-02-28,20.951415,18.020289,1951-10,2010-09
CalaverasRiver,2002-03-31,47.065986,35.286812,1951-10,2010-09
CalaverasRiver,2002-04-30,2.602486,8.113843,1951-10,2010-09
CalaverasRiver,2002-05-31,2.743695,4.781474,1951-10,2010-09
CalaverasRiver,2002-06-30,0.000635,2.084151,1951-10,2010-09
CalaverasRiver,2002-07-31,0.0,0.296297,1951-10,2010-09
CalaverasRiver,2002-08-31,0.0,0.49733,1951-10,2010-09
CalaverasRiver,2002-09-30,0.0,0.084471,1951-10,2010-09
CalaverasRiver,2002-10-31,0.0,0.121886,1951-10,2010-09
CalaverasRiver,2002-11-30,3.232971,0.932349,1951-10,2010-09
CalaverasRiver,2002-12-31,30.56783,22.042386,1951-10,2010-09
CalaverasRiver,2003-01-31,14.876358,10.376578,1951-10,2010-09
CalaverasRiver,2003-02-28,5.549762,6.590051,1951-10,2010-09
CalaverasRiver,2003-03-31,10.798612,9.044321,1951-10,2010-09
CalaverasRiver,2003-04-30,51.185623,25.932667,1951-10,2010-09
CalaverasRiver,2003-05-31,8.021858,13.239678,1951-10,2010-09
CalaverasRiver,2003-06-30,0.000113,2.938361,1951-10,2010-09
CalaverasRiver,2003-07-31,0.0,1.551421,1951-10,2010-09
CalaverasRiver,2003-08-31,0.008409,0.216287,1951-10,2010-09
CalaverasRiver,2003-09-30,0.0,0.180743,1951-10,2010-09
CalaverasRiver,2003-10-31,0.0,0.092674,1951-10,2010-09
CalaverasRiver,2003-11-30,0.897934,0.57993,1951-10,2010-09
CalaverasRiver,2003-12-31,29.389259,14.350899,1951-10,2010-09
CalaverasRiver,2004-01-31,27.580636,20.783088,1951-10,2010-09
CalaverasRiver,2004-02-29,49.450334,35.806591,1951-10,2010-09
CalaverasRiver,2004-03-31,8.995629,16.42987,1951-10,2010-09
CalaverasRiver,2004-04-30,0.079246,3.756883,1951-10,2010-09
CalaverasRiver,2004-05-31,0.007745,1.009625,1951-10,2010-09
CalaverasRiver,2004-06-30,0.000599,0.450561,1951-10,2010-09
CalaverasRiver,2004-07-31,0.0,0.40408,1951-10,2010-09
CalaverasRiver,2004-08-31,0.0,0.691887,1951-10,2010-09
CalaverasRiver,2004-09-30,0.0,0.410844,1951-10,2010-09
CalaverasRiver,2004-10-31,5.364934,1.488392,1951-10,2010-09
CalaverasRiver,2004-11-30,4.21755,2.771433,1951-10,2010-09
CalaverasRiver,2004-12-31,18.449882,26.905885,1951-10,2010-09
CalaverasRiver,2005-01-31,108.993783,107.619079,1951-10,2010-09
CalaverasRiver,2005-02-28,40.649395,43.863304,1951-10,2010-09
CalaverasRiver,2005-03-31,104.698245,110.282729,1951-10,2010-09
CalaverasRiver,2005-04-30,22.7795,32.325427,1951-10,2010-09
CalaverasRiver,2005-05-31,17.887729,17.421363,1951-10,2010-09
CalaverasRiver,2005-06-30,0.234901,5.660436,1951-10,2010-09
CalaverasRiver,2005-07-31,0.0,1.715327,1951-10,2010-09
CalaverasRiver,2005-08-31,0.0,1.105177,1951-10,2010-09
CalaverasRiver,2005-09-30,0.049877,0.256004,1951-10,2010-09
CalaverasRiver,2005-10-31,0.041441,1.335422,1951-10,2010-09
CalaverasRiver,2005-11-30,0.35765,1.096687,1951-10,2010-09
CalaverasRiver,2005-12-31,50.108527,43.937558,1951-10,2010-09
CalaverasRiver,2006-01-31,97.379916,81.802398,1951-10,2010-09
CalaverasRiver,2006-02-28,20.634439,21.732706,1951-10,2010-09
CalaverasRiver,2006-03-31,163.380408,138.798892,1951-10,2010-09
CalaverasRiver,2006-04-30,176.893329,233.540929,1951-10,2010-09
CalaverasRiver,2006-05-31,3.654346,20.974911,1951-10,2010-09
CalaverasRiver,2006-06-30,0.005747,6.885628,1951-10,2010-09
CalaverasRiver,2006-07-31,0.0,2.676169,1951-10,2010-09
CalaverasRiver,2006-08-31,0.0,1.094241,1951-10,2010-09
CalaverasRiver,2006-09-30,0.0,1.09568,1951-10,2010-09
CalaverasRiver,2006-10-31,0.104722,1.480189,1951-10,2010-09
CalaverasRiver,2006-11-30,0.934985,2.506507,1951-10,2010-09
CalaverasRiver,2006-12-31,6.307649,6.389306,1951-10,2010-09
CalaverasRiver,2007-01-31,6.66413,6.224824,1951-10,2010-09
CalaverasRiver,2007-02-28,45.75024,33.219929,1951-10,2010-09
CalaverasRiver,2007-03-31,21.037957,14.458683,1951-10,2010-09
CalaverasRiver,2007-04-30,3.077463,6.291452,1951-10,2010-09
CalaverasRiver,2007-05-31,1.444936,3.400291,1951-10,2010-09
CalaverasRiver,2007-06-30,0.001847,0.769883,1951-10,2010-09
