date,basin,obs_mm,cal_start,cal_end
1928-04-30,DPR_I,64.12604291367457,1951-10-01,2003-09-01
1928-05-31,DPR_I,119.06126520518264,1951-10-01,2003-09-01
1928-06-30,DPR_I,39.02593922250803,1951-10-01,2003-09-01
1928-07-31,DPR_I,7.207064402025593,1951-10-01,2003-09-01
1928-08-31,DPR_I,6.266610201526325,1951-10-01,2003-09-01
1928-09-30,DPR_I,6.849722603393462,1951-10-01,2003-09-01
1928-10-31,DPR_I,1.696833643702839,1951-10-01,2003-09-01
1928-11-30,DPR_I,2.408737773176252,1951-10-01,2003-09-01
1928-12-31,DPR_I,4.600661447815647,1951-10-01,2003-09-01
1929-01-31,DPR_I,4.984873349630937,1951-10-01,2003-09-01
1929-02-28,DPR_I,11.15419555122964,1951-10-01,2003-09-01
1929-03-31,DPR_I,22.90540187418589,1951-10-01,2003-09-01
1929-04-30,DPR_I,36.291978534260366,1951-10-01,2003-09-01
1929-05-31,DPR_I,49.51610102348386,1951-10-01,2003-09-01
1929-06-30,DPR_I,58.528408916652076,1951-10-01,2003-09-01
1929-07-31,DPR_I,7.859360559796454,1951-10-01,2003-09-01
1929-08-31,DPR_I,4.994447808382518,1951-10-01,2003-09-01
1929-09-30,DPR_I,3.372047731866206,1951-10-01,2003-09-01
1929-10-31,DPR_I,2.0875315594521466,1951-10-01,2003-09-01
1929-11-30,DPR_I,1.3957028367455122,1951-10-01,2003-09-01
1929-12-31,DPR_I,17.028562215512196,1951-10-01,2003-09-01
1930-01-31,DPR_I,14.562996232968594,1951-10-01,2003-09-01
1930-02-28,DPR_I,21.37967154899942,1951-10-01,2003-09-01
1930-03-31,DPR_I,33.76309847568758,1951-10-01,2003-09-01
1930-04-30,DPR_I,39.159363101888026,1951-10-01,2003-09-01
1930-05-31,DPR_I,47.089140380251536,1951-10-01,2003-09-01
1930-06-30,DPR_I,67.29733834513911,1951-10-01,2003-09-01
1930-07-31,DPR_I,9.538589729313177,1951-10-01,2003-09-01
1930-08-31,DPR_I,6.565269928630813,1951-10-01,2003-09-01
1930-09-30,DPR_I,6.185072666352349,1951-10-01,2003-09-01
1930-10-31,DPR_I,3.892463422668875,1951-10-01,2003-09-01
1930-11-30,DPR_I,4.938545646462253,1951-10-01,2003-09-01
1930-12-31,DPR_I,16.358044954951378,1951-10-01,2003-09-01
1931-01-31,DPR_I,7.838667051704068,1951-10-01,2003-09-01
1931-02-28,DPR_I,17.540330673187782,1951-10-01,2003-09-01
1931-03-31,DPR_I,11.991184567621803,1951-10-01,2003-09-01
1931-04-30,DPR_I,14.81007770926071,1951-10-01,2003-09-01
1931-05-31,DPR_I,14.784134242613344,1951-10-01,2003-09-01
1931-06-30,DPR_I,3.368959139776466,1951-10-01,2003-09-01
1931-07-31,DPR_I,2.8630594783423504,1951-10-01,2003-09-01
1931-08-31,DPR_I,4.55742204219235,1951-10-01,2003-09-01
1931-09-30,DPR_I,6.815439997012669,1951-10-01,2003-09-01
1931-10-31,DPR_I,2.484097829626395,1951-10-01,2003-09-01
1931-11-30,DPR_I,2.263268502464006,1951-10-01,2003-09-01
1931-12-31,DPR_I,59.49820444745952,1951-10-01,2003-09-01
1932-01-31,DPR_I,51.27315941476527,1951-10-01,2003-09-01
1932-02-29,DPR_I,83.19210626840365,1951-10-01,2003-09-01
1932-03-31,DPR_I,56.29663928188489,1951-10-01,2003-09-01
1932-04-30,DPR_I,55.00595063800101,1951-10-01,2003-09-01
1932-05-31,DPR_I,83.30669109094026,1951-10-01,2003-09-01
1932-06-30,DPR_I,93.2511116885195,1951-10-01,2003-09-01
1932-07-31,DPR_I,46.46402300814619,1951-10-01,2003-09-01
1932-08-31,DPR_I,11.320048763918848,1951-10-01,2003-09-01
1932-09-30,DPR_I,10.111509718375302,1951-10-01,2003-09-01
1932-10-31,DPR_I,3.6336455320712293,1951-10-01,2003-09-01
1932-11-30,DPR_I,1.5862646388804638,1951-10-01,2003-09-01
1932-12-31,DPR_I,8.332521910894647,1951-10-01,2003-09-01
1933-01-31,DPR_I,6.879372616183999,1951-10-01,2003-09-01
1933-02-28,DPR_I,18.09750019749626,1951-10-01,2003-09-01
1933-03-31,DPR_I,21.64991717142023,1951-10-01,2003-09-01
1933-04-30,DPR_I,49.119842257614565,1951-10-01,2003-09-01
1933-05-31,DPR_I,51.51097688205429,1951-10-01,2003-09-01
1933-06-30,DPR_I,63.38263652924427,1951-10-01,2003-09-01
1933-07-31,DPR_I,15.347789633583664,1951-10-01,2003-09-01
1933-08-31,DPR_I,8.3825561602065,1951-10-01,2003-09-01
1933-09-30,DPR_I,7.839902959810929,1951-10-01,2003-09-01
1933-10-31,DPR_I,1.6304303864952001,1951-10-01,2003-09-01
1933-11-30,DPR_I,2.7058534987802227,1951-10-01,2003-09-01
1933-12-31,DPR_I,11.688509611891783,1951-10-01,2003-09-01
1934-01-31,DPR_I,18.88383701052314,1951-10-01,2003-09-01
1934-02-28,DPR_I,27.635470794578595,1951-10-01,2003-09-01
1934-03-31,DPR_I,49.33418571811511,1951-10-01,2003-09-01
1934-04-30,DPR_I,30.884905308467594,1951-10-01,2003-09-01
1934-05-31,DPR_I,20.1992391038346,1951-10-01,2003-09-01
1934-06-30,DPR_I,12.423268174106292,1951-10-01,2003-09-01
1934-07-31,DPR_I,3.6422933542870184,1951-10-01,2003-09-01
1934-08-31,DPR_I,4.949046741749627,1951-10-01,2003-09-01
1934-09-30,DPR_I,6.842928054249259,1951-10-01,2003-09-01
1934-10-31,DPR_I,4.443146785771158,1951-10-01,2003-09-01
1934-11-30,DPR_I,8.090381710675148,1951-10-01,2003-09-01
1934-12-31,DPR_I,16.698090520063225,1951-10-01,2003-09-01
1935-01-31,DPR_I,58.171991398200916,1951-10-01,2003-09-01
1935-02-28,DPR_I,48.07191000073749,1951-10-01,2003-09-01
1935-03-31,DPR_I,45.84199717357413,1951-10-01,2003-09-01
1935-04-30,DPR_I,109.37596823523987,1951-10-01,2003-09-01
1935-05-31,DPR_I,88.71468565147048,1951-10-01,2003-09-01
1935-06-30,DPR_I,110.32198814584096,1951-10-01,2003-09-01
1935-07-31,DPR_I,26.000407961765312,1951-10-01,2003-09-01
1935-08-31,DPR_I,8.514126766514917,1951-10-01,2003-09-01
1935-09-30,DPR_I,7.167222565518751,1951-10-01,2003-09-01
1935-10-31,DPR_I,5.242456510299134,1951-10-01,2003-09-01
1935-11-30,DPR_I,5.307006494435188,1951-10-01,2003-09-01
1935-12-31,DPR_I,5.961772701153651,1951-10-01,2003-09-01
1936-01-31,DPR_I,27.86093389350865,1951-10-01,2003-09-01
1936-02-29,DPR_I,122.82956669566413,1951-10-01,2003-09-01
1936-03-31,DPR_I,73.85982895325125,1951-10-01,2003-09-01
1936-04-30,DPR_I,85.5372165703587,1951-10-01,2003-09-01
1936-05-31,DPR_I,98.7143957587149,1951-10-01,2003-09-01
1936-06-30,DPR_I,111.54503998076518,1951-10-01,2003-09-01
1936-07-31,DPR_I,31.188816172304474,1951-10-01,2003-09-01
1936-08-31,DPR_I,7.5813937516956456,1951-10-01,2003-09-01
1936-09-30,DPR_I,7.242582916513247,1951-10-01,2003-09-01
1936-10-31,DPR_I,3.187353989611842,1951-10-01,2003-09-01
1936-11-30,DPR_I,3.1258925975655285,1951-10-01,2003-09-01
1936-12-31,DPR_I,7.020826952815066,1951-10-01,2003-09-01
1937-01-31,DPR_I,9.448404371923411,1951-10-01,2003-09-01
1937-02-28,DPR_I,96.56355277413275,1951-10-01,2003-09-01
1937-03-31,DPR_I,85.6159753741027,1951-10-01,2003-09-01
1937-04-30,DPR_I,80.33645870417023,1951-10-01,2003-09-01
1937-05-31,DPR_I,96.5382266724501,1951-10-01,2003-09-01
1937-06-30,DPR_I,115.23767420503594,1951-10-01,2003-09-01
1937-07-31,DPR_I,20.370652135738563,1951-10-01,2003-09-01
1937-08-31,DPR_I,8.689555027044415,1951-10-01,2003-09-01
1937-09-30,DPR_I,8.137945321950692,1951-10-01,2003-09-01
1937-10-31,DPR_I,4.940089942507123,1951-10-01,2003-09-01
1937-11-30,DPR_I,5.31936027370544,1951-10-01,2003-09-01
1937-12-31,DPR_I,80.1838800164,1951-10-01,2003-09-01
1938-01-31,DPR_I,30.19863581588701,1951-10-01,2003-09-01
1938-02-28,DPR_I,119.31205676215016,1951-10-01,2003-09-01
1938-03-31,DPR_I,146.52439220770052,1951-10-01,2003-09-01
1938-04-30,DPR_I,110.8285007540745,1951-10-01,2003-09-01
1938-05-31,DPR_I,153.393882860828,1951-10-01,2003-09-01
1938-06-30,DPR_I,212.2268129372172,1951-10-01,2003-09-01
1938-07-31,DPR_I,86.4131207867219,1951-10-01,2003-09-01
1938-08-31,DPR_I,12.801304069919516,1951-10-01,2003-09-01
1938-09-30,DPR_I,10.539579274411672,1951-10-01,2003-09-01
1938-10-31,DPR_I,10.061784740634517,1951-10-01,2003-09-01
1938-11-30,DPR_I,8.720131087282038,1951-10-01,2003-09-01
1938-12-31,DPR_I,12.389912793349998,1951-10-01,2003-09-01
1939-01-31,DPR_I,11.971418285153916,1951-10-01,2003-09-01
1939-02-28,DPR_I,20.53897598646408,1951-10-01,2003-09-01
1939-03-31,DPR_I,37.612630586126805,1951-10-01,2003-09-01
1939-04-30,DPR_I,54.43982225263955,1951-10-01,2003-09-01
1939-05-31,DPR_I,45.35122972829588,1951-10-01,2003-09-01
1939-06-30,DPR_I,11.242218363976749,1951-10-01,2003-09-01
1939-07-31,DPR_I,5.544822194458086,1951-10-01,2003-09-01
1939-08-31,DPR_I,5.981848255192607,1951-10-01,2003-09-01
1939-09-30,DPR_I,9.306641352809983,1951-10-01,2003-09-01
1939-10-31,DPR_I,10.260685829775072,1951-10-01,2003-09-01
1939-11-30,DPR_I,4.427704414411165,1951-10-01,2003-09-01
1939-12-31,DPR_I,25.72985365686214,1951-10-01,2003-09-01
1940-01-31,DPR_I,55.805876549316295,1951-10-01,2003-09-01
1940-02-29,DPR_I,92.13460479346152,1951-10-01,2003-09-01
1940-03-31,DPR_I,109.19220083497694,1951-10-01,2003-09-01
1940-04-30,DPR_I,82.08116037073785,1951-10-01,2003-09-01
1940-05-31,DPR_I,98.48553715247886,1951-10-01,2003-09-01
1940-06-30,DPR_I,99.77406737534103,1951-10-01,2003-09-01
1940-07-31,DPR_I,10.04201845816663,1951-10-01,2003-09-01
1940-08-31,DPR_I,7.33400300383246,1951-10-01,2003-09-01
1940-09-30,DPR_I,6.820073179691633,1951-10-01,2003-09-01
1940-10-31,DPR_I,5.26160483871359,1951-10-01,2003-09-01
1940-11-30,DPR_I,4.5617462478445985,1951-10-01,2003-09-01
1940-12-31,DPR_I,39.98677589226249,1951-10-01,2003-09-01
1941-01-31,DPR_I,65.1668731171025,1951-10-01,2003-09-01
1941-02-28,DPR_I,86.1428751643011,1951-10-01,2003-09-01
1941-03-31,DPR_I,94.71105258693082,1951-10-01,2003-09-01
1941-04-30,DPR_I,87.59726449073955,1951-10-01,2003-09-01
1941-05-31,DPR_I,99.31665177628683,1951-10-01,2003-09-01
1941-06-30,DPR_I,136.7618916281997,1951-10-01,2003-09-01
1941-07-31,DPR_I,61.35409307290295,1951-10-01,2003-09-01
1941-08-31,DPR_I,8.528025136374392,1951-10-01,2003-09-01
1941-09-30,DPR_I,8.434751775983594,1951-10-01,2003-09-01
1941-10-31,DPR_I,3.5972009701364893,1951-10-01,2003-09-01
1941-11-30,DPR_I,6.096123806158152,1951-10-01,2003-09-01
1941-12-31,DPR_I,33.93821805373471,1951-10-01,2003-09-01
1942-01-31,DPR_I,57.141350073045764,1951-10-01,2003-09-01
1942-02-28,DPR_I,52.68245282252096,1951-10-01,2003-09-01
1942-03-31,DPR_I,52.915944022347254,1951-10-01,2003-09-01
1942-04-30,DPR_I,85.73395334759047,1951-10-01,2003-09-01
