arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_BRR023,BRR023,uf_10,trained entity,,UF10,105.591907451,1.000364017188411,20,0,0.0,True,train,1984-10,2014-09,360,0.7761880207336896,0.8516400058353744,15.98325810461712,0.948887868912753,1.1480975967223728,1.1598325810461712,0.02538642489114895,-0.06450936358407766,98.73384128046177,85.12766660805792
I_BSH003,BSH003,cdec_FOL,trained entity,FOLS,UF11,8.01461019792,1.0006222752800893,3,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.3990330124493424,0.427896217342131,-6.682871510835615,0.6832994390699338,0.49364439603253146,0.9331712848916439,0.09466832367801024,-0.45788009345764547,11.473207678935525,12.294857187196612
I_BSH003,BSH003,cdec_FOL,trained entity,FOLS,UF11,8.01461019792,1.0006222752800893,3,0,0.0,True,train,1987-10,2018-12,375,0.44934174773933266,0.5217553522570992,2.1026841408630483,0.7725430350020521,0.4989553794350533,1.0210268414086305,0.14955108815424925,-0.5224796252796926,11.453470707042511,11.217600010633468
I_BTC048,BTC048,uf_07,trained entity,,UF7,147.693507988,0.998893552044287,27,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7396969213471442,0.8327671977184486,3.598459322686345,0.9304595522037233,0.7517522851530243,1.0359845932268634,0.07811300225856774,-0.15948498062740413,279.8629491727734,270.1419992174421
I_BTC048,BTC048,uf_07,trained entity,,UF7,147.693507988,0.998893552044287,27,0,0.0,True,train,1984-10,2014-09,360,0.7511073871450435,0.8554536946981033,11.300371448906565,0.9421310563663702,0.7859231946049067,1.1130037144890659,0.07090438933163859,-0.22869987458532126,261.7684568185487,235.19100018342334
I_BTL006,BTL006,cdec_BND,trained entity,SRBB,UF6,360.368194618,1.000059128906181,40,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.562570620045831,0.4019527203183766,37.892561099897534,0.9413107881013343,1.2105122803611597,1.3789256109989754,0.02778277180097338,-0.07536103188470644,520.4593176969521,377.4382849557059
I_BTL006,BTL006,cdec_BND,trained entity,SRBB,UF6,360.368194618,1.000059128906181,40,0,0.0,True,train,1999-10,2018-12,231,0.39897882392645745,0.06272546079818275,46.73159455589586,0.9160911103877175,1.3685126312071194,1.4673159455589586,0.04168323278805084,-0.22925520139866862,474.0779674386089,323.091948174811
I_BTVLY,BTVLY,cdec_ORO,trained entity,OROV,UF8,62.9378215702,0.9997657868162944,14,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6415635814290843,0.5260498352172756,30.00435716867601,0.8129400762625275,0.9411858335200809,1.3000435716867602,0.09318638841117406,-0.29196093761420894,103.55775680703327,79.6571430853435
I_BTVLY,BTVLY,cdec_ORO,trained entity,OROV,UF8,62.9378215702,0.9997657868162944,14,0,0.0,True,train,1987-10,2018-12,375,0.5305624143801999,0.5622031522540201,45.13028115662974,0.8919759791478858,1.0709100132833453,1.4513028115662974,0.08764736700424608,-0.34329130001215624,95.21335946315187,65.60543995666504
I_BUCKS,BUCKS,cdec_ORO,trained entity,OROV,UF8,28.5426705415,1.0005414523842904,7,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5762956575554099,0.439268600506886,-9.518583570146692,0.6733779311444585,0.7474469350319783,0.9048141642985331,0.23498876867078203,-0.8030637260896762,90.6587599386265,100.19599992547717
I_BUCKS,BUCKS,cdec_ORO,trained entity,OROV,UF8,28.5426705415,1.0005414523842904,7,0,0.0,True,train,1987-10,2018-12,375,0.6492201305670598,0.5499693385073849,-1.2557091451564908,0.7419634327198066,0.7627112177115788,0.987442908548435,0.20352035639341806,-0.6552067357246436,82.6387017818417,83.68959973931312
I_BVC007,BVC007,cdec_NML,trained entity,ST,UF16,29.5199122645,0.9983602730509663,10,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5662509574227668,0.6611696304229879,18.750233908276833,0.8564963620183135,0.6361486420786943,1.1875023390827684,0.16316421154674488,-0.1330647211224676,49.40925803967478,41.607714286978755
I_BVC007,BVC007,cdec_NML,trained entity,ST,UF16,29.5199122645,0.9983602730509663,10,0,0.0,True,train,1987-10,2018-12,375,0.5869330410951836,0.6708944860932612,15.927755215934011,0.8508089846285248,0.6492906975151213,1.1592775521593401,0.18605293036866166,-0.14155170239783477,43.196722227490554,37.2617602635622
