basin,key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
AMF,39.343750_-120.656250,39.34375,-120.65625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.343750_-120.593750,39.34375,-120.59375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.343750_-120.406250,39.34375,-120.40625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.781250,39.28125,-120.78125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.718750,39.28125,-120.71875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.656250,39.28125,-120.65625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.593750,39.28125,-120.59375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.531250,39.28125,-120.53125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.468750,39.28125,-120.46875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.406250,39.28125,-120.40625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.281250_-120.343750,39.28125,-120.34375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.843750,39.21875,-120.84375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.781250,39.21875,-120.78125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.718750,39.21875,-120.71875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.656250,39.21875,-120.65625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.593750,39.21875,-120.59375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.531250,39.21875,-120.53125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.468750,39.21875,-120.46875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.406250,39.21875,-120.40625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.343750,39.21875,-120.34375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.218750_-120.281250,39.21875,-120.28125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.156250_-120.968750,39.15625,-120.96875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.156250_-120.906250,39.15625,-120.90625,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.156250_-120.843750,39.15625,-120.84375,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.156250_-120.781250,39.15625,-120.78125,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
AMF,39.156250_-120.718750,39.15625,-120.71875,1.081450717329,411.570770916424,371.966562211032,2362.741002375627,1278.970012641032,1628.380785124103,0.99,0.027767390636,0.031220436548,346.013915916022,5.281632627957,0.0,0.152036770184,0.0,0.9,0.0,0.0,1.0,0.0,2.848736270052,0.312341257632,0.038214565903,4.524826241902,0.1,0.217674358093,0.3,0.0,20.0,0.284037906129,3.971208975644,4000.0
