epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.496896826558642868e+00,-1.347035906705355834e-01,1.599999999999999860e-04,1.111148214340209961e+01
1.000000000000000000e+00,9.966971857680214653e-01,nan,2.799999999999999755e-04,4.726514339447021484e+00
2.000000000000000000e+00,4.568725183813108215e-01,7.017012110102328615e-01,4.000000000000000192e-04,9.493205308914184570e+00
3.000000000000000000e+00,3.592673302110698241e-01,nan,3.997038957044966347e-04,4.804973602294921875e+00
4.000000000000000000e+00,3.240993639661206016e-01,8.137444002670776166e-01,3.988164820770001432e-04,9.430137634277343750e+00
5.000000000000000000e+00,2.940846995140115605e-01,nan,3.973404541635308261e-04,4.787260293960571289e+00
6.000000000000000000e+00,2.860879143700003624e-01,8.096551178808496507e-01,3.952802946123499476e-04,9.419037818908691406e+00
7.000000000000000000e+00,2.670216396864917296e-01,nan,3.926422600603038165e-04,4.715509653091430664e+00
8.000000000000000000e+00,2.538383405966063155e-01,8.119339862048378098e-01,3.894343621316237046e-04,9.472578763961791992e+00
9.000000000000000000e+00,2.511890680632657413e-01,nan,3.856663431068863305e-04,4.713042974472045898e+00
1.000000000000000000e+01,2.428866220224234762e-01,8.587742184011520896e-01,3.813496463360276242e-04,9.413986444473266602e+00
1.100000000000000000e+01,2.357818072454797020e-01,nan,3.764973814852653577e-04,4.797261238098144531e+00
1.200000000000000000e+01,2.260818363477786475e-01,8.600643838463490898e-01,3.711242847234738217e-04,9.443637847900390625e+00
1.300000000000000000e+01,2.245347168193095322e-01,nan,3.652466739689228317e-04,4.778401136398315430e+00
1.400000000000000000e+01,2.175555121050112839e-01,8.591623716754679396e-01,3.588823993322968141e-04,9.419451475143432617e+00
1.500000000000000000e+01,2.165235840818948154e-01,nan,3.520507889064948374e-04,4.731899976730346680e+00
1.600000000000000000e+01,2.077432218421664534e-01,8.497513084359834545e-01,3.447725900678480699e-04,9.428447961807250977e+00
1.700000000000000000e+01,2.055027957798706284e-01,nan,3.370699064670196177e-04,4.805925130844116211e+00
1.800000000000000000e+01,2.069320101290941238e-01,8.465707839179105187e-01,3.289661309009438194e-04,9.431559085845947266e+00
1.900000000000000000e+01,2.077239252006014281e-01,nan,3.204858742696712172e-04,4.787997245788574219e+00
2.000000000000000000e+01,1.999222286976873875e-01,8.605619580428643944e-01,3.116548908338733241e-04,9.471977949142456055e+00
2.100000000000000000e+01,1.940801592233280248e-01,nan,3.025000000000000887e-04,4.719510793685913086e+00
2.200000000000000000e+01,1.935461409803893862e-01,8.953951212036037610e-01,2.930490048706235230e-04,9.444749593734741211e+00
2.300000000000000000e+01,1.972907554461724167e-01,nan,2.833306078073291384e-04,4.782033681869506836e+00
2.400000000000000000e+01,1.889128861431446371e-01,8.287352425813420131e-01,2.733743232625872191e-04,9.386985540390014648e+00
