basin,lat,lon,area_weight,elev,flowlen,soil_class,veg_class,basin_id,basin_id2,key
FresnoRiver,37.09375,-119.84375,3.79958689,250,6427,1,1,1,1,37.093750_-119.843750
FresnoRiver,37.09375,-119.78125,0.17973082,457,28481,1,1,1,1,37.093750_-119.781250
FresnoRiver,37.09375,-119.71875,0.03417265,472,33757,1,1,1,1,37.093750_-119.718750
FresnoRiver,37.03125,-119.90625,0.1618629,123,856,1,1,1,1,37.031250_-119.906250
MokelumneRiver,38.65625,-120.21875,0.12087506,2283,88067,1,1,1,1,38.656250_-120.218750
MokelumneRiver,38.65625,-120.15625,0.34195137,2376,88575,1,1,1,1,38.656250_-120.156250
MokelumneRiver,38.65625,-120.09375,0.05345703,2687,97395,1,1,1,1,38.656250_-120.093750
MokelumneRiver,38.65625,-120.03125,1.25344682,2576,109477,1,1,1,1,38.656250_-120.031250
MokelumneRiver,38.65625,-119.96875,1.31631427,2597,112177,1,1,1,1,38.656250_-119.968750
MokelumneRiver,38.59375,-120.28125,0.20865992,2047,76540,1,1,1,1,38.593750_-120.281250
MokelumneRiver,38.59375,-120.21875,2.19200304,2091,76655,1,1,1,1,38.593750_-120.218750
MokelumneRiver,38.59375,-120.15625,2.62056581,2364,83136,1,1,1,1,38.593750_-120.156250
MokelumneRiver,38.59375,-120.09375,2.58036328,2479,90406,1,1,1,1,38.593750_-120.093750
MokelumneRiver,38.59375,-120.03125,2.68155989,2254,100797,1,1,1,1,38.593750_-120.031250
MokelumneRiver,38.59375,-119.96875,2.68155989,2465,106537,1,1,1,1,38.593750_-119.968750
MokelumneRiver,38.59375,-119.90625,1.94401811,2446,115424,1,1,1,1,38.593750_-119.906250
MokelumneRiver,38.53125,-120.53125,0.00478626,1263,46261,1,1,1,1,38.531250_-120.531250
MokelumneRiver,38.53125,-120.46875,0.68849282,1353,46223,1,1,1,1,38.531250_-120.468750
MokelumneRiver,38.53125,-120.40625,1.53315244,1447,48105,1,1,1,1,38.531250_-120.406250
MokelumneRiver,38.53125,-120.34375,1.96315103,1585,55637,1,1,1,1,38.531250_-120.343750
MokelumneRiver,38.53125,-120.28125,2.47100737,1742,63700,1,1,1,1,38.531250_-120.281250
MokelumneRiver,38.53125,-120.21875,2.68389287,1871,71180,1,1,1,1,38.531250_-120.218750
MokelumneRiver,38.53125,-120.15625,2.68389287,2029,77795,1,1,1,1,38.531250_-120.156250
MokelumneRiver,38.53125,-120.09375,2.68389287,2149,85729,1,1,1,1,38.531250_-120.093750
MokelumneRiver,38.53125,-120.03125,2.65746664,2134,93453,1,1,1,1,38.531250_-120.031250
MokelumneRiver,38.53125,-119.96875,2.2769803,2345,104549,1,1,1,1,38.531250_-119.968750
MokelumneRiver,38.53125,-119.90625,2.36366728,2386,115332,1,1,1,1,38.531250_-119.906250
MokelumneRiver,38.53125,-119.84375,2.40451566,2564,123420,1,1,1,1,38.531250_-119.843750
MokelumneRiver,38.46875,-120.53125,1.08003702,1019,32538,1,1,1,1,38.468750_-120.531250
MokelumneRiver,38.46875,-120.46875,2.68622265,1119,36527,1,1,1,1,38.468750_-120.468750
MokelumneRiver,38.46875,-120.40625,2.68622265,1240,45500,1,1,1,1,38.468750_-120.406250
MokelumneRiver,38.46875,-120.34375,2.68622265,1302,50674,1,1,1,1,38.468750_-120.343750
MokelumneRiver,38.46875,-120.28125,2.68622265,1420,62152,1,1,1,1,38.468750_-120.281250
MokelumneRiver,38.46875,-120.21875,2.68622265,1680,70100,1,1,1,1,38.468750_-120.218750
MokelumneRiver,38.46875,-120.15625,2.64067257,1933,77757,1,1,1,1,38.468750_-120.156250
MokelumneRiver,38.46875,-120.09375,1.60227864,2160,85320,1,1,1,1,38.468750_-120.093750
MokelumneRiver,38.46875,-120.03125,0.34228547,2371,94680,1,1,1,1,38.468750_-120.031250
MokelumneRiver,38.46875,-119.90625,0.36093338,2579,124638,1,1,1,1,38.468750_-119.906250
MokelumneRiver,38.46875,-119.84375,0.0684974,2756,127824,1,1,1,1,38.468750_-119.843750
MokelumneRiver,38.46875,-119.78125,0.51989145,2668,136149,1,1,1,1,38.468750_-119.781250
MokelumneRiver,38.40625,-120.65625,0.13768505,722,16627,1,1,1,1,38.406250_-120.656250
MokelumneRiver,38.40625,-120.59375,1.72097782,697,17091,1,1,1,1,38.406250_-120.593750
MokelumneRiver,38.40625,-120.53125,2.60008748,828,22878,1,1,1,1,38.406250_-120.531250
MokelumneRiver,38.40625,-120.46875,2.68854924,1012,31583,1,1,1,1,38.406250_-120.468750
MokelumneRiver,38.40625,-120.40625,2.68854924,1180,39099,1,1,1,1,38.406250_-120.406250
MokelumneRiver,38.40625,-120.34375,2.68854924,1395,48063,1,1,1,1,38.406250_-120.343750
MokelumneRiver,38.40625,-120.28125,2.68854925,1600,55972,1,1,1,1,38.406250_-120.281250
MokelumneRiver,38.40625,-120.21875,2.61363229,1828,64274,1,1,1,1,38.406250_-120.218750
MokelumneRiver,38.40625,-120.15625,1.00869552,2088,71953,1,1,1,1,38.406250_-120.156250
MokelumneRiver,38.34375,-120.71875,0.37081978,370,0,1,1,1,1,38.343750_-120.718750
MokelumneRiver,38.34375,-120.65625,1.35486364,468,3921,1,1,1,1,38.343750_-120.656250
MokelumneRiver,38.34375,-120.59375,1.46684024,677,12207,1,1,1,1,38.343750_-120.593750
MokelumneRiver,38.34375,-120.53125,1.70228604,796,22801,1,1,1,1,38.343750_-120.531250
MokelumneRiver,38.34375,-120.46875,2.06491958,897,30480,1,1,1,1,38.343750_-120.468750
MokelumneRiver,38.34375,-120.40625,2.68208282,1113,38760,1,1,1,1,38.343750_-120.406250
MokelumneRiver,38.34375,-120.34375,2.69087264,1446,47516,1,1,1,1,38.343750_-120.343750
MokelumneRiver,38.34375,-120.28125,2.18939142,1603,55758,1,1,1,1,38.343750_-120.281250
MokelumneRiver,38.34375,-120.21875,0.78371364,1760,64390,1,1,1,1,38.343750_-120.218750
MokelumneRiver,38.28125,-120.71875,0.2925084,446,93,1,1,1,1,38.281250_-120.718750
MokelumneRiver,38.28125,-120.65625,0.14947885,475,5263,1,1,1,1,38.281250_-120.656250
MokelumneRiver,38.28125,-120.40625,0.36189563,1175,44305,1,1,1,1,38.281250_-120.406250
MokelumneRiver,38.28125,-120.34375,0.69374834,1347,47702,1,1,1,1,38.281250_-120.343750
MokelumneRiver,38.28125,-120.28125,0.01284806,1580,55796,1,1,1,1,38.281250_-120.281250
PutahCreek,38.90625,-122.71875,0.25005413,803,97498,1,1,1,1,38.906250_-122.718750
PutahCreek,38.90625,-122.65625,0.05081651,671,96379,1,1,1,1,38.906250_-122.656250
PutahCreek,38.90625,-122.59375,0.00284613,599,83989,1,1,1,1,38.906250_-122.593750
PutahCreek,38.90625,-122.53125,1.42249802,561,76837,1,1,1,1,38.906250_-122.531250
PutahCreek,38.90625,-122.46875,0.42018045,732,75546,1,1,1,1,38.906250_-122.468750
PutahCreek,38.90625,-122.40625,0.37049215,735,74198,1,1,1,1,38.906250_-122.406250
PutahCreek,38.84375,-122.71875,1.07127344,894,94829,1,1,1,1,38.843750_-122.718750
PutahCreek,38.84375,-122.65625,1.87548966,670,85271,1,1,1,1,38.843750_-122.656250
PutahCreek,38.84375,-122.59375,1.3500765,468,79732,1,1,1,1,38.843750_-122.593750
PutahCreek,38.84375,-122.53125,2.54776598,474,68391,1,1,1,1,38.843750_-122.531250
PutahCreek,38.84375,-122.46875,2.54776598,523,63706,1,1,1,1,38.843750_-122.468750
PutahCreek,38.84375,-122.40625,2.26433092,550,61855,1,1,1,1,38.843750_-122.406250
PutahCreek,38.84375,-122.34375,1.11705687,495,57895,1,1,1,1,38.843750_-122.343750
PutahCreek,38.84375,-122.28125,0.58425463,567,57231,1,1,1,1,38.843750_-122.281250
PutahCreek,38.78125,-122.71875,1.92049076,790,101262,1,1,1,1,38.781250_-122.718750
PutahCreek,38.78125,-122.65625,2.55000248,561,84861,1,1,1,1,38.781250_-122.656250
PutahCreek,38.78125,-122.59375,2.55000248,347,75715,1,1,1,1,38.781250_-122.593750
PutahCreek,38.78125,-122.53125,2.55000248,351,67087,1,1,1,1,38.781250_-122.531250
PutahCreek,38.78125,-122.46875,2.55000248,321,54981,1,1,1,1,38.781250_-122.468750
PutahCreek,38.78125,-122.40625,2.55000249,354,49341,1,1,1,1,38.781250_-122.406250
PutahCreek,38.78125,-122.34375,2.55000249,503,42274,1,1,1,1,38.781250_-122.343750
PutahCreek,38.78125,-122.28125,2.25145287,407,41587,1,1,1,1,38.781250_-122.281250
PutahCreek,38.78125,-122.21875,0.0144858,697,45984,1,1,1,1,38.781250_-122.218750
PutahCreek,38.71875,-122.65625,1.9567743,576,93068,1,1,1,1,38.718750_-122.656250
PutahCreek,38.71875,-122.59375,2.55223595,473,81784,1,1,1,1,38.718750_-122.593750
PutahCreek,38.71875,-122.53125,2.55223595,413,57969,1,1,1,1,38.718750_-122.531250
PutahCreek,38.71875,-122.46875,2.55223595,364,49545,1,1,1,1,38.718750_-122.468750
PutahCreek,38.71875,-122.40625,2.55223595,258,40904,1,1,1,1,38.718750_-122.406250
PutahCreek,38.71875,-122.34375,2.55223595,347,35621,1,1,1,1,38.718750_-122.343750
PutahCreek,38.71875,-122.28125,2.55223595,264,31667,1,1,1,1,38.718750_-122.281250
PutahCreek,38.71875,-122.21875,1.0202721,445,33041,1,1,1,1,38.718750_-122.218750
PutahCreek,38.65625,-122.59375,1.46603996,705,65439,1,1,1,1,38.656250_-122.593750
PutahCreek,38.65625,-122.53125,2.52800731,619,56380,1,1,1,1,38.656250_-122.531250
PutahCreek,38.65625,-122.46875,2.55446638,294,48454,1,1,1,1,38.656250_-122.468750
PutahCreek,38.65625,-122.40625,2.55446638,287,39605,1,1,1,1,38.656250_-122.406250
PutahCreek,38.65625,-122.34375,2.55446638,259,30424,1,1,1,1,38.656250_-122.343750
PutahCreek,38.65625,-122.28125,2.55446638,184,23720,1,1,1,1,38.656250_-122.281250
PutahCreek,38.65625,-122.21875,2.40078415,366,22952,1,1,1,1,38.656250_-122.218750
PutahCreek,38.65625,-122.15625,0.52114863,607,26349,1,1,1,1,38.656250_-122.156250
PutahCreek,38.59375,-122.40625,2.22044439,290,42252,1,1,1,1,38.593750_-122.406250
PutahCreek,38.59375,-122.34375,2.5141062,304,30002,1,1,1,1,38.593750_-122.343750
PutahCreek,38.59375,-122.28125,2.55669377,312,21210,1,1,1,1,38.593750_-122.281250
PutahCreek,38.59375,-122.21875,2.55669377,178,14160,1,1,1,1,38.593750_-122.218750
PutahCreek,38.59375,-122.15625,2.20333714,454,9484,1,1,1,1,38.593750_-122.156250
PutahCreek,38.59375,-122.09375,0.01943602,656,10610,1,1,1,1,38.593750_-122.093750
PutahCreek,38.53125,-122.28125,1.62184994,442,20467,1,1,1,1,38.531250_-122.281250
PutahCreek,38.53125,-122.21875,2.55891812,203,12540,1,1,1,1,38.531250_-122.218750
PutahCreek,38.53125,-122.15625,2.55891812,224,2377,1,1,1,1,38.531250_-122.156250
PutahCreek,38.53125,-122.09375,0.51309849,311,0,1,1,1,1,38.531250_-122.093750
PutahCreek,38.46875,-122.21875,2.56108417,325,19002,1,1,1,1,38.468750_-122.218750
PutahCreek,38.46875,-122.15625,2.54004175,322,3186,1,1,1,1,38.468750_-122.156250
PutahCreek,38.46875,-122.09375,0.39874211,443,2962,1,1,1,1,38.468750_-122.093750
PutahCreek,38.40625,-122.21875,1.18536764,397,32146,1,1,1,1,38.406250_-122.218750
StonyCreek,39.84375,-122.90625,1.30843117,1426,85006,1,1,1,1,39.843750_-122.906250
StonyCreek,39.84375,-122.84375,0.75794419,1331,79666,1,1,1,1,39.843750_-122.843750
StonyCreek,39.84375,-122.78125,0.43839748,1559,74080,1,1,1,1,39.843750_-122.781250
StonyCreek,39.84375,-122.71875,0.19068951,1534,73735,1,1,1,1,39.843750_-122.718750
StonyCreek,39.84375,-122.65625,0.00694326,529,40140,1,1,1,1,39.843750_-122.656250
StonyCreek,39.84375,-122.59375,1.14597408,291,30387,1,1,1,1,39.843750_-122.593750
StonyCreek,39.84375,-122.53125,1.08938041,262,21468,1,1,1,1,39.843750_-122.531250
StonyCreek,39.84375,-122.46875,0.37636497,222,13744,1,1,1,1,39.843750_-122.468750
StonyCreek,39.84375,-122.40625,0.52052296,181,6120,1,1,1,1,39.843750_-122.406250
StonyCreek,39.84375,-122.34375,0.39328608,148,0,1,1,1,1,39.843750_-122.343750
StonyCreek,39.78125,-122.90625,1.37762018,1472,84636,1,1,1,1,39.781250_-122.906250
StonyCreek,39.78125,-122.84375,1.92833148,1210,75764,1,1,1,1,39.781250_-122.843750
StonyCreek,39.78125,-122.78125,1.92833148,1016,67046,1,1,1,1,39.781250_-122.781250
StonyCreek,39.78125,-122.71875,1.84608323,1117,47056,1,1,1,1,39.781250_-122.718750
StonyCreek,39.78125,-122.65625,1.83735746,1023,38721,1,1,1,1,39.781250_-122.656250
StonyCreek,39.78125,-122.59375,1.92833148,425,29902,1,1,1,1,39.781250_-122.593750
StonyCreek,39.78125,-122.53125,1.92833148,232,21430,1,1,1,1,39.781250_-122.531250
StonyCreek,39.78125,-122.46875,1.92833148,229,13274,1,1,1,1,39.781250_-122.468750
StonyCreek,39.78125,-122.40625,1.92833148,182,5672,1,1,1,1,39.781250_-122.406250
StonyCreek,39.78125,-122.34375,0.79133155,151,1860,1,1,1,1,39.781250_-122.343750
StonyCreek,39.71875,-122.78125,1.88037852,1275,63105,1,1,1,1,39.718750_-122.781250
StonyCreek,39.71875,-122.71875,1.93008172,745,54071,1,1,1,1,39.718750_-122.718750
StonyCreek,39.71875,-122.65625,1.93008172,839,42378,1,1,1,1,39.718750_-122.656250
StonyCreek,39.71875,-122.59375,1.93008172,566,34245,1,1,1,1,39.718750_-122.593750
StonyCreek,39.71875,-122.53125,1.93008172,292,23124,1,1,1,1,39.718750_-122.531250
StonyCreek,39.71875,-122.46875,1.83906106,250,18245,1,1,1,1,39.718750_-122.468750
StonyCreek,39.71875,-122.40625,0.77874855,183,11013,1,1,1,1,39.718750_-122.406250
StonyCreek,39.71875,-122.34375,0.0013205,195,10645,1,1,1,1,39.718750_-122.343750
StonyCreek,39.65625,-122.78125,1.44741352,1380,63892,1,1,1,1,39.656250_-122.781250
StonyCreek,39.65625,-122.71875,1.93182967,1108,53247,1,1,1,1,39.656250_-122.718750
StonyCreek,39.65625,-122.65625,1.93182967,719,45721,1,1,1,1,39.656250_-122.656250
StonyCreek,39.65625,-122.59375,1.93182967,381,38196,1,1,1,1,39.656250_-122.593750
StonyCreek,39.65625,-122.53125,1.93182967,243,29568,1,1,1,1,39.656250_-122.531250
StonyCreek,39.65625,-122.46875,1.00241678,269,25154,1,1,1,1,39.656250_-122.468750
StonyCreek,39.59375,-122.71875,0.94543393,1267,61230,1,1,1,1,39.593750_-122.718750
StonyCreek,39.59375,-122.65625,1.93357531,898,53020,1,1,1,1,39.593750_-122.656250
StonyCreek,39.59375,-122.59375,1.93357531,347,42647,1,1,1,1,39.593750_-122.593750
StonyCreek,39.59375,-122.53125,1.77423738,278,36464,1,1,1,1,39.593750_-122.531250
StonyCreek,39.59375,-122.46875,0.01633487,322,35755,1,1,1,1,39.593750_-122.468750
StonyCreek,39.53125,-122.65625,1.73123262,1153,55472,1,1,1,1,39.531250_-122.656250
StonyCreek,39.53125,-122.59375,1.93531866,440,49426,1,1,1,1,39.531250_-122.593750
StonyCreek,39.53125,-122.53125,1.92992011,313,47824,1,1,1,1,39.531250_-122.531250
StonyCreek,39.53125,-122.46875,0.16842486,414,51688,1,1,1,1,39.531250_-122.468750
StonyCreek,39.46875,-122.71875,1.56073648,1405,71345,1,1,1,1,39.468750_-122.718750
StonyCreek,39.46875,-122.65625,1.93705971,898,62148,1,1,1,1,39.468750_-122.656250
StonyCreek,39.46875,-122.59375,1.93705971,589,57888,1,1,1,1,39.468750_-122.593750
StonyCreek,39.46875,-122.53125,1.93705971,343,56258,1,1,1,1,39.468750_-122.531250
StonyCreek,39.46875,-122.46875,0.75106224,415,58418,1,1,1,1,39.468750_-122.468750
StonyCreek,39.40625,-122.78125,1.38826854,1730,101793,1,1,1,1,39.406250_-122.781250
StonyCreek,39.40625,-122.71875,1.9217418,1492,92682,1,1,1,1,39.406250_-122.718750
StonyCreek,39.40625,-122.65625,1.93879845,925,83715,1,1,1,1,39.406250_-122.656250
StonyCreek,39.40625,-122.59375,1.93879845,526,73524,1,1,1,1,39.406250_-122.593750
StonyCreek,39.40625,-122.53125,1.93879845,356,64583,1,1,1,1,39.406250_-122.531250
StonyCreek,39.40625,-122.46875,1.26002598,431,64992,1,1,1,1,39.406250_-122.468750
StonyCreek,39.34375,-122.71875,1.88981618,1315,92798,1,1,1,1,39.343750_-122.718750
StonyCreek,39.34375,-122.65625,1.94053488,740,84287,1,1,1,1,39.343750_-122.656250
StonyCreek,39.34375,-122.59375,1.94053488,649,77049,1,1,1,1,39.343750_-122.593750
StonyCreek,39.34375,-122.53125,1.94053488,406,73208,1,1,1,1,39.343750_-122.531250
StonyCreek,39.34375,-122.46875,1.39147453,457,73246,1,1,1,1,39.343750_-122.468750
StonyCreek,39.28125,-122.71875,1.522913,1455,101570,1,1,1,1,39.281250_-122.718750
StonyCreek,39.28125,-122.65625,1.942269,997,97751,1,1,1,1,39.281250_-122.656250
StonyCreek,39.28125,-122.59375,1.9147782,754,88825,1,1,1,1,39.281250_-122.593750
StonyCreek,39.28125,-122.53125,1.92606819,521,81897,1,1,1,1,39.281250_-122.531250
StonyCreek,39.28125,-122.46875,1.66357827,453,83086,1,1,1,1,39.281250_-122.468750
StonyCreek,39.28125,-122.40625,0.05752079,605,100288,1,1,1,1,39.281250_-122.406250
StonyCreek,39.21875,-122.71875,0.01561416,1585,107996,1,1,1,1,39.218750_-122.718750
StonyCreek,39.21875,-122.65625,0.86814165,1086,99981,1,1,1,1,39.218750_-122.656250
StonyCreek,39.21875,-122.59375,0.69847377,851,96987,1,1,1,1,39.218750_-122.593750
StonyCreek,39.21875,-122.53125,0.36289382,602,92868,1,1,1,1,39.218750_-122.531250
StonyCreek,39.21875,-122.46875,0.83737979,469,91525,1,1,1,1,39.218750_-122.468750
StonyCreek,39.21875,-122.40625,0.31522097,568,98035,1,1,1,1,39.218750_-122.406250
