epoch,loss,cal_kge,lr,epoch_s
2.000000000000000000e+01,2.078543860051366987e-01,8.736909160962300636e-01,3.116548908338733241e-04,6.683884143829345703e+00
2.100000000000000000e+01,1.995883797191911335e-01,nan,3.025000000000000887e-04,3.410352706909179688e+00
2.200000000000000000e+01,2.052075985508660383e-01,8.606371252367672753e-01,2.930490048706235230e-04,6.682125806808471680e+00
2.300000000000000000e+01,2.040627021342515945e-01,nan,2.833306078073291384e-04,3.418770074844360352e+00
2.400000000000000000e+01,1.952807682359384289e-01,8.529911029149327417e-01,2.733743232625872191e-04,6.682536125183105469e+00
2.500000000000000000e+01,1.969737921737962361e-01,nan,2.632103881453305423e-04,3.413975954055786133e+00
2.600000000000000000e+01,1.967096849241190548e-01,8.717849099242958033e-01,2.528696699924559048e-04,6.681175470352172852e+00
2.700000000000000000e+01,1.943064585017661161e-01,nan,2.423835732251290525e-04,3.412545204162597656e+00
2.800000000000000000e+01,1.891514964712162905e-01,8.549769119005456997e-01,2.317839437745895933e-04,6.679549217224121094e+00
2.900000000000000000e+01,1.926778325190146857e-01,nan,2.211029723671048693e-04,3.416822910308837891e+00
3.000000000000000000e+01,1.870163070658842630e-01,8.713866538340440115e-01,2.103730967617916401e-04,6.683438062667846680e+00
3.100000000000000000e+01,1.875547238418625584e-01,nan,1.996269032382084595e-04,3.410568952560424805e+00
3.200000000000000000e+01,1.837601360554496355e-01,8.767053281589840541e-01,1.888970276328952845e-04,6.681768178939819336e+00
3.300000000000000000e+01,1.854913439601659775e-01,nan,1.782160562254104250e-04,3.414907217025756836e+00
3.400000000000000000e+01,1.852893504935006208e-01,8.778823245901478112e-01,1.676164267748710471e-04,6.682164192199707031e+00
3.500000000000000000e+01,1.780620740933550605e-01,nan,1.571303300075441948e-04,3.420702219009399414e+00
3.600000000000000000e+01,1.808027224615216255e-01,8.847639056763535459e-01,1.467896118546695844e-04,6.697359085083007812e+00
3.700000000000000000e+01,1.849083614846070700e-01,nan,1.366256767374129618e-04,3.421393871307373047e+00
3.800000000000000000e+01,1.778452128896282902e-01,8.858573817420930530e-01,1.266693921926709883e-04,6.691146612167358398e+00
3.900000000000000000e+01,1.782571242397857914e-01,nan,1.169509951293766308e-04,3.416634798049926758e+00
4.000000000000000000e+01,1.758633593821691266e-01,9.010540712715003897e-01,1.075000000000000651e-04,6.691868782043457031e+00
4.100000000000000000e+01,1.789597355139752322e-01,nan,9.834510916612681619e-05,3.407436609268188477e+00
4.200000000000000000e+01,1.786985714505943956e-01,9.177219092737356476e-01,8.951412573032893659e-05,6.688277482986450195e+00
4.300000000000000000e+01,1.741876834486093817e-01,nan,8.103386909905629378e-05,3.410425424575805664e+00
4.400000000000000000e+01,1.727362725780242081e-01,8.951911517382512562e-01,7.293009353298048189e-05,6.690380811691284180e+00
4.500000000000000000e+01,1.743756479894121580e-01,nan,6.522740993215205680e-05,3.408844947814941406e+00
4.600000000000000000e+01,1.671641059737238588e-01,8.991113722994759083e-01,5.794921109350526894e-05,6.691126108169555664e+00
4.700000000000000000e+01,1.742083041204346427e-01,nan,5.111760066770328547e-05,3.410045385360717773e+00
4.800000000000000000e+01,1.729939386455549011e-01,9.015890634847902874e-01,4.475332603107722045e-05,6.686119318008422852e+00
4.900000000000000000e+01,1.707033326642380944e-01,nan,3.887571527652621017e-05,3.413100719451904297e+00
5.000000000000000000e+01,1.723663606680929661e-01,8.590059266838618868e-01,3.350261851473466056e-05,6.686658382415771484e+00
5.100000000000000000e+01,1.710339955364664488e-01,nan,2.865035366397240769e-05,3.404312372207641602e+00
5.200000000000000000e+01,1.746801909369727068e-01,8.949974373564050234e-01,2.433365689311366067e-05,6.685709476470947266e+00
5.300000000000000000e+01,1.714403990449177018e-01,nan,2.056563786837625269e-05,3.405518770217895508e+00
5.400000000000000000e+01,1.704217695838047275e-01,8.908633753269463718e-01,1.735773993969615434e-05,6.684203863143920898e+00
5.500000000000000000e+01,1.655441247858107090e-01,nan,1.471970538765005885e-05,3.407920360565185547e+00
5.600000000000000000e+01,1.689950190484523773e-01,8.833126260252548434e-01,1.265954583646914987e-05,6.673106908798217773e+00
5.700000000000000000e+01,1.701026261887616520e-01,nan,1.118351792299985141e-05,3.406539440155029297e+00
5.800000000000000000e+01,1.704037429557906380e-01,8.910493247262853966e-01,1.029610429550334636e-05,6.680027961730957031e+00
5.900000000000000000e+01,1.701214122068550882e-01,nan,1.000000000000000082e-05,3.410002231597900391e+00
