epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.502904247906472923e+00,-1.411411065111062291e-01,1.599999999999999860e-04,8.457926273345947266e+00
1.000000000000000000e+00,9.911771675364838829e-01,nan,2.799999999999999755e-04,2.389341831207275391e+00
2.000000000000000000e+00,4.424737925744718914e-01,7.258239073336824054e-01,4.000000000000000192e-04,6.937932014465332031e+00
3.000000000000000000e+00,3.321104466708170166e-01,nan,3.997038957044966347e-04,2.474946737289428711e+00
4.000000000000000000e+00,3.003026185971167106e-01,7.695031555670046597e-01,3.988164820770001432e-04,7.019760370254516602e+00
5.000000000000000000e+00,2.789995138429933186e-01,nan,3.973404541635308261e-04,2.460757017135620117e+00
6.000000000000000000e+00,2.678554657225807323e-01,8.422620287373601133e-01,3.952802946123499476e-04,6.989086627960205078e+00
7.000000000000000000e+00,2.566283892633186570e-01,nan,3.926422600603038165e-04,2.358551025390625000e+00
8.000000000000000000e+00,2.417281885217461290e-01,8.257104046731312819e-01,3.894343621316237046e-04,6.933426380157470703e+00
9.000000000000000000e+00,2.357329421987136298e-01,nan,3.856663431068863305e-04,2.447444438934326172e+00
1.000000000000000000e+01,2.334095083901451817e-01,8.185832301677236078e-01,3.813496463360276242e-04,7.024138927459716797e+00
1.100000000000000000e+01,2.235525833028886022e-01,nan,3.764973814852653577e-04,2.404581308364868164e+00
1.200000000000000000e+01,2.168188172185586682e-01,8.480810245278114223e-01,3.711242847234738217e-04,6.996996879577636719e+00
1.300000000000000000e+01,2.129679049572182903e-01,nan,3.652466739689228317e-04,2.416484117507934570e+00
1.400000000000000000e+01,2.049082224774691763e-01,8.414545616413779960e-01,3.588823993322968141e-04,7.003222227096557617e+00
1.500000000000000000e+01,2.031080322857532205e-01,nan,3.520507889064948374e-04,2.362497329711914062e+00
1.600000000000000000e+01,1.990743611111409073e-01,8.692954993652329820e-01,3.447725900678480699e-04,6.952309608459472656e+00
1.700000000000000000e+01,1.970123067601687317e-01,nan,3.370699064670196177e-04,2.413999080657958984e+00
1.800000000000000000e+01,1.945396470837295055e-01,8.867974067329370547e-01,3.289661309009438194e-04,6.994987010955810547e+00
1.900000000000000000e+01,1.890858253981504145e-01,nan,3.204858742696712172e-04,2.362507820129394531e+00
2.000000000000000000e+01,1.894982454573942432e-01,8.616689499586666079e-01,3.116548908338733241e-04,6.960087060928344727e+00
2.100000000000000000e+01,1.861321429411570139e-01,nan,3.025000000000000887e-04,2.386676788330078125e+00
2.200000000000000000e+01,1.853969744406640530e-01,8.820691970343103039e-01,2.930490048706235230e-04,6.986549615859985352e+00
2.300000000000000000e+01,1.765212866270707837e-01,nan,2.833306078073291384e-04,2.356004476547241211e+00
2.400000000000000000e+01,1.798938827899595194e-01,8.317853585636643121e-01,2.733743232625872191e-04,6.945903539657592773e+00
2.500000000000000000e+01,1.747250239261322613e-01,nan,2.632103881453305423e-04,2.404466390609741211e+00
2.600000000000000000e+01,1.767629671634899369e-01,8.843137947085050188e-01,2.528696699924559048e-04,6.994479656219482422e+00
2.700000000000000000e+01,1.749172312621441183e-01,nan,2.423835732251290525e-04,2.451841831207275391e+00
2.800000000000000000e+01,1.780114438798692522e-01,8.988807338755435694e-01,2.317839437745895933e-04,6.989406824111938477e+00
2.900000000000000000e+01,1.715279733762145042e-01,nan,2.211029723671048693e-04,2.410052061080932617e+00
3.000000000000000000e+01,1.645620694487459068e-01,9.032040841028307065e-01,2.103730967617916401e-04,6.981841564178466797e+00
3.100000000000000000e+01,1.664992166786558037e-01,nan,1.996269032382084595e-04,2.357941389083862305e+00
3.200000000000000000e+01,1.654679477732214632e-01,8.924830359679891689e-01,1.888970276328952845e-04,6.945790290832519531e+00
3.300000000000000000e+01,1.612083140450219221e-01,nan,1.782160562254104250e-04,2.363908052444458008e+00
3.400000000000000000e+01,1.702410604080392131e-01,9.234312955654732091e-01,1.676164267748710471e-04,6.954190015792846680e+00
3.500000000000000000e+01,1.672450802288949490e-01,nan,1.571303300075441948e-04,2.358944654464721680e+00
3.600000000000000000e+01,1.663568228379719849e-01,8.909068519672659336e-01,1.467896118546695844e-04,7.003881692886352539e+00
3.700000000000000000e+01,1.641091823888321810e-01,nan,1.366256767374129618e-04,2.409529447555541992e+00
3.800000000000000000e+01,1.614467051501075334e-01,8.922828609150991186e-01,1.266693921926709883e-04,6.996609449386596680e+00
3.900000000000000000e+01,1.610809940741294022e-01,nan,1.169509951293766308e-04,2.379518747329711914e+00
4.000000000000000000e+01,1.609904847832189789e-01,8.950368805736489408e-01,1.075000000000000651e-04,6.948199987411499023e+00
4.100000000000000000e+01,1.607949479172627039e-01,nan,9.834510916612681619e-05,2.428514719009399414e+00
4.200000000000000000e+01,1.583708499351309529e-01,9.052652007474775164e-01,8.951412573032893659e-05,6.989342212677001953e+00
4.300000000000000000e+01,1.571878604073491392e-01,nan,8.103386909905629378e-05,2.357759952545166016e+00
4.400000000000000000e+01,1.586353949064182034e-01,8.954327342854361271e-01,7.293009353298048189e-05,6.939974546432495117e+00
4.500000000000000000e+01,1.555025791749358177e-01,nan,6.522740993215205680e-05,2.417396545410156250e+00
4.600000000000000000e+01,1.546676644744972295e-01,9.050151634373158060e-01,5.794921109350526894e-05,6.987900257110595703e+00
4.700000000000000000e+01,1.631522617406315212e-01,nan,5.111760066770328547e-05,2.375464677810668945e+00
