epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.039140992073549263e+00,7.626596342792800742e-01,1.599999999999999860e-04,2.511682248115539551e+01
1.000000000000000000e+00,1.006745403425560959e+00,nan,2.799999999999999755e-04,2.230043792724609375e+01
2.000000000000000000e+00,9.420061522266931497e-01,7.876223911322642879e-01,4.000000000000000192e-04,2.402785372734069824e+01
3.000000000000000000e+00,8.945724678536256524e-01,nan,3.997038957044966347e-04,2.114661335945129395e+01
4.000000000000000000e+00,8.447642351190248755e-01,7.927149147501567628e-01,3.988164820770001432e-04,2.509046912193298340e+01
5.000000000000000000e+00,8.123767039635114706e-01,nan,3.973404541635308261e-04,2.155353355407714844e+01
6.000000000000000000e+00,7.745688549346394502e-01,8.374220556380400637e-01,3.952802946123499476e-04,2.403943562507629395e+01
7.000000000000000000e+00,7.503080781963136214e-01,nan,3.926422600603038165e-04,2.094127821922302246e+01
8.000000000000000000e+00,7.165559265348646623e-01,8.586934880018035621e-01,3.894343621316237046e-04,2.532592988014221191e+01
9.000000000000000000e+00,7.024741296966870996e-01,nan,3.856663431068863305e-04,1.989366412162780762e+01
1.000000000000000000e+01,6.803486232335368422e-01,8.553059080153752047e-01,3.813496463360276242e-04,2.178583192825317383e+01
1.100000000000000000e+01,6.630327469772763216e-01,nan,3.764973814852653577e-04,1.848283767700195312e+01
1.200000000000000000e+01,6.383401768075095406e-01,8.599120732077494278e-01,3.711242847234738217e-04,2.445751166343688965e+01
1.300000000000000000e+01,6.275362705604897728e-01,nan,3.652466739689228317e-04,2.044813013076782227e+01
1.400000000000000000e+01,6.278146855119202119e-01,8.683096757268227162e-01,3.588823993322968141e-04,2.382398176193237305e+01
1.500000000000000000e+01,6.050360004107157019e-01,nan,3.520507889064948374e-04,2.053341078758239746e+01
1.600000000000000000e+01,6.020341195786992339e-01,8.718979559003341429e-01,3.447725900678480699e-04,2.440565443038940430e+01
1.700000000000000000e+01,5.759954180361496201e-01,nan,3.370699064670196177e-04,2.051185202598571777e+01
1.800000000000000000e+01,5.611406321533851660e-01,8.845067425550495743e-01,3.289661309009438194e-04,2.520578646659851074e+01
1.900000000000000000e+01,5.730132298130128365e-01,nan,3.204858742696712172e-04,2.027153277397155762e+01
2.000000000000000000e+01,5.534171547947658309e-01,8.838110792653725012e-01,3.116548908338733241e-04,2.440945506095886230e+01
2.100000000000000000e+01,5.478286220588617361e-01,nan,3.025000000000000887e-04,1.812326717376708984e+01
2.200000000000000000e+01,5.446042165988020933e-01,8.817167848908625816e-01,2.930490048706235230e-04,2.252580046653747559e+01
2.300000000000000000e+01,5.248991960866583595e-01,nan,2.833306078073291384e-04,1.895405340194702148e+01
2.400000000000000000e+01,5.271398420963022691e-01,9.017249628504618864e-01,2.733743232625872191e-04,2.321130704879760742e+01
2.500000000000000000e+01,5.192181283815039405e-01,nan,2.632103881453305423e-04,2.046453404426574707e+01
2.600000000000000000e+01,5.125813273092111322e-01,8.876424057910000665e-01,2.528696699924559048e-04,2.303499841690063477e+01
2.700000000000000000e+01,5.140042824463711968e-01,nan,2.423835732251290525e-04,1.965258097648620605e+01
2.800000000000000000e+01,5.122291700293620798e-01,8.905309759094117705e-01,2.317839437745895933e-04,2.295963716506958008e+01
2.900000000000000000e+01,5.066341710173420942e-01,nan,2.211029723671048693e-04,1.829185676574707031e+01
3.000000000000000000e+01,4.979410911392834205e-01,8.832775220008703965e-01,2.103730967617916401e-04,2.274052238464355469e+01
3.100000000000000000e+01,4.892453095979160671e-01,nan,1.996269032382084595e-04,1.891008782386779785e+01
3.200000000000000000e+01,4.958125992367665158e-01,9.037971759157600316e-01,1.888970276328952845e-04,2.402325868606567383e+01
3.300000000000000000e+01,4.996066274535324592e-01,nan,1.782160562254104250e-04,1.825786018371582031e+01
3.400000000000000000e+01,4.788174766840206376e-01,9.007729322002453465e-01,1.676164267748710471e-04,2.232893323898315430e+01
3.500000000000000000e+01,4.806726473487085705e-01,nan,1.571303300075441948e-04,2.001053977012634277e+01
3.600000000000000000e+01,4.844007881151305428e-01,8.984794858283666752e-01,1.467896118546695844e-04,2.397683024406433105e+01
3.700000000000000000e+01,4.715445181354880333e-01,nan,1.366256767374129618e-04,1.912378573417663574e+01
3.800000000000000000e+01,4.796894909814000130e-01,9.137262787800133346e-01,1.266693921926709883e-04,2.551481556892395020e+01
3.900000000000000000e+01,4.657270726230409164e-01,nan,1.169509951293766308e-04,2.139485549926757812e+01
4.000000000000000000e+01,4.764703653959764251e-01,9.070189289654181364e-01,1.075000000000000651e-04,2.524455475807189941e+01
4.100000000000000000e+01,4.619748934896455994e-01,nan,9.834510916612681619e-05,2.102621340751647949e+01
4.200000000000000000e+01,4.662152415969305630e-01,8.995943112330911928e-01,8.951412573032893659e-05,2.426118350028991699e+01
4.300000000000000000e+01,4.582615631322066174e-01,nan,8.103386909905629378e-05,1.796960854530334473e+01
4.400000000000000000e+01,4.504551672273212071e-01,9.143649897015844186e-01,7.293009353298048189e-05,2.261365699768066406e+01
4.500000000000000000e+01,4.479931810249884738e-01,nan,6.522740993215205680e-05,1.951917672157287598e+01
4.600000000000000000e+01,4.569146789403425446e-01,9.170898394175920343e-01,5.794921109350526894e-05,2.470272135734558105e+01
4.700000000000000000e+01,4.561174559510416393e-01,nan,5.111760066770328547e-05,2.067101693153381348e+01
4.800000000000000000e+01,4.484110339027311820e-01,9.128577514006195326e-01,4.475332603107722045e-05,2.542648553848266602e+01
4.900000000000000000e+01,4.507290899960531005e-01,nan,3.887571527652621017e-05,2.056676101684570312e+01
5.000000000000000000e+01,4.487362365341848736e-01,9.086270989381350915e-01,3.350261851473466056e-05,2.453013014793395996e+01
5.100000000000000000e+01,4.524321351200342178e-01,nan,2.865035366397240769e-05,2.049556875228881836e+01
5.200000000000000000e+01,4.388686829350060825e-01,9.111346533666296876e-01,2.433365689311366067e-05,2.469499301910400391e+01
5.300000000000000000e+01,4.510875469487574119e-01,nan,2.056563786837625269e-05,2.041364097595214844e+01
5.400000000000000000e+01,4.411486057150695306e-01,9.157611757808989950e-01,1.735773993969615434e-05,2.480136609077453613e+01
5.500000000000000000e+01,4.456420673264397392e-01,nan,1.471970538765005885e-05,2.088855504989624023e+01
5.600000000000000000e+01,4.439937353341115722e-01,9.133180957313953297e-01,1.265954583646914987e-05,2.352717876434326172e+01
5.700000000000000000e+01,4.362523103546764869e-01,nan,1.118351792299985141e-05,2.033080816268920898e+01
5.800000000000000000e+01,4.518569231861167546e-01,9.131027540981485613e-01,1.029610429550334636e-05,2.385237073898315430e+01
5.900000000000000000e+01,4.510890017780992967e-01,nan,1.000000000000000082e-05,1.971936345100402832e+01
