epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.454109714676936393e+00,-8.028267697056798435e-02,1.599999999999999860e-04,7.582250356674194336e+00
1.000000000000000000e+00,9.806435965001583099e-01,nan,2.799999999999999755e-04,3.404032707214355469e+00
2.000000000000000000e+00,4.371818464456332931e-01,7.090018679368169652e-01,4.000000000000000192e-04,6.662378787994384766e+00
3.000000000000000000e+00,3.491662658957971344e-01,nan,3.997038957044966347e-04,3.411967515945434570e+00
4.000000000000000000e+00,3.113366367502344856e-01,7.677137892565728539e-01,3.988164820770001432e-04,6.661542654037475586e+00
5.000000000000000000e+00,2.884098578037487259e-01,nan,3.973404541635308261e-04,3.417652368545532227e+00
6.000000000000000000e+00,2.782992122487889519e-01,7.896401432623532113e-01,3.952802946123499476e-04,6.673138141632080078e+00
7.000000000000000000e+00,2.610414179766343823e-01,nan,3.926422600603038165e-04,3.403755903244018555e+00
8.000000000000000000e+00,2.518824396861923942e-01,8.411339758009042100e-01,3.894343621316237046e-04,6.669643163681030273e+00
9.000000000000000000e+00,2.431042922350267477e-01,nan,3.856663431068863305e-04,3.415869951248168945e+00
1.000000000000000000e+01,2.413583316115869293e-01,8.400161538987142018e-01,3.813496463360276242e-04,6.681247949600219727e+00
1.100000000000000000e+01,2.313665606909328099e-01,nan,3.764973814852653577e-04,3.405487537384033203e+00
1.200000000000000000e+01,2.233712456913458100e-01,8.589537866139463906e-01,3.711242847234738217e-04,6.670549154281616211e+00
1.300000000000000000e+01,2.154192237390412101e-01,nan,3.652466739689228317e-04,3.405449390411376953e+00
1.400000000000000000e+01,2.166016013361513615e-01,8.487874757798150593e-01,3.588823993322968141e-04,6.677618503570556641e+00
1.500000000000000000e+01,2.093470824571947164e-01,nan,3.520507889064948374e-04,3.411785125732421875e+00
1.600000000000000000e+01,2.005722566197315759e-01,8.998427405334650242e-01,3.447725900678480699e-04,6.685377120971679688e+00
1.700000000000000000e+01,2.012317228751877851e-01,nan,3.370699064670196177e-04,3.413747787475585938e+00
1.800000000000000000e+01,2.007507047512465115e-01,9.004074659869839570e-01,3.289661309009438194e-04,6.682745933532714844e+00
1.900000000000000000e+01,1.940731210634112358e-01,nan,3.204858742696712172e-04,3.406947135925292969e+00
