epoch,loss,cal_kge,lr,epoch_s
2.000000000000000000e+01,1.882199141093426342e-01,8.817363955181709567e-01,3.116548908338733241e-04,4.990841865539550781e+00
2.100000000000000000e+01,1.941713488971193724e-01,nan,3.025000000000000887e-04,1.738516807556152344e+00
2.200000000000000000e+01,1.862981582784818402e-01,8.820632886612088663e-01,2.930490048706235230e-04,4.988189458847045898e+00
2.300000000000000000e+01,1.859280983917415142e-01,nan,2.833306078073291384e-04,1.736466407775878906e+00
2.400000000000000000e+01,1.855192685810228281e-01,8.543092009141350918e-01,2.733743232625872191e-04,4.988793134689331055e+00
2.500000000000000000e+01,1.828069098604222231e-01,nan,2.632103881453305423e-04,1.750359058380126953e+00
2.600000000000000000e+01,1.798073343104786281e-01,8.459215841170671935e-01,2.528696699924559048e-04,4.992227077484130859e+00
2.700000000000000000e+01,1.791188842616975307e-01,nan,2.423835732251290525e-04,1.743438959121704102e+00
2.800000000000000000e+01,1.756731497330797920e-01,8.535216484997059094e-01,2.317839437745895933e-04,4.992564201354980469e+00
2.900000000000000000e+01,1.729120267555117607e-01,nan,2.211029723671048693e-04,1.734067678451538086e+00
3.000000000000000000e+01,1.713143299954632826e-01,8.993050693758911640e-01,2.103730967617916401e-04,4.990045070648193359e+00
3.100000000000000000e+01,1.713537639006972313e-01,nan,1.996269032382084595e-04,1.758196353912353516e+00
3.200000000000000000e+01,1.744488235563039780e-01,8.909047541939913994e-01,1.888970276328952845e-04,4.998826265335083008e+00
3.300000000000000000e+01,1.707531967614260016e-01,nan,1.782160562254104250e-04,1.738854885101318359e+00
3.400000000000000000e+01,1.670381113783352967e-01,8.906478398730045543e-01,1.676164267748710471e-04,4.987670660018920898e+00
3.500000000000000000e+01,1.676968587562441826e-01,nan,1.571303300075441948e-04,1.737063646316528320e+00
3.600000000000000000e+01,1.682233920631309443e-01,8.766374075230933816e-01,1.467896118546695844e-04,4.986144065856933594e+00
3.700000000000000000e+01,1.684895657106406097e-01,nan,1.366256767374129618e-04,1.744430780410766602e+00
3.800000000000000000e+01,1.642936985008418560e-01,8.967529223126902149e-01,1.266693921926709883e-04,4.992307424545288086e+00
3.900000000000000000e+01,1.626408514049318133e-01,nan,1.169509951293766308e-04,1.736219882965087891e+00
4.000000000000000000e+01,1.614356361226075287e-01,8.916976581735619467e-01,1.075000000000000651e-04,4.992935419082641602e+00
4.100000000000000000e+01,1.629693765296704178e-01,nan,9.834510916612681619e-05,1.748193025588989258e+00
4.200000000000000000e+01,1.634393921639356317e-01,8.800825219037867742e-01,8.951412573032893659e-05,5.000659942626953125e+00
4.300000000000000000e+01,1.583754731756117640e-01,nan,8.103386909905629378e-05,1.749675989151000977e+00
4.400000000000000000e+01,1.626677121449675856e-01,8.794566797665691604e-01,7.293009353298048189e-05,4.988084316253662109e+00
4.500000000000000000e+01,1.598534900177684126e-01,nan,6.522740993215205680e-05,1.742449045181274414e+00
4.600000000000000000e+01,1.575045719639294739e-01,9.038199996669452618e-01,5.794921109350526894e-05,4.986656188964843750e+00
4.700000000000000000e+01,1.577650503669348059e-01,nan,5.111760066770328547e-05,1.736532449722290039e+00
4.800000000000000000e+01,1.563862183959119911e-01,8.932161211674315426e-01,4.475332603107722045e-05,4.993004798889160156e+00
4.900000000000000000e+01,1.611146644896103153e-01,nan,3.887571527652621017e-05,1.745387554168701172e+00
5.000000000000000000e+01,1.571396049629482927e-01,8.949819319896351599e-01,3.350261851473466056e-05,4.995228290557861328e+00
5.100000000000000000e+01,1.620075957228740149e-01,nan,2.865035366397240769e-05,1.736951112747192383e+00
5.200000000000000000e+01,1.602461735924912700e-01,8.996713526592302612e-01,2.433365689311366067e-05,4.983893394470214844e+00
5.300000000000000000e+01,1.548625782856510869e-01,nan,2.056563786837625269e-05,1.738027572631835938e+00
5.400000000000000000e+01,1.607271006020406789e-01,8.963163977357020418e-01,1.735773993969615434e-05,4.987526655197143555e+00
5.500000000000000000e+01,1.573189640314214821e-01,nan,1.471970538765005885e-05,1.742312908172607422e+00
5.600000000000000000e+01,1.537363296892080011e-01,9.044667727691636516e-01,1.265954583646914987e-05,4.994697332382202148e+00
5.700000000000000000e+01,1.609030751925375757e-01,nan,1.118351792299985141e-05,1.740948915481567383e+00
5.800000000000000000e+01,1.598074592960377627e-01,9.063730376873685435e-01,1.029610429550334636e-05,4.992552280426025391e+00
5.900000000000000000e+01,1.558269815933373270e-01,nan,1.000000000000000082e-05,1.735516548156738281e+00
