epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.427401606821351532e+00,-1.389378667272224976e-01,1.599999999999999860e-04,2.185750317573547363e+01
1.000000000000000000e+00,1.024457296977440590e+00,nan,2.799999999999999755e-04,1.771004223823547363e+01
2.000000000000000000e+00,4.509152202970451717e-01,7.256357029383083690e-01,4.000000000000000192e-04,2.064718890190124512e+01
3.000000000000000000e+00,3.333847389246026860e-01,nan,3.997038957044966347e-04,1.764344167709350586e+01
4.000000000000000000e+00,2.895928264285127507e-01,7.840956121605870965e-01,3.988164820770001432e-04,2.174824786186218262e+01
5.000000000000000000e+00,2.703329726225799923e-01,nan,3.973404541635308261e-04,1.668282508850097656e+01
6.000000000000000000e+00,2.483975941108332863e-01,8.326413280019991925e-01,3.952802946123499476e-04,2.014056587219238281e+01
7.000000000000000000e+00,2.435584601739214650e-01,nan,3.926422600603038165e-04,1.658156371116638184e+01
8.000000000000000000e+00,2.291194092378848191e-01,8.312426650657404048e-01,3.894343621316237046e-04,1.986922717094421387e+01
9.000000000000000000e+00,2.221765224821865559e-01,nan,3.856663431068863305e-04,1.687522268295288086e+01
1.000000000000000000e+01,2.172659690905776320e-01,8.451656637541927752e-01,3.813496463360276242e-04,2.103203701972961426e+01
1.100000000000000000e+01,2.104889264123307457e-01,nan,3.764973814852653577e-04,1.657281947135925293e+01
1.200000000000000000e+01,2.082546508043176536e-01,8.429708313449932877e-01,3.711242847234738217e-04,2.246239614486694336e+01
1.300000000000000000e+01,1.985366767168872948e-01,nan,3.652466739689228317e-04,1.523060154914855957e+01
1.400000000000000000e+01,2.031469233334064484e-01,8.638782007238374749e-01,3.588823993322968141e-04,2.203581070899963379e+01
1.500000000000000000e+01,1.923112232341534500e-01,nan,3.520507889064948374e-04,1.353062582015991211e+01
1.600000000000000000e+01,1.859554456960823832e-01,8.833600287346701219e-01,3.447725900678480699e-04,1.836239790916442871e+01
1.700000000000000000e+01,1.832968700780636673e-01,nan,3.370699064670196177e-04,1.301079320907592773e+01
1.800000000000000000e+01,1.836313087389701004e-01,8.740150017996196619e-01,3.289661309009438194e-04,1.611172938346862793e+01
1.900000000000000000e+01,1.782205727261801653e-01,nan,3.204858742696712172e-04,1.263707232475280762e+01
2.000000000000000000e+01,1.751123538965152493e-01,8.765962184052362716e-01,3.116548908338733241e-04,1.631565046310424805e+01
2.100000000000000000e+01,1.731620661189986476e-01,nan,3.025000000000000887e-04,1.216979932785034180e+01
2.200000000000000000e+01,1.743122889246377649e-01,8.695451626925202460e-01,2.930490048706235230e-04,1.609847521781921387e+01
2.300000000000000000e+01,1.718347304914560614e-01,nan,2.833306078073291384e-04,1.201284790039062500e+01
2.400000000000000000e+01,1.701017496072583790e-01,8.882325290804049533e-01,2.733743232625872191e-04,1.647909855842590332e+01
2.500000000000000000e+01,1.651651420527034397e-01,nan,2.632103881453305423e-04,1.209633278846740723e+01
2.600000000000000000e+01,1.652158849044806366e-01,8.642735428195028602e-01,2.528696699924559048e-04,1.596531748771667480e+01
2.700000000000000000e+01,1.670689632495244437e-01,nan,2.423835732251290525e-04,1.152493119239807129e+01
2.800000000000000000e+01,1.659503647954099770e-01,9.000828928525057560e-01,2.317839437745895933e-04,1.709009671211242676e+01
2.900000000000000000e+01,1.626221209557520142e-01,nan,2.211029723671048693e-04,1.285151600837707520e+01
3.000000000000000000e+01,1.652954318560659885e-01,8.942289920691756100e-01,2.103730967617916401e-04,1.704235148429870605e+01
3.100000000000000000e+01,1.595624676491651239e-01,nan,1.996269032382084595e-04,1.165992999076843262e+01
3.200000000000000000e+01,1.602066301016343841e-01,9.020149278039366614e-01,1.888970276328952845e-04,1.550728106498718262e+01
3.300000000000000000e+01,1.587454564352002440e-01,nan,1.782160562254104250e-04,1.166568803787231445e+01
3.400000000000000000e+01,1.585988482563859825e-01,8.644455875314125404e-01,1.676164267748710471e-04,1.539452195167541504e+01
3.500000000000000000e+01,1.543828591497408143e-01,nan,1.571303300075441948e-04,1.160497498512268066e+01
3.600000000000000000e+01,1.573290674326320582e-01,9.033739307793191564e-01,1.467896118546695844e-04,1.590863776206970215e+01
3.700000000000000000e+01,1.539018664819498949e-01,nan,1.366256767374129618e-04,1.157805585861206055e+01
3.800000000000000000e+01,1.509825267518559999e-01,9.180416189130026217e-01,1.266693921926709883e-04,1.641187715530395508e+01
3.900000000000000000e+01,1.505149734309977894e-01,nan,1.169509951293766308e-04,1.177719306945800781e+01
4.000000000000000000e+01,1.525584299945169087e-01,9.142016756677403544e-01,1.075000000000000651e-04,1.569355988502502441e+01
4.100000000000000000e+01,1.471105565110014668e-01,nan,9.834510916612681619e-05,1.186331105232238770e+01
4.200000000000000000e+01,1.503213177331619854e-01,9.100891915164209811e-01,8.951412573032893659e-05,1.579480123519897461e+01
4.300000000000000000e+01,1.485652617282337551e-01,nan,8.103386909905629378e-05,1.365670061111450195e+01
4.400000000000000000e+01,1.486571400633288631e-01,9.154378860209888558e-01,7.293009353298048189e-05,1.662106895446777344e+01
4.500000000000000000e+01,1.495031502304805526e-01,nan,6.522740993215205680e-05,1.501598405838012695e+01
4.600000000000000000e+01,1.510643427674141226e-01,9.096216699332759781e-01,5.794921109350526894e-05,1.656980657577514648e+01
4.700000000000000000e+01,1.479954681773152647e-01,nan,5.111760066770328547e-05,1.212975525856018066e+01
4.800000000000000000e+01,1.476900443020794096e-01,8.880850831597089101e-01,4.475332603107722045e-05,1.591679215431213379e+01
4.900000000000000000e+01,1.470041887627707711e-01,nan,3.887571527652621017e-05,1.392661285400390625e+01
5.000000000000000000e+01,1.487735550229748183e-01,9.115225548584525717e-01,3.350261851473466056e-05,1.640781998634338379e+01
5.100000000000000000e+01,1.509514312880734510e-01,nan,2.865035366397240769e-05,1.203587007522583008e+01
5.200000000000000000e+01,1.462838558169702596e-01,8.912452759513890266e-01,2.433365689311366067e-05,1.992436075210571289e+01
5.300000000000000000e+01,1.465027676377859411e-01,nan,2.056563786837625269e-05,1.442538905143737793e+01
5.400000000000000000e+01,1.437975886381334667e-01,9.153990100092639359e-01,1.735773993969615434e-05,1.750666546821594238e+01
5.500000000000000000e+01,1.461991588067677317e-01,nan,1.471970538765005885e-05,1.299110198020935059e+01
5.600000000000000000e+01,1.445656284793383484e-01,9.055017242836342906e-01,1.265954583646914987e-05,1.579673552513122559e+01
5.700000000000000000e+01,1.452280349719027586e-01,nan,1.118351792299985141e-05,1.245615553855895996e+01
5.800000000000000000e+01,1.469744340930548010e-01,9.115871663775150235e-01,1.029610429550334636e-05,1.549974036216735840e+01
5.900000000000000000e+01,1.463607331323954763e-01,nan,1.000000000000000082e-05,1.409042882919311523e+01
