epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.497269055909580704e+00,-1.379496126394527122e-01,1.599999999999999860e-04,7.569990873336791992e+00
1.000000000000000000e+00,9.927326641562912446e-01,nan,2.799999999999999755e-04,3.402127981185913086e+00
2.000000000000000000e+00,4.585216493449277286e-01,7.064676036329620157e-01,4.000000000000000192e-04,6.671340465545654297e+00
3.000000000000000000e+00,3.607311517828040714e-01,nan,3.997038957044966347e-04,3.414932250976562500e+00
4.000000000000000000e+00,3.254487420328789349e-01,8.102868577190732724e-01,3.988164820770001432e-04,6.670660972595214844e+00
5.000000000000000000e+00,2.945051468494865876e-01,nan,3.973404541635308261e-04,3.412447214126586914e+00
6.000000000000000000e+00,2.864314135060542221e-01,8.045325484008593042e-01,3.952802946123499476e-04,6.678710699081420898e+00
7.000000000000000000e+00,2.676519424033661498e-01,nan,3.926422600603038165e-04,3.407196283340454102e+00
8.000000000000000000e+00,2.530322109556032428e-01,8.169970842483927909e-01,3.894343621316237046e-04,6.677242517471313477e+00
9.000000000000000000e+00,2.511866135108802300e-01,nan,3.856663431068863305e-04,3.407594442367553711e+00
1.000000000000000000e+01,2.433689396517972059e-01,8.632968697270850811e-01,3.813496463360276242e-04,6.681586980819702148e+00
1.100000000000000000e+01,2.360268935768140564e-01,nan,3.764973814852653577e-04,3.411837577819824219e+00
1.200000000000000000e+01,2.272518129191464786e-01,8.605450453508985964e-01,3.711242847234738217e-04,6.685347557067871094e+00
1.300000000000000000e+01,2.248746936933861962e-01,nan,3.652466739689228317e-04,3.402247190475463867e+00
1.400000000000000000e+01,2.186857545748353004e-01,8.611701477749620359e-01,3.588823993322968141e-04,6.679157733917236328e+00
1.500000000000000000e+01,2.179286817295683631e-01,nan,3.520507889064948374e-04,3.411839962005615234e+00
1.600000000000000000e+01,2.068974718244539490e-01,8.458784714574426600e-01,3.447725900678480699e-04,6.681110143661499023e+00
1.700000000000000000e+01,2.058745751467843943e-01,nan,3.370699064670196177e-04,3.415071249008178711e+00
1.800000000000000000e+01,2.082521760732763405e-01,8.517639453526070215e-01,3.289661309009438194e-04,6.680776596069335938e+00
1.900000000000000000e+01,2.082731336769130526e-01,nan,3.204858742696712172e-04,3.411701917648315430e+00
2.000000000000000000e+01,2.002772397051254816e-01,8.677664136041929321e-01,3.116548908338733241e-04,6.694460868835449219e+00
2.100000000000000000e+01,1.934351397988696986e-01,nan,3.025000000000000887e-04,3.411216020584106445e+00
2.200000000000000000e+01,1.929604192264378071e-01,8.926972336385660123e-01,2.930490048706235230e-04,6.676674127578735352e+00
2.300000000000000000e+01,1.958402279867894058e-01,nan,2.833306078073291384e-04,3.415688514709472656e+00
2.400000000000000000e+01,1.877151397056877613e-01,8.439809668172177926e-01,2.733743232625872191e-04,6.672062397003173828e+00
2.500000000000000000e+01,1.889702676691942806e-01,nan,2.632103881453305423e-04,3.411505222320556641e+00
2.600000000000000000e+01,1.868980946019291878e-01,9.089358342538815805e-01,2.528696699924559048e-04,6.682892322540283203e+00
2.700000000000000000e+01,1.830537053239014444e-01,nan,2.423835732251290525e-04,3.407144069671630859e+00
2.800000000000000000e+01,1.771654772261778421e-01,8.818414335224342704e-01,2.317839437745895933e-04,6.680501461029052734e+00
2.900000000000000000e+01,1.815105946217146216e-01,nan,2.211029723671048693e-04,3.411056041717529297e+00
3.000000000000000000e+01,1.798496467268301258e-01,8.817730913585518637e-01,2.103730967617916401e-04,6.677761077880859375e+00
3.100000000000000000e+01,1.774492592343853703e-01,nan,1.996269032382084595e-04,3.410693883895874023e+00
3.200000000000000000e+01,1.791759894953833809e-01,8.801513058213046303e-01,1.888970276328952845e-04,6.685327291488647461e+00
3.300000000000000000e+01,1.813369466302295618e-01,nan,1.782160562254104250e-04,3.413331270217895508e+00
3.400000000000000000e+01,1.792919699930482502e-01,8.868305183015213755e-01,1.676164267748710471e-04,6.680584192276000977e+00
3.500000000000000000e+01,1.764685340329176788e-01,nan,1.571303300075441948e-04,3.410173177719116211e+00
3.600000000000000000e+01,1.743990643363859949e-01,8.653327981346324860e-01,1.467896118546695844e-04,6.677952289581298828e+00
3.700000000000000000e+01,1.746513866302039919e-01,nan,1.366256767374129618e-04,3.406962871551513672e+00
3.800000000000000000e+01,1.714251332191957244e-01,8.937500034477920963e-01,1.266693921926709883e-04,6.683691740036010742e+00
3.900000000000000000e+01,1.731506927559773035e-01,nan,1.169509951293766308e-04,3.409561157226562500e+00
4.000000000000000000e+01,1.763722425223224755e-01,8.834281741776890406e-01,1.075000000000000651e-04,6.676304817199707031e+00
4.100000000000000000e+01,1.694023967203166781e-01,nan,9.834510916612681619e-05,3.401870012283325195e+00
4.200000000000000000e+01,1.740390192717313766e-01,8.827327987317951097e-01,8.951412573032893659e-05,6.681084394454956055e+00
4.300000000000000000e+01,1.677858730157216482e-01,nan,8.103386909905629378e-05,3.407660484313964844e+00
4.400000000000000000e+01,1.703052332935234003e-01,9.167330331248544351e-01,7.293009353298048189e-05,6.689715147018432617e+00
4.500000000000000000e+01,1.636269530281424522e-01,nan,6.522740993215205680e-05,3.416778802871704102e+00
4.600000000000000000e+01,1.685579819087353048e-01,8.956788005477970271e-01,5.794921109350526894e-05,6.691103458404541016e+00
4.700000000000000000e+01,1.675180692432655105e-01,nan,5.111760066770328547e-05,3.407699108123779297e+00
4.800000000000000000e+01,1.670838844341536455e-01,8.996835360912307511e-01,4.475332603107722045e-05,6.689697027206420898e+00
4.900000000000000000e+01,1.632659526334868660e-01,nan,3.887571527652621017e-05,3.413114547729492188e+00
5.000000000000000000e+01,1.676361210540764923e-01,8.918239028677760194e-01,3.350261851473466056e-05,6.684316158294677734e+00
5.100000000000000000e+01,1.650642599496576490e-01,nan,2.865035366397240769e-05,3.408438444137573242e+00
5.200000000000000000e+01,1.676627081922358875e-01,9.021545957908599922e-01,2.433365689311366067e-05,6.690139770507812500e+00
5.300000000000000000e+01,1.661955158536632948e-01,nan,2.056563786837625269e-05,3.405910253524780273e+00
