basin,key,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
SHA,41.28125_-121.09375,1.8353306701643322,481.2805624803976,522.2507359821195,3040.9458998035298,4783.508518210027,4733.484631968604,0.016149033203878244,0.41843394221372376,0.24654498358258026,421.2977249853413,4.9197138463092855,0.7357906110247201,0.07767318389269846,0.30675035034281245,0.5191745981415677,0.0,0.1990579810870026,0.9999999999999998,0.0,0.9051857442059998,0.05,0.063403385992,0.0,0.9999999999999998,0.019999999999999997,0.29999999999999993,0.134497044126,5.706902064712,0.8723449901259999,3.8951882292749995,3476.2708975162345
SHA,41.28125_-121.03125,1.8330835750010002,39.368980074478614,908.239164293029,4707.449047072635,4577.725319597524,4828.982790148568,0.022912046419821874,0.40920551685977097,0.32883292580396645,463.08431947621995,7.893945918604072,0.5152183200228408,0.04603660159112174,0.19138571366174117,0.724479949552959,0.0,0.36649961425601785,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.30000000000000004,0.134497044126,5.706902064712001,0.8723449901260001,3.895188229275,3476.2708975162354
SHA,41.28125_-120.96875,1.8093943636278536,26.585219451062816,848.9176034790647,4304.113140828797,3994.466594716655,4786.827163828076,0.06433350783636485,0.35649959719662316,0.26005735920874623,362.63509081009965,8.383336068759526,0.4005535160243377,0.0387474958753966,0.22592114084254042,0.6552589967899788,0.0,0.31343389794912,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.020000000000000004,0.3,0.134497044126,5.706902064712001,0.8723449901259999,3.895188229275,3476.270897516235
SHA,41.21875_-121.21875,1.7685177623838293,808.0633633006485,396.24313464390207,1315.7456738049766,3221.6048178602014,3997.237019394169,0.2643260858119912,0.3037819146121044,0.10897968566854656,379.6083119316391,4.055453735253687,0.7385557296734022,0.07937129738193455,0.46109801617003754,0.4801621973434023,0.0,0.08412305038065929,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.019999999999999997,0.3,0.134497044126,5.706902064712,0.8723449901259999,3.8951882292749995,3476.270897516235
SHA,41.21875_-121.03125,1.6841715247480527,933.2418568122388,126.17162448227393,1328.134570216787,4983.219907848151,4634.978159420821,0.01,0.4268956235462006,0.16106049954801488,376.66758505739205,1.8853553269249406,0.9593623784241057,0.10991052170314819,0.4254438802133941,0.3078005391635304,0.0,0.026729987262366896,1.0,0.0,0.9051857442060001,0.05000000000000001,0.06340338599200002,0.0,1.0,0.02,0.30000000000000004,0.134497044126,5.706902064712001,0.8723449901260001,3.895188229275,3476.270897516235
SHA,41.21875_-120.96875,1.4975309859228563,896.3144345868325,159.39221137232994,1473.5823680062254,4973.93796083339,4643.574018271026,0.01,0.42684331990613295,0.16891215047697145,381.5529569460112,2.1283615805023524,0.9424151067671749,0.107354252202109,0.41528450238331016,0.32598677318025765,0.0,0.04151574190717417,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.8723449901260001,3.895188229275,3476.270897516235
SHA,41.21875_-120.90625,0.9802002139465003,698.0387187748414,328.17020334757103,2193.0778922548416,4845.519546627333,4683.613979937434,0.015611491856886338,0.4194247052297905,0.20138482813121655,393.9468749857193,3.4880461176566984,0.836680338025465,0.09276119264071975,0.3658904785497127,0.4134042754791287,0.0,0.11302300781580508,1.0,0.0,0.9051857442060001,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
SHA,41.21875_-120.34375,0.7903510741202592,318.0286750884038,474.8147577309602,2439.260884761597,3151.1191498263297,4647.6679368852365,0.12978883209587566,0.273653674429484,0.08511323240293808,162.67294684300677,7.105860611970394,0.3623815984961615,0.04880239241484991,0.366233858406164,0.3923935415075941,0.0,0.10479534024147341,1.0,0.0,0.9051857442059998,0.049999999999999996,0.06340338599199999,0.0,1.0,0.019999999999999997,0.29999999999999993,0.13449704412599997,5.706902064711999,0.8723449901259999,3.895188229275,3476.270897516235
SHA,41.15625_-121.03125,0.6952087119539059,999.2893017260204,66.75413064175066,1067.9903512758954,4999.821361380648,4619.603825668788,0.01,0.42698917250190815,0.14701723708991357,367.92973358410615,1.4507205438932627,0.9896738359736641,0.11448260009042613,0.44361468410798877,0.2752731051586043,0.0,0.0002845638734653205,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712001,0.872344990126,3.895188229275,3476.270897516235
SHA,41.15625_-120.96875,2.489807314814015,993.6034996532076,71.86918255754843,1090.3852908714425,4998.392198162753,4620.927350277946,0.01,0.42698111918740117,0.14822617425466775,368.6819457867673,1.4881367884354095,0.987064424687728,0.11408900526165745,0.4420504208032776,0.2780732823937709,0.0,0.0025611613000169754,1.0,0.0,0.9051857442059998,0.05,0.063403385992,0.0,1.0,0.02,0.29999999999999993,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
