key,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,polaris_gapfill,EVC,EVH,EVC_cover_pct,EVH_height_m,dem_elev,slope_deg,aspect_sin,aspect_cos,curvature,relief_m,lai_mean,lai_min,lai_max,lai_amp,lai_peak_doy
41.21875_-121.90625,52.30079691508818,51.96184365989188,43.64759678812422,44.25792108343903,57.950734968016135,59.848367544320915,9.681135984567495,9.833920326458632,11.211662165511994,11.753690352806679,10.976074122818265,12.169346448232437,1.0241513019482764,1.020969734213056,1.0012427780049793,0.9373488807113919,0.7327531733544621,0.5981903752675776,0.6482329694829749,0.6546804695087072,0.6440752399038281,0.6251843356521878,0.6011326284803582,0.5488980098588933,0.005917159763313609,152.24852071005918,124.27218934911242,47.514792899408285,19.389349112426036,1353.1351874537722,5.0231350858279376,-0.9517229829793777,-0.30695824417799084,-6.618574437140522e-06,169.8915407042321,2.6199317144159604,1.2591715976331361,4.469852071005918,3.210680473372782,233
41.21875_-121.84375,51.58812709108612,51.316850605801015,42.796066893628364,43.55490971175877,58.21966060661,61.71413234281822,10.027211510923488,10.119647556508081,11.501947803610175,12.078942939374574,10.986375845395601,12.104204211714706,1.008407087721063,1.0060240187235838,0.9866192457238598,0.9210781097500282,0.752163294812984,0.49924514506607365,0.6346402938902025,0.6382738826190226,0.6257405594961177,0.6088487878000948,0.5912985306167038,0.5432904172225816,0.005917159763313609,155.68639053254438,127.19526627218934,46.81065088757396,18.010650887573966,1352.748528655464,5.223105976813764,-0.9041746474109223,0.42716297472900705,9.007249962018992e-07,153.66742444803265,2.3547449292771416,1.0797928994082842,4.18733727810651,3.1075443786982255,233
41.21875_-121.78125,58.64228358071231,58.45203884959926,49.71795915005475,45.92692025314421,49.52835868519439,50.3983545472636,10.492396350443011,11.042862356767147,13.457756358490894,15.520126853468856,17.779328349073964,20.381580048058865,0.8263200877686224,0.82625498195019,0.8202607950867986,0.7465427390922456,0.5408393401189668,0.14311779544484862,0.6564721761370552,0.6557421402112972,0.634588535544435,0.6010767838658666,0.5681344314792452,0.5298620049770062,0.01775147928994083,166.14792899408283,133.5976331360947,52.68639053254438,19.76863905325444,1343.488194572855,4.286230024913594,-0.9547413972828418,-0.2974371602782793,1.651603249331298e-05,65.68658257064932,2.602919043492446,1.2561834319526628,4.33008875739645,3.0739053254437874,233
41.15625_-121.96875,48.76262897288306,49.38453365077634,49.04145454090728,51.32532792401737,55.444531615669206,55.902297860771945,11.097417502713627,11.972466453292666,13.068911690683759,13.188674523280216,12.293377052397418,12.059407682813836,0.7614993410702993,0.7457969904651304,0.7375896211559251,0.6922973891687111,0.5364888927640294,0.2642041233164319,0.5400216947998521,0.5583282843143982,0.5460524326245461,0.5413666662027145,0.5204334608196507,0.49590397586483925,0.0,155.8639053254438,125.9171597633136,51.1301775147929,21.10355029585799,1486.577496590699,11.828884793622569,0.9635717756553307,0.26744987036907136,-6.133978134667313e-05,208.57330687350714,2.446510416767414,0.9721005917159765,4.365029585798817,3.392928994082841,233
41.15625_-121.90625,47.566973849866514,48.64505167402459,49.051914621387006,50.531828761806146,54.82063576455652,55.85363688271426,11.9436796515651,12.493898507406021,13.325911874601827,13.566901085644783,12.770519533100918,12.982628528888409,0.7513261197586737,0.7374697190064651,0.7145913523682476,0.6150859511462894,0.36745058709876777,-0.08048512702862892,0.5443799127135757,0.5554173149653441,0.5444749435024149,0.5375840538704889,0.519007401882544,0.4946578823955807,0.0,158.28402366863907,123.88165680473372,53.55029585798817,19.068047337278106,1341.898908445821,12.3702683749891,0.9933075773857443,0.11549916323533982,-5.070286343212482e-05,311.40418952713696,2.595049678802099,1.1465680473372781,4.3426923076923085,3.19612426035503,193
41.15625_-121.84375,49.624200899925455,49.968299549712235,48.92304586376664,50.6112975848497,56.12373494255472,54.80503960332927,11.114050636630086,11.694795069609873,12.873077570333988,13.474167984618237,13.165937271343886,14.787982178862984,0.9210173110284748,0.9125582112010414,0.8977362328379818,0.8148035735068236,0.5780656323630429,0.27269420394200017,0.6189042268067422,0.6259866409753201,0.6188748748697472,0.6089369363686037,0.5791144758991941,0.5433081647700811,0.0,153.88165680473372,122.57396449704142,52.10650887573964,20.75621301775148,1349.337060691337,10.20394825654573,0.9994301091175347,0.033755843780190635,1.453481976508911e-05,290.9825549137993,2.5777210343197843,1.1485502958579883,4.32801775147929,3.1794674556213023,201
41.09375_-121.84375,58.8951727285893,59.14665486262395,56.90489104231434,57.59581855909359,57.976892144016965,52.69290079872989,10.762577254391282,11.145844321279132,12.647012194232827,14.028209937394724,15.961631441962789,18.692492928025285,0.9338708371805722,0.9398640933826831,0.9478318992803788,0.9326597163839453,0.7048764686436343,0.21513381190928657,0.670311984225843,0.6692203359138331,0.6555512859623813,0.6294345548872412,0.5836328197513106,0.5576069642453504,0.005917159763313609,153.0473372781065,124.38461538461539,49.72189349112426,20.90473372781065,1195.2262847719812,9.799195265374266,-0.238974051002358,-0.9710259537970767,4.598786776361441e-06,164.42123407765294,2.5075182295847678,1.1809242040011272,4.06792899408284,2.887004790081713,233
40.78125_-121.71875,63.94098158842008,63.92683465946355,60.4949803098419,59.47915123482428,60.40995557209444,62.79344391681739,7.927034050049866,8.050327974310994,10.856117209033853,11.9961155180395,13.046595920472456,11.578674748099061,1.0896813372183127,1.089313347311415,1.0643127356936946,0.9183966828697532,0.6062068085037392,0.6021227146162701,0.6812437180231309,0.6806606671513891,0.67031280176174,0.6431953670710502,0.6008069908477851,0.5795117122887155,0.0,153.39644970414201,123.7810650887574,51.55621301775148,21.493491124260355,1410.9914225741957,5.482169953880822,-0.842655594251483,0.5384529222473216,3.511791784792009e-05,126.98721775562382,2.368785460564197,1.402603550295858,3.4885502958579884,2.08594674556213,233
40.78125_-121.65625,65.38004149487737,65.61604157848471,64.64070754643728,62.12654635186731,58.15251904549683,66.94620789296528,5.611221759276982,5.639741150585152,9.477579509012799,11.249697950464734,13.19635474188088,10.505848605251877,1.133915289266575,1.110393793272549,1.0555461880547055,0.9885450945891572,0.8685631665384629,0.5859446390339079,0.6736667219703719,0.6710448903444957,0.6665631024795171,0.6360081903327851,0.5884832362451496,0.5906544186659819,0.0,146.09467455621302,119.49112426035504,48.218934911242606,21.34378698224852,1608.695331280048,7.040094205977769,0.16297868690856776,-0.9866295898733015,-2.252201380971319e-05,214.86086144257044,2.1343327269163392,1.1833136094674557,3.147692307692308,1.9643786982248521,233
41.46875_-120.53125,34.76796662595851,34.06664662107208,31.599711576157066,33.22981880684576,40.66617003559361,46.62312706264518,25.08772628829324,26.77793145602977,31.854085707805567,35.6943539388081,28.692180362678844,20.1858360245383,0.2168304587179828,0.16472490460297765,-0.01657699888362687,-0.42212595334331665,-0.7435799154216016,-0.11805682758299205,0.5010814158874151,0.5035705573460054,0.5170577415347805,0.5210792200099787,0.5076486001000602,0.5178479081427557,0.0,249.50887573964496,219.01775147928993,34.19526627218935,0.39171597633136096,1333.8137669309356,0.3980347462376605,0.9531605900939475,-0.30246469131413956,2.6440396796236306e-06,5.324770657793978,0.7105407202080324,0.13431952662721894,1.7671301775147932,1.6328106508875742,153
41.40625_-120.59375,44.78217731001814,43.98372605002138,42.405634513268105,45.66071761994672,54.99641468115812,59.125326382337946,15.616767065059504,18.09863519386427,25.233249653020554,30.180799337533806,20.017656331936987,14.032239338350013,0.5425071378607722,0.41540816265362257,0.0627889287983172,-0.476309312231971,-1.028453996416027,-0.14290747622898697,0.4643003799506193,0.47352976664988955,0.4976913733242532,0.5133539171966576,0.5000015761725296,0.5199561902051847,0.0,174.1360946745562,162.71597633136093,16.680473372781066,0.9520710059171598,1394.644647541836,1.899938530632581,-0.38184319873307915,0.9242271212106309,2.386581944898212e-06,54.05220240784754,0.4610000367525452,0.14997041420118348,0.9425739644970416,0.792603550295858,145
41.40625_-120.53125,37.73439108831643,36.4987475180767,33.798049653070215,35.40938702983969,44.83567029061402,52.3913383258165,22.825306096725914,24.865880029441335,29.73274407019982,32.89478061608309,24.96269854144937,18.623759783231296,0.29064914882844367,0.2133652332883615,-0.037173118998886215,-0.5402102054003075,-0.751926418939418,-0.2497972060964834,0.503076845372217,0.5081994972638124,0.5218791079944407,0.5310791092511464,0.5104049336628096,0.5082592424556348,0.0,249.27218934911244,225.20118343195267,28.952662721893493,0.5094674556213018,1352.75634765625,1.4607434773902275,-0.6183758064133041,-0.7858825370516231,2.4159098378765135e-06,30.581821461216666,0.5798222821009302,0.12000000000000002,1.3394674556213018,1.2194674556213017,153
41.34375_-120.59375,37.42203609759991,34.496543511836485,31.34519249165552,31.382724564456375,38.34004310743343,47.50414249036439,19.99446647124883,24.50316435345531,31.969341763377894,37.769549296452446,27.506385718577008,19.57529712428708,0.3411623697408293,0.19563611636500386,-0.18887633305682233,-0.9321010109015118,-0.6901733640074377,-0.10334824936012545,0.4916938063661022,0.517148532458311,0.5234613393890787,0.5208792250889999,0.4893266022558043,0.4875973602371103,0.0,193.4023668639053,176.97633136094674,22.16568047337278,1.175739644970414,1444.8081177480121,3.9923022097989005,-0.43292201637765537,0.9014313771638444,-8.196883396555325e-06,69.25529668070686,0.4559616593580685,0.1462426035502959,0.9480473372781065,0.8018047337278107,145
41.34375_-120.53125,29.860493902624007,28.754019895248863,26.636504029381204,27.568613478417934,34.04976412530481,51.73075359953931,24.86324201956303,26.916164900424214,30.668489332029804,32.12670908594978,26.137060266980054,18.13216809267123,0.2004447266150861,0.14498487025080525,-0.05175189729008449,-0.5400617159241755,-0.5946460282044298,-0.10744907239661414,0.5681425181366283,0.5754930533953673,0.5855764997076001,0.5984329272656751,0.5800885573999416,0.493455096109379,0.0,182.97633136094674,166.81065088757396,19.650887573964496,0.4177514792899409,1348.4926779481787,0.9990298782980995,0.45373423843177774,-0.8911370494344485,5.105865873894047e-06,27.513722887258012,0.7664069551290109,0.13727810650887576,1.7553846153846155,1.6181065088757398,193
41.28125_-120.59375,23.52241158908641,21.236144463691485,18.39110560106808,21.862836561259435,31.13785931062416,43.83484075196396,33.83517088692569,37.46334223775469,43.04652465730024,42.930086181008605,32.95744951801187,24.592338913291165,-0.022240412840344143,-0.11106988714908707,-0.3446995305040708,-0.8527365194181719,-0.8034393278187548,-0.5941033454600876,0.5427686356933865,0.5473904838928809,0.5573697807873494,0.5616406022444279,0.520407125794676,0.4908292069590303,0.0,238.4852071005917,213.85798816568047,31.005917159763314,1.7881656804733728,1511.7670248358913,3.4244969789639654,-0.02128280071651371,0.9997734955446964,-2.2880863122674737e-05,88.29067884422648,0.470391145409188,0.13458579881656804,1.019112426035503,0.8845266272189348,169
41.28125_-120.53125,26.032371176770454,24.83558042514959,22.600736093238964,25.995064357328697,36.40422476819281,56.31276913930679,26.970799259885528,29.06452099952472,32.645590866811176,31.61493231417865,24.106796397259956,17.636320019614768,0.21931665524641966,0.16519719162768515,-0.036875450675039605,-0.4879518292800209,-0.5474888575676631,0.04037973491375792,0.595130090353757,0.6027487258939348,0.6162254538761793,0.6305956447265557,0.6172368043273159,0.524179360922977,0.0,294.27810650887574,254.8639053254438,43.27810650887574,0.4556213017751479,1343.4176465999444,0.707482133525964,-0.07006515028031228,-0.9975424175022319,8.709022479141582e-06,13.779676293305698,1.0287573335835085,0.22400676246830095,2.4301775147928995,2.2061707523245984,169
41.21875_-120.53125,38.08399894533778,36.16548942249908,32.28900216458112,34.217577310708855,44.058383535351275,51.444619161842844,21.27695635507798,24.24020641936353,30.69290079872989,34.2239810221294,24.688156855882273,18.186374169129593,0.32857691857015947,0.2306683043998903,-0.041566702520706246,-0.5339883003031185,-0.7842045050285228,-0.08733798307779977,0.4976592025107886,0.510156584209239,0.5282876851290641,0.5352323148730238,0.5146942449039256,0.5131452360449458,0.0,275.7573964497041,238.7810650887574,42.50295857988166,1.7295857988165682,1398.2220415645802,2.8282144775076286,-0.778983877312551,0.627043952914869,2.0946344226154348e-05,78.86785573992154,0.8015662758001255,0.25877712031558187,1.8178698224852072,1.5590927021696253,153
41.46875_-120.65625,42.741155409954004,41.66805734577969,38.71920056879168,40.40978600992959,48.71068902551775,55.708948575533356,18.711321215657794,21.09811741078394,27.731679318219246,33.25113139632185,25.577482911962022,16.781972794843142,0.43668397291172184,0.3400098627664634,0.03819334735135002,-0.5339890424845487,-1.0943961803906062,-0.3049217364227278,0.47724791461899435,0.4837684648982167,0.5014226376657656,0.5088990062651549,0.49632470036399434,0.5122364339743846,0.0,229.96449704142012,210.76331360946745,28.24852071005917,1.3201183431952663,1359.264797955575,2.5394042951990476,0.8844398856227702,-0.46665414250768333,1.8570829305471466e-05,38.268587865811234,0.38606308671086,0.1568639053254438,0.7549408284023669,0.5980769230769231,145
41.46875_-120.59375,46.859528152194954,45.90037889875604,44.10191812458828,46.705558946146766,55.45216789471327,60.31254162308733,15.064270228323851,17.559715304854354,24.364701039692353,29.36627024024196,20.232788921107907,13.63625021375848,0.591709610317233,0.47126656761888924,0.10916885584262172,-0.4170605312680175,-1.0338018568971101,-0.11973994215344183,0.4560915106499689,0.46418213544512643,0.48916672073172396,0.5069090681668569,0.49730871802956395,0.5111485993015695,0.0,218.90532544378698,201.0473372781065,24.674556213017752,0.9266272189349112,1349.104781833626,1.338040155655218,-0.09100468002564639,0.9958504647854666,1.0170761171863572e-05,22.692791686174594,0.4089167912706904,0.1240828402366864,0.8657396449704142,0.7416568047337279,145
41.46875_-120.46875,40.2582091861928,38.72672346780991,34.94103651780348,36.78208330820298,44.620391405545746,49.34794810819908,21.374174208330686,23.844295812076364,30.029985913158168,33.88282378608658,25.53391976328291,18.903218263705103,0.33535427354364356,0.2510692609264653,-0.004116728934927805,-0.46731438121852087,-0.7269501897710315,-0.2102788896933639,0.4792107220232134,0.4869466219428023,0.5073514007605039,0.5155420950531254,0.49704899960721033,0.5110058736871685,0.0,266.2603550295858,232.698224852071,37.65680473372781,0.6650887573964498,1363.817302636141,1.5382780340796085,-0.000457049551632723,-0.9999998955528482,1.8405300242698197e-05,29.55320539977788,0.6515357486203287,0.1558748943364328,1.5561242603550296,1.4002493660185968,153
41.40625_-120.71875,41.44373607635498,39.707914363703075,35.01419667802619,33.656801618767915,44.6140270458876,56.30796772206323,20.245279233131182,22.875748651267507,29.600533637774767,35.50542054938141,27.8722295704678,16.90009825046246,0.3299529865141627,0.2564187706200152,0.03501784393685104,-0.44809325630142843,-1.1827520523110084,-0.1891931763811577,0.47307028079173974,0.4826635533183284,0.5026513070044433,0.5118267403904503,0.4918073881307297,0.4969249715113781,0.0,264.1952662721894,239.01183431952663,32.485207100591715,0.82603550295858,1327.4795297475962,0.8734420916294725,-0.9855008457457821,0.16967051315519788,1.0794206287990549e-05,15.71943918429145,0.4629754908882704,0.11141166525781913,1.0588461538461538,0.9474344885883347,153
41.40625_-120.65625,46.757154882306885,45.48614558383558,43.111166406665326,43.30940901175053,50.305121269451796,57.33276171938202,15.02850014500364,17.67362947294698,24.100907252385067,30.105456109583024,22.72813539109992,14.93195101213173,0.5919437006380431,0.4829189760621483,0.15829756314805626,-0.4561277264453603,-1.0884246241146995,-0.07833502726001147,0.46203284767957836,0.47353119187101106,0.49079471879456876,0.5026810354382328,0.49268329972346153,0.49728394454047525,0.0,189.6449704142012,176.23076923076923,20.976331360946745,1.650887573964497,1383.7186423758783,2.1484552276209152,-0.29832638955724106,-0.9544639151344284,3.600262794068319e-06,53.44158296497277,0.2961130218136028,0.1263905325443787,0.5384319526627219,0.4120414201183432,145
41.40625_-120.46875,25.585617319366637,23.99749929100804,21.389307326819065,20.481557995609982,30.621734963366265,41.25901271887785,35.25578613958415,38.05440849665354,42.581625334609896,45.642016066602,35.14412229300956,26.03825039271067,-0.013240898766461208,-0.09200369910551952,-0.2891609641949277,-0.7965820986755501,-0.9706166829230517,-0.7106411798895728,0.5189608786938459,0.5157719238622654,0.5272180282857997,0.5346672996966797,0.496765028795547,0.49255296764289136,0.0,283.73372781065086,256.64497041420117,31.159763313609467,0.4443786982248521,1407.7940197103828,1.8880697191225193,-0.3507990689497988,-0.9364507532294233,1.7359659096687148e-05,38.39105669397015,0.42279813890269796,0.12023105100028178,1.0792603550295858,0.9590293040293041,161
41.21875_-120.59375,38.117361940575776,33.91086530967577,28.743577212271607,36.528018748266454,46.13820625621186,52.96948979168954,18.604363080312513,24.561671223160783,34.381732765739486,34.27610633218077,22.34359628914376,16.900278489265215,0.3164140274858422,0.14271790296192,-0.33363822962229067,-0.9770277072868404,-0.6566620596172013,-0.09296828232837852,0.5001174749354639,0.5297741554897918,0.5398126653665621,0.5304123574107357,0.4845536746216949,0.4878316495192827,0.0,184.42011834319527,164.42603550295857,29.171597633136095,5.540236686390532,1636.1355840017104,5.5671386561199485,-0.7083362961667683,0.7058751246026059,-1.5306701944630255e-05,98.31288793656287,0.44190538734281043,0.20065088757396451,0.8087869822485207,0.6081360946745562,153
41.21875_-120.46875,38.71294123745529,36.43824902935141,31.40474818867339,34.35271914894059,45.82912841209998,53.41450726210013,21.458956052565714,24.88634890494262,33.19928828357945,36.53658961685451,24.490621132258127,17.339312836968688,0.2958293272259496,0.187560259987264,-0.0898547614070438,-0.6262486879245417,-0.8597491532564163,-0.17356597460233247,0.4739548407010073,0.4861542637178884,0.5098154553647577,0.5159364086989116,0.485203710357113,0.5126282077216537,0.0,260.2307692307692,233.17751479289942,32.112426035502956,0.9905325443786983,1433.8092756102071,2.6646396999798925,-0.5410173246934148,-0.8410114472357556,1.1246839488260508e-05,59.18171379718886,0.4768003040789522,0.1950126796280643,0.9549112426035503,0.759898562975486,153
41.34375_-120.65625,41.79992971476719,38.096281886806146,34.621293141291694,36.484035706379004,42.65382780266937,48.3482941170416,15.124348883092756,20.532523973453678,29.084155144776112,34.575806262225086,23.772157144264355,17.574474718443742,0.4314554036600438,0.26060142447433526,-0.23940378235730195,-0.9663182715692463,-0.5365865929768636,0.09194998696622764,0.4833777522194315,0.5220839231324619,0.5260602440354387,0.5175271460995872,0.48215755291239043,0.4850676124970588,0.0,175.89940828402368,159.6153846153846,25.218934911242602,4.0035502958579885,1461.6599113870654,3.861420025912839,-0.9094145816818122,0.4158907532327385,1.7086654413326265e-05,89.64997969062334,0.37964206567357417,0.19852071005917163,0.6274852071005917,0.42896449704142015,137
41.34375_-120.46875,19.236327896456746,17.064853284485945,14.65420292961527,12.13744513946172,22.088210619412937,37.31107051555927,39.725362676135184,43.280501027079026,47.779654880952556,50.71504308486126,39.30365592911399,28.72475153454662,-0.10397211836992636,-0.20213537627952338,-0.4160642976591573,-1.0747677378753233,-1.001058242068841,-0.7940889199666635,0.5371032685217773,0.5336739627214578,0.5401357429972767,0.5462904412012833,0.50056349966653,0.4796466442960254,0.0,300.43195266272187,276.84615384615387,27.5207100591716,0.5585798816568047,1423.614806045442,1.5214826023958328,0.018522622766050864,-0.999828441506775,3.865238940127302e-06,33.16756316010343,0.2862149972306635,0.1030994646379262,0.6649704142011834,0.5618709495632572,161
41.28125_-120.46875,25.072767762742803,21.41036568026571,17.062050444134595,16.533509165577634,29.640980353722206,48.991618636091786,31.84867895002196,37.24286209196734,44.10238172316692,46.27615964765379,33.00815000759779,21.45754823882199,0.08544715806930023,-0.04521715850431538,-0.3233504727504839,-1.1456002746901568,-1.0629920335210992,-0.3482459589354033,0.5097443159868026,0.515705490606071,0.5303633733261266,0.53368910953138,0.4902888957918043,0.47687596488281114,0.0,320.3491124260355,289.094674556213,34.40236686390533,0.31479289940828403,1437.479657596385,1.6437883028360545,-0.08662649750127074,-0.9962408593962919,2.591874336370046e-06,41.460256809917624,0.3112474232919577,0.11904761904761908,0.6710355029585799,0.5519878839109609,153
41.15625_-120.46875,40.06847598284659,37.24564270154964,34.23823761234622,35.053180547860954,43.614578258356396,46.94226869887854,18.416075379185422,24.081678063206418,29.23733942889603,33.83143830158301,24.209983932901416,20.963135420218023,0.3804932336361539,0.3227744787909399,0.10765396833375714,-0.20262170402255988,-0.5287615769878912,-1.2263338959737289,0.5395406509292197,0.5368665446191144,0.5439786277931823,0.5258463300191439,0.4808920235676173,0.48373345422321523,0.0,195.63905325443787,178.18934911242604,24.01775147928994,2.6857988165680475,1760.1122411242604,7.092324816337887,-0.8081815579504257,-0.5889334167703703,-5.1494584375870135e-05,170.68248183144507,0.46189622822169907,0.19804733727810656,0.875,0.6769526627218935,169
41.71875_-120.40625,42.14630032149998,38.54377327868219,35.44707645325971,42.034828061888206,56.168329808838976,61.92185483176328,18.96366192180024,23.816109736290205,28.954937737368972,29.173743699429302,19.59022718350563,14.098824492573033,0.2568253286667829,0.21246518474623297,0.010770672910224051,-0.29816299291691306,-0.8736529045754812,-0.19709216675462102,0.49305488830487404,0.5032562012150443,0.5258212856639771,0.517413988268587,0.4888566827632972,0.5172808304340881,0.0,285.4792899408284,250.52662721893492,38.57988165680474,0.46390532544378704,1450.3209972494453,0.3851650966391233,-0.26693253250762955,-0.9637152188738451,1.431493687236982e-06,7.9439492861608265,0.5757391484886645,0.12169625246548325,1.4538757396449704,1.3321794871794872,153
41.03125_-120.59375,39.155879833289156,35.32629381270098,32.56436287863015,30.430679761446438,40.4366192563751,44.846930216050005,19.70349169059618,26.257045187188325,30.631423888121837,37.847527639400326,27.75734944879656,22.92519905722353,0.3454473040689378,0.284804031892112,0.0463149896740208,-0.26120367096241054,-0.6611436279435482,-1.689824845090773,0.5423262584844285,0.539298586591461,0.5454463810610348,0.5288867555426423,0.4869669231437367,0.47689825684361203,0.07692307692307693,164.6508875739645,148.1715976331361,25.36094674556213,5.004733727810651,1768.5608105179826,5.052072222495487,-0.21368148018238423,0.9769033857178843,-2.1786907517524824e-05,68.10278372903055,0.3816781695685058,0.14843195266272194,0.6964497041420118,0.5480177514792899,161
41.15625_-120.15625,57.331958725607606,54.83943440363957,51.898594489464394,47.91399997508032,51.066686257808165,48.62955822464983,9.92922072720951,10.80255958173402,12.537142829782159,16.117089559340616,17.18585106889172,20.077398418674807,0.6283143085135511,0.6178527065282743,0.5765676223314725,0.4534436725520876,0.23941309775429717,-0.2592151614468126,0.5863534229746937,0.6013855299300696,0.5845778700868054,0.5625905525049514,0.546721042613306,0.5380662125948619,0.0,173.2603550295858,154.14201183431953,35.023668639053255,13.897633136094674,2380.3058345275517,7.621443888806616,-0.8865774555457447,0.4625801717735349,-8.415903002365062e-05,106.81769172959162,0.694063156669652,0.18621301775147933,1.5931065088757397,1.4068934911242603,185
41.09375_-120.46875,41.14720666196925,37.24831220525256,33.898215254382976,31.652603290490145,42.72502385088678,46.970957061948155,18.085594397324783,24.635813549425475,29.155486310022116,36.841372072343994,25.78471528002496,21.369581905342418,0.3940826846650366,0.334693097503933,0.10207924809439119,-0.2200327609175232,-0.5794945907993958,-1.5614848860798503,0.5409842260490508,0.540301707369336,0.5443169513397669,0.5280810434084672,0.4841714674199121,0.4718978454375408,0.0,167.68047337278105,151.42603550295857,25.207100591715978,6.540236686390532,1764.6195588422245,4.763072708742934,0.8033890910074057,0.5954544218076597,2.7881498449267615e-05,94.20945692815755,0.39898598438468186,0.1659467455621302,0.7014497041420118,0.5355029585798816,161
41.09375_-120.21875,53.05690871470073,48.349679574458555,44.467084884643555,40.14361698669795,47.343194724540034,47.50742965337088,12.806501377263718,16.378850491089228,19.597721489223503,25.794641647113146,21.148907554220166,21.87699693758812,0.5149528461800524,0.47257477137640386,0.30912633094738223,0.05995029142710584,-0.08000998147184679,-0.8588663355816575,0.5374020949975978,0.5597599887636286,0.5507555658648,0.5326300480309323,0.5114977961108529,0.511038861860185,0.0,242.4852071005917,215.33727810650888,35.976331360946745,3.513609467455621,2096.1636753420858,5.321171256546508,0.5798970232500757,-0.8146897829393106,1.8531580990320607e-05,139.51896293247052,0.4660398487858443,0.06822485207100593,1.1964201183431953,1.1281952662721895,177
41.09375_-120.15625,56.992332210202186,53.80854600985375,50.488995241695605,45.817959881393165,50.38200960780036,48.28631190012192,10.961199509321585,12.38346318239291,14.69605885454889,19.21768322780993,19.3642515035776,22.29686079081699,0.5457866278273114,0.52641456640331,0.4526014158270768,0.28954791863994483,0.11553979394461453,-0.5416711838695513,0.5545202863992319,0.5742626927308077,0.5583149201771211,0.5374688904666336,0.5253520787820308,0.5273776999592076,0.0,235.1301775147929,209.0473372781065,34.02958579881657,3.3562130177514797,2251.3420309032913,7.105856759700486,0.886807420574714,0.46213915524831095,-7.607073665737721e-07,165.32458046600118,0.4898735309459655,0.0681656804733728,1.2844970414201184,1.2163313609467457,185
41.03125_-120.34375,39.473691629940234,36.81467932074733,35.10376994003206,33.22825239960259,40.36472423260029,42.15877179704474,18.951992762864695,24.39771524124597,27.459009785623945,34.82718302371234,26.61807265648475,24.089557698492467,0.3743818471505797,0.31332501769065857,0.07697986547983962,-0.20174424402063063,-0.49877118547419474,-1.6634745015900516,0.5576203156857801,0.5436594932389682,0.5465535946498962,0.5266728642776873,0.480213554124155,0.4765675478785701,0.07692307692307693,187.5976331360947,169.31360946745562,27.242603550295858,4.442603550295858,1875.3709760135448,3.0824637209943186,-0.8873327318865162,0.46112972461424784,5.787292288177357e-06,78.53967421171497,0.3686245585664702,0.1059467455621302,0.7585207100591715,0.6525739644970413,161
41.03125_-120.28125,38.48054016835591,34.24056675024992,32.37308441252398,30.47025132038184,38.9755009645541,41.09815713780871,19.27589323957996,26.402837047915487,29.991343853741707,37.80759622359417,26.5244503641975,23.66392748454619,0.33875402424638795,0.276114503087024,-0.0015955225470856097,-0.3267421354291707,-0.5600557203498289,-1.8324672338833823,0.5466767551278221,0.5427530601885192,0.5484051067800917,0.531648062037293,0.48012447357177734,0.4758209609068357,0.07692307692307693,201.3550295857988,180.4378698224852,28.57396449704142,3.955621301775148,1879.1408965883875,3.999954667499802,0.9980086843779126,-0.06307666689250539,-1.4100510364599229e-05,74.65534070982076,0.3312264727292891,0.08103550295857989,0.7041420118343195,0.6231065088757396,161
41.03125_-120.21875,40.85154049213116,32.783285919731185,29.187926393994214,26.719275277041824,38.54602548497668,41.566138809249246,19.06697956626937,28.590948607089253,33.18540610364203,42.59181545189852,25.691746045851847,21.90169022351327,0.3402115093356759,0.2431687619206468,-0.12644519745620222,-0.5272952071528816,-0.5660508681066643,-1.8996922041140718,0.5206643133121129,0.5449001355284064,0.5571960644609124,0.5472367280686395,0.4938164640813184,0.4868485400309929,0.07692307692307693,205.09467455621302,183.42603550295857,27.585798816568047,2.2585798816568046,1882.275930912537,4.671318398546414,0.9750075987069872,-0.22217151586923692,6.49361110208547e-06,71.83565627571762,0.3303026701046416,0.07902366863905327,0.7116863905325443,0.632662721893491,161
40.96875_-120.65625,39.3215000558887,37.19140808963211,34.83419442035743,33.4363298980442,41.3190525100076,44.142549684061805,18.503545840111006,24.312866137577938,28.335097157743554,34.577793657427,25.94947879836404,22.872100672072914,0.3846718222398818,0.3353834210415564,0.13174155841653162,-0.1292412078129293,-0.5326982170023774,-1.5492076753203332,0.5645581732487538,0.550469504481942,0.5516788525694221,0.5294086941953241,0.48078808682204704,0.47413276127104226,0.07692307692307693,184.44378698224853,166.07100591715977,27.57396449704142,3.843786982248521,1815.13500182022,6.768044270650856,-0.9936656168496154,0.11237723030433357,-7.358497866992181e-06,109.90447373028351,0.4064754357594527,0.14213017751479293,0.7971301775147929,0.6549999999999999,161
