epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.032905082735750435e+00,7.660538338989826279e-01,1.599999999999999860e-04,1.619501018524169922e+01
1.000000000000000000e+00,1.007117908034059761e+00,nan,2.799999999999999755e-04,1.099474072456359863e+01
2.000000000000000000e+00,9.351537575324376794e-01,8.033917029386340447e-01,4.000000000000000192e-04,1.472300148010253906e+01
3.000000000000000000e+00,8.824674818250868302e-01,nan,3.997038957044966347e-04,1.121480417251586914e+01
4.000000000000000000e+00,8.411202536274989816e-01,8.237079463633992793e-01,3.988164820770001432e-04,1.479327178001403809e+01
5.000000000000000000e+00,8.018561142186323432e-01,nan,3.973404541635308261e-04,1.199136996269226074e+01
6.000000000000000000e+00,7.701474346427453765e-01,8.311438638635961773e-01,3.952802946123499476e-04,1.521184277534484863e+01
7.000000000000000000e+00,7.438359287463955916e-01,nan,3.926422600603038165e-04,1.069028353691101074e+01
8.000000000000000000e+00,7.149136610743072051e-01,8.569864169181892199e-01,3.894343621316237046e-04,1.480234360694885254e+01
9.000000000000000000e+00,6.931679061510496176e-01,nan,3.856663431068863305e-04,1.074936485290527344e+01
1.000000000000000000e+01,6.720877305294076232e-01,8.491663895847719745e-01,3.813496463360276242e-04,1.507068967819213867e+01
1.100000000000000000e+01,6.601909535626570014e-01,nan,3.764973814852653577e-04,1.084692740440368652e+01
1.200000000000000000e+01,6.369079059610763816e-01,8.424198849065589467e-01,3.711242847234738217e-04,1.454246878623962402e+01
1.300000000000000000e+01,6.242499207663867455e-01,nan,3.652466739689228317e-04,1.046798443794250488e+01
1.400000000000000000e+01,6.089529387859834442e-01,8.758032219937582630e-01,3.588823993322968141e-04,1.476575469970703125e+01
1.500000000000000000e+01,6.005359090243777009e-01,nan,3.520507889064948374e-04,1.101283121109008789e+01
1.600000000000000000e+01,5.923392671263880693e-01,8.835208416111657304e-01,3.447725900678480699e-04,1.453129911422729492e+01
1.700000000000000000e+01,5.798465691299902192e-01,nan,3.370699064670196177e-04,1.062141370773315430e+01
1.800000000000000000e+01,5.758524310464659957e-01,8.543461058244943285e-01,3.289661309009438194e-04,1.492868304252624512e+01
1.900000000000000000e+01,5.736057821454273453e-01,nan,3.204858742696712172e-04,1.073482394218444824e+01
2.000000000000000000e+01,5.543810439606507989e-01,8.749151342911875018e-01,3.116548908338733241e-04,1.432040119171142578e+01
2.100000000000000000e+01,5.307520024685395965e-01,nan,3.025000000000000887e-04,1.053506135940551758e+01
2.200000000000000000e+01,5.396159081202414054e-01,8.942950977381765032e-01,2.930490048706235230e-04,1.421237540245056152e+01
2.300000000000000000e+01,5.263985136730803260e-01,nan,2.833306078073291384e-04,1.025712180137634277e+01
2.400000000000000000e+01,5.245934219823943367e-01,9.011441673960144394e-01,2.733743232625872191e-04,1.427271437644958496e+01
2.500000000000000000e+01,5.271462911946905860e-01,nan,2.632103881453305423e-04,1.048852205276489258e+01
2.600000000000000000e+01,5.069553193946679803e-01,8.919492180811410265e-01,2.528696699924559048e-04,1.436373901367187500e+01
2.700000000000000000e+01,5.107372285177310678e-01,nan,2.423835732251290525e-04,1.078710937500000000e+01
2.800000000000000000e+01,4.983209067334731235e-01,9.006719327444462353e-01,2.317839437745895933e-04,1.531167340278625488e+01
2.900000000000000000e+01,4.976756669994857329e-01,nan,2.211029723671048693e-04,1.046112632751464844e+01
3.000000000000000000e+01,4.909128408051199322e-01,8.998477485870014503e-01,2.103730967617916401e-04,1.425712752342224121e+01
3.100000000000000000e+01,4.898671876225206834e-01,nan,1.996269032382084595e-04,1.031262278556823730e+01
3.200000000000000000e+01,4.725134075722760563e-01,8.903284618513952475e-01,1.888970276328952845e-04,1.417973184585571289e+01
3.300000000000000000e+01,4.891878278512094003e-01,nan,1.782160562254104250e-04,1.041049575805664062e+01
3.400000000000000000e+01,4.747080483163396702e-01,9.131996920984319921e-01,1.676164267748710471e-04,1.434158515930175781e+01
3.500000000000000000e+01,4.728126433781451587e-01,nan,1.571303300075441948e-04,1.055320143699645996e+01
3.600000000000000000e+01,4.655056789310442200e-01,8.923738991586269709e-01,1.467896118546695844e-04,1.449593329429626465e+01
3.700000000000000000e+01,4.748017206374142152e-01,nan,1.366256767374129618e-04,1.125466394424438477e+01
3.800000000000000000e+01,4.622097044355339412e-01,9.021490127506898160e-01,1.266693921926709883e-04,1.543910527229309082e+01
3.900000000000000000e+01,4.597284223677383652e-01,nan,1.169509951293766308e-04,1.208507823944091797e+01
4.000000000000000000e+01,4.740414313144153957e-01,9.123600700653473616e-01,1.075000000000000651e-04,1.484770584106445312e+01
4.100000000000000000e+01,4.540980256473024501e-01,nan,9.834510916612681619e-05,1.109293222427368164e+01
4.200000000000000000e+01,4.632929299647609578e-01,9.158746033978243384e-01,8.951412573032893659e-05,1.476284074783325195e+01
4.300000000000000000e+01,4.558389655624826564e-01,nan,8.103386909905629378e-05,1.121449518203735352e+01
4.400000000000000000e+01,4.535206838821371211e-01,9.113042208993251680e-01,7.293009353298048189e-05,1.533160972595214844e+01
4.500000000000000000e+01,4.480093941092491150e-01,nan,6.522740993215205680e-05,1.304103326797485352e+01
4.600000000000000000e+01,4.475780995562672615e-01,9.146322750654487521e-01,5.794921109350526894e-05,2.243588399887084961e+01
4.700000000000000000e+01,4.603053521778848189e-01,nan,5.111760066770328547e-05,1.904521417617797852e+01
