epoch,loss,cal_kge,lr,epoch_s
2.100000000000000000e+01,1.753280958057277794e-01,nan,3.025000000000000887e-04,1.250173664093017578e+01
2.200000000000000000e+01,1.729265341224769659e-01,9.062863525164629452e-01,2.930490048706235230e-04,1.602018070220947266e+01
2.300000000000000000e+01,1.674337418646448250e-01,nan,2.833306078073291384e-04,1.292966580390930176e+01
2.400000000000000000e+01,1.670200211616853780e-01,9.006462650415371085e-01,2.733743232625872191e-04,1.640499591827392578e+01
2.500000000000000000e+01,1.675036363303661346e-01,nan,2.632103881453305423e-04,1.155412435531616211e+01
2.600000000000000000e+01,1.680099799090789547e-01,8.828978160407087161e-01,2.528696699924559048e-04,1.592873644828796387e+01
2.700000000000000000e+01,1.645167080375055380e-01,nan,2.423835732251290525e-04,1.163710665702819824e+01
2.800000000000000000e+01,1.601590501248008613e-01,9.163580231009079702e-01,2.317839437745895933e-04,1.556662964820861816e+01
2.900000000000000000e+01,1.618472927043007603e-01,nan,2.211029723671048693e-04,1.125683712959289551e+01
3.000000000000000000e+01,1.621397793706920443e-01,8.901028342144854388e-01,2.103730967617916401e-04,1.525273776054382324e+01
3.100000000000000000e+01,1.612128230950070629e-01,nan,1.996269032382084595e-04,1.126516580581665039e+01
3.200000000000000000e+01,1.575932172127068043e-01,9.056494552395377706e-01,1.888970276328952845e-04,1.567611742019653320e+01
3.300000000000000000e+01,1.577552939868635540e-01,nan,1.782160562254104250e-04,1.147011637687683105e+01
3.400000000000000000e+01,1.527276356290611925e-01,9.091202438965495514e-01,1.676164267748710471e-04,1.529357624053955078e+01
3.500000000000000000e+01,1.569718144730561371e-01,nan,1.571303300075441948e-04,1.129644131660461426e+01
3.600000000000000000e+01,1.571675423118803205e-01,8.788757805351046226e-01,1.467896118546695844e-04,1.536178207397460938e+01
3.700000000000000000e+01,1.538986023515462875e-01,nan,1.366256767374129618e-04,1.196451473236083984e+01
3.800000000000000000e+01,1.560241623471180505e-01,9.160086615098749219e-01,1.266693921926709883e-04,1.562741613388061523e+01
3.900000000000000000e+01,1.497552017163899241e-01,nan,1.169509951293766308e-04,1.190368556976318359e+01
4.000000000000000000e+01,1.491325116819805507e-01,8.786115140298901283e-01,1.075000000000000651e-04,1.547032761573791504e+01
4.100000000000000000e+01,1.486026681442227659e-01,nan,9.834510916612681619e-05,1.224612665176391602e+01
4.200000000000000000e+01,1.501350067038502989e-01,9.053031682876496733e-01,8.951412573032893659e-05,1.666467356681823730e+01
4.300000000000000000e+01,1.515442876973085995e-01,nan,8.103386909905629378e-05,1.323165512084960938e+01
4.400000000000000000e+01,1.463627849395076341e-01,9.090163041019188039e-01,7.293009353298048189e-05,1.725987911224365234e+01
4.500000000000000000e+01,1.523328915548821383e-01,nan,6.522740993215205680e-05,1.172810697555541992e+01
4.600000000000000000e+01,1.486103728206621399e-01,9.120490278951559615e-01,5.794921109350526894e-05,1.562327313423156738e+01
4.700000000000000000e+01,1.484821621949473924e-01,nan,5.111760066770328547e-05,1.162014031410217285e+01
4.800000000000000000e+01,1.509207083533207483e-01,9.089825177365079556e-01,4.475332603107722045e-05,1.559361505508422852e+01
4.900000000000000000e+01,1.440390531077153091e-01,nan,3.887571527652621017e-05,1.162692975997924805e+01
5.000000000000000000e+01,1.447856607846915722e-01,9.052816692872887039e-01,3.350261851473466056e-05,1.524312400817871094e+01
5.100000000000000000e+01,1.486391230589813595e-01,nan,2.865035366397240769e-05,1.125989627838134766e+01
5.200000000000000000e+01,1.479411177440649872e-01,9.090102146664577054e-01,2.433365689311366067e-05,1.537340497970581055e+01
