date,set,basin,source,flow_taf,ref_kind
1915-10-31,11obs,AMF,bcm,0.012704629296516067,unimp
1915-11-30,11obs,AMF,bcm,2.996537624821779,unimp
1915-12-31,11obs,AMF,bcm,186.56628950277624,unimp
1916-01-31,11obs,AMF,bcm,689.3553793022105,unimp
1916-02-29,11obs,AMF,bcm,747.6776348257106,unimp
1916-03-31,11obs,AMF,bcm,823.6222340399526,unimp
1916-04-30,11obs,AMF,bcm,472.5155326078705,unimp
1916-05-31,11obs,AMF,bcm,439.7695139268032,unimp
1916-06-30,11obs,AMF,bcm,83.72818698435097,unimp
1916-07-31,11obs,AMF,bcm,0.7738815067247782,unimp
1916-08-31,11obs,AMF,bcm,0.029478400669618345,unimp
1916-09-30,11obs,AMF,bcm,0.2866623633516033,unimp
1916-10-31,11obs,AMF,bcm,9.801427594874097,unimp
1916-11-30,11obs,AMF,bcm,26.091028660987632,unimp
1916-12-31,11obs,AMF,bcm,111.96742415460018,unimp
1917-01-31,11obs,AMF,bcm,168.73637392606798,unimp
1917-02-28,11obs,AMF,bcm,779.7666134746365,unimp
1917-03-31,11obs,AMF,bcm,286.2237405605265,unimp
1917-04-30,11obs,AMF,bcm,488.2788267788035,unimp
1917-05-31,11obs,AMF,bcm,407.2781775921493,unimp
1917-06-30,11obs,AMF,bcm,115.36667206788651,unimp
1917-07-31,11obs,AMF,bcm,0.022504339164876416,unimp
1917-08-31,11obs,AMF,bcm,0.0033807564427272524,unimp
1917-09-30,11obs,AMF,bcm,0.1391879530135335,unimp
1917-10-31,11obs,AMF,bcm,0.0002739519119269873,unimp
1917-11-30,11obs,AMF,bcm,1.2094017733536495,unimp
1917-12-31,11obs,AMF,bcm,5.435266473460067,unimp
1918-01-31,11obs,AMF,bcm,9.659674149786996,unimp
1918-02-28,11obs,AMF,bcm,335.137581548096,unimp
1918-03-31,11obs,AMF,bcm,885.1689774189679,unimp
1918-04-30,11obs,AMF,bcm,264.6805724297406,unimp
1918-05-31,11obs,AMF,bcm,99.91082584554802,unimp
1918-06-30,11obs,AMF,bcm,5.911918570179445,unimp
1918-07-31,11obs,AMF,bcm,0.05742220463293012,unimp
1918-08-31,11obs,AMF,bcm,0.004402232355569601,unimp
1918-09-30,11obs,AMF,bcm,7.819417278539201,unimp
1918-10-31,11obs,AMF,bcm,26.681801111932707,unimp
1918-11-30,11obs,AMF,bcm,164.88488017453872,unimp
1918-12-31,11obs,AMF,bcm,77.74696911269977,unimp
1919-01-31,11obs,AMF,bcm,239.92052301329684,unimp
1919-02-28,11obs,AMF,bcm,765.8037897442262,unimp
1919-03-31,11obs,AMF,bcm,556.9654044834748,unimp
1919-04-30,11obs,AMF,bcm,467.30093195469374,unimp
1919-05-31,11obs,AMF,bcm,275.7239771194607,unimp
1919-06-30,11obs,AMF,bcm,0.00427219093956282,unimp
1919-07-31,11obs,AMF,bcm,0.01678543472222882,unimp
1919-08-31,11obs,AMF,bcm,0.0004816745296560149,unimp
1919-09-30,11obs,AMF,bcm,0.5096920529944866,unimp
1919-10-31,11obs,AMF,bcm,0.290008241318197,unimp
1919-11-30,11obs,AMF,bcm,1.1089543944315179,unimp
1919-12-31,11obs,AMF,bcm,34.9487305815478,unimp
1920-01-31,11obs,AMF,bcm,85.89990896193044,unimp
1920-02-29,11obs,AMF,bcm,185.53383410483056,unimp
1920-03-31,11obs,AMF,bcm,673.4238704157851,unimp
1920-04-30,11obs,AMF,bcm,498.18329067465214,unimp
1920-05-31,11obs,AMF,bcm,223.38438160779077,unimp
1920-06-30,11obs,AMF,bcm,39.78236750072676,unimp
1920-07-31,11obs,AMF,bcm,0.11284006369040923,unimp
1920-08-31,11obs,AMF,bcm,0.11368936872946102,unimp
1920-09-30,11obs,AMF,bcm,0.16102188901165784,unimp
1920-10-31,11obs,AMF,bcm,58.517118319466704,unimp
1920-11-30,11obs,AMF,bcm,483.4166371094496,unimp
1920-12-31,11obs,AMF,bcm,523.9668715065958,unimp
1921-01-31,11obs,AMF,bcm,832.6715908831774,unimp
1921-02-28,11obs,AMF,bcm,379.7707762744309,unimp
1921-03-31,11obs,AMF,bcm,678.8468411153264,unimp
1921-04-30,11obs,AMF,bcm,262.06543826783314,unimp
1921-05-31,11obs,AMF,bcm,427.3511465502605,unimp
1921-06-30,11obs,AMF,bcm,177.13393955507078,unimp
1921-07-31,11obs,AMF,bcm,5.805886183533988,unimp
1921-08-31,11obs,AMF,bcm,0.0004816745296560149,unimp
1921-09-30,11obs,AMF,bcm,0.03686896585923635,unimp
1921-10-31,11obs,AMF,bcm,0.5727895787072808,unimp
1921-11-30,11obs,AMF,bcm,7.835270336389847,unimp
1921-12-31,11obs,AMF,bcm,313.3450650464561,unimp
1922-01-31,11obs,AMF,bcm,230.94751768637363,unimp
1922-02-28,11obs,AMF,bcm,751.8688728041311,unimp
1922-03-31,11obs,AMF,bcm,538.6634601958044,unimp
1922-04-30,11obs,AMF,bcm,410.669149781005,unimp
1922-05-31,11obs,AMF,bcm,759.6090843708693,unimp
1922-06-30,11obs,AMF,bcm,347.86850174185656,unimp
1922-07-31,11obs,AMF,bcm,0.24881661737377989,unimp
1922-08-31,11obs,AMF,bcm,0.000821855735780962,unimp
1922-09-30,11obs,AMF,bcm,0.0002739519119269873,unimp
1922-10-31,11obs,AMF,bcm,1.0025608280344824,unimp
1922-11-30,11obs,AMF,bcm,62.39781642273544,unimp
1922-12-31,11obs,AMF,bcm,692.8028875911051,unimp
1923-01-31,11obs,AMF,bcm,621.3971475394114,unimp
1923-02-28,11obs,AMF,bcm,232.35672761237927,unimp
1923-03-31,11obs,AMF,bcm,230.37618934534441,unimp
1923-04-30,11obs,AMF,bcm,638.9525006706449,unimp
1923-05-31,11obs,AMF,bcm,360.9154737365719,unimp
1923-06-30,11obs,AMF,bcm,90.83739695603818,unimp
1923-07-31,11obs,AMF,bcm,1.0239994766185234,unimp
1923-08-31,11obs,AMF,bcm,0.011413984514179855,unimp
1923-09-30,11obs,AMF,bcm,2.8972977538924964,unimp
1923-10-31,11obs,AMF,bcm,6.92144809152651,unimp
1923-11-30,11obs,AMF,bcm,4.1050802149028085,unimp
1923-12-31,11obs,AMF,bcm,18.924874140684384,unimp
1924-01-31,11obs,AMF,bcm,78.55729247351303,unimp
1924-02-29,11obs,AMF,bcm,214.29761377439507,unimp
1924-03-31,11obs,AMF,bcm,221.2190223697391,unimp
1924-04-30,11obs,AMF,bcm,116.29964566396488,unimp
1924-05-31,11obs,AMF,bcm,8.563913398335394,unimp
1924-06-30,11obs,AMF,bcm,0.0006893971473850426,unimp
1924-07-31,11obs,AMF,bcm,0.00020772261772902763,unimp
1924-08-31,11obs,AMF,bcm,0.00020772261772902763,unimp
1924-09-30,11obs,AMF,bcm,0.0050816624733519885,unimp
1924-10-31,11obs,AMF,bcm,17.65611693059733,unimp
1924-11-30,11obs,AMF,bcm,69.8491402111937,unimp
1924-12-31,11obs,AMF,bcm,171.87084440374332,unimp
1925-01-31,11obs,AMF,bcm,226.7217061207621,unimp
1925-02-28,11obs,AMF,bcm,919.8271137308598,unimp
1925-03-31,11obs,AMF,bcm,474.49560976031665,unimp
1925-04-30,11obs,AMF,bcm,515.8972721591862,unimp
1925-05-31,11obs,AMF,bcm,171.7035466709778,unimp
1925-06-30,11obs,AMF,bcm,6.275426046722083,unimp
1925-07-31,11obs,AMF,bcm,0.11238633466866774,unimp
1925-08-31,11obs,AMF,bcm,0.013788413846795113,unimp
1925-09-30,11obs,AMF,bcm,0.33411191835104526,unimp
1925-10-31,11obs,AMF,bcm,2.063784030296044,unimp
1925-11-30,11obs,AMF,bcm,28.958415516072293,unimp
1925-12-31,11obs,AMF,bcm,79.11104983455124,unimp
1926-01-31,11obs,AMF,bcm,240.58457106038307,unimp
1926-02-28,11obs,AMF,bcm,689.9372994464293,unimp
1926-03-31,11obs,AMF,bcm,159.78582966869692,unimp
1926-04-30,11obs,AMF,bcm,475.15635004308723,unimp
1926-05-31,11obs,AMF,bcm,3.210156990700754,unimp
1926-06-30,11obs,AMF,bcm,0.004202209776970376,unimp
1926-07-31,11obs,AMF,bcm,0.0018708049125940528,unimp
1926-08-31,11obs,AMF,bcm,0.0005786999167250481,unimp
1926-09-30,11obs,AMF,bcm,0.006352556420864596,unimp
1926-10-31,11obs,AMF,bcm,1.1551952516313042,unimp
1926-11-30,11obs,AMF,bcm,586.6667694680432,unimp
1926-12-31,11obs,AMF,bcm,115.35817384318513,unimp
1927-01-31,11obs,AMF,bcm,546.8196479126436,unimp
1927-02-28,11obs,AMF,bcm,929.9493715578877,unimp
1927-03-31,11obs,AMF,bcm,429.17971683485064,unimp
1927-04-30,11obs,AMF,bcm,570.7953304200888,unimp
1927-05-31,11obs,AMF,bcm,327.3613181668244,unimp
1927-06-30,11obs,AMF,bcm,80.85368581564381,unimp
1927-07-31,11obs,AMF,bcm,0.0,unimp
1927-08-31,11obs,AMF,bcm,0.0,unimp
1927-09-30,11obs,AMF,bcm,0.013937293159299272,unimp
1927-10-31,11obs,AMF,bcm,10.183860586557191,unimp
1927-11-30,11obs,AMF,bcm,246.60312881588132,unimp
1927-12-31,11obs,AMF,bcm,169.45570897316455,unimp
1928-01-31,11obs,AMF,bcm,261.4363311719428,unimp
1928-02-29,11obs,AMF,bcm,220.26798111116804,unimp
1928-03-31,11obs,AMF,bcm,1336.9897086774604,unimp
1928-04-30,11obs,AMF,bcm,266.2948210190612,unimp
1928-05-31,11obs,AMF,bcm,64.81508560661449,unimp
1928-06-30,11obs,AMF,bcm,0.019686977036421433,unimp
1928-07-31,11obs,AMF,bcm,0.05522570414897352,unimp
1928-08-31,11obs,AMF,bcm,0.0,unimp
1928-09-30,11obs,AMF,bcm,0.008202540078516191,unimp
1928-10-31,11obs,AMF,bcm,0.06212059520357068,unimp
1928-11-30,11obs,AMF,bcm,4.120478660070058,unimp
1928-12-31,11obs,AMF,bcm,15.621889063628284,unimp
1929-01-31,11obs,AMF,bcm,55.931481797048654,unimp
1929-02-28,11obs,AMF,bcm,112.54804943549878,unimp
1929-03-31,11obs,AMF,bcm,315.5116458228426,unimp
1929-04-30,11obs,AMF,bcm,268.66479689628204,unimp
1929-05-31,11obs,AMF,bcm,237.02411111237942,unimp
1929-06-30,11obs,AMF,bcm,58.62923126252988,unimp
1929-07-31,11obs,AMF,bcm,0.0008880850299789217,unimp
1929-08-31,11obs,AMF,bcm,0.0002739519119269873,unimp
1929-09-30,11obs,AMF,bcm,0.00102957835350999,unimp
1929-10-31,11obs,AMF,bcm,0.10433185735448469,unimp
1929-11-30,11obs,AMF,bcm,0.0,unimp
1929-12-31,11obs,AMF,bcm,252.84257233114712,unimp
1930-01-31,11obs,AMF,bcm,247.7496063827196,unimp
1930-02-28,11obs,AMF,bcm,447.2072731743305,unimp
1930-03-31,11obs,AMF,bcm,537.2787147358597,unimp
1930-04-30,11obs,AMF,bcm,446.949748097515,unimp
1930-05-31,11obs,AMF,bcm,266.3429174202609,unimp
1930-06-30,11obs,AMF,bcm,73.42632388494091,unimp
1930-07-31,11obs,AMF,bcm,0.45119371826831906,unimp
1930-08-31,11obs,AMF,bcm,0.020935334270759085,unimp
1930-09-30,11obs,AMF,bcm,1.561042254821511,unimp
1930-10-31,11obs,AMF,bcm,0.9281214073013977,unimp
1930-11-30,11obs,AMF,bcm,56.94475344448125,unimp
1930-12-31,11obs,AMF,bcm,4.544954649383468,unimp
1931-01-31,11obs,AMF,bcm,166.69201874466418,unimp
1931-02-28,11obs,AMF,bcm,194.76960415061103,unimp
1931-03-31,11obs,AMF,bcm,253.70451266812685,unimp
1931-04-30,11obs,AMF,bcm,146.3066509000035,unimp
1931-05-31,11obs,AMF,bcm,28.707717987203168,unimp
1931-06-30,11obs,AMF,bcm,1.299556921188969,unimp
1931-07-31,11obs,AMF,bcm,0.0,unimp
1931-08-31,11obs,AMF,bcm,0.002134420736353088,unimp
1931-09-30,11obs,AMF,bcm,0.004010819525490352,unimp
1931-10-31,11obs,AMF,bcm,6.555476690335808,unimp
1931-11-30,11obs,AMF,bcm,87.21390390068683,unimp
1931-12-31,11obs,AMF,bcm,156.21646634707344,unimp
1932-01-31,11obs,AMF,bcm,284.48652285171,unimp
1932-02-29,11obs,AMF,bcm,322.5438652976034,unimp
1932-03-31,11obs,AMF,bcm,374.4145779381734,unimp
1932-04-30,11obs,AMF,bcm,487.8415951933292,unimp
1932-05-31,11obs,AMF,bcm,640.9488471030616,unimp
1932-06-30,11obs,AMF,bcm,371.3840431506731,unimp
1932-07-31,11obs,AMF,bcm,4.068566061798777,unimp
1932-08-31,11obs,AMF,bcm,0.0,unimp
1932-09-30,11obs,AMF,bcm,0.0007556264415830022,unimp
1932-10-31,11obs,AMF,bcm,0.005047134256348915,unimp
1932-11-30,11obs,AMF,bcm,0.7207418188122118,unimp
1932-12-31,11obs,AMF,bcm,1.5428935731877484,unimp
1933-01-31,11obs,AMF,bcm,24.20256526588609,unimp
1933-02-28,11obs,AMF,bcm,25.99049916624684,unimp
1933-03-31,11obs,AMF,bcm,320.55735360512796,unimp
1933-04-30,11obs,AMF,bcm,302.4781284645207,unimp
1933-05-31,11obs,AMF,bcm,375.8759124927268,unimp
1933-06-30,11obs,AMF,bcm,200.0493880646849,unimp
1933-07-31,11obs,AMF,bcm,4.2031520350214775,unimp
1933-08-31,11obs,AMF,bcm,0.027366947559612574,unimp
1933-09-30,11obs,AMF,bcm,0.11425959940653937,unimp
1933-10-31,11obs,AMF,bcm,44.33798997405638,unimp
1933-11-30,11obs,AMF,bcm,0.2792951340520753,unimp
1933-12-31,11obs,AMF,bcm,254.75333526110452,unimp
1934-01-31,11obs,AMF,bcm,312.71500789600833,unimp
1934-02-28,11obs,AMF,bcm,517.4323712991599,unimp
1934-03-31,11obs,AMF,bcm,273.66743140580144,unimp
1934-04-30,11obs,AMF,bcm,124.65723112431846,unimp
1934-05-31,11obs,AMF,bcm,11.76395882853437,unimp
1934-06-30,11obs,AMF,bcm,2.4748838912655984,unimp
1934-07-31,11obs,AMF,bcm,0.0,unimp
1934-08-31,11obs,AMF,bcm,0.004182152173805095,unimp
1934-09-30,11obs,AMF,bcm,0.3165278506751908,unimp
1934-10-31,11obs,AMF,bcm,9.257694500060122,unimp
1934-11-30,11obs,AMF,bcm,214.60712390135728,unimp
1934-12-31,11obs,AMF,bcm,157.4238678000199,unimp
1935-01-31,11obs,AMF,bcm,490.8796294103362,unimp
1935-02-28,11obs,AMF,bcm,258.7415383933361,unimp
1935-03-31,11obs,AMF,bcm,387.47454429391405,unimp
1935-04-30,11obs,AMF,bcm,998.3374271265606,unimp
1935-05-31,11obs,AMF,bcm,341.1825348104871,unimp
1935-06-30,11obs,AMF,bcm,142.93795798916554,unimp
1935-07-31,11obs,AMF,bcm,5.2059283926717015,unimp
1935-08-31,11obs,AMF,bcm,0.04113135494643849,unimp
1935-09-30,11obs,AMF,bcm,0.00030474800479806074,unimp
1935-10-31,11obs,AMF,bcm,3.764398013992329,unimp
1935-11-30,11obs,AMF,bcm,7.749153047029316,unimp
1935-12-31,11obs,AMF,bcm,23.887848622397907,unimp
1936-01-31,11obs,AMF,bcm,608.5404847116502,unimp
1936-02-29,11obs,AMF,bcm,1032.5210852121588,unimp
1936-03-31,11obs,AMF,bcm,501.2409489887481,unimp
1936-04-30,11obs,AMF,bcm,538.8694647944556,unimp
1936-05-31,11obs,AMF,bcm,477.0541117626188,unimp
1936-06-30,11obs,AMF,bcm,229.7830173790984,unimp
1936-07-31,11obs,AMF,bcm,26.3429644853669,unimp
1936-08-31,11obs,AMF,bcm,0.06416784385641984,unimp
1936-09-30,11obs,AMF,bcm,0.37570032481086174,unimp
1936-10-31,11obs,AMF,bcm,1.1509335382157742,unimp
1936-11-30,11obs,AMF,bcm,0.031782831196489995,unimp
1936-12-31,11obs,AMF,bcm,4.82588262028735,unimp
1937-01-31,11obs,AMF,bcm,4.80203865686213,unimp
1937-02-28,11obs,AMF,bcm,250.19935019307096,unimp
1937-03-31,11obs,AMF,bcm,695.1179937643267,unimp
1937-04-30,11obs,AMF,bcm,453.1172962985052,unimp
1937-05-31,11obs,AMF,bcm,674.5304401370956,unimp
1937-06-30,11obs,AMF,bcm,244.71736867186928,unimp
1937-07-31,11obs,AMF,bcm,15.6352417209238,unimp
1937-08-31,11obs,AMF,bcm,0.0,unimp
1937-09-30,11obs,AMF,bcm,0.0002739519119269873,unimp
1937-10-31,11obs,AMF,bcm,1.4473555042136717,unimp
1937-11-30,11obs,AMF,bcm,143.0883415835414,unimp
1937-12-31,11obs,AMF,bcm,524.1854176219553,unimp
1938-01-31,11obs,AMF,bcm,431.58589870690366,unimp
1938-02-28,11obs,AMF,bcm,860.9445600492919,unimp
1938-03-31,11obs,AMF,bcm,810.1750328650375,unimp
1938-04-30,11obs,AMF,bcm,549.8305039561477,unimp
1938-05-31,11obs,AMF,bcm,717.0287023982444,unimp
1938-06-30,11obs,AMF,bcm,590.3246436299393,unimp
1938-07-31,11obs,AMF,bcm,78.61819262971126,unimp
1938-08-31,11obs,AMF,bcm,1.544197083426549,unimp
1938-09-30,11obs,AMF,bcm,0.16694165175161568,unimp
1938-10-31,11obs,AMF,bcm,14.410563441949678,unimp
1938-11-30,11obs,AMF,bcm,28.91624410561361,unimp
1938-12-31,11obs,AMF,bcm,39.298351692184006,unimp
1939-01-31,11obs,AMF,bcm,225.2675792929286,unimp
1939-02-28,11obs,AMF,bcm,105.69445617996914,unimp
1939-03-31,11obs,AMF,bcm,473.96451755424664,unimp
1939-04-30,11obs,AMF,bcm,156.50375003958254,unimp
1939-05-31,11obs,AMF,bcm,58.44323057838993,unimp
1939-06-30,11obs,AMF,bcm,1.2351240745207106,unimp
1939-07-31,11obs,AMF,bcm,0.0006141331180519343,unimp
1939-08-31,11obs,AMF,bcm,0.0005786999167250481,unimp
1939-09-30,11obs,AMF,bcm,2.6356733134744976,unimp
1939-10-31,11obs,AMF,bcm,17.16449956809741,unimp
1939-11-30,11obs,AMF,bcm,5.1048185579406615,unimp
1939-12-31,11obs,AMF,bcm,52.19931516285187,unimp
1940-01-31,11obs,AMF,bcm,946.0959037426827,unimp
1940-02-29,11obs,AMF,bcm,1078.0849747584707,unimp
1940-03-31,11obs,AMF,bcm,1044.7002501082486,unimp
1940-04-30,11obs,AMF,bcm,331.2367051146472,unimp
1940-05-31,11obs,AMF,bcm,437.07989521084295,unimp
1940-06-30,11obs,AMF,bcm,94.94866805541238,unimp
1940-07-31,11obs,AMF,bcm,0.10015137883506925,unimp
1940-08-31,11obs,AMF,bcm,0.0,unimp
1940-09-30,11obs,AMF,bcm,0.06249053373377735,unimp
1940-10-31,11obs,AMF,bcm,2.4152190877174693,unimp
1940-11-30,11obs,AMF,bcm,53.59143249397388,unimp
1940-12-31,11obs,AMF,bcm,620.5588879352151,unimp
1941-01-31,11obs,AMF,bcm,763.5863608291804,unimp
1941-02-28,11obs,AMF,bcm,723.0788323290512,unimp
1941-03-31,11obs,AMF,bcm,483.0126796903213,unimp
1941-04-30,11obs,AMF,bcm,474.03729834666694,unimp
1941-05-31,11obs,AMF,bcm,439.3705844628094,unimp
1941-06-30,11obs,AMF,bcm,125.2725596849729,unimp
1941-07-31,11obs,AMF,bcm,24.238069703252755,unimp
1941-08-31,11obs,AMF,bcm,0.2784734645123352,unimp
1941-09-30,11obs,AMF,bcm,0.1134528868867792,unimp
1941-10-31,11obs,AMF,bcm,3.5284266953896637,unimp
1941-11-30,11obs,AMF,bcm,23.81355641974072,unimp
1941-12-31,11obs,AMF,bcm,305.2697061207527,unimp
1942-01-31,11obs,AMF,bcm,806.9031409547044,unimp
1942-02-28,11obs,AMF,bcm,453.7201907190591,unimp
1942-03-31,11obs,AMF,bcm,318.9873555279456,unimp
1942-04-30,11obs,AMF,bcm,828.5954283010313,unimp
1942-05-31,11obs,AMF,bcm,767.5375814496288,unimp
1942-06-30,11obs,AMF,bcm,530.6036387039745,unimp
1942-07-31,11obs,AMF,bcm,70.31706265564205,unimp
1942-08-31,11obs,AMF,bcm,0.26425113583517196,unimp
1942-09-30,11obs,AMF,bcm,0.03266170799571678,unimp
1942-10-31,11obs,AMF,bcm,0.2738920165896894,unimp
1942-11-30,11obs,AMF,bcm,365.9446241963802,unimp
1942-12-31,11obs,AMF,bcm,433.0591017818593,unimp
1943-01-31,11obs,AMF,bcm,1132.5777635160478,unimp
1943-02-28,11obs,AMF,bcm,373.0227609572231,unimp
1943-03-31,11obs,AMF,bcm,988.2010822068911,unimp
1943-04-30,11obs,AMF,bcm,463.38428745978547,unimp
1943-05-31,11obs,AMF,bcm,338.49790537078917,unimp
1943-06-30,11obs,AMF,bcm,99.01345302257673,unimp
1943-07-31,11obs,AMF,bcm,7.335938719322446,unimp
1943-08-31,11obs,AMF,bcm,0.0,unimp
1943-09-30,11obs,AMF,bcm,0.0,unimp
1943-10-31,11obs,AMF,bcm,0.7439901393281387,unimp
1943-11-30,11obs,AMF,bcm,2.2295472779192935,unimp
1943-12-31,11obs,AMF,bcm,7.925432858665761,unimp
1944-01-31,11obs,AMF,bcm,143.51854698515717,unimp
1944-02-29,11obs,AMF,bcm,318.65855417754085,unimp
1944-03-31,11obs,AMF,bcm,363.83395417875096,unimp
1944-04-30,11obs,AMF,bcm,334.48152837888296,unimp
1944-05-31,11obs,AMF,bcm,317.3799228219544,unimp
1944-06-30,11obs,AMF,bcm,46.577415477894185,unimp
1944-07-31,11obs,AMF,bcm,1.088408858742275,unimp
1944-08-31,11obs,AMF,bcm,0.0,unimp
1944-09-30,11obs,AMF,bcm,0.08204904285265975,unimp
1944-10-31,11obs,AMF,bcm,8.242290778558475,unimp
1944-11-30,11obs,AMF,bcm,231.21340590888204,unimp
1944-12-31,11obs,AMF,bcm,302.41583897328485,unimp
1945-01-31,11obs,AMF,bcm,158.88715295048044,unimp
1945-02-28,11obs,AMF,bcm,799.5792125435069,unimp
1945-03-31,11obs,AMF,bcm,429.82577894594596,unimp
1945-04-30,11obs,AMF,bcm,335.0836550129244,unimp
1945-05-31,11obs,AMF,bcm,441.20373494897564,unimp
1945-06-30,11obs,AMF,bcm,160.74541255633739,unimp
1945-07-31,11obs,AMF,bcm,4.483327909899806,unimp
1945-08-31,11obs,AMF,bcm,0.0009896078005768474,unimp
1945-09-30,11obs,AMF,bcm,0.016727558787834017,unimp
1945-10-31,11obs,AMF,bcm,91.110884864768,unimp
1945-11-30,11obs,AMF,bcm,393.46480833160535,unimp
1945-12-31,11obs,AMF,bcm,647.1129205271643,unimp
1946-01-31,11obs,AMF,bcm,242.1050205537009,unimp
1946-02-28,11obs,AMF,bcm,237.37581934935474,unimp
1946-03-31,11obs,AMF,bcm,652.9089933426643,unimp
1946-04-30,11obs,AMF,bcm,407.2477505970233,unimp
1946-05-31,11obs,AMF,bcm,440.2386784533264,unimp
1946-06-30,11obs,AMF,bcm,99.61755498275414,unimp
1946-07-31,11obs,AMF,bcm,8.429608595781081,unimp
1946-08-31,11obs,AMF,bcm,0.0,unimp
1946-09-30,11obs,AMF,bcm,0.31856568873976804,unimp
1946-10-31,11obs,AMF,bcm,4.0313743175404495,unimp
1946-11-30,11obs,AMF,bcm,152.75986748905152,unimp
1946-12-31,11obs,AMF,bcm,210.6610727537033,unimp
1947-01-31,11obs,AMF,bcm,141.82419739301955,unimp
1947-02-28,11obs,AMF,bcm,320.46113625323756,unimp
1947-03-31,11obs,AMF,bcm,754.9985974617576,unimp
1947-04-30,11obs,AMF,bcm,231.81061491890085,unimp
1947-05-31,11obs,AMF,bcm,88.73991057933647,unimp
1947-06-30,11obs,AMF,bcm,5.473453622969039,unimp
1947-07-31,11obs,AMF,bcm,0.0,unimp
1947-08-31,11obs,AMF,bcm,0.0,unimp
1947-09-30,11obs,AMF,bcm,0.0007556264415830022,unimp
1947-10-31,11obs,AMF,bcm,60.52771205531934,unimp
1947-11-30,11obs,AMF,bcm,39.176315858502974,unimp
1947-12-31,11obs,AMF,bcm,22.01619668361945,unimp
1948-01-31,11obs,AMF,bcm,342.3625064795609,unimp
1948-02-29,11obs,AMF,bcm,160.25741833748714,unimp
1948-03-31,11obs,AMF,bcm,419.78230151358014,unimp
1948-04-30,11obs,AMF,bcm,880.6221742444482,unimp
1948-05-31,11obs,AMF,bcm,471.67522315719197,unimp
1948-06-30,11obs,AMF,bcm,130.78643872475828,unimp
1948-07-31,11obs,AMF,bcm,2.677298482835527,unimp
1948-08-31,11obs,AMF,bcm,0.0,unimp
1948-09-30,11obs,AMF,bcm,0.0013139528869625335,unimp
1948-10-31,11obs,AMF,bcm,0.345237238236656,unimp
1948-11-30,11obs,AMF,bcm,15.249780066068466,unimp
1948-12-31,11obs,AMF,bcm,11.008685995946513,unimp
1949-01-31,11obs,AMF,bcm,23.036303016024192,unimp
1949-02-28,11obs,AMF,bcm,122.55168875357975,unimp
1949-03-31,11obs,AMF,bcm,650.6275902076769,unimp
1949-04-30,11obs,AMF,bcm,582.0667328810525,unimp
1949-05-31,11obs,AMF,bcm,599.7629885942893,unimp
1949-06-30,11obs,AMF,bcm,19.722774230610025,unimp
1949-07-31,11obs,AMF,bcm,0.004706048065900154,unimp
1949-08-31,11obs,AMF,bcm,0.06990692296952167,unimp
1949-09-30,11obs,AMF,bcm,0.08437457426428413,unimp
1949-10-31,11obs,AMF,bcm,0.047823379031569684,unimp
1949-11-30,11obs,AMF,bcm,15.51159796814892,unimp
1949-12-31,11obs,AMF,bcm,15.380356473677008,unimp
1950-01-31,11obs,AMF,bcm,115.87589698042743,unimp
1950-02-28,11obs,AMF,bcm,385.08395380952817,unimp
1950-03-31,11obs,AMF,bcm,663.138293200885,unimp
1950-04-30,11obs,AMF,bcm,735.7554278654711,unimp
1950-05-31,11obs,AMF,bcm,598.1624320349421,unimp
1950-06-30,11obs,AMF,bcm,199.31786830943247,unimp
1950-07-31,11obs,AMF,bcm,4.8392220512771384,unimp
1950-08-31,11obs,AMF,bcm,0.0,unimp
1950-09-30,11obs,AMF,bcm,0.6742473769213223,unimp
1950-10-31,11obs,AMF,bcm,102.09437638323209,unimp
1950-11-30,11obs,AMF,bcm,1495.0692010219138,unimp
1950-12-31,11obs,AMF,bcm,1251.9737256020142,unimp
1951-01-31,11obs,AMF,bcm,708.7571448234846,unimp
1951-02-28,11obs,AMF,bcm,353.29289310887384,unimp
1951-03-31,11obs,AMF,bcm,453.4404322394787,unimp
1951-04-30,11obs,AMF,bcm,477.07696064172666,unimp
1951-05-31,11obs,AMF,bcm,302.18580334554974,unimp
1951-06-30,11obs,AMF,bcm,27.498295395474475,unimp
1951-07-31,11obs,AMF,bcm,0.0,unimp
1951-08-31,11obs,AMF,bcm,0.0,unimp
1951-09-30,11obs,AMF,bcm,0.001742601447565969,unimp
1951-10-31,11obs,AMF,bcm,26.224704496786497,unimp
1951-11-30,11obs,AMF,bcm,360.5477825232094,unimp
1951-12-31,11obs,AMF,bcm,383.218864239918,unimp
1952-01-31,11obs,AMF,bcm,634.2758192649883,unimp
1952-02-29,11obs,AMF,bcm,488.0910604100606,unimp
1952-03-31,11obs,AMF,bcm,468.80970092434023,unimp
1952-04-30,11obs,AMF,bcm,668.9227702803408,unimp
1952-05-31,11obs,AMF,bcm,1001.2905898142836,unimp
1952-06-30,11obs,AMF,bcm,820.3759586428312,unimp
1952-07-31,11obs,AMF,bcm,232.3512725272531,unimp
1952-08-31,11obs,AMF,bcm,0.09706983475530168,unimp
1952-09-30,11obs,AMF,bcm,0.8937114469640141,unimp
1952-10-31,11obs,AMF,bcm,0.06277796894446261,unimp
1952-11-30,11obs,AMF,bcm,28.156372191899884,unimp
1952-12-31,11obs,AMF,bcm,91.1015755174516,unimp
1953-01-31,11obs,AMF,bcm,869.5690911097524,unimp
1953-02-28,11obs,AMF,bcm,94.76226453698607,unimp
