date,set,basin,source,flow_taf,ref_kind
1921-10-31,9unimp,BearRiver,9unimp,0.701098081093036,inflow_sum
1921-11-30,9unimp,BearRiver,9unimp,2.4525217137933217,inflow_sum
1921-12-31,9unimp,BearRiver,9unimp,32.397438114091976,inflow_sum
1922-01-31,9unimp,BearRiver,9unimp,22.66425350835267,inflow_sum
1922-02-28,9unimp,BearRiver,9unimp,151.3620478334952,inflow_sum
1922-03-31,9unimp,BearRiver,9unimp,84.57237102320728,inflow_sum
1922-04-30,9unimp,BearRiver,9unimp,58.42424866959737,inflow_sum
1922-05-31,9unimp,BearRiver,9unimp,26.111944057603456,inflow_sum
1922-06-30,9unimp,BearRiver,9unimp,5.025939441383955,inflow_sum
1922-07-31,9unimp,BearRiver,9unimp,0.04273697122195942,inflow_sum
1922-08-31,9unimp,BearRiver,9unimp,0.0003108718553852384,inflow_sum
1922-09-30,9unimp,BearRiver,9unimp,3.7738440432608653e-17,inflow_sum
1922-10-31,9unimp,BearRiver,9unimp,2.5697148592768557,inflow_sum
1922-11-30,9unimp,BearRiver,9unimp,15.490835972123106,inflow_sum
1922-12-31,9unimp,BearRiver,9unimp,94.56156588665199,inflow_sum
1923-01-31,9unimp,BearRiver,9unimp,53.99390638789349,inflow_sum
1923-02-28,9unimp,BearRiver,9unimp,36.04963031016296,inflow_sum
1923-03-31,9unimp,BearRiver,9unimp,14.264784490279729,inflow_sum
1923-04-30,9unimp,BearRiver,9unimp,55.44348303288551,inflow_sum
1923-05-31,9unimp,BearRiver,9unimp,7.423002129179792,inflow_sum
1923-06-30,9unimp,BearRiver,9unimp,3.4133125753230744,inflow_sum
1923-07-31,9unimp,BearRiver,9unimp,0.0586162253337496,inflow_sum
1923-08-31,9unimp,BearRiver,9unimp,4.068582342798296e-14,inflow_sum
1923-09-30,9unimp,BearRiver,9unimp,2.5994966589381443,inflow_sum
1923-10-31,9unimp,BearRiver,9unimp,1.4900868897031432,inflow_sum
1923-11-30,9unimp,BearRiver,9unimp,0.5463957537818056,inflow_sum
1923-12-31,9unimp,BearRiver,9unimp,5.207449344988395,inflow_sum
1924-01-31,9unimp,BearRiver,9unimp,7.795721303432867,inflow_sum
1924-02-29,9unimp,BearRiver,9unimp,16.964053087017746,inflow_sum
1924-03-31,9unimp,BearRiver,9unimp,8.392111799494277,inflow_sum
1924-04-30,9unimp,BearRiver,9unimp,6.190643036406933,inflow_sum
1924-05-31,9unimp,BearRiver,9unimp,0.36664092241194535,inflow_sum
1924-06-30,9unimp,BearRiver,9unimp,8.984603703457653e-06,inflow_sum
1924-07-31,9unimp,BearRiver,9unimp,1.1887453388247856e-27,inflow_sum
1924-08-31,9unimp,BearRiver,9unimp,0.0,inflow_sum
1924-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1924-10-31,9unimp,BearRiver,9unimp,8.927265012948027,inflow_sum
1924-11-30,9unimp,BearRiver,9unimp,6.090936969204595,inflow_sum
1924-12-31,9unimp,BearRiver,9unimp,23.259466118699216,inflow_sum
1925-01-31,9unimp,BearRiver,9unimp,19.351895237228348,inflow_sum
1925-02-28,9unimp,BearRiver,9unimp,97.25117659530582,inflow_sum
1925-03-31,9unimp,BearRiver,9unimp,30.763243458257882,inflow_sum
1925-04-30,9unimp,BearRiver,9unimp,45.91486229391005,inflow_sum
1925-05-31,9unimp,BearRiver,9unimp,16.89066305667292,inflow_sum
1925-06-30,9unimp,BearRiver,9unimp,6.970661209646207,inflow_sum
1925-07-31,9unimp,BearRiver,9unimp,0.05822095314252437,inflow_sum
1925-08-31,9unimp,BearRiver,9unimp,0.03241757679532074,inflow_sum
1925-09-30,9unimp,BearRiver,9unimp,0.1074574818258104,inflow_sum
1925-10-31,9unimp,BearRiver,9unimp,3.5446175290679967,inflow_sum
1925-11-30,9unimp,BearRiver,9unimp,4.59157787745984,inflow_sum
1925-12-31,9unimp,BearRiver,9unimp,7.5205856645718345,inflow_sum
1926-01-31,9unimp,BearRiver,9unimp,9.862352333523358,inflow_sum
1926-02-28,9unimp,BearRiver,9unimp,89.65237230381287,inflow_sum
1926-03-31,9unimp,BearRiver,9unimp,14.47530902618142,inflow_sum
1926-04-30,9unimp,BearRiver,9unimp,55.713949832135825,inflow_sum
1926-05-31,9unimp,BearRiver,9unimp,10.036550486365941,inflow_sum
1926-06-30,9unimp,BearRiver,9unimp,0.1478194226960967,inflow_sum
1926-07-31,9unimp,BearRiver,9unimp,5.192646123459598e-10,inflow_sum
1926-08-31,9unimp,BearRiver,9unimp,1.2069953550158181e-32,inflow_sum
1926-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1926-10-31,9unimp,BearRiver,9unimp,4.591531766955155,inflow_sum
1926-11-30,9unimp,BearRiver,9unimp,39.82878274598639,inflow_sum
1926-12-31,9unimp,BearRiver,9unimp,16.51715582370908,inflow_sum
1927-01-31,9unimp,BearRiver,9unimp,49.72698205470231,inflow_sum
1927-02-28,9unimp,BearRiver,9unimp,158.1489348811727,inflow_sum
1927-03-31,9unimp,BearRiver,9unimp,47.5138057334473,inflow_sum
1927-04-30,9unimp,BearRiver,9unimp,88.3494106628213,inflow_sum
1927-05-31,9unimp,BearRiver,9unimp,14.423545018295634,inflow_sum
1927-06-30,9unimp,BearRiver,9unimp,3.812490981165756,inflow_sum
1927-07-31,9unimp,BearRiver,9unimp,0.020327786082965083,inflow_sum
1927-08-31,9unimp,BearRiver,9unimp,1.978125455158667e-19,inflow_sum
1927-09-30,9unimp,BearRiver,9unimp,0.010639067288288508,inflow_sum
1927-10-31,9unimp,BearRiver,9unimp,1.668362600167599,inflow_sum
1927-11-30,9unimp,BearRiver,9unimp,18.89258839269571,inflow_sum
1927-12-31,9unimp,BearRiver,9unimp,16.4530786109591,inflow_sum
1928-01-31,9unimp,BearRiver,9unimp,16.575337873422505,inflow_sum
1928-02-29,9unimp,BearRiver,9unimp,23.326543349716154,inflow_sum
1928-03-31,9unimp,BearRiver,9unimp,128.04585147886544,inflow_sum
1928-04-30,9unimp,BearRiver,9unimp,45.081978331512246,inflow_sum
1928-05-31,9unimp,BearRiver,9unimp,8.364901874328641,inflow_sum
1928-06-30,9unimp,BearRiver,9unimp,0.6476097806060039,inflow_sum
1928-07-31,9unimp,BearRiver,9unimp,0.0020291980670809084,inflow_sum
1928-08-31,9unimp,BearRiver,9unimp,1.377490519054117e-25,inflow_sum
1928-09-30,9unimp,BearRiver,9unimp,0.018727397061289935,inflow_sum
1928-10-31,9unimp,BearRiver,9unimp,0.0699456032021174,inflow_sum
1928-11-30,9unimp,BearRiver,9unimp,10.171114893371241,inflow_sum
1928-12-31,9unimp,BearRiver,9unimp,10.77846452970864,inflow_sum
1929-01-31,9unimp,BearRiver,9unimp,5.856707225500179,inflow_sum
1929-02-28,9unimp,BearRiver,9unimp,23.8731983308783,inflow_sum
1929-03-31,9unimp,BearRiver,9unimp,19.78941571110093,inflow_sum
1929-04-30,9unimp,BearRiver,9unimp,20.811571880533304,inflow_sum
1929-05-31,9unimp,BearRiver,9unimp,3.6729649889072236,inflow_sum
1929-06-30,9unimp,BearRiver,9unimp,7.717540402747494,inflow_sum
1929-07-31,9unimp,BearRiver,9unimp,0.05224529140400777,inflow_sum
1929-08-31,9unimp,BearRiver,9unimp,6.600844895923252e-11,inflow_sum
1929-09-30,9unimp,BearRiver,9unimp,1.5629930558112998e-33,inflow_sum
1929-10-31,9unimp,BearRiver,9unimp,0.006026666267909477,inflow_sum
1929-11-30,9unimp,BearRiver,9unimp,6.214147573155612e-19,inflow_sum
1929-12-31,9unimp,BearRiver,9unimp,42.00469828982361,inflow_sum
1930-01-31,9unimp,BearRiver,9unimp,36.474695584900346,inflow_sum
1930-02-28,9unimp,BearRiver,9unimp,35.059259261140745,inflow_sum
1930-03-31,9unimp,BearRiver,9unimp,62.858971996933285,inflow_sum
1930-04-30,9unimp,BearRiver,9unimp,22.528315220531656,inflow_sum
1930-05-31,9unimp,BearRiver,9unimp,10.22679028476,inflow_sum
1930-06-30,9unimp,BearRiver,9unimp,1.124589023896087,inflow_sum
1930-07-31,9unimp,BearRiver,9unimp,0.00013820843546961557,inflow_sum
1930-08-31,9unimp,BearRiver,9unimp,0.00024111549347621,inflow_sum
1930-09-30,9unimp,BearRiver,9unimp,0.03290059635829906,inflow_sum
1930-10-31,9unimp,BearRiver,9unimp,0.14407037075878001,inflow_sum
1930-11-30,9unimp,BearRiver,9unimp,10.636898589324984,inflow_sum
1930-12-31,9unimp,BearRiver,9unimp,0.7017218080034235,inflow_sum
1931-01-31,9unimp,BearRiver,9unimp,18.0531828083447,inflow_sum
1931-02-28,9unimp,BearRiver,9unimp,12.520532426749876,inflow_sum
1931-03-31,9unimp,BearRiver,9unimp,18.85080076730135,inflow_sum
1931-04-30,9unimp,BearRiver,9unimp,5.776362872923818,inflow_sum
1931-05-31,9unimp,BearRiver,9unimp,2.505294509153823,inflow_sum
1931-06-30,9unimp,BearRiver,9unimp,1.6294014455746515,inflow_sum
1931-07-31,9unimp,BearRiver,9unimp,0.006650992354754568,inflow_sum
1931-08-31,9unimp,BearRiver,9unimp,1.8544262269738037e-23,inflow_sum
1931-09-30,9unimp,BearRiver,9unimp,0.12993196802828066,inflow_sum
1931-10-31,9unimp,BearRiver,9unimp,6.900106639315361,inflow_sum
1931-11-30,9unimp,BearRiver,9unimp,8.581864779278597,inflow_sum
1931-12-31,9unimp,BearRiver,9unimp,49.817619477003255,inflow_sum
1932-01-31,9unimp,BearRiver,9unimp,42.588565167261784,inflow_sum
1932-02-29,9unimp,BearRiver,9unimp,65.67108879027288,inflow_sum
1932-03-31,9unimp,BearRiver,9unimp,32.02286119165371,inflow_sum
1932-04-30,9unimp,BearRiver,9unimp,29.84169156146651,inflow_sum
1932-05-31,9unimp,BearRiver,9unimp,18.540914352206446,inflow_sum
1932-06-30,9unimp,BearRiver,9unimp,5.603828060699591,inflow_sum
1932-07-31,9unimp,BearRiver,9unimp,0.10012375630645262,inflow_sum
1932-08-31,9unimp,BearRiver,9unimp,0.00024564876465012604,inflow_sum
1932-09-30,9unimp,BearRiver,9unimp,1.3294412216582192e-18,inflow_sum
1932-10-31,9unimp,BearRiver,9unimp,0.0904787877444202,inflow_sum
1932-11-30,9unimp,BearRiver,9unimp,0.5194849999004898,inflow_sum
1932-12-31,9unimp,BearRiver,9unimp,7.910913656717357,inflow_sum
1933-01-31,9unimp,BearRiver,9unimp,12.173236859998603,inflow_sum
1933-02-28,9unimp,BearRiver,9unimp,5.4176928960692345,inflow_sum
1933-03-31,9unimp,BearRiver,9unimp,47.12435013996656,inflow_sum
1933-04-30,9unimp,BearRiver,9unimp,10.987796526456915,inflow_sum
1933-05-31,9unimp,BearRiver,9unimp,19.124319277166272,inflow_sum
1933-06-30,9unimp,BearRiver,9unimp,1.7655861622255504,inflow_sum
1933-07-31,9unimp,BearRiver,9unimp,0.02032012967718369,inflow_sum
1933-08-31,9unimp,BearRiver,9unimp,9.199243899080638e-23,inflow_sum
1933-09-30,9unimp,BearRiver,9unimp,0.0423720673772782,inflow_sum
1933-10-31,9unimp,BearRiver,9unimp,4.264999742185158,inflow_sum
1933-11-30,9unimp,BearRiver,9unimp,5.245089889901894,inflow_sum
1933-12-31,9unimp,BearRiver,9unimp,23.827360781488537,inflow_sum
1934-01-31,9unimp,BearRiver,9unimp,29.68285423318306,inflow_sum
1934-02-28,9unimp,BearRiver,9unimp,31.726908242695263,inflow_sum
1934-03-31,9unimp,BearRiver,9unimp,15.467207363445757,inflow_sum
1934-04-30,9unimp,BearRiver,9unimp,5.993724302202599,inflow_sum
1934-05-31,9unimp,BearRiver,9unimp,3.83024932308278,inflow_sum
1934-06-30,9unimp,BearRiver,9unimp,1.498470873987052,inflow_sum
1934-07-31,9unimp,BearRiver,9unimp,0.0013027489284968255,inflow_sum
1934-08-31,9unimp,BearRiver,9unimp,2.5304704241257783e-26,inflow_sum
1934-09-30,9unimp,BearRiver,9unimp,0.8987186159364278,inflow_sum
1934-10-31,9unimp,BearRiver,9unimp,2.0904935481798574,inflow_sum
1934-11-30,9unimp,BearRiver,9unimp,14.843706324827272,inflow_sum
1934-12-31,9unimp,BearRiver,9unimp,10.256429996024846,inflow_sum
1935-01-31,9unimp,BearRiver,9unimp,51.357003051952745,inflow_sum
1935-02-28,9unimp,BearRiver,9unimp,24.498499881664927,inflow_sum
1935-03-31,9unimp,BearRiver,9unimp,66.27064187730241,inflow_sum
1935-04-30,9unimp,BearRiver,9unimp,88.75770414403448,inflow_sum
1935-05-31,9unimp,BearRiver,9unimp,19.3824381023103,inflow_sum
1935-06-30,9unimp,BearRiver,9unimp,2.2112955739072935,inflow_sum
1935-07-31,9unimp,BearRiver,9unimp,0.22740881945939823,inflow_sum
1935-08-31,9unimp,BearRiver,9unimp,5.003202946295925e-19,inflow_sum
1935-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1935-10-31,9unimp,BearRiver,9unimp,2.921855445757684,inflow_sum
1935-11-30,9unimp,BearRiver,9unimp,3.3949758057914785,inflow_sum
1935-12-31,9unimp,BearRiver,9unimp,5.985022786492314,inflow_sum
1936-01-31,9unimp,BearRiver,9unimp,90.44599505256637,inflow_sum
1936-02-29,9unimp,BearRiver,9unimp,171.98412504993064,inflow_sum
1936-03-31,9unimp,BearRiver,9unimp,36.07709242287643,inflow_sum
1936-04-30,9unimp,BearRiver,9unimp,62.53423493675637,inflow_sum
1936-05-31,9unimp,BearRiver,9unimp,13.381685819839216,inflow_sum
1936-06-30,9unimp,BearRiver,9unimp,7.547238513136071,inflow_sum
1936-07-31,9unimp,BearRiver,9unimp,0.05475720356180904,inflow_sum
1936-08-31,9unimp,BearRiver,9unimp,4.183010014357206e-17,inflow_sum
1936-09-30,9unimp,BearRiver,9unimp,0.1159032912295903,inflow_sum
1936-10-31,9unimp,BearRiver,9unimp,0.027408658108218995,inflow_sum
1936-11-30,9unimp,BearRiver,9unimp,0.14273807827206378,inflow_sum
1936-12-31,9unimp,BearRiver,9unimp,8.514396165211206,inflow_sum
1937-01-31,9unimp,BearRiver,9unimp,12.782239155969014,inflow_sum
1937-02-28,9unimp,BearRiver,9unimp,77.76285151932917,inflow_sum
1937-03-31,9unimp,BearRiver,9unimp,116.76491659887657,inflow_sum
1937-04-30,9unimp,BearRiver,9unimp,45.911818727391406,inflow_sum
1937-05-31,9unimp,BearRiver,9unimp,13.934769681413638,inflow_sum
1937-06-30,9unimp,BearRiver,9unimp,4.875460512338351,inflow_sum
1937-07-31,9unimp,BearRiver,9unimp,0.023434279828682448,inflow_sum
1937-08-31,9unimp,BearRiver,9unimp,9.6409655972217e-16,inflow_sum
1937-09-30,9unimp,BearRiver,9unimp,4.7653046897358845e-88,inflow_sum
1937-10-31,9unimp,BearRiver,9unimp,2.3967110056943355,inflow_sum
1937-11-30,9unimp,BearRiver,9unimp,18.276119824210486,inflow_sum
1937-12-31,9unimp,BearRiver,9unimp,58.364434178666784,inflow_sum
1938-01-31,9unimp,BearRiver,9unimp,35.29877780524711,inflow_sum
1938-02-28,9unimp,BearRiver,9unimp,204.28267879037122,inflow_sum
1938-03-31,9unimp,BearRiver,9unimp,179.7426875915771,inflow_sum
1938-04-30,9unimp,BearRiver,9unimp,52.27069246497384,inflow_sum
1938-05-31,9unimp,BearRiver,9unimp,20.912606991101892,inflow_sum
1938-06-30,9unimp,BearRiver,9unimp,1.8374882142877476,inflow_sum
1938-07-31,9unimp,BearRiver,9unimp,0.012114193471163768,inflow_sum
1938-08-31,9unimp,BearRiver,9unimp,1.8865342690331739e-07,inflow_sum
1938-09-30,9unimp,BearRiver,9unimp,0.02446203485789123,inflow_sum
1938-10-31,9unimp,BearRiver,9unimp,2.553056768877821,inflow_sum
1938-11-30,9unimp,BearRiver,9unimp,3.546799953990209,inflow_sum
1938-12-31,9unimp,BearRiver,9unimp,5.070951078350505,inflow_sum
1939-01-31,9unimp,BearRiver,9unimp,9.96574896393798,inflow_sum
1939-02-28,9unimp,BearRiver,9unimp,16.56395306690142,inflow_sum
1939-03-31,9unimp,BearRiver,9unimp,37.891112234952146,inflow_sum
1939-04-30,9unimp,BearRiver,9unimp,5.081329111915569,inflow_sum
1939-05-31,9unimp,BearRiver,9unimp,7.152819071801808,inflow_sum
1939-06-30,9unimp,BearRiver,9unimp,0.35384613790980823,inflow_sum
1939-07-31,9unimp,BearRiver,9unimp,1.0106010746944022e-09,inflow_sum
1939-08-31,9unimp,BearRiver,9unimp,2.3235999838627845e-32,inflow_sum
1939-09-30,9unimp,BearRiver,9unimp,0.021553516069916324,inflow_sum
1939-10-31,9unimp,BearRiver,9unimp,2.8531193136916673,inflow_sum
1939-11-30,9unimp,BearRiver,9unimp,0.9147152787508426,inflow_sum
1939-12-31,9unimp,BearRiver,9unimp,3.110102005567853,inflow_sum
1940-01-31,9unimp,BearRiver,9unimp,84.32935928358025,inflow_sum
1940-02-29,9unimp,BearRiver,9unimp,106.36565177857699,inflow_sum
1940-03-31,9unimp,BearRiver,9unimp,125.2002413907598,inflow_sum
1940-04-30,9unimp,BearRiver,9unimp,67.44259604814874,inflow_sum
1940-05-31,9unimp,BearRiver,9unimp,14.421061836376463,inflow_sum
1940-06-30,9unimp,BearRiver,9unimp,2.34771535062409,inflow_sum
1940-07-31,9unimp,BearRiver,9unimp,5.956695767811424e-05,inflow_sum
1940-08-31,9unimp,BearRiver,9unimp,6.546236833712431e-27,inflow_sum
1940-09-30,9unimp,BearRiver,9unimp,0.23375538716442454,inflow_sum
1940-10-31,9unimp,BearRiver,9unimp,3.2776732279193856,inflow_sum
1940-11-30,9unimp,BearRiver,9unimp,10.292527050292264,inflow_sum
1940-12-31,9unimp,BearRiver,9unimp,69.08577636547626,inflow_sum
1941-01-31,9unimp,BearRiver,9unimp,121.3393954590992,inflow_sum
1941-02-28,9unimp,BearRiver,9unimp,105.39792496528979,inflow_sum
1941-03-31,9unimp,BearRiver,9unimp,73.26324832370264,inflow_sum
1941-04-30,9unimp,BearRiver,9unimp,78.03287041748028,inflow_sum
1941-05-31,9unimp,BearRiver,9unimp,27.425123347504567,inflow_sum
1941-06-30,9unimp,BearRiver,9unimp,5.504118969759688,inflow_sum
1941-07-31,9unimp,BearRiver,9unimp,0.07970330527893059,inflow_sum
1941-08-31,9unimp,BearRiver,9unimp,0.0005833468011364023,inflow_sum
1941-09-30,9unimp,BearRiver,9unimp,0.03933116642636707,inflow_sum
1941-10-31,9unimp,BearRiver,9unimp,1.6300929024191921,inflow_sum
1941-11-30,9unimp,BearRiver,9unimp,6.5237707803197305,inflow_sum
1941-12-31,9unimp,BearRiver,9unimp,65.24370166634468,inflow_sum
1942-01-31,9unimp,BearRiver,9unimp,99.08010606278918,inflow_sum
1942-02-28,9unimp,BearRiver,9unimp,117.69520927044007,inflow_sum
1942-03-31,9unimp,BearRiver,9unimp,42.266317777121344,inflow_sum
1942-04-30,9unimp,BearRiver,9unimp,79.70314946465876,inflow_sum
1942-05-31,9unimp,BearRiver,9unimp,49.692052246720266,inflow_sum
1942-06-30,9unimp,BearRiver,9unimp,8.781918114070052,inflow_sum
1942-07-31,9unimp,BearRiver,9unimp,0.028249355743861213,inflow_sum
1942-08-31,9unimp,BearRiver,9unimp,5.057394007520678e-14,inflow_sum
1942-09-30,9unimp,BearRiver,9unimp,1.1941559162346899e-36,inflow_sum
1942-10-31,9unimp,BearRiver,9unimp,0.027662133337848702,inflow_sum
1942-11-30,9unimp,BearRiver,9unimp,24.857930504399924,inflow_sum
1942-12-31,9unimp,BearRiver,9unimp,38.6027533208553,inflow_sum
1943-01-31,9unimp,BearRiver,9unimp,121.20855584492948,inflow_sum
1943-02-28,9unimp,BearRiver,9unimp,62.101097568399645,inflow_sum
1943-03-31,9unimp,BearRiver,9unimp,117.13759432568797,inflow_sum
1943-04-30,9unimp,BearRiver,9unimp,35.81764795000062,inflow_sum
1943-05-31,9unimp,BearRiver,9unimp,12.666388440275735,inflow_sum
1943-06-30,9unimp,BearRiver,9unimp,8.210039441170684,inflow_sum
1943-07-31,9unimp,BearRiver,9unimp,0.035361794839557856,inflow_sum
1943-08-31,9unimp,BearRiver,9unimp,7.555637182917525e-22,inflow_sum
1943-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1943-10-31,9unimp,BearRiver,9unimp,1.6979752311608918,inflow_sum
1943-11-30,9unimp,BearRiver,9unimp,2.3561266808746315,inflow_sum
1943-12-31,9unimp,BearRiver,9unimp,7.288118812156332,inflow_sum
1944-01-31,9unimp,BearRiver,9unimp,14.755722802197477,inflow_sum
1944-02-29,9unimp,BearRiver,9unimp,45.56818293124947,inflow_sum
1944-03-31,9unimp,BearRiver,9unimp,66.18927019159906,inflow_sum
1944-04-30,9unimp,BearRiver,9unimp,21.432834641180985,inflow_sum
1944-05-31,9unimp,BearRiver,9unimp,8.526593454001329,inflow_sum
1944-06-30,9unimp,BearRiver,9unimp,3.7853079504210676,inflow_sum
1944-07-31,9unimp,BearRiver,9unimp,0.0012005729311264572,inflow_sum
1944-08-31,9unimp,BearRiver,9unimp,1.140929698090733e-13,inflow_sum
1944-09-30,9unimp,BearRiver,9unimp,0.006405725623349371,inflow_sum
1944-10-31,9unimp,BearRiver,9unimp,0.8441926632432182,inflow_sum
1944-11-30,9unimp,BearRiver,9unimp,24.284781547620632,inflow_sum
1944-12-31,9unimp,BearRiver,9unimp,25.027600729130214,inflow_sum
1945-01-31,9unimp,BearRiver,9unimp,10.201302325341455,inflow_sum
1945-02-28,9unimp,BearRiver,9unimp,104.17320967591644,inflow_sum
1945-03-31,9unimp,BearRiver,9unimp,62.642599150983465,inflow_sum
1945-04-30,9unimp,BearRiver,9unimp,22.04535091513511,inflow_sum
1945-05-31,9unimp,BearRiver,9unimp,12.591685952556702,inflow_sum
1945-06-30,9unimp,BearRiver,9unimp,3.847303053038591,inflow_sum
1945-07-31,9unimp,BearRiver,9unimp,0.003144421587452931,inflow_sum
1945-08-31,9unimp,BearRiver,9unimp,3.726598811136274e-24,inflow_sum
1945-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1945-10-31,9unimp,BearRiver,9unimp,3.545763871914122,inflow_sum
1945-11-30,9unimp,BearRiver,9unimp,19.659981303488223,inflow_sum
1945-12-31,9unimp,BearRiver,9unimp,100.90696637930094,inflow_sum
1946-01-31,9unimp,BearRiver,9unimp,36.08186841987224,inflow_sum
1946-02-28,9unimp,BearRiver,9unimp,28.711714162252814,inflow_sum
1946-03-31,9unimp,BearRiver,9unimp,44.114003192575844,inflow_sum
1946-04-30,9unimp,BearRiver,9unimp,27.41359196163674,inflow_sum
1946-05-31,9unimp,BearRiver,9unimp,6.265115817235324,inflow_sum
1946-06-30,9unimp,BearRiver,9unimp,0.25288065596348874,inflow_sum
1946-07-31,9unimp,BearRiver,9unimp,0.19312613860390992,inflow_sum
1946-08-31,9unimp,BearRiver,9unimp,0.00042376066742535627,inflow_sum
1946-09-30,9unimp,BearRiver,9unimp,0.429844412856369,inflow_sum
1946-10-31,9unimp,BearRiver,9unimp,0.8225735407816356,inflow_sum
1946-11-30,9unimp,BearRiver,9unimp,17.59048862116304,inflow_sum
1946-12-31,9unimp,BearRiver,9unimp,12.857466740353937,inflow_sum
1947-01-31,9unimp,BearRiver,9unimp,5.363878637031844,inflow_sum
1947-02-28,9unimp,BearRiver,9unimp,25.790689079593875,inflow_sum
1947-03-31,9unimp,BearRiver,9unimp,48.153529733222804,inflow_sum
1947-04-30,9unimp,BearRiver,9unimp,19.570431591127793,inflow_sum
1947-05-31,9unimp,BearRiver,9unimp,2.053960781888708,inflow_sum
1947-06-30,9unimp,BearRiver,9unimp,4.687649907652687,inflow_sum
1947-07-31,9unimp,BearRiver,9unimp,0.0006032981270432771,inflow_sum
1947-08-31,9unimp,BearRiver,9unimp,3.944284892364611e-26,inflow_sum
1947-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1947-10-31,9unimp,BearRiver,9unimp,11.948115676452638,inflow_sum
1947-11-30,9unimp,BearRiver,9unimp,4.521942241117196,inflow_sum
1947-12-31,9unimp,BearRiver,9unimp,2.0584159294368396,inflow_sum
1948-01-31,9unimp,BearRiver,9unimp,23.124169649920187,inflow_sum
1948-02-29,9unimp,BearRiver,9unimp,11.81358375605252,inflow_sum
1948-03-31,9unimp,BearRiver,9unimp,40.99436453610254,inflow_sum
1948-04-30,9unimp,BearRiver,9unimp,94.16161701423046,inflow_sum
1948-05-31,9unimp,BearRiver,9unimp,38.960090782122,inflow_sum
1948-06-30,9unimp,BearRiver,9unimp,10.826011874535405,inflow_sum
1948-07-31,9unimp,BearRiver,9unimp,0.4334666670967617,inflow_sum
1948-08-31,9unimp,BearRiver,9unimp,4.238171468117428e-16,inflow_sum
1948-09-30,9unimp,BearRiver,9unimp,0.020593130432605744,inflow_sum
1948-10-31,9unimp,BearRiver,9unimp,0.032879224079002185,inflow_sum
1948-11-30,9unimp,BearRiver,9unimp,7.346164609966627,inflow_sum
1948-12-31,9unimp,BearRiver,9unimp,18.210427748830178,inflow_sum
1949-01-31,9unimp,BearRiver,9unimp,10.339261222378731,inflow_sum
1949-02-28,9unimp,BearRiver,9unimp,32.1738732558652,inflow_sum
1949-03-31,9unimp,BearRiver,9unimp,110.5428269744807,inflow_sum
1949-04-30,9unimp,BearRiver,9unimp,28.57580546657167,inflow_sum
1949-05-31,9unimp,BearRiver,9unimp,8.169359116670776,inflow_sum
1949-06-30,9unimp,BearRiver,9unimp,0.7233548835093028,inflow_sum
1949-07-31,9unimp,BearRiver,9unimp,0.0022904026072910304,inflow_sum
1949-08-31,9unimp,BearRiver,9unimp,0.02335864715351615,inflow_sum
1949-09-30,9unimp,BearRiver,9unimp,0.002593951314526604,inflow_sum
1949-10-31,9unimp,BearRiver,9unimp,0.06116211434174526,inflow_sum
1949-11-30,9unimp,BearRiver,9unimp,7.174022086979682,inflow_sum
1949-12-31,9unimp,BearRiver,9unimp,6.484828540104397,inflow_sum
1950-01-31,9unimp,BearRiver,9unimp,64.27351759968784,inflow_sum
1950-02-28,9unimp,BearRiver,9unimp,86.81742103944559,inflow_sum
1950-03-31,9unimp,BearRiver,9unimp,66.59878338991379,inflow_sum
1950-04-30,9unimp,BearRiver,9unimp,40.259549747728734,inflow_sum
1950-05-31,9unimp,BearRiver,9unimp,19.189594457007143,inflow_sum
1950-06-30,9unimp,BearRiver,9unimp,2.103876166287522,inflow_sum
1950-07-31,9unimp,BearRiver,9unimp,0.00039113323602287426,inflow_sum
1950-08-31,9unimp,BearRiver,9unimp,9.28068939830864e-27,inflow_sum
1950-09-30,9unimp,BearRiver,9unimp,0.08736397640885284,inflow_sum
1950-10-31,9unimp,BearRiver,9unimp,7.646463846307534,inflow_sum
1950-11-30,9unimp,BearRiver,9unimp,99.42582220002853,inflow_sum
1950-12-31,9unimp,BearRiver,9unimp,128.23342249753986,inflow_sum
1951-01-31,9unimp,BearRiver,9unimp,133.15174005530574,inflow_sum
1951-02-28,9unimp,BearRiver,9unimp,58.43804789116215,inflow_sum
1951-03-31,9unimp,BearRiver,9unimp,72.15995379719348,inflow_sum
1951-04-30,9unimp,BearRiver,9unimp,20.088947606414322,inflow_sum
1951-05-31,9unimp,BearRiver,9unimp,24.58145678752178,inflow_sum
1951-06-30,9unimp,BearRiver,9unimp,1.024366083219539,inflow_sum
1951-07-31,9unimp,BearRiver,9unimp,4.871727276255933e-05,inflow_sum
1951-08-31,9unimp,BearRiver,9unimp,1.899061780349769e-23,inflow_sum
1951-09-30,9unimp,BearRiver,9unimp,0.0,inflow_sum
1951-10-31,9unimp,BearRiver,9unimp,8.819332402888255,inflow_sum
1951-11-30,9unimp,BearRiver,9unimp,18.97621624900154,inflow_sum
1951-12-31,9unimp,BearRiver,9unimp,81.80099421316588,inflow_sum
