epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.018836086615920067e+00,7.712133162841315892e-01,1.599999999999999860e-04,1.591735863685607910e+01
1.000000000000000000e+00,9.924416631046268922e-01,nan,2.799999999999999755e-04,1.252356982231140137e+01
2.000000000000000000e+00,9.273957717749807816e-01,7.954362521199271896e-01,4.000000000000000192e-04,1.531558012962341309e+01
3.000000000000000000e+00,8.968266391505798074e-01,nan,3.997038957044966347e-04,1.120160913467407227e+01
4.000000000000000000e+00,8.500632178038358688e-01,8.190301533391146638e-01,3.988164820770001432e-04,1.516091275215148926e+01
5.000000000000000000e+00,7.922655106004741210e-01,nan,3.973404541635308261e-04,1.124641323089599609e+01
6.000000000000000000e+00,7.536989728816680945e-01,8.457903105487160067e-01,3.952802946123499476e-04,1.515062308311462402e+01
7.000000000000000000e+00,7.220486588776111603e-01,nan,3.926422600603038165e-04,1.118318367004394531e+01
8.000000000000000000e+00,6.952659471167458305e-01,8.612902108340942942e-01,3.894343621316237046e-04,1.517597627639770508e+01
9.000000000000000000e+00,6.702438717087110254e-01,nan,3.856663431068863305e-04,1.115036416053771973e+01
1.000000000000000000e+01,6.495981373720698393e-01,8.639646696486089628e-01,3.813496463360276242e-04,1.513384389877319336e+01
1.100000000000000000e+01,6.445313262649707831e-01,nan,3.764973814852653577e-04,1.141117572784423828e+01
1.200000000000000000e+01,6.165861583625277254e-01,8.648226988201578314e-01,3.711242847234738217e-04,1.540535783767700195e+01
1.300000000000000000e+01,6.048556080915861166e-01,nan,3.652466739689228317e-04,1.134861397743225098e+01
1.400000000000000000e+01,5.869786814889974558e-01,8.916682385850815962e-01,3.588823993322968141e-04,1.532125878334045410e+01
1.500000000000000000e+01,5.712386857097347947e-01,nan,3.520507889064948374e-04,1.150272917747497559e+01
1.600000000000000000e+01,5.646706726402044296e-01,8.879131172232336278e-01,3.447725900678480699e-04,1.529516792297363281e+01
1.700000000000000000e+01,5.592272494816117323e-01,nan,3.370699064670196177e-04,1.147567725181579590e+01
1.800000000000000000e+01,5.415865084570314902e-01,8.719691153235038517e-01,3.289661309009438194e-04,1.515367579460144043e+01
1.900000000000000000e+01,5.364754774297276763e-01,nan,3.204858742696712172e-04,1.121138286590576172e+01
2.000000000000000000e+01,5.394540833723213691e-01,9.052659564245419954e-01,3.116548908338733241e-04,1.533277463912963867e+01
2.100000000000000000e+01,5.182184036821126938e-01,nan,3.025000000000000887e-04,1.128260326385498047e+01
2.200000000000000000e+01,5.216568724976645699e-01,8.986048203637709841e-01,2.930490048706235230e-04,1.561830496788024902e+01
2.300000000000000000e+01,5.113501059305336494e-01,nan,2.833306078073291384e-04,1.140717363357543945e+01
2.400000000000000000e+01,4.990736656925744419e-01,9.118854139250796020e-01,2.733743232625872191e-04,1.567672634124755859e+01
2.500000000000000000e+01,4.891430701439579143e-01,nan,2.632103881453305423e-04,1.210539674758911133e+01
2.600000000000000000e+01,4.954819125640723687e-01,9.081033701836838112e-01,2.528696699924559048e-04,1.657337427139282227e+01
2.700000000000000000e+01,4.984930372900432949e-01,nan,2.423835732251290525e-04,1.234848570823669434e+01
2.800000000000000000e+01,4.770146051628721962e-01,8.968700514417934366e-01,2.317839437745895933e-04,1.596622586250305176e+01
2.900000000000000000e+01,4.755071852770116347e-01,nan,2.211029723671048693e-04,1.304774045944213867e+01
3.000000000000000000e+01,4.796408210984534626e-01,9.009974723694308407e-01,2.103730967617916401e-04,1.678290867805480957e+01
3.100000000000000000e+01,4.647773455621467820e-01,nan,1.996269032382084595e-04,1.194973301887512207e+01
3.200000000000000000e+01,4.707655956347783222e-01,9.100093566155299518e-01,1.888970276328952845e-04,1.728372931480407715e+01
3.300000000000000000e+01,4.638602378674679394e-01,nan,1.782160562254104250e-04,1.261481642723083496e+01
3.400000000000000000e+01,4.601403115731146354e-01,9.159142540939302357e-01,1.676164267748710471e-04,1.610827255249023438e+01
3.500000000000000000e+01,4.455944063762823926e-01,nan,1.571303300075441948e-04,1.306467556953430176e+01
3.600000000000000000e+01,4.483371487715178128e-01,9.148293846558867015e-01,1.467896118546695844e-04,1.652877521514892578e+01
