key,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,polaris_gapfill,EVC,EVH,EVC_cover_pct,EVH_height_m,dem_elev,slope_deg,aspect_sin,aspect_cos,curvature,relief_m,lai_mean,lai_min,lai_max,lai_amp,lai_peak_doy,src
40.34375_-120.90625,45.72434122886884,53.17156208196335,51.60250217956904,51.33932971390041,51.63759629966239,51.7427428318904,14.894542846453966,12.403581788553996,14.876209168744513,18.56573640383207,20.785959435637885,19.42040360467674,0.6629279555653679,0.6295614937353416,0.5429249368607998,0.4435861223217475,0.307767410277659,0.2768829411457805,0.5426725464812397,0.5620324913213944,0.5174910367945947,0.4965056775236976,0.4704015376652486,0.4468436662614698,0.0,172.2958579881657,144.34319526627218,45.37278106508876,16.53076923076923,1701.2022863986224,6.732048671023964,-0.1736173423950072,-0.9848131896048584,2.07124565871246e-05,103.01251566339089,1.750437184419758,0.9698520710059172,2.445710059171598,1.4758579881656808,233,cdec15_grid
40.34375_-120.84375,44.4140858847714,53.97391555154112,51.496629432813656,51.172179205177805,53.12829980342346,53.79274318627352,14.820220676399549,12.111286434196156,15.120667062567536,18.98490817165939,20.62958910338272,18.610659768595497,0.6804104918206232,0.619687411559404,0.4615759126533418,0.3730088654332436,0.3841817525143807,0.2951764302361294,0.5467163507754986,0.5684337577170874,0.5127535040914659,0.4963965107350659,0.4632183405069204,0.4392884287255755,0.0,226.46153846153845,198.79289940828403,38.88757396449704,8.950295857988165,1794.8190311228734,7.761225098587628,-0.8241202597242786,0.5664148634278479,-3.43253575243824e-05,167.63225715645228,1.6808772445649758,0.9815680473372782,2.4189644970414204,1.437396449704142,233,cdec15_grid
40.34375_-120.78125,41.70870915249255,44.26967610692132,42.51670940105732,41.440895108781625,43.41619132679595,45.44674218759029,16.9393615948378,17.743764259406095,20.32410780494735,24.07570689810804,23.955694229645136,21.92998328152493,0.6688733819497408,0.4921034822273537,0.3354577115301549,0.1941358128992411,0.0861461726430605,-0.2572685612652164,0.5343704780883337,0.5463011367081185,0.5257561952757412,0.5014299886113793,0.4547257601509433,0.4425019263868501,0.0,218.59171597633136,195.09467455621305,32.64497041420118,5.324260355029586,1670.3097523345043,6.8382166011694565,-0.9617443905198094,-0.2739484026302768,2.6391103526718552e-06,134.07643436916064,1.460517424252682,0.8546449704142012,1.8887869822485208,1.0341420118343194,233,cdec15_grid
40.34375_-120.71875,46.39686064184065,48.18207390915007,46.17655667186489,45.01418164495886,47.39451356470232,48.77274778467664,15.323375953019724,16.796637422234348,19.73551878139112,23.55646353783692,22.163708290404823,19.958927804901755,0.723096579754141,0.6009483277445009,0.4576921250957709,0.2805683129527688,0.1325268068698031,-0.2759883241099718,0.5251174043621537,0.5375858850380373,0.5204511101429279,0.4970872529159636,0.4562319786943627,0.4426013314159664,0.0,195.24260355029585,172.97633136094674,31.33727810650888,5.476331360946745,1729.0674312072392,9.19489089626443,-0.9999941667371924,0.003415624626402,-1.0539523294208936e-05,231.4246374236891,1.360054916039778,0.6786390532544379,1.975798816568048,1.2971597633136098,241,cdec15_grid
40.40625_-123.03125,46.18825122449525,46.72931657599274,48.62554270275951,49.50623976126225,50.233379070575424,54.220444515612,13.563032677893103,15.448271147598176,16.939596590911144,18.1767429402594,16.62222326718844,13.965526044721434,0.6326403543793944,0.4892373652853204,0.4133845736057712,0.3866376996525293,0.256540636253714,0.0800369571310264,0.4758420618328117,0.49424064494449,0.4458452796442269,0.453046655337486,0.4525429333102773,0.4464803872376504,0.0,151.44970414201185,125.36686390532545,47.2603550295858,19.771597633136096,1197.021560217502,8.039309507774577,0.243049344988702,-0.9700139256219792,7.663590161345086e-05,145.17913895469957,2.511223682437377,1.582558467173852,3.486893491124261,1.904335023950409,241,cdec15_grid
40.40625_-122.96875,45.8171244514059,46.03778762365939,47.4319365913346,48.61133191712509,48.70487674735707,51.89027989404441,13.716351918214876,15.410970919230984,16.897218196349737,18.34092728485017,18.072083879504685,15.549278524500378,0.5873046326037694,0.4671452264990327,0.418762708777154,0.3499536838095922,0.1549373770011423,-0.0695790151470291,0.4753642138644788,0.4883909061462921,0.4519601002247376,0.4561892816653618,0.4575285969753943,0.4515226553883072,0.0,162.2603550295858,134.98224852071007,46.43195266272189,16.054437869822483,1202.676532451923,10.675892895277354,0.8279038516275146,0.560870049530483,1.856567407343473e-05,170.032434922165,2.164358300562314,1.1998309382924768,3.0697928994082844,1.869961961115808,185,cdec15_grid
40.40625_-122.90625,44.697714901534766,45.15503803230602,44.55014056143676,44.65597274599696,47.46503076045471,51.8777478912173,13.532147114093489,14.44414770814794,18.49314186841073,21.625974615650065,18.4153033939339,15.047277947149333,0.5638350837329436,0.4212911327826906,0.2724118181091,0.1988470982209112,-0.0016705163330192,-0.1862928506328597,0.516306603801321,0.5142006403243048,0.4730620089719987,0.4737545428191416,0.4639895944553014,0.4531409451242029,0.0,177.63313609467457,148.20710059171597,47.89940828402367,12.855029585798816,929.5333584215514,11.974476612354296,0.5038202356869188,0.8638085263021994,2.7369052023259847e-05,167.9313006874841,1.9675159389985128,0.9629754860524092,3.227041420118343,2.264065934065934,169,cdec15_grid
40.40625_-122.84375,42.13781122060922,42.49657674936148,41.33483264855379,42.40874930387418,45.99016541701097,50.81335564336833,13.712912508721889,14.328878052841278,18.69504916174172,21.39098339532254,18.334757223637148,14.83626048522588,0.537642214777907,0.4114540227242475,0.2390806045074611,0.0994344253379565,-0.1305956733936565,-0.3343590409191843,0.4876404161283956,0.4891733038707597,0.4540745291484178,0.4583782035218188,0.4640445710991966,0.4509561275236705,0.0,192.03550295857988,165.18343195266272,46.02958579881657,11.231952662721891,733.6666783440043,10.729583901309566,0.5466405378704944,0.8373673759806126,-2.222757691436861e-05,150.03317205560992,1.5331111835415656,0.7704423781346859,2.5036686390532545,1.733226260918569,137,cdec15_grid
40.40625_-122.78125,40.74254901592548,41.43436244535728,40.34563881687864,43.900959263186486,45.53003348401312,48.89978891857982,14.033287776292427,14.440201482829258,17.701829142824433,18.46396072658561,17.019889600178193,14.810398364208154,0.4604912460203001,0.352787377654448,0.2940991339025765,0.0676857863205688,-0.410388791029887,-0.7486493822473747,0.4183988574693894,0.4313955019564318,0.4301086105185853,0.4322619831420966,0.4606726310662264,0.4492223897629235,0.0,230.2189349112426,208.50887573964496,38.798816568047336,5.266272189349112,506.2377507136418,6.56571541822963,0.7212192957543866,0.69270681202912,1.023081855073617e-05,97.25618008755224,0.9679064089990864,0.5881065088757397,1.569319526627219,0.9812130177514794,105,cdec15_grid
40.40625_-122.71875,37.310454137226536,37.93792924373108,37.1389380573521,41.4983621066844,41.82073517522869,45.04626522402791,17.013715145855965,17.50117772006424,19.307898346489,18.59427247809235,19.03902031825139,16.65695089983517,0.2877374950068942,0.2132273915956711,0.1772159107867077,-0.0104301805944132,-0.4773503294401973,-0.7893448286640221,0.3975817867990076,0.4123668339125503,0.4204807113966293,0.4201095135959647,0.4619766648351793,0.4536803541098826,0.0,233.5976331360947,209.62130177514797,35.42011834319526,6.16094674556213,421.13390806299697,4.848393412745499,0.8605313275062585,0.5093975209797517,3.925419173267627e-06,60.04816582291358,0.9469724607376432,0.5613313609467456,1.763224852071006,1.2018934911242605,105,cdec15_grid
40.40625_-122.65625,29.793738303099865,29.59025835003373,28.807270930363583,29.86852955112796,30.467333675136228,35.97642749583228,28.879283385869314,29.800993247850407,31.216506980579982,32.08990476258408,32.4205996947881,25.428284690224917,-0.1095266672369291,-0.163350825368829,-0.2664974646631782,-0.3138461908733351,-0.4760508064356957,-0.3820995826759105,0.4440388769440397,0.4494243440543406,0.4563328558523979,0.4574794421887256,0.4755931457824255,0.4652746854096474,0.0,309.42011834319527,276.3727810650888,37.37869822485207,1.2798816568047338,324.31447840583394,3.873143409148857,-0.4456097092355371,0.8952273381856812,8.728891135512296e-06,46.87452681891224,0.7905466650934001,0.3757707879165369,1.808313609467456,1.4325428215509186,105,cdec15_grid
40.40625_-122.59375,31.303268895346736,30.871530724700385,29.79754674787352,29.222100872965253,29.29732269648264,34.73743073051498,28.2231144989736,29.284150072808803,31.11423885187454,33.61728237084383,34.12571374904475,26.335323519960664,-0.0852391088723078,-0.1370928106752373,-0.2593632484703551,-0.339686220834175,-0.4906958776950483,-0.3062090988452794,0.4480875989741827,0.4521852227357718,0.4577792985199471,0.4614631662354667,0.4749141368992935,0.4616825331950329,0.0,313.6804733727811,278.6390532544379,39.71597633136095,1.489940828402367,274.088643903563,2.775408289814953,0.1074228657100794,0.9942134217172056,5.052267815582006e-06,39.7509430712304,0.8908567453493524,0.4251479289940828,2.044285269386484,1.6191373403924012,97,cdec15_grid
40.40625_-122.53125,42.69730567367824,42.243732333888666,40.068360836548216,34.35077431921423,32.05684247665857,34.8982414832482,19.157861760382115,20.06060141501342,23.28166658638497,31.236292997055504,33.01769901591645,26.19169444022094,0.2581914673344447,0.2310937872961075,0.1203234387704959,-0.157809131092684,-0.4118526310786693,-0.3098902799100918,0.442784446407352,0.4411767913392309,0.4438174190605886,0.4560827840362075,0.4588491041984784,0.4400138433515673,0.0,247.22485207100596,215.5147928994083,40.66863905325444,5.236094674556213,212.15559621957632,1.831591008251154,0.8440303284110061,0.5362954453679513,6.306458250846908e-06,25.722073272192777,1.103340179300838,0.7286390532544379,2.024230769230769,1.2955917159763315,105,cdec15_grid
40.40625_-122.46875,44.43112417367789,43.94670159153684,41.65691494236331,35.25401210220608,31.63680880168486,32.61743280309192,16.844068606224287,17.731093903265055,21.23328142335429,30.118363786731248,33.026688084799865,26.53756460776696,0.3513604615258394,0.3226729062931425,0.2020056124710472,-0.1025797440202014,-0.3925140994716678,-0.4118636997758284,0.4422900988858127,0.439907729802047,0.4429555120905475,0.4576884797338903,0.4547086481511945,0.4243491813981321,0.0,214.15384615384616,187.84615384615384,39.81065088757396,10.920118343195266,198.61057123488928,1.689249124643263,0.985035042771051,0.1723541833348809,7.08602787997307e-06,28.20232558651106,1.1311033226879912,0.6977218934911243,2.094556213017752,1.3968343195266275,105,cdec15_grid
40.40625_-122.40625,44.7607506859232,44.242129658806256,41.95955169271435,35.04157646450065,32.27749962214182,33.156945098786665,16.630885039560894,17.460605299684424,20.84205523045105,30.5910676075862,33.19913641235532,27.347161908121503,0.3857881718552148,0.3589513327198974,0.2491817173476402,-0.0685507148399552,-0.4221364293666281,-0.369039205360342,0.4461505878606491,0.444288067563751,0.4460091227610436,0.4602150841224828,0.4603832951311529,0.4358194017198664,0.0,228.31952662721892,200.1656804733728,39.81065088757396,8.408284023668639,191.5135856492985,1.0802102315893876,0.9921934851309606,0.1247080112249338,3.477190960324983e-06,31.20050400251729,1.1104198075585154,0.736508875739645,2.0986686390532543,1.362159763313609,105,cdec15_grid
40.40625_-122.34375,45.75133652094553,45.17151824680306,42.73118365586862,35.800888050237354,32.77843604003184,33.32842326869626,16.531548979719716,17.4234635956894,20.97243418496036,30.41177280132587,32.97694986106376,26.795461886027866,0.4100542445859965,0.3817653141078159,0.2686242852029363,-0.0663628839534988,-0.4012459862602533,-0.3343768759944735,0.4439269630513953,0.4426588969823171,0.4447755862975261,0.4607431401867838,0.4627423475127248,0.4368054466487387,0.0,222.50887573964496,195.01183431952663,39.01183431952663,8.21301775147929,177.89109811274963,1.2407798615634589,0.8643053077234092,0.5029675288138818,1.2146882849067668e-06,26.385709669593755,1.1099269430329104,0.7152958579881658,2.0111538461538463,1.2958579881656809,105,cdec15_grid
40.40625_-122.28125,45.84156791416146,45.57679174073349,43.48135368076302,36.584508038131446,34.85117666255793,36.92030160666923,16.097264301142044,16.778204522894683,19.695472542350814,28.54103250898553,29.51341697309144,23.57894562264166,0.4006029816465618,0.3762468158449294,0.2845337348797265,-0.0142134075719841,-0.2581545482417183,-0.1890071967737914,0.4434891575892296,0.4414617191757676,0.4419991037196661,0.4545474849509064,0.4540409895442646,0.4309020017731119,0.0,209.5147928994083,181.5680473372781,34.514792899408285,4.698816568047337,151.55373183933236,1.0584164516698682,0.4083989443005731,0.9128035398124712,-4.408402471581011e-07,24.39028595034381,1.2239621371411549,0.7024513947590871,2.1394970414201184,1.4370456466610313,113,cdec15_grid
40.40625_-122.21875,49.37963819785936,49.51607506656082,47.9202456841102,41.89086494220079,41.53481171963483,45.26132463985646,14.665359979550514,15.074398723579725,16.708493971965723,22.73299012663802,21.338188591793443,17.667156038905038,0.5006403653777739,0.4745588673377883,0.4131549579041773,0.1835597371186554,0.0894629822151195,0.2397952014194614,0.4452104612567721,0.4439487125746597,0.441286887819245,0.4440295033200958,0.4394364653254402,0.4301660817403059,0.0,243.8402366863905,208.76331360946745,40.994082840236686,3.962721893491125,123.55078346207296,0.7434534902236154,-0.7141914207254252,0.6999504372183781,6.634457293357502e-06,11.13483869227947,1.526965224677335,0.7284305438151593,2.5501775147929,1.8217469709777403,113,cdec15_grid
40.40625_-122.15625,45.21781692279161,43.65355262530626,41.05229904806826,38.937227350720285,41.99361126239483,45.67271871397481,15.531952891829452,18.029863775129147,22.338977407421584,27.732371160969933,23.225613486837357,19.33853880470321,0.3284497656501256,0.2870385259081273,0.1543530867484635,-0.2232969263017442,-0.0798106352914367,-0.0352109422157766,0.4523492155695808,0.4681749416173562,0.4692257226571529,0.4686521408120556,0.4540296107001558,0.4461503432699915,0.0,273.84023668639054,245.5857988165681,35.42011834319526,4.178106508875739,165.3096902610282,2.0790907374297043,-0.0723944133308552,-0.9973760819863696,6.328170675753832e-06,37.49868987566997,1.0402032560820629,0.6609467455621302,1.7661242603550298,1.1051775147928995,105,cdec15_grid
40.40625_-122.09375,39.34261331050354,39.66282170764088,38.356426261585845,43.17082727872408,44.15224366498417,45.96371988149789,14.150813768601276,14.921440276873888,17.337196541961127,17.125420090714854,16.411824706038075,15.28982387068709,0.3323141071923385,0.2885906088590269,0.2596743977160232,-0.1757668062614706,-0.4560842321821924,-0.7510926965734309,0.3874243101072029,0.4057057563369796,0.4204132040224131,0.4197948832483686,0.4571109652166535,0.4512847739563891,0.0,246.0532544378698,221.2130177514793,35.55029585798817,6.859763313609467,267.64025571924697,3.8571206834555287,0.5629056221036216,-0.8265211797674242,-2.5287153826818213e-05,60.44044006752839,0.8565227353178421,0.5406726876362504,1.489112426035503,0.9484397383992528,105,cdec15_grid
40.40625_-122.03125,40.24823230540259,40.18944357697075,38.37082599888186,41.992812252608985,43.91532912621131,46.19608397173458,14.956448662210498,16.03325298693053,18.75024258314505,19.71102018187032,18.036727278895636,16.032034907820663,0.2936153753093008,0.2656600656726304,0.1812451350111404,-0.3564795386156387,-0.5150353172077582,-0.6462320641741245,0.3996090061918518,0.4152258826783422,0.4277650964330639,0.4276798660233176,0.4530759739452565,0.4473109740830032,0.0,248.63905325443787,225.1242603550296,33.633136094674555,4.830177514792899,310.12319205921784,2.8922125765843423,0.9689069502280974,-0.2474253863282569,1.5409406389079975e-05,59.28874652597438,0.8186444484635826,0.5109311740890689,1.4565680473372782,0.9456368732482092,105,cdec15_grid
40.40625_-121.96875,40.666784681512055,41.9859582122261,40.46080233782706,42.613845023883165,42.52059714187532,45.362434353348775,15.349687502934383,15.60526312314547,17.993071448873486,19.6713931320687,19.947810697837696,17.467473681861833,0.4229423660542485,0.3863932600123642,0.3501149644998051,-0.0392036451489703,-0.1762225830696038,-0.4224110554859659,0.4384706258421113,0.44607675075531,0.4454110755017523,0.4434770384483789,0.4590210900504208,0.447614711593594,0.0,216.9467455621302,189.79289940828403,40.023668639053255,9.898224852071005,378.7373846832817,2.3626356947485463,-0.5379835884731075,-0.8429553122992928,1.0494646394527046e-05,52.23467120623476,1.1862465850760164,0.8064201183431953,1.9750295857988167,1.168609467455621,113,cdec15_grid
40.40625_-121.90625,39.42970709264631,40.02033104981191,38.36118817752635,40.39471003289759,39.74848899615587,42.42581016495383,15.14112949371338,15.55508511447342,17.88663289673935,19.472618136885604,21.214217242404555,19.530371276584603,0.4029391215750452,0.3643657143211223,0.3382703627531345,-0.0455786112651846,-0.2915284145380971,-0.6369454590548601,0.4275568284579282,0.4375129867587569,0.4418954046872946,0.4391890836537942,0.4678738245949942,0.4612148829113097,0.0,203.2130177514793,179.6508875739645,36.98816568047337,9.959171597633135,514.2525058723766,3.4479484807325136,-0.0904739267751089,-0.995898824466568,-3.3800601429782986e-06,62.00497101240319,1.0496021134003004,0.6691124260355029,1.8454437869822484,1.1763313609467456,113,cdec15_grid
40.40625_-121.84375,39.45375286756888,39.88921414888822,38.6167263053578,39.049268508098535,37.982205170851486,39.58107238408377,17.317169257169645,17.82399123378054,19.95418199843909,22.38786625721045,25.437380559345677,25.04978902241182,0.4462275750185611,0.4068144815340197,0.3003365129408751,0.0151737725152771,-0.2231023690922285,-0.4508721247513795,0.4928225871373916,0.4884496440548868,0.4750701298375101,0.4664663832921248,0.4830200987807392,0.4792293290767443,0.0,202.92899408284023,181.2130177514793,35.02958579881657,7.215976331360947,701.5657711593357,5.795515391845391,-0.1153083190209754,-0.993329749662496,7.912243999043251e-06,102.31741024625548,1.1989320838757558,0.7798224852071005,1.87801775147929,1.0981952662721894,129,cdec15_grid
40.40625_-121.78125,43.24692063641972,43.44155380429601,42.61787186571832,41.265030922974354,42.4167244928123,46.04326664625541,16.34436153378007,16.19757758654081,16.88438251596936,19.54385522413536,21.47023033108232,20.070636828270185,0.7143888656909649,0.6444125201927839,0.5089738510945845,0.4697258182299825,0.296423196627279,-0.0661531856955861,0.6287167594277647,0.6127529334739821,0.573869596571612,0.5611512126654563,0.5294173821895081,0.5070894344671238,0.0,179.9940828402367,157.7041420118343,34.40236686390533,6.084023668639054,1024.098494129068,5.928702748435213,0.0079792531229195,-0.9999681652530746,-2.985941063495338e-05,140.7275040314996,1.4730630086922998,1.110147928994083,1.8441715976331363,0.7340236686390533,177,cdec15_grid
40.40625_-121.71875,48.177927637946674,48.7781128516564,47.55135889448358,46.56003061554136,48.50592412327874,52.14809247304702,13.937705381382148,13.50861769738282,14.209226808604404,16.52695291282157,17.985310309032013,16.72777352248423,0.8233289113764227,0.7752554125687074,0.6765636953376454,0.6558614505686351,0.5223118405590749,0.0701515081189793,0.6364038657154557,0.6293210836909932,0.5934895811348977,0.5757976214913927,0.5317923997986246,0.4974842916226246,0.0,160.24852071005918,131.7869822485207,48.31360946745562,18.962721893491125,1368.454282862195,6.240577527555187,-0.3141116394008502,-0.9493860531906452,-1.7839823351407645e-05,144.33046277115864,2.00590227820645,1.4418047337278108,2.4719526627218933,1.0301479289940825,281,cdec15_grid
40.40625_-121.65625,51.36852119942389,56.20274520061425,55.46453532382581,54.65387285672701,55.12666667283639,56.32261978239703,13.787769560277814,12.745168567409175,14.130549515492817,16.64659263396404,17.71860506971912,15.591382043601492,0.8424982058226004,0.8003006328845165,0.6634234028631414,0.640068402657142,0.6067225782299889,0.381879324247763,0.581003434206607,0.5834279501226527,0.5437436121455311,0.5343305158191884,0.5075406419807638,0.4841839094486462,0.0,153.31952662721895,126.28402366863904,48.58579881656805,21.033727810650888,1668.1020392242974,5.363458528806704,-0.3395773806364781,-0.940578121455134,-5.505843735692382e-06,112.89628721405056,1.977965390386179,1.0657100591715978,2.9010650887573965,1.8353550295857988,281,cdec15_grid
40.40625_-121.59375,55.46476603400778,58.34013332840959,58.109692184177376,58.29176477285532,58.348131529678255,60.40640276846801,10.275555012494149,9.409276177897256,10.026777473427137,11.29764228459646,12.559370435906583,11.602188369931554,1.0085794112738773,0.9669664403390602,0.8211372517622434,0.7971873723808125,0.7800118671013758,0.6071381126282483,0.6023273836578843,0.6107595264911652,0.5894815140574642,0.5716402013979015,0.5488238443989726,0.5340335109882807,0.0,154.65680473372782,129.63313609467457,47.49112426035503,21.439644970414204,1985.76359314326,7.745027426950195,0.5988013417433794,-0.8008975921591527,-7.477429017161992e-06,161.60110643672255,1.6202193320966425,0.6638757396449705,2.752366863905326,2.088491124260355,249,cdec15_grid
