epoch,loss,cal_kge,lr,epoch_s
4.300000000000000000e+01,1.763893738906416597e-01,nan,8.103386909905629378e-05,1.757548809051513672e+00
4.400000000000000000e+01,1.781401349645521937e-01,8.403102191123700271e-01,7.293009353298048189e-05,5.039740324020385742e+00
4.500000000000000000e+01,1.776330878751145592e-01,nan,6.522740993215205680e-05,1.763626813888549805e+00
4.600000000000000000e+01,1.780479062969485826e-01,9.118289109679961202e-01,5.794921109350526894e-05,5.036454200744628906e+00
4.700000000000000000e+01,1.725550490534967785e-01,nan,5.111760066770328547e-05,1.768026590347290039e+00
4.800000000000000000e+01,1.772181601263582706e-01,8.910440481585439887e-01,4.475332603107722045e-05,5.031986951828002930e+00
4.900000000000000000e+01,1.760713440469569568e-01,nan,3.887571527652621017e-05,1.753311157226562500e+00
5.000000000000000000e+01,1.733527693690525284e-01,8.838249426991245938e-01,3.350261851473466056e-05,5.039574623107910156e+00
5.100000000000000000e+01,1.738209749778939495e-01,nan,2.865035366397240769e-05,1.768801450729370117e+00
5.200000000000000000e+01,1.737966084749334450e-01,8.967622329563788020e-01,2.433365689311366067e-05,5.038088083267211914e+00
5.300000000000000000e+01,1.674293452977306251e-01,nan,2.056563786837625269e-05,1.767935514450073242e+00
5.400000000000000000e+01,1.763440291914674940e-01,8.776426250963372810e-01,1.735773993969615434e-05,5.032460689544677734e+00
5.500000000000000000e+01,1.708827932986120290e-01,nan,1.471970538765005885e-05,1.764905691146850586e+00
5.600000000000000000e+01,1.677548999691175213e-01,8.833275514897511727e-01,1.265954583646914987e-05,5.029223918914794922e+00
5.700000000000000000e+01,1.693796629293097267e-01,nan,1.118351792299985141e-05,1.761254072189331055e+00
5.800000000000000000e+01,1.712872011380063286e-01,8.809750807996554745e-01,1.029610429550334636e-05,5.033216476440429688e+00
5.900000000000000000e+01,1.717712250538170338e-01,nan,1.000000000000000082e-05,1.764686822891235352e+00
