basin,key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
SHA,41.53125_-121.90625,41.53125,-121.90625,1.1872315721602735,28.568853107369243,885.7142200553265,459.1277249055469,859.9680747749462,3454.739127614997,0.7506135249118542,0.3668943093761443,0.023034134895616808,219.8370441416588,11.726026062744888,0.39500767297741957,0.012781740700852242,0.2153688500765215,0.004559948009934132,0.0,0.25612478187513205,1.0,0.0,0.6906655177582572,0.09339352241544935,0.033735650603594854,0.057916728360559104,0.9648696049287926,0.02524731125258603,0.2988213295134501,0.21362322988433752,7.031753243350687,0.8249736285368364,4.733177917534979,3957.5857910410095
SHA,41.53125_-121.84375,41.53125,-121.84375,1.1431912163809264,5.973434996420991,918.6265207451713,408.75525426176046,786.4008885960257,3307.024694980399,0.8436396285733091,0.4223790056672914,0.015209374914948299,200.13324079840154,12.738841090713244,0.3711790936389421,0.0077413891397975915,0.169806153744456,0.0005967288761440614,0.0,0.25612478187513205,1.0,0.0,0.610381291034905,0.08183927636552922,0.03128942788950387,0.04539967498689581,0.9536637412529211,0.02508195057529181,0.2993770026006371,0.24045965579459472,7.655705107743136,0.8004714983693559,4.865842464691966,3984.5313037410197
SHA,41.53125_-121.78125,41.53125,-121.78125,1.1116893271344561,2.8813509975278913,935.6016283910675,397.5646559908521,716.1743363389593,3218.2961329758496,0.8894915096209813,0.44635753743803974,0.011689252251486626,186.91200513086753,13.275233994835585,0.34455940070444385,0.005384973185061294,0.13522800842859894,0.00014411120383410957,0.0,0.25612478187513205,1.0,0.0,0.5785189466397191,0.0755836473184811,0.030607976634980674,0.037314139367169416,0.94381506202755,0.025034441067205926,0.29960781900338124,0.25576555854291105,8.080467340573453,0.7831391694441199,4.91604065352058,3991.556179866287
SHA,41.53125_-121.71875,41.53125,-121.71875,1.1240646033384758,4.037629607129468,926.7732558528436,451.9877803452847,749.5938032637774,3341.3001693226806,0.8708368157391049,0.43549615930284324,0.01344340072805663,198.66759660783512,13.017504402393222,0.331948028003585,0.005943244453728306,0.13354380724944423,0.00025604142715386717,0.0,0.25612478187513205,1.0,0.0,0.6198082672587479,0.07759104759428967,0.030786969668533747,0.038034288526093134,0.9476183315931855,0.025016711714992444,0.29954513522158566,0.25234991895625114,8.051397229995445,0.7851492967858131,4.892097740036894,3987.815471457348
SHA,41.53125_-121.53125,41.53125,-121.53125,1.1908017824739718,10.134728846525544,906.4863383022936,527.6469972913379,822.8450460301948,3426.629682815123,0.8215660328063473,0.4086411338530752,0.01717289563195802,213.36607367023348,12.402640799352897,0.33582772432572006,0.008076406356447312,0.16040106293309198,0.0009317528750080913,0.0,0.25612478187513205,1.0,0.0,0.6850482039226788,0.08615532540755656,0.03158555444471169,0.04385886954872385,0.9564752291842311,0.02505749857520398,0.29931928641042327,0.23861652782768944,7.554722913567942,0.8057501966844564,4.832799359052073,3974.474105179671
SHA,41.53125_-121.46875,41.53125,-121.46875,1.072383525267914,1.3438663001830933,959.2960697070125,565.5313395317759,576.2049375417718,3244.2984777541615,0.9477457001389861,0.47741404107180646,0.006885544858090344,177.42192581648393,14.035324213114908,0.2521445516332379,0.0022756293713021517,0.05788362277853755,5.1777738170535045e-06,0.0,0.25612478187513205,1.0,0.0,0.5286013705583237,0.06618441322021541,0.030100657840293567,0.023920432816063104,0.9143106821424213,0.02533889308093152,0.2998569139361841,0.2783705587030255,9.473203308240524,0.7242813871136835,4.968006637613925,3997.2802808809115
SHA,41.46875_-122.15625,41.46875,-122.15625,0.9683789088315164,3.137442217049266,937.8762896982195,352.26035964891116,673.6744889668754,3201.612965350601,0.8906690079792992,0.4313096904672267,0.016309634904595346,171.62591243239757,13.318171299693372,0.32164451979682396,0.005459576177282522,0.12644529259688178,0.00021297271670782047,0.0,0.25612478187513205,1.0,0.0,0.6705706658199515,0.07106796466368002,0.03061321618756612,0.03129886322448656,0.9428923276189334,0.0248125540012793,0.29964024156149044,0.2621779666070357,8.352696085922478,0.7720652964952115,4.8984215987001605,3990.782794799016
SHA,41.46875_-122.09375,41.46875,-122.09375,1.2628135240928637,6.708600718542316,916.6630871106134,998.3424803062227,808.86455571573,3575.8798443959918,0.8726957615353421,0.4312205681246961,0.014887764918225268,217.75954994308816,12.808257596199327,0.202333337779358,0.004257520729408711,0.08693109487126854,0.00020913309261169733,0.0,0.25612478187513205,1.0,0.0,0.842255093857542,0.08180692510135437,0.03059299571331845,0.026449570202771056,0.9460846895883297,0.02478683139519247,0.2996546914019117,0.2645466937435645,8.428813472029429,0.7751841459670445,4.872772312767941,3972.8654129697766
SHA,41.46875_-122.03125,41.46875,-122.03125,1.0484137247043086,2.2867078572002097,942.1060500196714,503.93969022742095,683.789327808939,3307.265095126847,0.9114954880066862,0.4526462890785475,0.011919845287914173,184.96740043593718,13.504660303404856,0.2692331657447247,0.0038278779899957975,0.09082187572373145,6.0934973276898246e-05,0.0,0.25612478187513205,1.0,0.0,0.6526651129330171,0.07059206262614925,0.030327009273471654,0.027000739520891368,0.9348848352430688,0.02490977419433109,0.2997434814879803,0.26971772051196363,8.787311936704683,0.7552010721909076,4.926875845326966,3992.4289972171428
SHA,41.46875_-121.96875,41.46875,-121.96875,1.043991300576179,2.4297403721862834,940.3403630804391,350.03057552710175,697.8404277595678,3194.893725376717,0.8989746095373233,0.44929518045003125,0.01181937674214491,180.5617664240554,13.415292981364743,0.3406772650185849,0.005033091291539831,0.12713429185380062,0.00010954998921130868,0.0,0.25612478187513205,1.0,0.0,0.586476563954486,0.07218059242989042,0.03050253230201895,0.0337868484475243,0.940302376648499,0.024886772966925905,0.299664133855007,0.26108546793264226,8.319380909978864,0.7729801156662147,4.922300555803355,3993.3677249204143
SHA,41.46875_-121.90625,41.46875,-121.90625,1.227065906542971,18.06876481331386,892.2529853882106,532.7631618688913,857.9371081562658,3504.388938681817,0.7806742502008496,0.3918858378059374,0.018531622547336413,226.15006011857713,11.974041466510434,0.36354339003429664,0.010252141865594666,0.18210210228725493,0.0020688798636935663,0.0,0.25612478187513205,1.0,0.0,0.6731265904660558,0.09139736363638692,0.03249137690197376,0.052250574494706985,0.9613751674970245,0.025199314856005562,0.2990634056585296,0.22413114924977934,7.291254425887225,0.8158349304154198,4.783447721203898,3965.0516821984006
SHA,41.46875_-121.84375,41.46875,-121.84375,1.2425032062125436,13.393841245824655,899.1829082648485,544.0750229990402,866.902024436173,3442.991085969674,0.8027506771295004,0.4042804045781082,0.01729658741102064,219.85239603767212,12.185101376062137,0.34719659646674655,0.00893820012540473,0.17727601951173946,0.0013180911019955773,0.0,0.25612478187513205,1.0,0.0,0.6829325826071276,0.09048193981036615,0.0319900472378904,0.047689456390140966,0.959131221948063,0.025094093464890166,0.29921262058523435,0.2317321726618555,7.349407820968876,0.8137873916950972,4.816038257114389,3970.2412476120735
SHA,41.46875_-121.78125,41.46875,-121.78125,1.2402625530345541,10.574001025062202,904.1992832398926,494.6267625435962,860.601031393487,3382.567871024506,0.8130113479928034,0.4118110663895085,0.016038644220561143,214.84014240690476,12.324560902757161,0.3599305883257215,0.008728834650681428,0.18435426668467714,0.0010616700383199082,0.0,0.25612478187513205,1.0,0.0,0.6592912556550145,0.08961057344248484,0.03184594461632963,0.04788145254199755,0.9580934840399328,0.025067648848735576,0.29925294731641316,0.2328384237614232,7.3166614430615216,0.8145547259323853,4.835387418072536,3975.504954075281
SHA,41.46875_-121.71875,41.46875,-121.71875,1.2598785431455273,24.355514250901088,887.4032812812447,657.0512787057294,896.6891823813935,3547.660938071939,0.7782947633593407,0.3856028500958635,0.02079716133307483,228.32335445455027,11.854206685625812,0.3186104461106719,0.009350794119775277,0.16898618568897306,0.0022242029908766435,0.0,0.25612478187513205,1.0,0.0,0.7582252668208403,0.0932050586897239,0.03241932696057149,0.04618249514088852,0.9614557866671254,0.025053433442311854,0.2991344757855575,0.23016740191963087,7.356116462285247,0.8145461066745935,4.766661079096444,3954.9843638322595
SHA,41.46875_-121.46875,41.46875,-121.46875,1.2347817289374627,13.20867385301419,898.2307524122615,557.5826314899454,850.1119504811817,3480.2483608142256,0.8003754947189665,0.4033771745939232,0.017010868919973752,223.47642975735903,12.161699718026565,0.3535873682556346,0.009121997436645915,0.1708597431095785,0.0013080564935843053,0.0,0.25612478187513205,1.0,0.0,0.6609247378260462,0.08995038361674026,0.03198578041403874,0.04989069241667764,0.9592756194336393,0.025235035503961167,0.29917691596144125,0.22936912580175575,7.3835773753873015,0.812223134598242,4.8136991097022115,3970.07212520752
SHA,41.40625_-122.28125,41.40625,-122.28125,0.8636276350129242,2.145165010711317,946.5867090118653,222.05777068965304,670.9370080033578,3055.6641895817716,0.905379578599693,0.44372623580982506,0.016146569797999367,156.96638490305207,13.564295572752837,0.36296813838632647,0.005084627370026383,0.13747360511504128,0.00013137535719912253,0.0,0.25612478187513205,1.0,0.0,0.6014742558893658,0.06646830922964847,0.030456301944995334,0.029437363411932236,0.9370793864752786,0.02440545738107149,0.2997064498795736,0.2674241855248605,8.60939004983474,0.758843012776338,4.918981040970603,3994.9479031651367
SHA,41.40625_-122.21875,41.40625,-122.21875,0.44667725664729446,1.005377285173108,994.8184072167735,55.077617195372355,376.67276098270634,1118.1639101807896,0.9862795433967736,0.4940734052299907,0.012999920917284757,17.30324291544086,14.899726767499692,0.37567723547769516,0.0005861111740513975,0.10737147360573074,6.544343075464252e-08,0.0,0.25612478187513205,1.0,0.0,0.5449136398259284,0.05096958651987045,0.03000348213048023,0.0034562589325293773,0.7583947313858788,0.021616286412860446,0.2999940839298354,0.2989017494968261,12.363176882854697,0.5504590494792259,4.996320423443122,3999.993766647342
SHA,41.40625_-122.15625,41.40625,-122.15625,0.6506180796441414,1.6584100753908906,963.5707230072921,98.8035980832981,652.1399754383715,2535.97400145226,0.9313269488127531,0.44251568807937913,0.026522924404115033,94.46883359999954,14.013634310335378,0.3672855824559074,0.00413349096079853,0.18131544048721715,0.00012428105799724474,0.0,0.25612478187513205,1.0,0.0,0.7755163503195991,0.05913682805921546,0.030315387661311356,0.015809922976345057,0.9236637402684715,0.022844154146223792,0.29985943955644007,0.2843316333275518,9.076294830568816,0.7356731978143638,4.9327995122014,3998.3342774694916
SHA,41.40625_-122.09375,41.40625,-122.09375,1.1747273929616908,6.254360629115322,916.3512119173749,590.1256809472846,775.8221912193792,3453.1559628688706,0.8519826488914803,0.4240432343654395,0.01477711148994596,211.54251219821867,12.727527860380397,0.3041327121419964,0.006402459911561848,0.1275513332847253,0.00040756093077280254,0.0,0.25612478187513205,1.0,0.0,0.6803224561460537,0.0817087884756702,0.030985887018431513,0.03815526542250481,0.9511874742666079,0.025091093945844682,0.29948131235746256,0.24914731369187507,7.9469968693720965,0.7908847750400704,4.865044598057833,3980.270493885011
SHA,41.40625_-122.03125,41.40625,-122.03125,1.2103385779211688,4.382817010700385,922.5807833731941,644.4596608937637,763.9178364135414,3441.427870767624,0.8721892218888685,0.439094320230046,0.012191781585889402,211.85093452009323,12.939388156015836,0.28791590710473497,0.005364546456555653,0.11324044606542485,0.00019477790286462037,0.0,0.25612478187513205,1.0,0.0,0.6559951818625879,0.08097560770965329,0.03069735369419231,0.035620192234076975,0.9471778399894881,0.025087119458262894,0.2995745925572851,0.25469830386102327,8.105082757858554,0.7849871298066755,4.893409484709495,3983.8922335221287
SHA,41.40625_-121.96875,41.40625,-121.96875,1.1963811201607844,3.5600891788068294,927.9311487214566,517.6414025467619,758.0904574734813,3331.468539894744,0.879145808044833,0.4450695650867933,0.011325215288256177,202.5000272243842,13.076544306237157,0.31780389958735844,0.005418848526128138,0.12836476956958248,0.00016468503981213026,0.0,0.25612478187513205,1.0,0.0,0.6097903178280724,0.07986622217540831,0.030671274059513157,0.037174295073354305,0.9461286890152422,0.025016394851637442,0.299584667961576,0.2541950999981969,7.997609073755406,0.7881666575583687,4.906884547705843,3987.981982949122
SHA,41.40625_-121.90625,41.40625,-121.90625,1.2085380222714708,7.67961189922405,910.9621993083487,473.99736949367957,826.1672075203168,3378.0533737615274,0.8303072845397509,0.4201664546562247,0.014894095953387067,211.47338227211134,12.532062926427612,0.3579480141059244,0.007944155163742058,0.16959441952358223,0.0007061558718295958,0.0,0.25612478187513205,1.0,0.0,0.6323631983046765,0.08586847150462752,0.03145795566912633,0.046005975546480414,0.9555007835967887,0.025046603380279035,0.299336806307268,0.2377514671428372,7.5272695293234815,0.806323141486659,4.854219011000633,3980.1231050770307
SHA,41.40625_-121.84375,41.40625,-121.84375,1.220653971110934,38.26762570096526,877.6384699045072,471.9742534229976,900.5025486313526,3451.0517739531297,0.729540211700563,0.35906636181621815,0.02429561641055663,223.61900348326793,11.487719262784916,0.4019732795319596,0.013909893709429619,0.23436939791856584,0.006331614909911267,0.0,0.25612478187513205,1.0,0.0,0.701993930400468,0.09810690712023176,0.034584414629553736,0.061245363148564214,0.9668019310124207,0.025264585887095035,0.29867230195453165,0.20716232383728841,6.834638268966829,0.8323217098203167,4.708343406082223,3949.0453736703203
