epoch,loss,cal_kge,lr,epoch_s
3.500000000000000000e+01,2.546291429963376540e-01,nan,1.571303300075441948e-04,2.532417273521423340e+01
3.600000000000000000e+01,2.576935779717233199e-01,8.592891464594226703e-01,1.467896118546695844e-04,3.803039288520812988e+01
3.700000000000000000e+01,2.546476987707946282e-01,nan,1.366256767374129618e-04,2.532405900955200195e+01
3.800000000000000000e+01,2.517565544694662094e-01,8.491252069281275405e-01,1.266693921926709883e-04,3.798401594161987305e+01
3.900000000000000000e+01,2.551563064464264508e-01,nan,1.169509951293766308e-04,2.530283904075622559e+01
4.000000000000000000e+01,2.489445959735247793e-01,8.458121287565600888e-01,1.075000000000000651e-04,3.796677494049072266e+01
4.100000000000000000e+01,2.492126764522658577e-01,nan,9.834510916612681619e-05,2.533502125740051270e+01
4.200000000000000000e+01,2.510950900614261627e-01,8.596905799598671960e-01,8.951412573032893659e-05,3.792190909385681152e+01
4.300000000000000000e+01,2.489102567649549846e-01,nan,8.103386909905629378e-05,2.535034584999084473e+01
4.400000000000000000e+01,2.568938289251592177e-01,8.639500447241770242e-01,7.293009353298048189e-05,3.796939611434936523e+01
4.500000000000000000e+01,2.503221105370256883e-01,nan,6.522740993215205680e-05,2.531330800056457520e+01
4.600000000000000000e+01,2.495017975775731811e-01,8.473854483182635677e-01,5.794921109350526894e-05,3.797960329055786133e+01
4.700000000000000000e+01,2.419759026314649286e-01,nan,5.111760066770328547e-05,2.531509971618652344e+01
4.800000000000000000e+01,2.455175537616014481e-01,8.592681256321286209e-01,4.475332603107722045e-05,3.797240924835205078e+01
4.900000000000000000e+01,2.490568718769484158e-01,nan,3.887571527652621017e-05,2.534206843376159668e+01
5.000000000000000000e+01,2.491095401346683502e-01,8.579787143577630726e-01,3.350261851473466056e-05,3.797011876106262207e+01
5.100000000000000000e+01,2.430554589049683800e-01,nan,2.865035366397240769e-05,2.533732056617736816e+01
5.200000000000000000e+01,2.474955056483546800e-01,8.624727417272901597e-01,2.433365689311366067e-05,3.797576379776000977e+01
5.300000000000000000e+01,2.497355616134074030e-01,nan,2.056563786837625269e-05,2.529722070693969727e+01
5.400000000000000000e+01,2.446555220004585085e-01,8.581747671853448001e-01,1.735773993969615434e-05,3.796372246742248535e+01
5.500000000000000000e+01,2.447777339257299900e-01,nan,1.471970538765005885e-05,2.534041547775268555e+01
5.600000000000000000e+01,2.447020736419492359e-01,8.564559967704099552e-01,1.265954583646914987e-05,3.798289680480957031e+01
5.700000000000000000e+01,2.485994701791140737e-01,nan,1.118351792299985141e-05,2.532193589210510254e+01
5.800000000000000000e+01,2.475227375204364366e-01,8.643531013930293438e-01,1.029610429550334636e-05,3.797276854515075684e+01
