epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.024382274804843895e+00,7.616171787523564607e-01,1.599999999999999860e-04,1.415906333923339844e+01
1.000000000000000000e+00,1.018237305184205299e+00,nan,2.799999999999999755e-04,9.882970809936523438e+00
2.000000000000000000e+00,9.448800331188572654e-01,7.990896984743423026e-01,4.000000000000000192e-04,1.385502982139587402e+01
3.000000000000000000e+00,8.580059752696089781e-01,nan,3.997038957044966347e-04,1.020977282524108887e+01
4.000000000000000000e+00,7.929156406058205375e-01,8.380258360235485204e-01,3.988164820770001432e-04,1.440580987930297852e+01
5.000000000000000000e+00,7.649431193454397926e-01,nan,3.973404541635308261e-04,1.067948126792907715e+01
6.000000000000000000e+00,7.425912917695112192e-01,8.497418534757751329e-01,3.952802946123499476e-04,1.538637638092041016e+01
7.000000000000000000e+00,7.117937532150082625e-01,nan,3.926422600603038165e-04,1.198479604721069336e+01
8.000000000000000000e+00,6.837800314856899986e-01,8.592577307057354119e-01,3.894343621316237046e-04,1.509738469123840332e+01
9.000000000000000000e+00,6.651135891055067750e-01,nan,3.856663431068863305e-04,1.124807119369506836e+01
1.000000000000000000e+01,6.486509127749336967e-01,8.670065274637688280e-01,3.813496463360276242e-04,1.566310334205627441e+01
1.100000000000000000e+01,6.181152131822373885e-01,nan,3.764973814852653577e-04,1.095273876190185547e+01
1.200000000000000000e+01,6.036237627267837524e-01,8.540413668673476622e-01,3.711242847234738217e-04,1.490699076652526855e+01
1.300000000000000000e+01,5.909990988050898286e-01,nan,3.652466739689228317e-04,1.111725449562072754e+01
1.400000000000000000e+01,5.719213721652826043e-01,8.739336074815494682e-01,3.588823993322968141e-04,1.480027770996093750e+01
1.500000000000000000e+01,5.664074762413898734e-01,nan,3.520507889064948374e-04,1.132205247879028320e+01
1.600000000000000000e+01,5.601943257368273699e-01,8.853974973918721236e-01,3.447725900678480699e-04,1.522821044921875000e+01
1.700000000000000000e+01,5.393358163742555389e-01,nan,3.370699064670196177e-04,1.094820380210876465e+01
1.800000000000000000e+01,5.273321535852220077e-01,8.890267636119678629e-01,3.289661309009438194e-04,1.503731751441955566e+01
1.900000000000000000e+01,5.215889262035489082e-01,nan,3.204858742696712172e-04,1.220301818847656250e+01
2.000000000000000000e+01,5.300357285887002945e-01,8.925657675437864702e-01,3.116548908338733241e-04,1.490782904624938965e+01
2.100000000000000000e+01,5.087503106850717050e-01,nan,3.025000000000000887e-04,1.156709933280944824e+01
2.200000000000000000e+01,5.029728265686167488e-01,9.083172622560912179e-01,2.930490048706235230e-04,1.502856588363647461e+01
2.300000000000000000e+01,4.983802293944690209e-01,nan,2.833306078073291384e-04,1.058119559288024902e+01
2.400000000000000000e+01,4.980861468033658257e-01,9.005898116377617502e-01,2.733743232625872191e-04,1.420536327362060547e+01
2.500000000000000000e+01,4.892685495110021821e-01,nan,2.632103881453305423e-04,1.023557209968566895e+01
2.600000000000000000e+01,4.944832096290256995e-01,8.979839290539258778e-01,2.528696699924559048e-04,1.424375391006469727e+01
2.700000000000000000e+01,4.642498307964867954e-01,nan,2.423835732251290525e-04,1.037003350257873535e+01
2.800000000000000000e+01,4.765071053471829909e-01,8.956801627564149326e-01,2.317839437745895933e-04,1.445799565315246582e+01
2.900000000000000000e+01,4.652823200449347496e-01,nan,2.211029723671048693e-04,1.054092431068420410e+01
3.000000000000000000e+01,4.642565237979094372e-01,9.025827832867359124e-01,2.103730967617916401e-04,1.434968996047973633e+01
3.100000000000000000e+01,4.619717951864004135e-01,nan,1.996269032382084595e-04,1.041609978675842285e+01
3.200000000000000000e+01,4.581952919769618493e-01,9.170539217650031105e-01,1.888970276328952845e-04,1.423411989212036133e+01
3.300000000000000000e+01,4.559106130359901199e-01,nan,1.782160562254104250e-04,1.203264403343200684e+01
3.400000000000000000e+01,4.522938177817397709e-01,8.994338758311137827e-01,1.676164267748710471e-04,1.567706894874572754e+01
3.500000000000000000e+01,4.541347906407382506e-01,nan,1.571303300075441948e-04,1.069801759719848633e+01
3.600000000000000000e+01,4.449128791068990840e-01,8.966365244373489807e-01,1.467896118546695844e-04,1.464357495307922363e+01
3.700000000000000000e+01,4.404554782021377068e-01,nan,1.366256767374129618e-04,1.116089773178100586e+01
3.800000000000000000e+01,4.415170785246623764e-01,9.100377515936604045e-01,1.266693921926709883e-04,1.490934133529663086e+01
3.900000000000000000e+01,4.352408903133537788e-01,nan,1.169509951293766308e-04,1.213954472541809082e+01
4.000000000000000000e+01,4.395572813227772713e-01,9.158900727561984922e-01,1.075000000000000651e-04,1.671362447738647461e+01
4.100000000000000000e+01,4.285751298690835820e-01,nan,9.834510916612681619e-05,1.189688730239868164e+01
4.200000000000000000e+01,4.343513005102674351e-01,9.188402165817172174e-01,8.951412573032893659e-05,1.497497892379760742e+01
4.300000000000000000e+01,4.277102742344141006e-01,nan,8.103386909905629378e-05,1.009642767906188965e+01
4.400000000000000000e+01,4.242987757962610740e-01,9.114781728805054772e-01,7.293009353298048189e-05,1.402037882804870605e+01
4.500000000000000000e+01,4.290251730837755795e-01,nan,6.522740993215205680e-05,1.012279868125915527e+01
4.600000000000000000e+01,4.304184218247731342e-01,9.164442658138535203e-01,5.794921109350526894e-05,1.405309963226318359e+01
4.700000000000000000e+01,4.353999665213955650e-01,nan,5.111760066770328547e-05,1.042409944534301758e+01
4.800000000000000000e+01,4.145760563098722096e-01,9.156244585587223206e-01,4.475332603107722045e-05,1.486629915237426758e+01
4.900000000000000000e+01,4.195255313275588760e-01,nan,3.887571527652621017e-05,1.173856568336486816e+01
5.000000000000000000e+01,4.105389167865117206e-01,9.171907116611673905e-01,3.350261851473466056e-05,1.498217296600341797e+01
5.100000000000000000e+01,4.151021450137098445e-01,nan,2.865035366397240769e-05,1.119834661483764648e+01
5.200000000000000000e+01,4.230003281392984982e-01,9.201397405546182240e-01,2.433365689311366067e-05,1.510744214057922363e+01
5.300000000000000000e+01,4.409948309055632953e-01,nan,2.056563786837625269e-05,1.220578598976135254e+01
5.400000000000000000e+01,4.308528582462006207e-01,9.187883496897758517e-01,1.735773993969615434e-05,1.531522083282470703e+01
5.500000000000000000e+01,4.101002233930760021e-01,nan,1.471970538765005885e-05,1.062228488922119141e+01
5.600000000000000000e+01,4.171572252073221798e-01,9.210391981747918511e-01,1.265954583646914987e-05,1.569129514694213867e+01
5.700000000000000000e+01,4.242285103019740600e-01,nan,1.118351792299985141e-05,1.152150869369506836e+01
5.800000000000000000e+01,4.197592908102605325e-01,9.207583420505164318e-01,1.029610429550334636e-05,1.558573794364929199e+01
5.900000000000000000e+01,4.132365905162360686e-01,nan,1.000000000000000082e-05,1.194559311866760254e+01
