epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.429671519332461838e+00,-1.134001576870981159e-01,1.599999999999999860e-04,8.616669893264770508e+00
1.000000000000000000e+00,9.814352343479791907e-01,nan,2.799999999999999755e-04,2.416865348815917969e+00
2.000000000000000000e+00,4.308058427025874271e-01,7.317642905674593967e-01,4.000000000000000192e-04,7.053087711334228516e+00
3.000000000000000000e+00,3.341004341426823121e-01,nan,3.997038957044966347e-04,2.422789573669433594e+00
4.000000000000000000e+00,2.972762524667713624e-01,7.823541954079086258e-01,3.988164820770001432e-04,7.015305757522583008e+00
5.000000000000000000e+00,2.715423187861840115e-01,nan,3.973404541635308261e-04,2.565963268280029297e+00
6.000000000000000000e+00,2.671995029991699466e-01,8.312653001076577564e-01,3.952802946123499476e-04,7.140420913696289062e+00
7.000000000000000000e+00,2.542842986165649299e-01,nan,3.926422600603038165e-04,2.416975498199462891e+00
8.000000000000000000e+00,2.507467240922980900e-01,8.365309693318142559e-01,3.894343621316237046e-04,7.060544490814208984e+00
9.000000000000000000e+00,2.391526428982615471e-01,nan,3.856663431068863305e-04,2.426596641540527344e+00
1.000000000000000000e+01,2.304629478086200056e-01,8.065633231447190132e-01,3.813496463360276242e-04,7.007618427276611328e+00
1.100000000000000000e+01,2.271777362976637182e-01,nan,3.764973814852653577e-04,2.372967958450317383e+00
1.200000000000000000e+01,2.222084800919724712e-01,8.698930073488135850e-01,3.711242847234738217e-04,6.983232259750366211e+00
1.300000000000000000e+01,2.167367999338441487e-01,nan,3.652466739689228317e-04,2.414230823516845703e+00
1.400000000000000000e+01,2.113217652982307682e-01,8.668357596968913059e-01,3.588823993322968141e-04,7.015256404876708984e+00
1.500000000000000000e+01,2.069532195002668495e-01,nan,3.520507889064948374e-04,2.423480033874511719e+00
1.600000000000000000e+01,2.026553119325803509e-01,8.461951258936971643e-01,3.447725900678480699e-04,7.019360065460205078e+00
1.700000000000000000e+01,2.034284505061805248e-01,nan,3.370699064670196177e-04,2.418861865997314453e+00
1.800000000000000000e+01,1.966114463284611702e-01,8.533062095618273446e-01,3.289661309009438194e-04,7.017586231231689453e+00
1.900000000000000000e+01,1.966598617016441231e-01,nan,3.204858742696712172e-04,2.424999713897705078e+00
2.000000000000000000e+01,1.858150286393033257e-01,8.820996211438568713e-01,3.116548908338733241e-04,7.015966415405273438e+00
2.100000000000000000e+01,1.866037712639404544e-01,nan,3.025000000000000887e-04,2.353403568267822266e+00
2.200000000000000000e+01,1.879004072915348711e-01,8.822140302714461813e-01,2.930490048706235230e-04,6.942156553268432617e+00
2.300000000000000000e+01,1.823461217184861594e-01,nan,2.833306078073291384e-04,2.413923740386962891e+00
2.400000000000000000e+01,1.776560104141632623e-01,8.680849948754568723e-01,2.733743232625872191e-04,6.995372295379638672e+00
2.500000000000000000e+01,1.791629632934927940e-01,nan,2.632103881453305423e-04,2.432046175003051758e+00
2.600000000000000000e+01,1.806254599036442032e-01,8.903590548048827547e-01,2.528696699924559048e-04,7.003155469894409180e+00
2.700000000000000000e+01,1.770187845557100181e-01,nan,2.423835732251290525e-04,2.423908472061157227e+00
2.800000000000000000e+01,1.772249440352121896e-01,8.854529248511808781e-01,2.317839437745895933e-04,7.009720087051391602e+00
2.900000000000000000e+01,1.735511547885835171e-01,nan,2.211029723671048693e-04,2.412235975265502930e+00
3.000000000000000000e+01,1.724296950010789642e-01,9.058383332428453505e-01,2.103730967617916401e-04,7.013244152069091797e+00
3.100000000000000000e+01,1.742601103873716584e-01,nan,1.996269032382084595e-04,2.413118124008178711e+00
3.200000000000000000e+01,1.707757953036990461e-01,9.025785564083338430e-01,1.888970276328952845e-04,6.993771553039550781e+00
3.300000000000000000e+01,1.688485661418073769e-01,nan,1.782160562254104250e-04,2.400886297225952148e+00
3.400000000000000000e+01,1.661092932336032391e-01,8.868540609064123892e-01,1.676164267748710471e-04,6.989942550659179688e+00
3.500000000000000000e+01,1.644607478131850653e-01,nan,1.571303300075441948e-04,2.373533487319946289e+00
3.600000000000000000e+01,1.651911887650688582e-01,9.030193152224142983e-01,1.467896118546695844e-04,7.001908063888549805e+00
3.700000000000000000e+01,1.699088062677118482e-01,nan,1.366256767374129618e-04,2.400133132934570312e+00
3.800000000000000000e+01,1.614776253700256348e-01,9.127275598344267715e-01,1.266693921926709883e-04,7.007620334625244141e+00
3.900000000000000000e+01,1.668479562116166048e-01,nan,1.169509951293766308e-04,2.411646842956542969e+00
4.000000000000000000e+01,1.605378252764542990e-01,8.724585791188749218e-01,1.075000000000000651e-04,6.993355274200439453e+00
4.100000000000000000e+01,1.621998980537884827e-01,nan,9.834510916612681619e-05,2.409660100936889648e+00
4.200000000000000000e+01,1.635613023406929378e-01,9.169673624249040644e-01,8.951412573032893659e-05,7.006427526473999023e+00
4.300000000000000000e+01,1.558257224969565868e-01,nan,8.103386909905629378e-05,2.369936466217041016e+00
4.400000000000000000e+01,1.604497658295763740e-01,8.995969691011035385e-01,7.293009353298048189e-05,6.999650716781616211e+00
4.500000000000000000e+01,1.577269153979917460e-01,nan,6.522740993215205680e-05,2.429682493209838867e+00
4.600000000000000000e+01,1.590202422812581062e-01,9.200814485303390189e-01,5.794921109350526894e-05,7.014360189437866211e+00
4.700000000000000000e+01,1.596624560964604311e-01,nan,5.111760066770328547e-05,2.402537107467651367e+00
4.800000000000000000e+01,1.609371396609478588e-01,8.970973221814715348e-01,4.475332603107722045e-05,7.005282163619995117e+00
4.900000000000000000e+01,1.613022686603168554e-01,nan,3.887571527652621017e-05,2.428121566772460938e+00
5.000000000000000000e+01,1.564598517078492346e-01,8.910120749576245780e-01,3.350261851473466056e-05,7.009952068328857422e+00
5.100000000000000000e+01,1.545430473569366636e-01,nan,2.865035366397240769e-05,2.411731243133544922e+00
5.200000000000000000e+01,1.549733561049732866e-01,9.020016939381999554e-01,2.433365689311366067e-05,7.018913269042968750e+00
5.300000000000000000e+01,1.582910218793484869e-01,nan,2.056563786837625269e-05,2.430257797241210938e+00
5.400000000000000000e+01,1.602137174146870680e-01,9.024204951973183730e-01,1.735773993969615434e-05,7.010052204132080078e+00
5.500000000000000000e+01,1.570403357553813162e-01,nan,1.471970538765005885e-05,2.418171405792236328e+00
5.600000000000000000e+01,1.528917790597511539e-01,8.992542636052405225e-01,1.265954583646914987e-05,6.997472763061523438e+00
5.700000000000000000e+01,1.560892838881247635e-01,nan,1.118351792299985141e-05,2.420475482940673828e+00
5.800000000000000000e+01,1.531148131729828110e-01,9.021876775755172106e-01,1.029610429550334636e-05,6.989008426666259766e+00
5.900000000000000000e+01,1.541661295211977367e-01,nan,1.000000000000000082e-05,2.372745037078857422e+00
