arc,node,entity,basis,system,tier1_set,sq_mi,cover_frac,n_cells,n_nan_cells,nan_weight_frac,has_series,window,win_start,win_end,n_months,kge,nse,pbias,r,alpha,beta,seas_mismatch,ct_diff,sim_taf_yr,ref_taf_yr
I_CSM035,CSM035,cdec_CSN,trained entity,,UF13,476.361044335,1.0005294626837336,55,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7756873904844125,0.8833840724158222,1.1080737070349724,0.9562446022673279,0.7802755607063113,1.0110807370703496,0.08407697066840084,-0.2613214983015064,347.2646331628374,343.45885588627846
I_CSM035,CSM035,cdec_CSN,trained entity,,UF13,476.361044335,1.0005294626837336,55,0,0.0,True,train,1999-04,2018-12,237,0.7929641659225661,0.9118194489425963,14.603808826243366,0.9638365417534179,0.8577716003871233,1.1460380882624335,0.11797625945666758,-0.38676275174837293,315.34674112115886,275.16253111558626
I_CWD018,CWD018,cdec_BND,trained entity,SRBB,UF6,394.941946735,0.9997774051184816,44,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7980229412345103,0.9077589789313015,19.813171509695845,0.9627313148106025,1.012231142405736,1.1981317150969584,0.05193164775831233,-0.160331478167536,415.2738217145289,346.60114283088063
I_CWD018,CWD018,cdec_BND,trained entity,SRBB,UF6,394.941946735,0.9997774051184816,44,0,0.0,True,train,1999-10,2018-12,231,0.29304180292578363,0.5448311133999475,61.552320936664636,0.9317184035264153,1.340967292748775,1.6155232093666463,0.06395475849889329,-0.27206359927511414,453.3200089070474,280.60259752304523
I_CYN009,CYN009,cdec_FOL,trained entity,FOLS,UF11,1.27797359812,0.9901029227995297,3,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.6657548603495547,0.496604703283158,3.479707772035397,0.8379029841227847,1.2902301400712393,1.034797077720354,0.2103429386906513,-1.0619587293178236,2.7620212233557053,2.669142852084977
I_CYN009,CYN009,cdec_FOL,trained entity,FOLS,UF11,1.27797359812,0.9901029227995297,3,0,0.0,True,train,1987-10,2018-12,375,0.7653847805438571,0.6006835521863019,-5.494556235031684,0.8404366047797915,1.1629871445368043,0.9450544376496832,0.2533951604444573,-1.18449794464797,2.2412155035057184,2.3715200037360193
I_DAVIS,DAVIS,cdec_ORO,trained entity,OROV,UF8,43.8743604741,1.001784693890689,11,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.5672601778201958,0.675041153843431,-9.875628010391477,0.8659007199280522,0.6005900177456365,0.9012437198960852,0.15478537913582924,-0.17011733350473257,32.510435957912456,36.072857141973714
I_DAVIS,DAVIS,cdec_ORO,trained entity,OROV,UF8,43.8743604741,1.001784693890689,11,0,0.0,True,train,1987-10,2018-12,375,0.6700303689402036,0.758721701989785,-4.320203754158697,0.8952741204125464,0.6900870581620903,0.956797962458413,0.14097984164252275,-0.00344248353348231,28.333466679774,29.61279997605085
I_DBC024,DBC024,uf_21,trained entity,,UF21,31.9508949143,1.0031320878380585,6,0,0.0,True,WY1950-84,1949-10,1984-09,420,-0.1715302021461509,0.06618023778594007,-90.44429079674143,0.5052170804865763,0.44353265744895576,0.09555709203258572,0.23510366382145823,-0.9717914613675038,0.5238439776863919,5.4819999912487605
I_DBC024,DBC024,uf_21,trained entity,,UF21,31.9508949143,1.0031320878380585,6,0,0.0,True,train,1984-10,2014-09,360,-0.03483338035668759,0.339620522948882,-83.86242449303438,0.7120349682313508,0.46645933482635066,0.16137575506965623,0.39092187540044576,-1.0458085165110473,0.6860083371921681,4.2510000148167215
I_DCC010,DCC010,cdec_FOL,trained entity,FOLS,UF11,9.70096734654,0.9978359616907656,4,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7325818663603413,0.6647487592238094,-10.370038053833952,0.8189362574646759,0.8327438777962857,0.8962996194616605,0.18699945218642505,-0.7417262726202365,26.043649943233213,29.056857079640032
I_DCC010,DCC010,cdec_FOL,trained entity,FOLS,UF11,9.70096734654,0.9978359616907656,4,0,0.0,True,train,1987-10,2018-12,375,0.529436430876809,0.5170918584336689,-25.625699832283843,0.7413674380933676,0.7018865630030459,0.7437430016771617,0.23102643040495316,-0.7510217106252899,21.809162804430507,29.32352002674341
I_DONLL,DONLL,cdec_NML,trained entity,ST,UF16,112.93927312,1.0033191253257403,19,0,0.0,True,WY1950-84,1949-10,1984-09,420,0.7580440008084726,0.6623248842094946,18.285144293380586,0.848946091672857,1.0478620114588866,1.182851442933806,0.20047014890293344,0.11892030001401199,232.94400337621974,196.93428516978662
