epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.457392452491654389e+00,-7.363546479860426375e-02,1.599999999999999860e-04,8.633464097976684570e+00
1.000000000000000000e+00,9.633650563450323334e-01,nan,2.799999999999999755e-04,2.442583560943603516e+00
2.000000000000000000e+00,4.236282360636525746e-01,7.249539636033505152e-01,4.000000000000000192e-04,7.053389072418212891e+00
3.000000000000000000e+00,3.281782341914044610e-01,nan,3.997038957044966347e-04,2.410241842269897461e+00
4.000000000000000000e+00,2.968846558489733334e-01,7.708555845947706597e-01,3.988164820770001432e-04,7.052281856536865234e+00
5.000000000000000000e+00,2.787711828843587036e-01,nan,3.973404541635308261e-04,2.424595594406127930e+00
6.000000000000000000e+00,2.668051838667856446e-01,7.828351080222601954e-01,3.952802946123499476e-04,6.972014904022216797e+00
7.000000000000000000e+00,2.590785628805558072e-01,nan,3.926422600603038165e-04,2.459863424301147461e+00
8.000000000000000000e+00,2.480393208873768740e-01,7.920472885636534732e-01,3.894343621316237046e-04,7.056935071945190430e+00
9.000000000000000000e+00,2.401326219033863840e-01,nan,3.856663431068863305e-04,2.477591514587402344e+00
1.000000000000000000e+01,2.369779430122839203e-01,8.225948432157711432e-01,3.813496463360276242e-04,7.033293962478637695e+00
1.100000000000000000e+01,2.274777560184399194e-01,nan,3.764973814852653577e-04,2.380821704864501953e+00
1.200000000000000000e+01,2.217296614932517118e-01,8.536254175966865310e-01,3.711242847234738217e-04,7.003947734832763672e+00
1.300000000000000000e+01,2.153391640426384201e-01,nan,3.652466739689228317e-04,2.472087383270263672e+00
1.400000000000000000e+01,2.123068981390032473e-01,8.381694425622967515e-01,3.588823993322968141e-04,7.034194469451904297e+00
1.500000000000000000e+01,2.094955336199038620e-01,nan,3.520507889064948374e-04,2.440633058547973633e+00
1.600000000000000000e+01,2.089468773143986768e-01,8.729360574986958499e-01,3.447725900678480699e-04,7.033848762512207031e+00
1.700000000000000000e+01,2.009653756394982338e-01,nan,3.370699064670196177e-04,2.445074081420898438e+00
1.800000000000000000e+01,1.991268394825359278e-01,8.602054773138007038e-01,3.289661309009438194e-04,7.038464069366455078e+00
1.900000000000000000e+01,1.952620627255075569e-01,nan,3.204858742696712172e-04,2.445577859878540039e+00
2.000000000000000000e+01,1.898092242061263923e-01,8.437733986953016574e-01,3.116548908338733241e-04,7.035762786865234375e+00
2.100000000000000000e+01,1.873822533525526524e-01,nan,3.025000000000000887e-04,2.456084251403808594e+00
2.200000000000000000e+01,1.831140008030666122e-01,9.003136091823397136e-01,2.930490048706235230e-04,7.048498392105102539e+00
2.300000000000000000e+01,1.832603091994921274e-01,nan,2.833306078073291384e-04,2.417407751083374023e+00
2.400000000000000000e+01,1.794863179739978609e-01,8.940916630970083823e-01,2.733743232625872191e-04,7.010126352310180664e+00
2.500000000000000000e+01,1.769370682951476870e-01,nan,2.632103881453305423e-04,2.376291751861572266e+00
2.600000000000000000e+01,1.797531142623888245e-01,8.654525629907173778e-01,2.528696699924559048e-04,6.968069076538085938e+00
2.700000000000000000e+01,1.761758880068858557e-01,nan,2.423835732251290525e-04,2.446862220764160156e+00
2.800000000000000000e+01,1.733571935652030716e-01,8.788791292505060415e-01,2.317839437745895933e-04,7.044887304306030273e+00
2.900000000000000000e+01,1.731186336320307551e-01,nan,2.211029723671048693e-04,2.389512062072753906e+00
3.000000000000000000e+01,1.730893607665267286e-01,8.818871650563685494e-01,2.103730967617916401e-04,6.961741685867309570e+00
3.100000000000000000e+01,1.696161117094258375e-01,nan,1.996269032382084595e-04,2.376217126846313477e+00
3.200000000000000000e+01,1.664876029309299288e-01,8.783306351450025362e-01,1.888970276328952845e-04,7.019226551055908203e+00
3.300000000000000000e+01,1.670215852144691648e-01,nan,1.782160562254104250e-04,2.454324960708618164e+00
3.400000000000000000e+01,1.689678345186015063e-01,8.748187110706200365e-01,1.676164267748710471e-04,7.044112205505371094e+00
3.500000000000000000e+01,1.660447528896232539e-01,nan,1.571303300075441948e-04,2.405223608016967773e+00
3.600000000000000000e+01,1.657654434028598966e-01,8.874282539814444259e-01,1.467896118546695844e-04,7.032341718673706055e+00
3.700000000000000000e+01,1.663306461026271277e-01,nan,1.366256767374129618e-04,2.436332702636718750e+00
3.800000000000000000e+01,1.627726353601449127e-01,9.096142023324403914e-01,1.266693921926709883e-04,7.081691265106201172e+00
3.900000000000000000e+01,1.617000545892450514e-01,nan,1.169509951293766308e-04,2.385746240615844727e+00
4.000000000000000000e+01,1.624421009069515476e-01,8.944539357651165590e-01,1.075000000000000651e-04,7.005224466323852539e+00
4.100000000000000000e+01,1.639334559958014192e-01,nan,9.834510916612681619e-05,2.426095247268676758e+00
4.200000000000000000e+01,1.581245904995335350e-01,9.124000730674545201e-01,8.951412573032893659e-05,7.006278276443481445e+00
4.300000000000000000e+01,1.616971742672224932e-01,nan,8.103386909905629378e-05,2.352537631988525391e+00
4.400000000000000000e+01,1.578254945990112124e-01,8.866439903584354409e-01,7.293009353298048189e-05,6.924442291259765625e+00
4.500000000000000000e+01,1.620254552302261286e-01,nan,6.522740993215205680e-05,2.351833105087280273e+00
4.600000000000000000e+01,1.584583629026181106e-01,8.992428459583489131e-01,5.794921109350526894e-05,6.947795391082763672e+00
4.700000000000000000e+01,1.553422362129721346e-01,nan,5.111760066770328547e-05,2.392971277236938477e+00
4.800000000000000000e+01,1.553415028481847648e-01,9.052328079627570689e-01,4.475332603107722045e-05,6.976946830749511719e+00
4.900000000000000000e+01,1.558294109482732115e-01,nan,3.887571527652621017e-05,2.342955350875854492e+00
5.000000000000000000e+01,1.631491697496837978e-01,8.907936031724171810e-01,3.350261851473466056e-05,6.924219131469726562e+00
5.100000000000000000e+01,1.520779650761849289e-01,nan,2.865035366397240769e-05,2.397578001022338867e+00
5.200000000000000000e+01,1.534742260248296852e-01,8.986010178061578646e-01,2.433365689311366067e-05,6.987910985946655273e+00
5.300000000000000000e+01,1.536083085876372156e-01,nan,2.056563786837625269e-05,2.407854557037353516e+00
5.400000000000000000e+01,1.577578255285819464e-01,9.114345177043414736e-01,1.735773993969615434e-05,6.998837471008300781e+00
5.500000000000000000e+01,1.528350350757440024e-01,nan,1.471970538765005885e-05,2.375946521759033203e+00
5.600000000000000000e+01,1.562783303670585155e-01,9.048136432009824537e-01,1.265954583646914987e-05,7.015767335891723633e+00
5.700000000000000000e+01,1.567850180694626561e-01,nan,1.118351792299985141e-05,2.423749446868896484e+00
5.800000000000000000e+01,1.566058871750202475e-01,9.087808676179958134e-01,1.029610429550334636e-05,6.983530998229980469e+00
5.900000000000000000e+01,1.535917455847892465e-01,nan,1.000000000000000082e-05,2.403210163116455078e+00
