basin,model,dp,dt,annual,freshet,maxmon,minmon,pct_annual,pct_freshet,pct_maxmon,pct_minmon
MIL,Hybrid dt·dp,-0.15,1.0,1193.8816,836.3895,316.4711,12.6139,-26.4581,-28.5903,-19.17,-32.4115
PNF,Hybrid dt·dp,-0.15,1.0,1108.0257,784.9473,298.1237,13.4691,-25.6778,-28.1415,-18.7738,-28.271
TRM,Hybrid dt·dp,-0.15,1.0,276.8772,170.3393,66.3565,2.2589,-28.6948,-33.0907,-27.5577,-43.2818
SCC,Hybrid dt·dp,-0.15,1.0,203.6717,84.3889,38.4278,1.9658,-29.0732,-34.5641,-21.5685,-45.587
ISB,Hybrid dt·dp,-0.15,1.0,654.3555,389.9492,139.8148,14.9243,-25.9295,-30.2089,-26.4829,-27.3361
SHA,Hybrid dt·dp,-0.15,1.5,4227.8458,1230.1077,598.128,175.1823,-16.5971,-21.0571,-18.1553,-8.2053
BND,Hybrid dt·dp,-0.15,1.5,6231.1691,1729.9998,876.0926,258.4571,-16.892,-19.273,-20.0982,-6.5406
ORO,Hybrid dt·dp,-0.15,1.5,2793.3072,946.2543,500.9892,48.3858,-22.9873,-32.4171,-16.4923,-17.043
YRS,Hybrid dt·dp,-0.15,1.5,1391.6413,501.0107,254.3225,17.7892,-25.7399,-38.3063,-20.6119,-23.7968
FOL,Hybrid dt·dp,-0.15,1.5,1769.8239,721.5253,341.3212,11.4005,-26.7771,-36.3849,-21.3237,-29.1476
MKM,Hybrid dt·dp,-0.15,1.5,460.4098,256.394,107.0263,2.247,-30.4911,-38.2452,-30.998,-49.9585
NHG,Hybrid dt·dp,-0.15,1.5,80.4393,15.2055,20.0354,0.5745,-36.1104,-37.0793,-35.2064,-8.169
NML,Hybrid dt·dp,-0.15,1.5,732.2482,362.7529,139.2769,16.3743,-24.5829,-35.4498,-29.6673,-19.8459
TLG,Hybrid dt·dp,-0.15,1.5,1339.8475,803.2764,326.6075,12.2585,-26.291,-32.4534,-21.3843,-32.4412
MRC,Hybrid dt·dp,-0.15,1.5,579.8539,346.8609,143.9658,1.5206,-31.0088,-37.65,-29.965,-53.2909
MIL,Hybrid dt·dp,-0.15,1.5,1172.8991,799.7839,311.7921,11.7206,-27.7506,-31.7156,-20.3651,-37.198
PNF,Hybrid dt·dp,-0.15,1.5,1088.6119,750.5334,292.5337,12.5287,-26.98,-31.292,-20.2969,-33.279
TRM,Hybrid dt·dp,-0.15,1.5,272.2893,159.9254,62.451,2.1093,-29.8764,-37.1813,-31.8214,-47.0386
SCC,Hybrid dt·dp,-0.15,1.5,203.3149,81.2876,39.4589,1.8368,-29.1975,-36.9689,-19.464,-49.1585
ISB,Hybrid dt·dp,-0.15,1.5,646.719,371.0961,133.3975,14.1506,-26.7939,-33.5831,-29.8573,-31.1028
SHA,Hybrid dt·dp,-0.15,2.0,4224.4478,1210.2486,597.7751,174.2316,-16.6641,-22.3316,-18.2036,-8.7035
BND,Hybrid dt·dp,-0.15,2.0,6215.056,1706.8827,873.8954,256.8348,-17.1069,-20.3517,-20.2985,-7.1272
ORO,Hybrid dt·dp,-0.15,2.0,2795.4139,909.7353,508.7014,48.2227,-22.9292,-35.0253,-15.2068,-17.3228
YRS,Hybrid dt·dp,-0.15,2.0,1384.1617,469.2761,259.4522,17.5568,-26.139,-42.214,-19.0106,-24.7923
FOL,Hybrid dt·dp,-0.15,2.0,1762.2707,682.4445,338.1094,11.4271,-27.0896,-39.8306,-22.064,-28.9818
MKM,Hybrid dt·dp,-0.15,2.0,452.8198,236.8499,98.3165,2.1186,-31.6369,-42.9525,-36.6134,-52.8186
NHG,Hybrid dt·dp,-0.15,2.0,80.3436,15.045,20.0119,0.6078,-36.1863,-37.7438,-35.2824,-2.8495
NML,Hybrid dt·dp,-0.15,2.0,731.4778,340.2671,129.5825,16.1939,-24.6622,-39.4511,-34.5628,-20.7294
TLG,Hybrid dt·dp,-0.15,2.0,1321.6847,756.9997,312.4989,11.8286,-27.2902,-36.3447,-24.7803,-34.8103
MRC,Hybrid dt·dp,-0.15,2.0,570.9027,323.5517,134.1793,1.4455,-32.0738,-41.84,-34.7259,-55.5967
MIL,Hybrid dt·dp,-0.15,2.0,1153.0173,761.6072,303.4076,11.0375,-28.9753,-34.9751,-22.5066,-40.8584
PNF,Hybrid dt·dp,-0.15,2.0,1069.4593,713.1311,282.5995,11.7811,-28.2647,-34.716,-23.0035,-37.2604
TRM,Hybrid dt·dp,-0.15,2.0,268.0593,149.7005,58.1284,2.0057,-30.9657,-41.1976,-36.5404,-49.6402
SCC,Hybrid dt·dp,-0.15,2.0,202.7909,78.3803,40.2712,1.7374,-29.3799,-39.2232,-17.806,-51.9086
ISB,Hybrid dt·dp,-0.15,2.0,639.0949,352.1764,126.6117,13.531,-27.6569,-36.9692,-33.4254,-34.1196
SHA,Hybrid dt·dp,-0.15,2.5,4218.9015,1193.1956,596.4582,173.4495,-16.7735,-23.426,-18.3838,-9.1132
BND,Hybrid dt·dp,-0.15,2.5,6195.295,1686.4365,874.9364,255.4163,-17.3704,-21.3058,-20.2036,-7.6402
ORO,Hybrid dt·dp,-0.15,2.5,2798.0501,878.1748,514.9275,48.2701,-22.8565,-37.2794,-14.169,-17.2415
YRS,Hybrid dt·dp,-0.15,2.5,1377.416,442.4584,263.025,17.4039,-26.4989,-45.5163,-17.8954,-25.4473
FOL,Hybrid dt·dp,-0.15,2.5,1756.0333,647.6161,344.0466,11.5476,-27.3476,-42.9013,-20.6955,-28.2332
MKM,Hybrid dt·dp,-0.15,2.5,445.89,217.5892,94.8483,2.0599,-32.6831,-47.5917,-38.8494,-54.1241
NHG,Hybrid dt·dp,-0.15,2.5,80.1318,14.8856,19.9523,0.6407,-36.3546,-38.4034,-35.475,2.4145
NML,Hybrid dt·dp,-0.15,2.5,731.252,317.9977,131.0016,15.9065,-24.6855,-43.4138,-33.8461,-22.1362
TLG,Hybrid dt·dp,-0.15,2.5,1305.3571,710.1899,293.6352,11.4637,-28.1884,-40.2809,-29.3209,-36.8215
MRC,Hybrid dt·dp,-0.15,2.5,562.6905,300.1885,122.6647,1.4108,-33.0509,-46.0396,-40.3274,-56.6643
MIL,Hybrid dt·dp,-0.15,2.5,1134.1752,722.6972,291.6619,10.5147,-30.136,-38.2972,-25.5065,-43.6595
PNF,Hybrid dt·dp,-0.15,2.5,1050.464,674.4218,269.9032,11.2094,-29.5389,-38.2597,-26.4627,-40.3054
TRM,Hybrid dt·dp,-0.15,2.5,264.2851,140.1612,54.984,1.9424,-31.9377,-44.9446,-39.9733,-51.2301
SCC,Hybrid dt·dp,-0.15,2.5,201.924,75.9256,40.7038,1.6673,-29.6819,-41.1267,-16.9232,-53.8492
ISB,Hybrid dt·dp,-0.15,2.5,631.6487,333.7948,119.6287,13.0485,-28.4998,-40.2591,-37.0972,-36.4688
SHA,Hybrid dt·dp,-0.15,3.0,4211.5291,1177.9077,594.5868,172.7846,-16.9189,-24.4071,-18.6399,-9.4617
BND,Hybrid dt·dp,-0.15,3.0,6172.5178,1667.7968,874.4317,254.1489,-17.6742,-22.1755,-20.2496,-8.0985
ORO,Hybrid dt·dp,-0.15,3.0,2801.1667,850.9036,519.7812,48.4751,-22.7706,-39.2272,-13.3599,-16.8899
YRS,Hybrid dt·dp,-0.15,3.0,1371.4426,420.2303,265.3082,17.309,-26.8177,-48.2534,-17.1827,-25.8541
FOL,Hybrid dt·dp,-0.15,3.0,1750.3988,616.7272,349.4462,11.7371,-27.5807,-45.6247,-19.4508,-27.0552
MKM,Hybrid dt·dp,-0.15,3.0,439.8797,200.0897,94.6674,2.0617,-33.5905,-51.8066,-38.966,-54.0839
NHG,Hybrid dt·dp,-0.15,3.0,79.9507,14.7329,19.8473,0.6814,-36.4984,-39.035,-35.8149,8.9187
NML,Hybrid dt·dp,-0.15,3.0,731.3831,297.3072,131.4344,15.4731,-24.672,-47.0956,-33.6276,-24.2576
TLG,Hybrid dt·dp,-0.15,3.0,1289.7412,662.3304,270.2315,11.1695,-29.0475,-44.3054,-34.9542,-38.443
MRC,Hybrid dt·dp,-0.15,3.0,555.5339,277.3998,122.51,1.4041,-33.9024,-50.136,-40.4026,-56.8686
MIL,Hybrid dt·dp,-0.15,3.0,1116.2451,682.1339,276.6595,10.1049,-31.2404,-41.7604,-29.3383,-45.8553
PNF,Hybrid dt·dp,-0.15,3.0,1031.3234,632.8826,253.7999,10.7601,-30.8227,-42.0624,-30.8502,-42.6981
TRM,Hybrid dt·dp,-0.15,3.0,260.9129,131.2802,55.1352,1.9079,-32.8062,-48.4331,-39.8082,-52.0962
SCC,Hybrid dt·dp,-0.15,3.0,201.0577,73.8033,41.0013,1.6228,-29.9835,-42.7723,-16.316,-55.0805
ISB,Hybrid dt·dp,-0.15,3.0,624.3899,316.2323,116.7127,12.6911,-29.3215,-43.4023,-38.6305,-38.2092
SHA,Hybrid dt·dp,-0.15,3.5,4202.4369,1164.2665,592.0676,172.218,-17.0983,-25.2825,-18.9846,-9.7586
BND,Hybrid dt·dp,-0.15,3.5,6147.0297,1650.7434,873.0536,253.0075,-18.0142,-22.9713,-20.3753,-8.5112
ORO,Hybrid dt·dp,-0.15,3.5,2804.6012,826.6339,523.347,48.8038,-22.6759,-40.9606,-12.7656,-16.3263
YRS,Hybrid dt·dp,-0.15,3.5,1365.9401,401.202,266.9556,17.2399,-27.1113,-50.5966,-16.6684,-26.1499
FOL,Hybrid dt·dp,-0.15,3.5,1745.3704,589.3884,353.8194,11.9773,-27.7888,-48.0351,-18.4428,-25.5625
MKM,Hybrid dt·dp,-0.15,3.5,434.2841,183.8386,93.1798,2.1073,-34.4353,-55.7208,-39.9251,-53.0686
NHG,Hybrid dt·dp,-0.15,3.5,79.6125,14.5927,19.6905,0.7356,-36.767,-39.6152,-36.3216,17.5743
NML,Hybrid dt·dp,-0.15,3.5,731.8643,277.7245,130.2911,15.1954,-24.6224,-50.5802,-34.205,-25.6168
TLG,Hybrid dt·dp,-0.15,3.5,1275.3723,614.6733,266.8137,10.9383,-29.838,-48.3128,-35.7769,-39.7172
MRC,Hybrid dt·dp,-0.15,3.5,549.2694,255.5433,122.1478,1.4223,-34.6477,-54.0648,-40.5788,-56.3104
MIL,Hybrid dt·dp,-0.15,3.5,1099.2317,640.712,258.6626,9.7953,-32.2884,-45.2969,-33.9349,-47.5142
PNF,Hybrid dt·dp,-0.15,3.5,1012.7786,590.5645,235.1629,10.4174,-32.0666,-45.9364,-35.928,-44.5228
TRM,Hybrid dt·dp,-0.15,3.5,257.9587,123.2386,54.7236,1.8967,-33.567,-51.5919,-40.2576,-52.377
SCC,Hybrid dt·dp,-0.15,3.5,200.168,71.9062,41.1494,1.5925,-30.2934,-44.2433,-16.0138,-55.9207
ISB,Hybrid dt·dp,-0.15,3.5,617.1346,299.1012,116.1692,12.4319,-30.1428,-46.4684,-38.9162,-39.4708
SHA,Hybrid dt·dp,-0.15,4.0,4191.9509,1151.9057,589.0487,171.7309,-17.3052,-26.0758,-19.3977,-10.0138
BND,Hybrid dt·dp,-0.15,4.0,6119.3361,1634.9649,873.4166,251.9754,-18.3835,-23.7076,-20.3422,-8.8844
ORO,Hybrid dt·dp,-0.15,4.0,2808.3243,805.1246,525.9154,49.2502,-22.5732,-42.4968,-12.3375,-15.561
YRS,Hybrid dt·dp,-0.15,4.0,1360.9991,384.9913,267.801,17.1887,-27.375,-52.5927,-16.4045,-26.3692
FOL,Hybrid dt·dp,-0.15,4.0,1740.66,564.5929,357.3074,12.2516,-27.9837,-50.2212,-17.6388,-23.8576
MKM,Hybrid dt·dp,-0.15,4.0,429.3407,169.7286,90.8297,2.1815,-35.1816,-59.1193,-41.4403,-51.4178
NHG,Hybrid dt·dp,-0.15,4.0,79.1793,14.4565,19.4873,0.7784,-37.1111,-40.1788,-36.9791,24.4213
NML,Hybrid dt·dp,-0.15,4.0,732.6498,260.1289,131.3214,15.045,-24.5415,-53.7113,-33.6846,-26.3531
TLG,Hybrid dt·dp,-0.15,4.0,1261.9154,567.2957,266.3347,10.7892,-30.5783,-52.2967,-35.8922,-40.5388
MRC,Hybrid dt·dp,-0.15,4.0,543.8205,234.8153,120.4167,1.4597,-35.296,-57.7908,-41.421,-55.1598
MIL,Hybrid dt·dp,-0.15,4.0,1082.9803,598.5507,238.4719,9.5727,-33.2895,-48.8966,-39.0918,-48.7068
PNF,Hybrid dt·dp,-0.15,4.0,994.0579,547.8398,215.8411,10.1687,-33.3224,-49.8477,-41.1924,-45.8473
TRM,Hybrid dt·dp,-0.15,4.0,255.3216,115.9839,53.9279,1.903,-34.2461,-54.4415,-41.1263,-52.2181
SCC,Hybrid dt·dp,-0.15,4.0,199.1595,70.3523,41.1924,1.5774,-30.6445,-45.4482,-15.9259,-56.3379
ISB,Hybrid dt·dp,-0.15,4.0,610.1608,282.9889,115.2733,12.2583,-30.9322,-49.3521,-39.3873,-40.3161
SHA,Hybrid dt·dp,-0.1,0.0,4492.7852,1389.9159,635.0609,183.6975,-11.3706,-10.8013,-13.1016,-3.7434
BND,Hybrid dt·dp,-0.1,0.0,6648.3618,1922.9334,944.7697,269.4849,-11.3277,-10.2701,-13.8346,-2.5529
ORO,Hybrid dt·dp,-0.1,0.0,3064.0635,1197.5669,514.8298,53.5958,-15.5224,-14.468,-14.1853,-8.1106
YRS,Hybrid dt·dp,-0.1,0.0,1569.3328,688.2935,278.059,20.6805,-16.258,-15.2445,-13.2024,-11.4116
FOL,Hybrid dt·dp,-0.1,0.0,2003.7919,957.0346,371.1614,13.5403,-17.0971,-15.6206,-14.4453,-15.8485
MKM,Hybrid dt·dp,-0.1,0.0,544.9385,348.9583,134.48,3.5014,-17.7296,-15.9502,-13.298,-22.0224
NHG,Hybrid dt·dp,-0.1,0.0,93.9886,18.3085,23.22,0.5319,-25.3487,-24.2393,-24.9075,-14.9849
NML,Hybrid dt·dp,-0.1,0.0,814.8786,471.5115,170.6773,18.4553,-16.0724,-16.0967,-13.8105,-9.6593
TLG,Hybrid dt·dp,-0.1,0.0,1537.4236,1017.6962,367.3071,15.4527,-15.4217,-14.4231,-11.5878,-14.8376
MRC,Hybrid dt·dp,-0.1,0.0,685.8099,462.638,176.609,2.4398,-18.4021,-16.8385,-14.0851,-25.0556
MIL,Hybrid dt·dp,-0.1,0.0,1364.015,991.55,340.7715,15.66,-15.9781,-15.3429,-12.9634,-16.0898
PNF,Hybrid dt·dp,-0.1,0.0,1261.1679,928.5335,320.6605,16.104,-15.4056,-14.9969,-12.6335,-14.2391
TRM,Hybrid dt·dp,-0.1,0.0,319.7485,211.342,77.7277,3.123,-17.654,-16.9848,-15.1437,-21.5869
SCC,Hybrid dt·dp,-0.1,0.0,230.7618,103.7781,40.0245,2.7528,-19.6393,-19.5296,-18.3095,-23.8036
ISB,Hybrid dt·dp,-0.1,0.0,739.0232,470.1046,163.9257,17.7038,-16.3454,-15.8631,-13.805,-13.8031
SHA,Hybrid dt·dp,-0.1,0.5,4499.0753,1355.264,640.5329,181.6394,-11.2465,-13.0252,-12.3529,-4.8218
BND,Hybrid dt·dp,-0.1,0.5,6647.903,1884.6754,948.599,266.906,-11.3338,-12.0553,-13.4854,-3.4854
ORO,Hybrid dt·dp,-0.1,0.5,3062.9232,1130.8979,525.7,52.3429,-15.5538,-19.2296,-12.3734,-10.2586
YRS,Hybrid dt·dp,-0.1,0.5,1559.6292,638.7535,280.2103,19.929,-16.7758,-21.3448,-12.5309,-14.6307
FOL,Hybrid dt·dp,-0.1,0.5,1989.644,897.8566,371.7934,12.8669,-17.6824,-20.8382,-14.2996,-20.0341
MKM,Hybrid dt·dp,-0.1,0.5,534.7734,327.8635,130.9267,3.1113,-19.2642,-21.0311,-15.5889,-30.7096
NHG,Hybrid dt·dp,-0.1,0.5,94.1971,18.1193,23.3102,0.562,-25.1831,-25.0222,-24.616,-10.1606
NML,Hybrid dt·dp,-0.1,0.5,811.075,449.3876,167.1582,17.8445,-16.4642,-20.0336,-15.5876,-12.6491
TLG,Hybrid dt·dp,-0.1,0.5,1514.8255,973.4496,366.4335,14.5109,-16.6649,-18.1437,-11.7981,-20.0279
MRC,Hybrid dt·dp,-0.1,0.5,673.1247,437.6649,172.8976,2.1006,-19.9114,-21.3276,-15.8906,-35.4748
MIL,Hybrid dt·dp,-0.1,0.5,1339.8461,957.1329,344.0191,14.8812,-17.4668,-18.2814,-12.1339,-20.2627
PNF,Hybrid dt·dp,-0.1,0.5,1239.9218,897.913,324.8443,15.2828,-16.8307,-17.8,-11.4936,-18.6127
TRM,Hybrid dt·dp,-0.1,0.5,314.1886,200.495,76.0325,2.7804,-19.0859,-21.2455,-16.9944,-30.1871
SCC,Hybrid dt·dp,-0.1,0.5,230.3772,99.3496,41.711,2.4929,-19.7733,-22.9635,-14.8675,-30.9962
ISB,Hybrid dt·dp,-0.1,0.5,731.4063,450.5321,158.8189,16.8796,-17.2076,-19.366,-16.4903,-17.8161
SHA,Hybrid dt·dp,-0.1,1.0,4502.5031,1324.8919,644.1093,179.9736,-11.1789,-14.9743,-11.8635,-5.6947
BND,Hybrid dt·dp,-0.1,1.0,6642.4444,1850.8728,950.2203,264.4801,-11.4066,-13.6327,-13.3375,-4.3627
ORO,Hybrid dt·dp,-0.1,1.0,3063.9906,1074.5027,539.9207,51.3978,-15.5244,-23.2574,-10.003,-11.879
YRS,Hybrid dt·dp,-0.1,1.0,1550.5262,592.4964,278.7864,19.3507,-17.2615,-27.0408,-12.9754,-17.1082
FOL,Hybrid dt·dp,-0.1,1.0,1977.9317,843.9175,373.5271,12.4396,-18.167,-25.5939,-13.9,-22.6896
MKM,Hybrid dt·dp,-0.1,1.0,525.3409,306.0631,124.9137,2.7956,-20.6883,-26.2819,-19.4656,-37.7401
NHG,Hybrid dt·dp,-0.1,1.0,94.3502,17.9445,23.3936,0.593,-25.0615,-25.7452,-24.346,-5.2147
NML,Hybrid dt·dp,-0.1,1.0,808.5168,425.2016,161.0653,17.3798,-16.7277,-24.3374,-18.6645,-14.9242
TLG,Hybrid dt·dp,-0.1,1.0,1493.5628,926.7389,361.6125,13.7822,-17.8347,-22.0716,-12.9585,-24.0436
MRC,Hybrid dt·dp,-0.1,1.0,661.3436,411.9194,166.7476,1.8604,-21.3131,-25.9554,-18.8824,-42.8538
MIL,Hybrid dt·dp,-0.1,1.0,1316.6935,920.1296,343.7579,13.8924,-18.893,-21.4407,-12.2007,-25.5611
PNF,Hybrid dt·dp,-0.1,1.0,1219.334,863.6278,324.254,14.6468,-18.2117,-20.9387,-11.6544,-21.9996
TRM,Hybrid dt·dp,-0.1,1.0,308.9732,189.5978,73.2278,2.5334,-20.429,-25.5259,-20.0563,-36.3887
SCC,Hybrid dt·dp,-0.1,1.0,229.9756,95.3796,43.031,2.2908,-19.9131,-26.0418,-12.1733,-36.591
ISB,Hybrid dt·dp,-0.1,1.0,723.3341,429.7843,152.5173,16.1782,-18.1214,-23.0794,-19.8038,-21.2309
SHA,Hybrid dt·dp,-0.1,1.5,4502.5703,1298.7172,645.6769,178.6412,-11.1776,-16.6541,-11.649,-6.3928
BND,Hybrid dt·dp,-0.1,1.5,6631.466,1821.2767,949.5214,262.4262,-11.553,-15.0137,-13.4013,-5.1054
ORO,Hybrid dt·dp,-0.1,1.5,3066.0898,1027.4644,550.8746,50.8764,-15.4665,-26.6169,-8.1771,-12.773
YRS,Hybrid dt·dp,-0.1,1.5,1542.4479,551.6452,280.255,18.9361,-17.6926,-32.0712,-12.5169,-18.8843
FOL,Hybrid dt·dp,-0.1,1.5,1968.4758,795.3962,372.6252,12.2208,-18.5582,-29.8719,-14.1079,-24.0492
MKM,Hybrid dt·dp,-0.1,1.5,516.5079,284.0437,117.0559,2.5505,-22.0218,-31.5855,-24.5317,-43.1987
NHG,Hybrid dt·dp,-0.1,1.5,94.3361,17.7735,23.4255,0.6241,-25.0727,-26.4528,-24.2429,-0.2482
NML,Hybrid dt·dp,-0.1,1.5,806.7228,400.1106,152.5384,17.0372,-16.9124,-28.8022,-22.9704,-16.6009
TLG,Hybrid dt·dp,-0.1,1.5,1473.8482,878.5244,352.5296,13.1943,-18.9192,-26.1259,-15.1448,-27.2836
MRC,Hybrid dt·dp,-0.1,1.5,650.6339,385.646,158.1873,1.693,-22.5873,-30.6782,-23.0467,-47.9945
MIL,Hybrid dt·dp,-0.1,1.5,1294.6846,880.4103,339.2946,12.8185,-20.2487,-24.8319,-13.3406,-31.3153
PNF,Hybrid dt·dp,-0.1,1.5,1199.5194,826.8697,319.1828,13.5255,-19.5408,-24.3037,-13.0361,-27.9708
TRM,Hybrid dt·dp,-0.1,1.5,304.0497,178.0806,69.0453,2.3488,-21.697,-30.0499,-24.6223,-41.0255
SCC,Hybrid dt·dp,-0.1,1.5,229.5633,91.9136,44.1737,2.1388,-20.0567,-28.7294,-9.841,-40.7968
ISB,Hybrid dt·dp,-0.1,1.5,715.3434,409.1242,145.7061,15.3327,-19.0259,-26.777,-23.3852,-25.3478
SHA,Hybrid dt·dp,-0.1,2.0,4499.5392,1276.632,645.6296,177.569,-11.2374,-18.0714,-11.6555,-6.9547
BND,Hybrid dt·dp,-0.1,2.0,6615.3676,1795.6923,950.9745,260.674,-11.7677,-16.2076,-13.2687,-5.739
ORO,Hybrid dt·dp,-0.1,2.0,3069.0669,987.3348,559.5295,50.6465,-15.3844,-29.4831,-6.7345,-13.167
YRS,Hybrid dt·dp,-0.1,2.0,1535.1641,516.8165,286.2768,18.6586,-18.0813,-36.36,-10.6372,-20.0728
FOL,Hybrid dt·dp,-0.1,2.0,1960.7951,752.4837,373.8932,12.1611,-18.876,-33.6554,-13.8156,-24.4205
MKM,Hybrid dt·dp,-0.1,2.0,508.3159,262.5316,107.8866,2.3726,-23.2586,-36.7669,-30.4433,-47.1614
NHG,Hybrid dt·dp,-0.1,2.0,94.2961,17.5993,23.4001,0.6603,-25.1044,-27.1737,-24.3251,5.5512
NML,Hybrid dt·dp,-0.1,2.0,805.7644,374.9311,142.2456,16.8059,-17.0111,-33.2828,-28.1681,-17.7334
TLG,Hybrid dt·dp,-0.1,2.0,1454.9494,828.1582,338.1436,12.7062,-19.9589,-30.3611,-18.6076,-29.9737
MRC,Hybrid dt·dp,-0.1,2.0,641.1552,359.895,147.8448,1.5879,-23.7151,-35.3071,-28.078,-51.2243
MIL,Hybrid dt·dp,-0.1,2.0,1273.4564,838.4077,330.5217,11.9926,-21.5564,-28.418,-15.5813,-35.7404
PNF,Hybrid dt·dp,-0.1,2.0,1179.7719,786.495,309.2437,12.6274,-20.8654,-27.9999,-15.7441,-32.7536
TRM,Hybrid dt·dp,-0.1,2.0,299.433,166.631,64.3793,2.2173,-22.886,-34.5473,-29.7163,-44.3277
SCC,Hybrid dt·dp,-0.1,2.0,228.9665,88.6834,45.1375,2.021,-20.2645,-31.2342,-7.874,-44.0581
ISB,Hybrid dt·dp,-0.1,2.0,707.4337,388.5487,138.6079,14.5921,-19.9212,-30.4595,-27.1176,-28.9533
SHA,Hybrid dt·dp,-0.1,2.5,4494.0299,1257.6848,644.4782,176.6951,-11.346,-19.2874,-11.813,-7.4126
BND,Hybrid dt·dp,-0.1,2.5,6595.0373,1773.0906,952.6524,259.1573,-12.0389,-17.2622,-13.1157,-6.2874
ORO,Hybrid dt·dp,-0.1,2.5,3072.3569,952.7985,566.5461,50.6416,-15.2937,-31.9497,-5.5649,-13.1755
YRS,Hybrid dt·dp,-0.1,2.5,1528.4874,487.2609,290.5624,18.4689,-18.4375,-39.9994,-9.2994,-20.8852
FOL,Hybrid dt·dp,-0.1,2.5,1954.502,714.3171,381.6217,12.2113,-19.1364,-37.0204,-12.0342,-24.1082
MKM,Hybrid dt·dp,-0.1,2.5,500.8151,241.3043,104.2289,2.2693,-24.391,-41.8797,-32.8015,-49.4612
NHG,Hybrid dt·dp,-0.1,2.5,94.148,17.4337,23.3369,0.7042,-25.2221,-27.859,-24.5297,12.562
NML,Hybrid dt·dp,-0.1,2.5,805.5111,350.1339,143.0849,16.6659,-17.0372,-37.6953,-27.7443,-18.4188
TLG,Hybrid dt·dp,-0.1,2.5,1437.6903,776.8594,318.6078,12.2861,-20.9084,-34.6748,-23.3099,-32.289
MRC,Hybrid dt·dp,-0.1,2.5,632.4897,334.0621,135.5933,1.531,-24.7461,-39.9507,-34.038,-52.9716
MIL,Hybrid dt·dp,-0.1,2.5,1253.3605,795.6727,318.211,11.3639,-22.7943,-32.0666,-18.7256,-39.1092
PNF,Hybrid dt·dp,-0.1,2.5,1159.8418,744.3557,295.8929,11.9368,-22.2022,-31.8575,-19.3816,-36.4315
TRM,Hybrid dt·dp,-0.1,2.5,295.2387,155.9082,60.6035,2.1329,-23.9661,-38.7592,-33.8384,-46.4461
SCC,Hybrid dt·dp,-0.1,2.5,227.8998,85.928,45.5956,1.9374,-20.636,-33.3707,-6.9389,-46.3712
ISB,Hybrid dt·dp,-0.1,2.5,699.6039,368.5646,131.3424,14.0114,-20.8075,-34.0362,-30.9379,-31.781
SHA,Hybrid dt·dp,-0.1,3.0,4486.4797,1240.7669,642.6594,175.9576,-11.495,-20.3731,-12.0619,-7.799
BND,Hybrid dt·dp,-0.1,3.0,6571.3432,1752.5243,952.6174,257.8096,-12.3549,-18.2219,-13.1189,-6.7748
ORO,Hybrid dt·dp,-0.1,3.0,3075.9802,923.149,571.975,50.806,-15.1938,-34.0673,-4.66,-12.8936
YRS,Hybrid dt·dp,-0.1,3.0,1522.617,462.8035,293.3959,18.344,-18.7508,-43.011,-8.4149,-21.4204
FOL,Hybrid dt·dp,-0.1,3.0,1948.867,680.6012,387.7262,12.348,-19.3695,-39.9931,-10.6271,-23.2588
MKM,Hybrid dt·dp,-0.1,3.0,494.2567,221.99,104.053,2.2357,-25.3811,-46.5317,-32.9149,-50.2091
NHG,Hybrid dt·dp,-0.1,3.0,93.888,17.2813,23.212,0.7412,-25.4286,-28.4896,-24.9335,18.4836
NML,Hybrid dt·dp,-0.1,3.0,805.7112,327.1095,143.694,16.2176,-17.0166,-41.7924,-27.4367,-20.613
TLG,Hybrid dt·dp,-0.1,3.0,1421.2643,724.5206,294.0644,11.9386,-21.812,-39.0759,-29.2176,-34.2041
MRC,Hybrid dt·dp,-0.1,3.0,624.9249,308.833,135.0005,1.5082,-25.6462,-44.4857,-34.3264,-53.671
MIL,Hybrid dt·dp,-0.1,3.0,1234.1243,750.9481,302.2433,10.8683,-23.9792,-35.8852,-22.8039,-41.7647
PNF,Hybrid dt·dp,-0.1,3.0,1139.5538,698.8739,278.7571,11.3953,-23.5631,-36.0212,-24.0504,-39.3154
TRM,Hybrid dt·dp,-0.1,3.0,291.4677,145.9831,60.8404,2.0847,-24.9373,-42.6578,-33.5798,-47.6567
SCC,Hybrid dt·dp,-0.1,3.0,226.8577,83.5191,45.9353,1.8792,-20.9989,-35.2386,-6.2457,-47.9832
ISB,Hybrid dt·dp,-0.1,3.0,691.8154,349.3531,128.1375,13.5684,-21.6892,-37.4745,-32.6231,-33.9378
SHA,Hybrid dt·dp,-0.1,3.5,4476.9527,1225.7311,640.1082,175.3302,-11.6829,-21.338,-12.411,-8.1278
BND,Hybrid dt·dp,-0.1,3.5,6544.5502,1733.849,951.0447,256.6066,-12.7122,-19.0933,-13.2623,-7.2098
ORO,Hybrid dt·dp,-0.1,3.5,3079.7785,896.8578,575.9705,51.1029,-15.0891,-35.9451,-3.994,-12.3846
YRS,Hybrid dt·dp,-0.1,3.5,1517.2057,441.9205,295.523,18.2497,-19.0395,-45.5825,-7.7509,-21.8243
FOL,Hybrid dt·dp,-0.1,3.5,1943.88,650.8917,392.6728,12.5525,-19.5758,-42.6125,-9.4869,-21.9876
MKM,Hybrid dt·dp,-0.1,3.5,488.1577,204.067,102.5372,2.2529,-26.3019,-50.8486,-33.8922,-49.8262
