epoch,loss,cal_kge,lr,epoch_s
4.000000000000000000e+01,1.564466374822788830e-01,8.820476123192345641e-01,1.075000000000000651e-04,5.437589883804321289e+00
4.100000000000000000e+01,1.616268021882408257e-01,nan,9.834510916612681619e-05,1.779417276382446289e+00
4.200000000000000000e+01,1.585560156963765621e-01,8.791129229983718485e-01,8.951412573032893659e-05,5.108245372772216797e+00
4.300000000000000000e+01,1.583062293421891031e-01,nan,8.103386909905629378e-05,1.774557590484619141e+00
4.400000000000000000e+01,1.560954324280222349e-01,8.782573618169962071e-01,7.293009353298048189e-05,5.112623214721679688e+00
4.500000000000000000e+01,1.515607637249761219e-01,nan,6.522740993215205680e-05,1.761887311935424805e+00
4.600000000000000000e+01,1.529301006553901443e-01,9.039554304880194069e-01,5.794921109350526894e-05,5.079360723495483398e+00
4.700000000000000000e+01,1.578981208408044568e-01,nan,5.111760066770328547e-05,1.776686429977416992e+00
4.800000000000000000e+01,1.530703919836216564e-01,9.068529842067066804e-01,4.475332603107722045e-05,5.103921175003051758e+00
4.900000000000000000e+01,1.503108212103446417e-01,nan,3.887571527652621017e-05,1.800920963287353516e+00
5.000000000000000000e+01,1.537982759376367026e-01,8.940800577507413971e-01,3.350261851473466056e-05,5.078410387039184570e+00
