epoch,loss,cal_kge,lr,epoch_s
2.500000000000000000e+01,1.795164766307506266e-01,nan,2.632103881453305423e-04,1.771826505661010742e+00
2.600000000000000000e+01,1.798708597715530100e-01,8.770138045866674448e-01,2.528696699924559048e-04,5.031390190124511719e+00
2.700000000000000000e+01,1.801354138491054468e-01,nan,2.423835732251290525e-04,1.764616489410400391e+00
2.800000000000000000e+01,1.789982538256380262e-01,8.746012035262836770e-01,2.317839437745895933e-04,5.055513620376586914e+00
2.900000000000000000e+01,1.752599686280720825e-01,nan,2.211029723671048693e-04,1.784546852111816406e+00
3.000000000000000000e+01,1.743289855205350514e-01,8.857040051187524687e-01,2.103730967617916401e-04,5.055543899536132812e+00
3.100000000000000000e+01,1.779147050239973660e-01,nan,1.996269032382084595e-04,1.773537635803222656e+00
3.200000000000000000e+01,1.756683190663655691e-01,8.857199764743372006e-01,1.888970276328952845e-04,5.054455995559692383e+00
3.300000000000000000e+01,1.679155280710094567e-01,nan,1.782160562254104250e-04,1.822062253952026367e+00
3.400000000000000000e+01,1.684849781191183338e-01,9.021117547372494716e-01,1.676164267748710471e-04,5.092955350875854492e+00
3.500000000000000000e+01,1.718731250406967392e-01,nan,1.571303300075441948e-04,1.857138633728027344e+00
3.600000000000000000e+01,1.650328291580080986e-01,8.834366609861441511e-01,1.467896118546695844e-04,5.062563419342041016e+00
3.700000000000000000e+01,1.670857197087672052e-01,nan,1.366256767374129618e-04,1.750101566314697266e+00
3.800000000000000000e+01,1.658359835855662823e-01,9.128969134735313018e-01,1.266693921926709883e-04,5.000851392745971680e+00
3.900000000000000000e+01,1.605301274814539547e-01,nan,1.169509951293766308e-04,1.744825839996337891e+00
4.000000000000000000e+01,1.660461334201196737e-01,9.070798649069702346e-01,1.075000000000000651e-04,4.992976427078247070e+00
4.100000000000000000e+01,1.590870644172860393e-01,nan,9.834510916612681619e-05,1.737140178680419922e+00
4.200000000000000000e+01,1.653449518813027153e-01,9.020936087456491448e-01,8.951412573032893659e-05,4.999105691909790039e+00
4.300000000000000000e+01,1.610233199058307418e-01,nan,8.103386909905629378e-05,1.768902778625488281e+00
4.400000000000000000e+01,1.625085951656931038e-01,9.131741985090010560e-01,7.293009353298048189e-05,5.034226655960083008e+00
4.500000000000000000e+01,1.634638814462555656e-01,nan,6.522740993215205680e-05,1.749551534652709961e+00
4.600000000000000000e+01,1.564151288217140445e-01,9.141966244711986489e-01,5.794921109350526894e-05,5.028299093246459961e+00
4.700000000000000000e+01,1.608213916317456360e-01,nan,5.111760066770328547e-05,1.734963178634643555e+00
4.800000000000000000e+01,1.606716600039767018e-01,9.106150131499558542e-01,4.475332603107722045e-05,4.999734401702880859e+00
4.900000000000000000e+01,1.603013800146678991e-01,nan,3.887571527652621017e-05,1.802616357803344727e+00
5.000000000000000000e+01,1.555375830373830204e-01,9.065798559012492319e-01,3.350261851473466056e-05,5.001093864440917969e+00
5.100000000000000000e+01,1.564437703022526494e-01,nan,2.865035366397240769e-05,1.741219997406005859e+00
5.200000000000000000e+01,1.593306576833128929e-01,8.952728190650709461e-01,2.433365689311366067e-05,4.990258932113647461e+00
5.300000000000000000e+01,1.574383487200571308e-01,nan,2.056563786837625269e-05,1.742527723312377930e+00
5.400000000000000000e+01,1.589631568640470505e-01,8.992124255749581740e-01,1.735773993969615434e-05,4.992238998413085938e+00
5.500000000000000000e+01,1.576054644667440052e-01,nan,1.471970538765005885e-05,1.743375062942504883e+00
5.600000000000000000e+01,1.604582002489930992e-01,9.092320166643906854e-01,1.265954583646914987e-05,4.998855352401733398e+00
5.700000000000000000e+01,1.567358980990118389e-01,nan,1.118351792299985141e-05,1.740256547927856445e+00
5.800000000000000000e+01,1.521111503243446350e-01,9.098633090370114029e-01,1.029610429550334636e-05,4.987445592880249023e+00
5.900000000000000000e+01,1.552603856867386112e-01,nan,1.000000000000000082e-05,1.734211921691894531e+00
