epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.443289673576752419e+00,-1.490608382004190158e-01,1.599999999999999860e-04,8.707465171813964844e+00
1.000000000000000000e+00,9.431201607609788207e-01,nan,2.799999999999999755e-04,2.448026418685913086e+00
2.000000000000000000e+00,4.297533281561400909e-01,7.248307625918785080e-01,4.000000000000000192e-04,7.022161960601806641e+00
3.000000000000000000e+00,3.393784831795427781e-01,nan,3.997038957044966347e-04,2.402056455612182617e+00
4.000000000000000000e+00,3.029444194916222077e-01,7.801901099233377046e-01,3.988164820770001432e-04,6.981193780899047852e+00
5.000000000000000000e+00,2.830073206375042782e-01,nan,3.973404541635308261e-04,2.481237173080444336e+00
6.000000000000000000e+00,2.702387416114409580e-01,7.903288585633341246e-01,3.952802946123499476e-04,7.063755750656127930e+00
7.000000000000000000e+00,2.631486708091365090e-01,nan,3.926422600603038165e-04,2.454165697097778320e+00
8.000000000000000000e+00,2.495206073961324100e-01,8.389095492615404881e-01,3.894343621316237046e-04,7.034823417663574219e+00
9.000000000000000000e+00,2.473540070156256265e-01,nan,3.856663431068863305e-04,2.457050085067749023e+00
1.000000000000000000e+01,2.285170274165769511e-01,8.617514914664868853e-01,3.813496463360276242e-04,7.020977497100830078e+00
1.100000000000000000e+01,2.277524251904752550e-01,nan,3.764973814852653577e-04,2.449887990951538086e+00
1.200000000000000000e+01,2.281887614582147894e-01,8.168539702436835581e-01,3.711242847234738217e-04,7.042856216430664062e+00
1.300000000000000000e+01,2.209205419963432560e-01,nan,3.652466739689228317e-04,2.403999328613281250e+00
1.400000000000000000e+01,2.153586950670513811e-01,8.572001316433783824e-01,3.588823993322968141e-04,7.042797565460205078e+00
1.500000000000000000e+01,2.130646073362893467e-01,nan,3.520507889064948374e-04,2.355994224548339844e+00
1.600000000000000000e+01,2.097510587320559616e-01,8.809968300055358581e-01,3.447725900678480699e-04,6.971947193145751953e+00
1.700000000000000000e+01,2.050601268290645485e-01,nan,3.370699064670196177e-04,2.399280786514282227e+00
1.800000000000000000e+01,1.977485041134059429e-01,8.847242551395108068e-01,3.289661309009438194e-04,7.018878459930419922e+00
1.900000000000000000e+01,1.994781330641773043e-01,nan,3.204858742696712172e-04,2.391547441482543945e+00
2.000000000000000000e+01,1.881175337152348748e-01,8.803492051958159426e-01,3.116548908338733241e-04,6.989491224288940430e+00
2.100000000000000000e+01,1.938426647231810684e-01,nan,3.025000000000000887e-04,2.453750371932983398e+00
2.200000000000000000e+01,1.853170163101620083e-01,8.731229238540408888e-01,2.930490048706235230e-04,6.991794824600219727e+00
2.300000000000000000e+01,1.856063592972027054e-01,nan,2.833306078073291384e-04,2.391708135604858398e+00
2.400000000000000000e+01,1.857164865359663963e-01,8.527387101711758621e-01,2.733743232625872191e-04,6.989116907119750977e+00
2.500000000000000000e+01,1.830998202268448172e-01,nan,2.632103881453305423e-04,2.379972934722900391e+00
2.600000000000000000e+01,1.790130704951783114e-01,8.589227906465736195e-01,2.528696699924559048e-04,6.944053411483764648e+00
2.700000000000000000e+01,1.782037338966296902e-01,nan,2.423835732251290525e-04,2.407447099685668945e+00
2.800000000000000000e+01,1.760827458153168268e-01,8.474013061695300220e-01,2.317839437745895933e-04,6.991819620132446289e+00
2.900000000000000000e+01,1.723686385278900557e-01,nan,2.211029723671048693e-04,2.430698871612548828e+00
3.000000000000000000e+01,1.709942200945483437e-01,9.069110204085994997e-01,2.103730967617916401e-04,6.996353387832641602e+00
3.100000000000000000e+01,1.713196052134864922e-01,nan,1.996269032382084595e-04,2.474971532821655273e+00
3.200000000000000000e+01,1.747122454043063822e-01,8.894266477768810741e-01,1.888970276328952845e-04,7.047652006149291992e+00
3.300000000000000000e+01,1.708110846682555084e-01,nan,1.782160562254104250e-04,2.387028694152832031e+00
3.400000000000000000e+01,1.671321352736817589e-01,8.903279781471556964e-01,1.676164267748710471e-04,7.017944574356079102e+00
3.500000000000000000e+01,1.676964261051681337e-01,nan,1.571303300075441948e-04,2.468062877655029297e+00
3.600000000000000000e+01,1.671090497014423304e-01,8.856499104292748781e-01,1.467896118546695844e-04,7.062738180160522461e+00
3.700000000000000000e+01,1.680100651768346720e-01,nan,1.366256767374129618e-04,2.479687213897705078e+00
3.800000000000000000e+01,1.636290655264424077e-01,9.057735416704882914e-01,1.266693921926709883e-04,7.117989540100097656e+00
3.900000000000000000e+01,1.611126371038456850e-01,nan,1.169509951293766308e-04,2.450433731079101562e+00
4.000000000000000000e+01,1.609394331462681293e-01,9.004826531392304823e-01,1.075000000000000651e-04,7.055501461029052734e+00
4.100000000000000000e+01,1.609105500392615795e-01,nan,9.834510916612681619e-05,2.437814950942993164e+00
4.200000000000000000e+01,1.627156238795982590e-01,8.822408395705438888e-01,8.951412573032893659e-05,7.125571012496948242e+00
4.300000000000000000e+01,1.581197359288732118e-01,nan,8.103386909905629378e-05,2.430979251861572266e+00
4.400000000000000000e+01,1.611368042520350818e-01,8.790287491569643841e-01,7.293009353298048189e-05,7.005237340927124023e+00
4.500000000000000000e+01,1.593931051902472973e-01,nan,6.522740993215205680e-05,2.434062480926513672e+00
4.600000000000000000e+01,1.575015199681123190e-01,9.051655279240384822e-01,5.794921109350526894e-05,7.061325550079345703e+00
4.700000000000000000e+01,1.572356093674898148e-01,nan,5.111760066770328547e-05,2.445530891418457031e+00
4.800000000000000000e+01,1.554540898650884628e-01,8.979658069631145656e-01,4.475332603107722045e-05,7.142020702362060547e+00
4.900000000000000000e+01,1.593053724306325025e-01,nan,3.887571527652621017e-05,2.470342874526977539e+00
5.000000000000000000e+01,1.557394284754991531e-01,8.985070464912203736e-01,3.350261851473466056e-05,7.088293790817260742e+00
5.100000000000000000e+01,1.609223958415289812e-01,nan,2.865035366397240769e-05,2.445111989974975586e+00
5.200000000000000000e+01,1.592386839393940268e-01,9.027974090358182879e-01,2.433365689311366067e-05,7.033238649368286133e+00
5.300000000000000000e+01,1.540771584129995708e-01,nan,2.056563786837625269e-05,2.394864559173583984e+00
5.400000000000000000e+01,1.601323073522912255e-01,9.007035630837981754e-01,1.735773993969615434e-05,7.011913776397705078e+00
