epoch,loss,cal_kge,lr,epoch_s
0.000000000000000000e+00,1.075130671469701760e+00,7.369099195047108530e-01,1.599999999999999860e-04,1.496522736549377441e+01
1.000000000000000000e+00,1.023242377986510521e+00,nan,2.799999999999999755e-04,1.104097557067871094e+01
2.000000000000000000e+00,9.579519314898384819e-01,7.963078397391358809e-01,4.000000000000000192e-04,1.503211688995361328e+01
3.000000000000000000e+00,8.963076016969151461e-01,nan,3.997038957044966347e-04,1.069088459014892578e+01
4.000000000000000000e+00,8.442531710283623925e-01,8.369561019581407413e-01,3.988164820770001432e-04,1.461287784576416016e+01
5.000000000000000000e+00,8.160091597172949296e-01,nan,3.973404541635308261e-04,1.078373050689697266e+01
6.000000000000000000e+00,7.839681373702155343e-01,8.338307530322868200e-01,3.952802946123499476e-04,1.474863982200622559e+01
7.000000000000000000e+00,7.571369909370938567e-01,nan,3.926422600603038165e-04,1.061879181861877441e+01
8.000000000000000000e+00,7.276146565046575088e-01,8.407068593142603685e-01,3.894343621316237046e-04,1.457541775703430176e+01
9.000000000000000000e+00,7.077606522167722014e-01,nan,3.856663431068863305e-04,1.124887728691101074e+01
1.000000000000000000e+01,6.836030557751655579e-01,8.633345896669227804e-01,3.813496463360276242e-04,1.475980234146118164e+01
1.100000000000000000e+01,6.696599642228748817e-01,nan,3.764973814852653577e-04,1.094309282302856445e+01
1.200000000000000000e+01,6.435680081033043898e-01,8.627430048512967353e-01,3.711242847234738217e-04,1.483525490760803223e+01
1.300000000000000000e+01,6.319653333889113656e-01,nan,3.652466739689228317e-04,1.128939247131347656e+01
1.400000000000000000e+01,6.199121799113022080e-01,8.622341026619925186e-01,3.588823993322968141e-04,1.601989054679870605e+01
1.500000000000000000e+01,5.987524678930640221e-01,nan,3.520507889064948374e-04,1.082358288764953613e+01
1.600000000000000000e+01,5.875675083241529428e-01,8.726013736944945309e-01,3.447725900678480699e-04,1.457532382011413574e+01
1.700000000000000000e+01,5.753417137182421648e-01,nan,3.370699064670196177e-04,1.064382457733154297e+01
1.800000000000000000e+01,5.738215720694925803e-01,8.704288028196117688e-01,3.289661309009438194e-04,1.457380557060241699e+01
1.900000000000000000e+01,5.607008477672934532e-01,nan,3.204858742696712172e-04,1.186783385276794434e+01
2.000000000000000000e+01,5.586472664856247938e-01,8.914484579560625344e-01,3.116548908338733241e-04,1.483401560783386230e+01
2.100000000000000000e+01,5.274276619570122948e-01,nan,3.025000000000000887e-04,1.069670510292053223e+01
2.200000000000000000e+01,5.268647735938429832e-01,8.963025350638458288e-01,2.930490048706235230e-04,1.460223221778869629e+01
2.300000000000000000e+01,5.159493968304660338e-01,nan,2.833306078073291384e-04,1.092453694343566895e+01
2.400000000000000000e+01,5.241780699127249754e-01,8.924410056933992363e-01,2.733743232625872191e-04,1.486082410812377930e+01
2.500000000000000000e+01,4.997883573588397521e-01,nan,2.632103881453305423e-04,1.063744711875915527e+01
2.600000000000000000e+01,5.088245478562183344e-01,8.952911128552714093e-01,2.528696699924559048e-04,1.455683112144470215e+01
2.700000000000000000e+01,4.925565370875928384e-01,nan,2.423835732251290525e-04,1.113177323341369629e+01
2.800000000000000000e+01,4.940755997473995076e-01,9.065738191433336812e-01,2.317839437745895933e-04,1.477825450897216797e+01
2.900000000000000000e+01,5.009424944097796706e-01,nan,2.211029723671048693e-04,1.066709589958190918e+01
3.000000000000000000e+01,4.821089000130693303e-01,8.951882569344825624e-01,2.103730967617916401e-04,1.458736920356750488e+01
3.100000000000000000e+01,4.783013303660684223e-01,nan,1.996269032382084595e-04,1.075597882270812988e+01
3.200000000000000000e+01,4.716669961603151551e-01,9.058303475384800185e-01,1.888970276328952845e-04,1.475246930122375488e+01
3.300000000000000000e+01,4.595551571498314725e-01,nan,1.782160562254104250e-04,1.064420247077941895e+01
3.400000000000000000e+01,4.558758216185702095e-01,9.236683551420278304e-01,1.676164267748710471e-04,1.453133273124694824e+01
3.500000000000000000e+01,4.577523552709155674e-01,nan,1.571303300075441948e-04,1.057462644577026367e+01
3.600000000000000000e+01,4.518635722084177742e-01,9.140740402701580392e-01,1.467896118546695844e-04,1.448607015609741211e+01
